Module,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-15:36:52-10336_maxSpeed,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-15:36:52-10336_minSpeed,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-15:36:52-10336_startTime,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-15:36:52-10336_stopTime,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-15:36:52-10336_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-15:36:52-10336_totalDistance,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-15:36:52-10336_totalTime
RSUExampleScenario.node[928].veinsmobility,18.75,0,27261.5,27373,289.665,970.806,111
RSUExampleScenario.node[481].veinsmobility,21.9105,-5.36215,27127.5,27373.5,565.769,1297.91,245.5
RSUExampleScenario.node[971].veinsmobility,16.25,0,27273.5,27373.5,173.237,281.849,99.5
RSUExampleScenario.node[980].veinsmobility,15.65,0,27279,27373.5,161.018,279.421,94
RSUExampleScenario.node[907].veinsmobility,16.86,0,27254,27374,271.526,798.083,119.5
RSUExampleScenario.node[771].veinsmobility,21.9535,0,27210.5,27374.5,456.228,1237.21,163.5
RSUExampleScenario.node[755].veinsmobility,17.8453,0,27207,27374.5,357.564,974.677,167
RSUExampleScenario.node[295].veinsmobility,15.3334,0,27079.5,27374.5,613.595,1514.23,294.5
RSUExampleScenario.node[514].veinsmobility,16.3279,0,27138,27375,514.291,1754.32,236.5
RSUExampleScenario.node[400].veinsmobility,22.5,0,27106,27375.5,543.19,1294.46,269
RSUExampleScenario.node[1099].veinsmobility,15.2961,3.43849,27311.5,27375.5,196.091,865.048,63.5
RSUExampleScenario.node[1098].veinsmobility,15.65,0,27311.5,27376,128.601,287.054,64
RSUExampleScenario.node[748].veinsmobility,20.7408,0,27205,27376.5,468.847,1289.08,171
RSUExampleScenario.node[297].veinsmobility,23.5,0,27079.5,27376.5,616.016,1404.87,296.5
RSUExampleScenario.node[733].veinsmobility,17.7156,0,27202,27376.5,340.08,979.537,174
RSUExampleScenario.node[776].veinsmobility,15.5709,0,27213.5,27377,327.905,973.78,163
RSUExampleScenario.node[382].veinsmobility,22.2335,-17.1539,27101.5,27377.5,715.156,1314.99,275.5
RSUExampleScenario.node[803].veinsmobility,20.3877,0,27224,27377.5,365.931,910.655,153
RSUExampleScenario.node[183].veinsmobility,23.75,-0.218143,27049,27377.5,849.462,2338.91,328
RSUExampleScenario.node[1077].veinsmobility,17.1577,6.9,27306,27378,211.48,1036.17,71.5
RSUExampleScenario.node[1263].veinsmobility,11.3846,-4.85001,27359.5,27378.5,56.4112,137.405,18.5
RSUExampleScenario.node[354].veinsmobility,21.8755,0,27095.5,27378.5,569.096,1389.74,282.5
RSUExampleScenario.node[807].veinsmobility,19.244,0,27225,27378.5,432.808,1667.52,153
RSUExampleScenario.node[601].veinsmobility,22.0504,0,27162.5,27379,486.47,1279.53,216
RSUExampleScenario.node[924].veinsmobility,16.25,0,27260,27379,251.101,625.842,118.5
RSUExampleScenario.node[896].veinsmobility,16.25,0,27251,27379,253.429,633.456,127.5
RSUExampleScenario.node[597].veinsmobility,22.1,0,27161.5,27379.5,533.298,1404.88,217.5
RSUExampleScenario.node[421].veinsmobility,18.0947,0,27111.5,27379.5,557.484,1551.45,267.5
RSUExampleScenario.node[455].veinsmobility,14.85,0,27120,27380,573.65,1911.97,259.5
RSUExampleScenario.node[671].veinsmobility,18.4304,0,27181.5,27380,458.533,1557.99,198
RSUExampleScenario.node[1084].veinsmobility,17.1,6.9,27308,27380,226.119,1031.33,71.5
RSUExampleScenario.node[836].veinsmobility,15.5,0,27231,27380.5,276.276,989.184,149
RSUExampleScenario.node[852].veinsmobility,19.2407,0,27235.5,27380.5,347.14,918.128,144.5
RSUExampleScenario.node[1069].veinsmobility,16.25,0,27303.5,27380.5,187.487,622.012,76.5
RSUExampleScenario.node[242].veinsmobility,18.0677,0,27065,27380.5,609.472,1560.32,315
RSUExampleScenario.node[604].veinsmobility,21.3709,0,27164,27381,508.415,1295.04,216.5
RSUExampleScenario.node[897].veinsmobility,16.661,-0.594923,27251.5,27381,276.354,975.123,129
RSUExampleScenario.node[339].veinsmobility,21.0807,-10.3172,27091.5,27381.5,658.246,1407.49,289.5
RSUExampleScenario.node[893].veinsmobility,16.25,0,27250.5,27381.5,258.764,663.037,130.5
RSUExampleScenario.node[1006].veinsmobility,16.9058,0,27286.5,27381.5,243.721,804.91,94.5
RSUExampleScenario.node[732].veinsmobility,21.8754,0,27202,27382,486.699,1292.67,179.5
RSUExampleScenario.node[916].veinsmobility,19.3741,0,27257,27382,326.346,915.199,124.5
RSUExampleScenario.node[1047].veinsmobility,16.25,-2.50756,27298,27382,205.464,626.514,83.5
RSUExampleScenario.node[1093].veinsmobility,16.4911,0,27310.5,27382.5,215.096,786.161,71.5
RSUExampleScenario.node[708].veinsmobility,19.25,0,27192,27382.5,451.291,1558.42,190
RSUExampleScenario.node[596].veinsmobility,18.15,0,27161.5,27383,469.937,1569.93,221
RSUExampleScenario.node[802].veinsmobility,21.3434,0,27224,27383.5,406.195,1283.99,159
RSUExampleScenario.node[1018].veinsmobility,16.25,-0.472919,27290.5,27383.5,215.255,658.51,92.5
RSUExampleScenario.node[956].veinsmobility,18.15,0,27267.5,27384.5,271.668,973.254,116.5
RSUExampleScenario.node[991].veinsmobility,16.4701,0,27281.5,27384.5,230.576,659.985,102.5
RSUExampleScenario.node[895].veinsmobility,19.5454,0,27251,27384.5,318.332,990.955,133
RSUExampleScenario.node[1180].veinsmobility,16.25,6.9,27335.5,27385,160.332,623.799,49
RSUExampleScenario.node[1287].veinsmobility,16.25,6.9,27364,27385.5,81.2971,282.946,21
RSUExampleScenario.node[912].veinsmobility,19.4722,0,27255.5,27385.5,330.063,906.842,129.5
RSUExampleScenario.node[660].veinsmobility,17.7876,0,27180,27387,436.139,1322.22,206.5
RSUExampleScenario.node[781].veinsmobility,21.3354,0,27216,27387,440.508,1286.52,170.5
RSUExampleScenario.node[741].veinsmobility,20.3639,0,27204,27387,443.07,1286.18,182.5
RSUExampleScenario.node[997].veinsmobility,18.15,0,27283,27387,245.944,978.348,103.5
RSUExampleScenario.node[1002].veinsmobility,18.614,0,27285,27387.5,287.974,917.903,102
RSUExampleScenario.node[199].veinsmobility,18.0028,0,27053.5,27388,699.571,1681.57,334
RSUExampleScenario.node[1022].veinsmobility,18.2932,0,27291.5,27388.5,246.276,978.492,96.5
RSUExampleScenario.node[1025].veinsmobility,15,0,27292.5,27388.5,207.739,667.377,95.5
RSUExampleScenario.node[913].veinsmobility,18.1765,0,27256,27388.5,282.159,1000.58,132
RSUExampleScenario.node[947].veinsmobility,19.7567,0,27265.5,27388.5,289.429,996.957,122.5
RSUExampleScenario.node[979].veinsmobility,16.25,0,27278.5,27388.5,255.308,856.129,109.5
RSUExampleScenario.node[1363].veinsmobility,15.5726,6.9,27380.5,27389.5,38.2426,104.46,8.5
RSUExampleScenario.node[679].veinsmobility,16.4594,0,27184,27389.5,432.887,1297.96,205
RSUExampleScenario.node[654].veinsmobility,15.2215,0,27179,27389.5,411.259,1183.03,210
RSUExampleScenario.node[190].veinsmobility,16,-1.71632,27051,27390.5,657.418,1722.3,339
RSUExampleScenario.node[801].veinsmobility,19.0705,0,27223,27390.5,439.149,1605.54,167
RSUExampleScenario.node[203].veinsmobility,15.7924,0,27054.5,27391,670.001,1711.59,336
RSUExampleScenario.node[1039].veinsmobility,15,0,27295.5,27391,198.332,671.216,95
RSUExampleScenario.node[998].veinsmobility,16.9,0,27283.5,27391,246.56,856.352,107
RSUExampleScenario.node[577].veinsmobility,16.75,0,27155.5,27391.5,546.776,1465.27,235.5
RSUExampleScenario.node[469].veinsmobility,17.6257,0,27122,27392,569.532,1711.28,269.5
RSUExampleScenario.node[598].veinsmobility,21.3539,0,27162,27392.5,494.052,1430.27,230
RSUExampleScenario.node[377].veinsmobility,16.25,0,27101,27394,629.977,1856.17,292.5
RSUExampleScenario.node[988].veinsmobility,19.25,0,27281,27394,255.542,767.065,112.5
RSUExampleScenario.node[550].veinsmobility,21.9,0,27148,27394,588.887,1605.59,245.5
RSUExampleScenario.node[1033].veinsmobility,17.1671,0,27294,27394,263.861,858.279,99.5
RSUExampleScenario.node[602].veinsmobility,22.8215,0,27163,27394.5,515.592,1296.41,231
RSUExampleScenario.node[283].veinsmobility,20.6417,-1.14199,27077,27394.5,600.749,1448.76,317
RSUExampleScenario.node[369].veinsmobility,15.65,-2.04381,27099.5,27394.5,609.85,1848.84,294.5
RSUExampleScenario.node[977].veinsmobility,18.9382,0,27276.5,27394.5,268.109,765.024,117.5
RSUExampleScenario.node[1003].veinsmobility,18.8958,0,27285.5,27394.5,259.504,767.632,108.5
RSUExampleScenario.node[1040].veinsmobility,18.8407,0,27296,27395,244.661,773.334,98.5
RSUExampleScenario.node[625].veinsmobility,22.2922,0,27169,27395.5,566.73,1623.82,226
RSUExampleScenario.node[1012].veinsmobility,19.0827,0,27288.5,27395.5,256.725,767.354,106.5
RSUExampleScenario.node[1015].veinsmobility,16.23,0,27290,27395.5,270.367,856.286,105
RSUExampleScenario.node[636].veinsmobility,16.9,-0.567519,27171,27396,563.301,1852.47,224.5
RSUExampleScenario.node[1005].veinsmobility,18.396,0,27286,27396,262.399,783.02,109.5
RSUExampleScenario.node[1102].veinsmobility,19.587,0,27312,27396,235.329,774.383,83.5
RSUExampleScenario.node[309].veinsmobility,16.25,0,27084,27396.5,647.693,1853.64,312
RSUExampleScenario.node[1337].veinsmobility,16.25,6.9,27375.5,27397,81.421,282.548,21
RSUExampleScenario.node[701].veinsmobility,16.05,0,27189.5,27397,356.559,891.256,207
RSUExampleScenario.node[681].veinsmobility,22.992,0,27184.5,27397,481.998,1439.35,212
RSUExampleScenario.node[871].veinsmobility,15.8217,0,27241,27397,398.369,1468.42,155.5
RSUExampleScenario.node[1045].veinsmobility,18.9906,0,27297.5,27397,242.085,774.025,99
RSUExampleScenario.node[1066].veinsmobility,18.7437,0,27303,27397,228.89,764.921,93.5
RSUExampleScenario.node[686].veinsmobility,16.9,0,27185.5,27397.5,535.442,1852.71,211.5
RSUExampleScenario.node[1034].veinsmobility,18.3058,0,27294,27398,236.532,772.348,103.5
RSUExampleScenario.node[959].veinsmobility,15.3958,0,27268,27398.5,276.881,692.082,130
RSUExampleScenario.node[917].veinsmobility,15.65,0,27257.5,27398.5,302.171,687.481,140.5
RSUExampleScenario.node[326].veinsmobility,15.8852,-3.12534,27089.5,27398.5,653.709,1855.36,308.5
RSUExampleScenario.node[125].veinsmobility,16.4102,0,27035.5,27398.5,744.36,1866.35,362.5
RSUExampleScenario.node[1129].veinsmobility,18.9161,0,27319.5,27398.5,221.594,788.446,78.5
RSUExampleScenario.node[1171].veinsmobility,19.25,0.689699,27332,27398.5,195.168,778.011,66
RSUExampleScenario.node[538].veinsmobility,15.2307,0,27145,27399,543.209,1847.08,253.5
RSUExampleScenario.node[696].veinsmobility,16.25,0,27187.5,27399,556.88,1860.27,211
RSUExampleScenario.node[1120].veinsmobility,18.1276,0,27316.5,27399.5,217.759,776.467,82.5
RSUExampleScenario.node[1013].veinsmobility,15.8349,0,27289.5,27400,241.619,695.722,110
RSUExampleScenario.node[1153].veinsmobility,16.25,0,27327.5,27400,218.28,693.792,72
RSUExampleScenario.node[548].veinsmobility,16.25,0,27147.5,27400,565.446,1851.91,252
RSUExampleScenario.node[1090].veinsmobility,18.3084,0,27309.5,27400,212.739,769.721,90
RSUExampleScenario.node[1175].veinsmobility,15.2417,0,27334,27400.5,130.347,275.916,66
RSUExampleScenario.node[1294].veinsmobility,14.9046,4.67289,27365.5,27400.5,97.682,326.056,34.5
RSUExampleScenario.node[759].veinsmobility,16.9307,0,27208,27400.5,551.583,1854.54,192
RSUExampleScenario.node[476].veinsmobility,16.1935,-0.848801,27125.5,27400.5,614.977,1752.38,274.5
RSUExampleScenario.node[689].veinsmobility,15.9061,0,27186,27401,525.726,1866.79,214.5
RSUExampleScenario.node[1107].veinsmobility,19.25,0,27313.5,27401,213.951,782.116,87
RSUExampleScenario.node[1042].veinsmobility,21.25,0,27296.5,27401.5,229.978,579.808,104.5
RSUExampleScenario.node[950].veinsmobility,20.1134,0,27266.5,27401.5,372.561,1418.6,134.5
RSUExampleScenario.node[1158].veinsmobility,17.9461,0,27329,27401.5,202.049,771.771,72
RSUExampleScenario.node[1109].veinsmobility,18.8719,0,27314,27401.5,218.926,762.773,87
RSUExampleScenario.node[1164].veinsmobility,16.2462,0.776795,27330.5,27402,223.105,697.543,71
RSUExampleScenario.node[1155].veinsmobility,15.3534,0,27328.5,27402.5,194.594,693.274,73.5
RSUExampleScenario.node[722].veinsmobility,16.4582,0,27199.5,27402.5,537.391,1850.92,202.5
RSUExampleScenario.node[638].veinsmobility,16.25,0,27172,27402.5,506.115,1519.36,230
RSUExampleScenario.node[1335].veinsmobility,14.9421,6.75,27375,27403,70.4153,326.4,27.5
RSUExampleScenario.node[1159].veinsmobility,17.9497,0,27330,27403.5,191.845,772.693,73
RSUExampleScenario.node[921].veinsmobility,15.65,0,27259.5,27404,301.947,694.007,144
RSUExampleScenario.node[763].veinsmobility,16.25,0,27209,27404,519.073,1844.36,194.5
RSUExampleScenario.node[1137].veinsmobility,15.4383,0,27322.5,27404.5,203.802,697.526,81.5
RSUExampleScenario.node[1237].veinsmobility,22.1405,1.64669,27351,27405,171.642,491.416,53.5
RSUExampleScenario.node[791].veinsmobility,18.2222,0,27220.5,27405,444.831,1301.07,184
RSUExampleScenario.node[1123].veinsmobility,18,0,27318,27405,206.99,782.151,86.5
RSUExampleScenario.node[1346].veinsmobility,15.0687,6.19857,27377.5,27405.5,70.5339,335.507,27.5
RSUExampleScenario.node[1221].veinsmobility,18.2328,5.25355,27347.5,27405.5,188.013,773.516,57.5
RSUExampleScenario.node[1147].veinsmobility,19.4948,1.2416,27325.5,27405.5,201.517,765.181,79.5
RSUExampleScenario.node[1149].veinsmobility,15.4383,0,27326.5,27406,212.217,697.141,79
RSUExampleScenario.node[1213].veinsmobility,16.25,4.13561,27344.5,27406,191.829,690.456,61
RSUExampleScenario.node[498].veinsmobility,15.7531,0,27134.5,27406,584.444,1517.08,271
RSUExampleScenario.node[1379].veinsmobility,16.9,6.9,27385.5,27406.5,85.2013,284.088,20.5
RSUExampleScenario.node[987].veinsmobility,16.25,0,27281,27407,257.576,854.34,125.5
RSUExampleScenario.node[737].veinsmobility,16.25,0,27203,27407,400.668,1146.93,203.5
RSUExampleScenario.node[820].veinsmobility,17.9245,0,27227.5,27407,410.74,1309.43,179
RSUExampleScenario.node[1189].veinsmobility,16.3242,2.585,27338,27407.5,193.82,690.521,69
RSUExampleScenario.node[1243].veinsmobility,17.5,6.9,27352.5,27407.5,187.372,689.75,54.5
RSUExampleScenario.node[1254].veinsmobility,18.5193,4.60161,27356,27407.5,179.732,769.001,51
RSUExampleScenario.node[1203].veinsmobility,18.7548,4.61742,27343.5,27407.5,180.555,771.123,63.5
RSUExampleScenario.node[904].veinsmobility,15.834,0,27253.5,27408,265.124,661.805,154
RSUExampleScenario.node[1028].veinsmobility,15.85,0,27293,27408,242.809,660.252,114.5
RSUExampleScenario.node[809].veinsmobility,19.25,0,27225,27408,417.424,1295.28,182.5
RSUExampleScenario.node[965].veinsmobility,16.7644,0,27270,27408.5,316.405,885.503,138
RSUExampleScenario.node[1041].veinsmobility,16.9,0,27296.5,27408.5,233.481,504.224,111.5
RSUExampleScenario.node[854].veinsmobility,17.9886,0,27237,27408.5,398.788,1300.28,171
RSUExampleScenario.node[873].veinsmobility,18.8986,0,27241,27409.5,403.575,1316.48,168
RSUExampleScenario.node[925].veinsmobility,14.68,0,27260.5,27410,261.999,662.372,149
RSUExampleScenario.node[1060].veinsmobility,18.1769,0,27301,27410,260.794,884.7,108.5
RSUExampleScenario.node[1055].veinsmobility,16.9,0,27300,27410,247.594,754.467,109.5
RSUExampleScenario.node[706].veinsmobility,16.25,0,27191.5,27410,423.521,1102.62,218
RSUExampleScenario.node[870].veinsmobility,19.25,0,27240.5,27410.5,411.584,1302.07,169.5
RSUExampleScenario.node[1036].veinsmobility,16.9,0,27295,27411,233.268,486.594,115.5
RSUExampleScenario.node[953].veinsmobility,19.4,-2.33654,27267,27411.5,383.094,1301.55,144
RSUExampleScenario.node[889].veinsmobility,15,0,27248.5,27411.5,348.371,1057.54,162.5
RSUExampleScenario.node[957].veinsmobility,14.8308,0,27268,27412,265.807,666.228,143.5
RSUExampleScenario.node[779].veinsmobility,16.25,-0.0538406,27215.5,27412.5,392.826,1124.8,196.5
RSUExampleScenario.node[952].veinsmobility,19.25,0,27267,27413,325.789,987.302,145.5
RSUExampleScenario.node[922].veinsmobility,16.25,0,27259.5,27413,355.42,1068.76,153
RSUExampleScenario.node[944].veinsmobility,15.65,-0.890208,27264.5,27413,340.403,1035.04,148
RSUExampleScenario.node[1286].veinsmobility,16.2064,3.26937,27364,27413.5,134.121,486.284,49
RSUExampleScenario.node[1104].veinsmobility,16.0567,0,27313,27413.5,214.451,664.979,100
RSUExampleScenario.node[1138].veinsmobility,16.25,0,27323,27413.5,212.976,642.971,90
RSUExampleScenario.node[591].veinsmobility,22.5,0,27159.5,27413.5,553.653,1462.31,253.5
RSUExampleScenario.node[512].veinsmobility,15.4348,0,27137.5,27413.5,554.155,1736.74,275.5
RSUExampleScenario.node[1292].veinsmobility,18.0185,6.9,27365,27413.5,169.347,769.019,48
RSUExampleScenario.node[657].veinsmobility,15.75,0,27180,27414,493.555,1571.56,233.5
RSUExampleScenario.node[1300].veinsmobility,19.25,7.1,27366.5,27414.5,181.753,785.316,47.5
RSUExampleScenario.node[943].veinsmobility,18.15,0,27264.5,27414.5,383.241,1295.4,149.5
RSUExampleScenario.node[1085].veinsmobility,16.9246,0,27308.5,27414.5,302.478,1064.14,105.5
RSUExampleScenario.node[1049].veinsmobility,15.85,0,27298.5,27415,227.913,509.592,116
RSUExampleScenario.node[975].veinsmobility,16.25,0,27276,27415,341.633,1035.4,138.5
RSUExampleScenario.node[543].veinsmobility,22.1,-2.5335,27146.5,27415.5,577.031,1477.84,268.5
RSUExampleScenario.node[782].veinsmobility,16.25,0,27216,27415.5,420.15,1086.79,199
RSUExampleScenario.node[1086].veinsmobility,15.65,0,27309,27415.5,315.19,1120.56,106
RSUExampleScenario.node[1444].veinsmobility,13.1476,5.6,27406.5,27416.5,35.6578,106.196,9.5
RSUExampleScenario.node[1083].veinsmobility,19.25,0,27308,27417,297.876,948.498,108.5
RSUExampleScenario.node[744].veinsmobility,16.1861,0,27204.5,27417,400.469,1084.78,212
RSUExampleScenario.node[1307].veinsmobility,19.25,6.9,27369.5,27417,181.064,781.822,47
RSUExampleScenario.node[1115].veinsmobility,16.25,0,27315.5,27417,306.192,1083.71,101
RSUExampleScenario.node[1219].veinsmobility,16.9274,3.38555,27347,27417,201.152,862.852,69.5
RSUExampleScenario.node[1184].veinsmobility,18.75,0,27336.5,27417.5,239.292,863.993,80.5
RSUExampleScenario.node[813].veinsmobility,15.8204,0,27226,27418.5,387.93,1080.56,192
RSUExampleScenario.node[292].veinsmobility,22.25,0,27079,27418.5,787.401,2677.66,339
RSUExampleScenario.node[1209].veinsmobility,14.6744,0,27344.5,27419,173.859,489.223,74
RSUExampleScenario.node[1191].veinsmobility,16.25,0,27338.5,27419.5,241.142,861.924,80.5
RSUExampleScenario.node[857].veinsmobility,16.25,0,27237.5,27420,333.284,776.132,182
RSUExampleScenario.node[752].veinsmobility,16.25,-0.773966,27206,27420,421.473,1102.38,213.5
RSUExampleScenario.node[1317].veinsmobility,18.6836,7.1,27371.5,27420.5,174.261,777.481,48.5
RSUExampleScenario.node[454].veinsmobility,15.3,0,27120,27421,631.3,1921.07,300.5
RSUExampleScenario.node[1096].veinsmobility,18,0,27311,27421.5,273.688,977.061,110
RSUExampleScenario.node[1004].veinsmobility,19.058,0,27285.5,27421.5,373.722,1305.28,135.5
RSUExampleScenario.node[1070].veinsmobility,15.3275,0,27304,27423,271.068,881.485,118.5
RSUExampleScenario.node[792].veinsmobility,16.25,0,27221,27423,410.378,1082.21,201.5
RSUExampleScenario.node[1202].veinsmobility,16.5301,0,27342.5,27423,254.541,879.1,80
RSUExampleScenario.node[1334].veinsmobility,18.9383,7.1,27375,27423.5,175.028,778.285,48
RSUExampleScenario.node[1253].veinsmobility,16.25,5.22683,27356,27423.5,193.08,875.869,67
RSUExampleScenario.node[1310].veinsmobility,16.25,7.1,27370,27424.5,175.913,748.181,54
RSUExampleScenario.node[1241].veinsmobility,16.25,3.27425,27352,27425,209.304,860.227,72.5
RSUExampleScenario.node[1206].veinsmobility,15.8729,0,27344,27425.5,228.789,886.138,81
RSUExampleScenario.node[1222].veinsmobility,16.25,0,27347.5,27426,222.207,864.071,78
RSUExampleScenario.node[1054].veinsmobility,23.8409,0,27300,27426.5,300.329,679.983,126
RSUExampleScenario.node[1349].veinsmobility,18.8958,7.1,27378,27426.5,175.258,778.941,48
RSUExampleScenario.node[1340].veinsmobility,14.6274,2.29873,27376.5,27427,134.956,482.953,50
RSUExampleScenario.node[1030].veinsmobility,19.4905,0,27293,27427,392.251,1316.02,133.5
RSUExampleScenario.node[1290].veinsmobility,16.25,5.79368,27364.5,27427.5,181.556,864.18,62.5
RSUExampleScenario.node[842].veinsmobility,16.9,0,27232,27428,472.082,1335.01,195.5
RSUExampleScenario.node[754].veinsmobility,15.1231,0,27206.5,27428.5,466.157,1351.7,221.5
RSUExampleScenario.node[963].veinsmobility,16.25,0,27269.5,27428.5,355.53,1123.49,158.5
RSUExampleScenario.node[1200].veinsmobility,19.2917,0,27341.5,27428.5,211.007,542.437,86.5
RSUExampleScenario.node[1225].veinsmobility,15.8891,0,27348,27429,231.311,862.038,80.5
RSUExampleScenario.node[908].veinsmobility,16.7021,-2.11266,27254.5,27430,421.897,1153.92,175
RSUExampleScenario.node[1299].veinsmobility,16.25,6.9,27366.5,27430,186.369,873.134,63
RSUExampleScenario.node[1046].veinsmobility,18.8073,0,27297.5,27430.5,387.019,1293.16,132.5
RSUExampleScenario.node[1238].veinsmobility,15.4976,0.555063,27351,27432,208.494,880.915,80.5
RSUExampleScenario.node[1289].veinsmobility,20,2.80831,27364.5,27432.5,241.322,986.183,67.5
RSUExampleScenario.node[523].veinsmobility,15.2803,0,27141.5,27433,548.263,1349.7,291
RSUExampleScenario.node[769].veinsmobility,17.2162,0,27210,27434,461.764,1329.54,223.5
RSUExampleScenario.node[1140].veinsmobility,18.8328,0,27323.5,27434.5,337.157,1302.95,110.5
RSUExampleScenario.node[1382].veinsmobility,18.7685,6.9,27386,27434.5,173.546,773.525,48
RSUExampleScenario.node[703].veinsmobility,16.4343,0,27189.5,27435,501.167,1369.45,245
RSUExampleScenario.node[319].veinsmobility,21.3913,-14.332,27086.5,27435,688.887,1113.07,348
RSUExampleScenario.node[574].veinsmobility,16.9,0,27154.5,27435.5,552.838,1303.3,280.5
RSUExampleScenario.node[948].veinsmobility,19.7109,0,27265.5,27435.5,355.211,922.916,169.5
RSUExampleScenario.node[641].veinsmobility,17.7969,-1.03503,27172.5,27436.5,472.621,1097.48,263.5
RSUExampleScenario.node[1166].veinsmobility,19.1224,0,27331,27436.5,260.401,695.862,105
RSUExampleScenario.node[1010].veinsmobility,15.25,0,27287.5,27437.5,325.524,1113.92,149.5
RSUExampleScenario.node[985].veinsmobility,18.7952,0,27280.5,27438,400.824,1412.48,157
RSUExampleScenario.node[693].veinsmobility,17.4741,0,27186,27438.5,495.42,1271.7,252
RSUExampleScenario.node[1007].veinsmobility,15.85,-1.81247,27287,27439,277.191,987.546,151.5
RSUExampleScenario.node[830].veinsmobility,15.65,0,27230,27439.5,392.726,964.136,209
RSUExampleScenario.node[578].veinsmobility,16.25,0,27155.5,27440,550.196,1303.75,284
RSUExampleScenario.node[1319].veinsmobility,16.4144,0,27371.5,27440,209.172,882.05,68
RSUExampleScenario.node[1474].veinsmobility,18.6152,6.75,27416.5,27440.5,85.825,335.697,23.5
RSUExampleScenario.node[1151].veinsmobility,19.1429,0,27327.5,27440.5,315.783,1051.71,112.5
RSUExampleScenario.node[566].veinsmobility,16,0,27152,27441,539.284,1306.43,288.5
RSUExampleScenario.node[1355].veinsmobility,17.1375,1.73585,27379,27441.5,218.519,864.711,62
RSUExampleScenario.node[966].veinsmobility,16.9,0,27270.5,27442,330.427,1053.22,171
RSUExampleScenario.node[1216].veinsmobility,18.9802,0,27345.5,27442,235.085,681.038,96
RSUExampleScenario.node[742].veinsmobility,15.65,0,27204,27443,479.483,1309.02,238.5
RSUExampleScenario.node[841].veinsmobility,19.3844,0,27232,27443.5,433.038,1254.63,211
RSUExampleScenario.node[1117].veinsmobility,19.75,0,27316.5,27443.5,313.817,992.396,126.5
RSUExampleScenario.node[1176].veinsmobility,18.5158,0,27334.5,27444,286.947,1051.92,109
RSUExampleScenario.node[1373].veinsmobility,16.75,5.44056,27383.5,27444,201.831,878.929,60
RSUExampleScenario.node[1152].veinsmobility,20.5,0,27327.5,27444.5,321.838,997.47,116.5
RSUExampleScenario.node[789].veinsmobility,15.72,0,27220,27445,462.911,1309.67,224.5
RSUExampleScenario.node[517].veinsmobility,15.7778,0,27140,27446,553.222,1497.64,305.5
RSUExampleScenario.node[884].veinsmobility,16.6835,-0.290451,27246,27446,432.656,1297.15,199.5
RSUExampleScenario.node[1146].veinsmobility,19.25,0,27325.5,27446.5,340.12,983.339,120.5
RSUExampleScenario.node[1157].veinsmobility,16.25,0,27329,27447,244.776,673.356,117.5
RSUExampleScenario.node[1212].veinsmobility,17.1,0,27344.5,27447,234.17,691.328,102
RSUExampleScenario.node[923].veinsmobility,15.8278,0,27260,27447.5,402.397,1307.54,187
RSUExampleScenario.node[1106].veinsmobility,15,0,27313.5,27447.5,240.368,674.419,133.5
RSUExampleScenario.node[555].veinsmobility,16.11,0,27149.5,27448,562.513,1487.08,298
RSUExampleScenario.node[1088].veinsmobility,15.65,0,27309.5,27448,263.376,804.871,138
RSUExampleScenario.node[1035].veinsmobility,16.25,0,27294.5,27448,324.186,885.075,153
RSUExampleScenario.node[1020].veinsmobility,17.5,0,27291,27448.5,296.585,638.938,157
RSUExampleScenario.node[1127].veinsmobility,16.25,0,27319,27448.5,294.69,915.63,129
RSUExampleScenario.node[1201].veinsmobility,15.6944,0,27342,27449,221.947,679.503,106.5
RSUExampleScenario.node[187].veinsmobility,19.2548,0,27050.5,27449.5,725.913,1617.51,398.5
RSUExampleScenario.node[1188].veinsmobility,15.65,0,27338,27450.5,257.449,908.31,112
RSUExampleScenario.node[1031].veinsmobility,15.4344,0,27293.5,27450.5,275.197,653.531,156.5
RSUExampleScenario.node[416].veinsmobility,18.1178,0,27109.5,27451,623.986,1613.4,341
RSUExampleScenario.node[1145].veinsmobility,15.65,0,27324.5,27451,247.659,640.94,126
RSUExampleScenario.node[1079].veinsmobility,15.2961,0,27307,27451,256.459,641.374,143.5
RSUExampleScenario.node[1207].veinsmobility,19.25,0,27344,27451,253.878,862.419,106.5
RSUExampleScenario.node[1194].veinsmobility,17.1,0,27340,27452,245.616,633.413,111.5
RSUExampleScenario.node[1301].veinsmobility,16.2709,0,27366.5,27452,238.468,841.209,85
RSUExampleScenario.node[1227].veinsmobility,16.0866,0,27348.5,27453,233.191,639.51,104
RSUExampleScenario.node[1136].veinsmobility,15.2435,0,27322,27453,250.141,638.487,130.5
RSUExampleScenario.node[1125].veinsmobility,16.25,0,27318.5,27453,310.059,898.971,134
