Module,/veins-4.4/examples/pveins_providencia/results/60Demand_PER10/nodebug-0.sca_nodebug-0-20170616-11:50:16-18216_maxSpeed,/veins-4.4/examples/pveins_providencia/results/60Demand_PER10/nodebug-0.sca_nodebug-0-20170616-11:50:16-18216_minSpeed,/veins-4.4/examples/pveins_providencia/results/60Demand_PER10/nodebug-0.sca_nodebug-0-20170616-11:50:16-18216_startTime,/veins-4.4/examples/pveins_providencia/results/60Demand_PER10/nodebug-0.sca_nodebug-0-20170616-11:50:16-18216_stopTime,/veins-4.4/examples/pveins_providencia/results/60Demand_PER10/nodebug-0.sca_nodebug-0-20170616-11:50:16-18216_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/60Demand_PER10/nodebug-0.sca_nodebug-0-20170616-11:50:16-18216_totalDistance,/veins-4.4/examples/pveins_providencia/results/60Demand_PER10/nodebug-0.sca_nodebug-0-20170616-11:50:16-18216_totalTime
ProvidenciaExampleScenario.node[1356].veinsmobility,16.25,6.3361,27332.5,27383,157.597,618.825,50
ProvidenciaExampleScenario.node[696].veinsmobility,18.1792,0,27170.5,27383,502.476,1557.95,212
ProvidenciaExampleScenario.node[1167].veinsmobility,16.08,0,27285.5,27383.5,215.112,662.551,97.5
ProvidenciaExampleScenario.node[1077].veinsmobility,22.1374,0,27262,27384,324.885,914.673,121.5
ProvidenciaExampleScenario.node[1110].veinsmobility,19.25,0,27272.5,27384,287.017,989.166,111
ProvidenciaExampleScenario.node[537].veinsmobility,18.15,0,27131.5,27384,525.509,1559.95,252
ProvidenciaExampleScenario.node[1166].veinsmobility,17.0415,0,27285.5,27384,266.718,1033.05,98
ProvidenciaExampleScenario.node[1237].veinsmobility,15.4383,0.667877,27303,27384.5,202.479,789.867,81
ProvidenciaExampleScenario.node[1156].veinsmobility,18.75,0,27282.5,27386,264.963,916.452,103
ProvidenciaExampleScenario.node[1190].veinsmobility,19.25,0,27291.5,27386,256.231,1006.06,94
ProvidenciaExampleScenario.node[546].veinsmobility,18.8945,0,27133.5,27386,547.22,1560.85,252
ProvidenciaExampleScenario.node[732].veinsmobility,18.5396,0,27180,27386,464.815,1573.18,205.5
ProvidenciaExampleScenario.node[776].veinsmobility,19.25,0,27188,27386,465.358,1556.91,197.5
ProvidenciaExampleScenario.node[1003].veinsmobility,22.5,0,27245.5,27387,422.58,1232.14,141
ProvidenciaExampleScenario.node[1141].veinsmobility,18.35,0,27278.5,27387,278.274,985.188,108
ProvidenciaExampleScenario.node[1146].veinsmobility,18.0241,0,27279.5,27387,255.5,988.52,107
ProvidenciaExampleScenario.node[567].veinsmobility,15.8673,0,27140,27387.5,518.32,1356.39,247
ProvidenciaExampleScenario.node[754].veinsmobility,18.4641,0,27182.5,27387.5,488.916,1581.6,204.5
ProvidenciaExampleScenario.node[257].veinsmobility,16,-0.695791,27061.5,27388.5,672.579,1739.9,326.5
ProvidenciaExampleScenario.node[404].veinsmobility,16.9278,0,27097.5,27388.5,600.972,1732.59,290.5
ProvidenciaExampleScenario.node[1181].veinsmobility,19.012,0,27288.5,27389,254.399,991.454,100
ProvidenciaExampleScenario.node[665].veinsmobility,18,0,27164,27389,461.473,1647.05,224.5
ProvidenciaExampleScenario.node[459].veinsmobility,17.5,0,27110.5,27389.5,650.416,1854.52,278.5
ProvidenciaExampleScenario.node[926].veinsmobility,15.5,0,27227,27391,355.29,1068.86,163.5
ProvidenciaExampleScenario.node[1171].veinsmobility,17.7935,0,27286,27391.5,241.173,982.366,105
ProvidenciaExampleScenario.node[756].veinsmobility,15.0607,0,27183,27392,417.276,1345.64,208.5
ProvidenciaExampleScenario.node[418].veinsmobility,16.25,0,27101.5,27392,631.958,1848.14,290
ProvidenciaExampleScenario.node[1412].veinsmobility,16.25,6.9,27346.5,27392,144.755,620.114,45
ProvidenciaExampleScenario.node[517].veinsmobility,22.625,-4.24389,27122.5,27392.5,581.059,1479.83,269.5
ProvidenciaExampleScenario.node[383].veinsmobility,16.4945,-3.97227,27093.5,27392.5,676.997,1852.55,298.5
ProvidenciaExampleScenario.node[1261].veinsmobility,16.2051,0,27308.5,27393.5,163.162,337.221,84.5
ProvidenciaExampleScenario.node[716].veinsmobility,19.3448,0,27177,27393.5,501.275,1431.57,216
ProvidenciaExampleScenario.node[392].veinsmobility,16.4057,0,27096,27394,626.264,1861.61,297.5
ProvidenciaExampleScenario.node[1128].veinsmobility,19.75,0,27275,27394,281.345,784.089,118.5
ProvidenciaExampleScenario.node[1018].veinsmobility,15.6292,0,27250,27394.5,353.636,1351.03,144
ProvidenciaExampleScenario.node[818].veinsmobility,16.25,0,27200.5,27394.5,474.491,1471.73,193.5
ProvidenciaExampleScenario.node[1138].veinsmobility,18.5,0,27278,27394.5,267.856,777.256,116
ProvidenciaExampleScenario.node[1144].veinsmobility,18.8099,0,27279,27394.5,263.342,748.499,115
ProvidenciaExampleScenario.node[327].veinsmobility,17.5,0,27079,27395,690.204,1833.93,315.5
ProvidenciaExampleScenario.node[1183].veinsmobility,19.25,0,27289.5,27395,246.435,765.524,105
ProvidenciaExampleScenario.node[1415].veinsmobility,12.9353,2.44548,27347,27395.5,108.833,335.646,48
ProvidenciaExampleScenario.node[448].veinsmobility,16.6521,0,27107,27395.5,634.122,1850.87,288
ProvidenciaExampleScenario.node[703].veinsmobility,22.283,0,27172.5,27395.5,580.208,1621.05,222.5
ProvidenciaExampleScenario.node[1153].veinsmobility,19.3266,0,27281.5,27395.5,263.539,765.878,113.5
ProvidenciaExampleScenario.node[788].veinsmobility,16.6361,0,27193,27396,359.935,950.593,202.5
ProvidenciaExampleScenario.node[981].veinsmobility,20.6213,0,27241,27396,390.623,1292.41,154.5
ProvidenciaExampleScenario.node[477].veinsmobility,21.7433,0,27114,27396,620.504,1622.4,281.5
ProvidenciaExampleScenario.node[881].veinsmobility,16.1377,0,27217.5,27396.5,457.648,1465.47,178.5
ProvidenciaExampleScenario.node[1084].veinsmobility,18.8143,0,27263.5,27397,405.22,1457.6,133
ProvidenciaExampleScenario.node[1174].veinsmobility,19.0908,0,27286.5,27397,252.897,768.13,110
ProvidenciaExampleScenario.node[1201].veinsmobility,18.9205,0,27295,27397,245.326,767.572,101.5
ProvidenciaExampleScenario.node[585].veinsmobility,16.25,-0.57915,27144.5,27397.5,555.751,1851.12,252.5
ProvidenciaExampleScenario.node[501].veinsmobility,17.1,0,27119,27397.5,594.26,1866.81,278
ProvidenciaExampleScenario.node[266].veinsmobility,16.25,0,27063.5,27397.5,721.003,1862.41,333.5
ProvidenciaExampleScenario.node[1127].veinsmobility,16.25,0,27275,27398,296.678,690.837,122.5
ProvidenciaExampleScenario.node[1093].veinsmobility,16.25,0,27266,27398,298.621,691.21,131.5
ProvidenciaExampleScenario.node[1249].veinsmobility,18.918,0,27305,27398,221.723,761.93,92.5
ProvidenciaExampleScenario.node[694].veinsmobility,16.25,0,27170.5,27399,525.107,1849.33,228
ProvidenciaExampleScenario.node[431].veinsmobility,16.25,-4.10577,27104,27399,651.841,1858.67,294.5
ProvidenciaExampleScenario.node[1215].veinsmobility,18.5859,0,27298.5,27399.5,242.775,776.081,100.5
ProvidenciaExampleScenario.node[1191].veinsmobility,18.218,0,27291.5,27399.5,235.827,783.016,107.5
ProvidenciaExampleScenario.node[1170].veinsmobility,16.25,0,27286,27400,240.754,694.609,113.5
ProvidenciaExampleScenario.node[697].veinsmobility,16.25,-0.151587,27171.5,27400,535.716,1850.35,228
ProvidenciaExampleScenario.node[1256].veinsmobility,19.25,0,27307,27400,217.817,775.294,92.5
ProvidenciaExampleScenario.node[1211].veinsmobility,19.0789,0,27297.5,27400,233.707,766.091,102
ProvidenciaExampleScenario.node[1234].veinsmobility,15.4807,0,27302.5,27400.5,228.689,692.136,97.5
ProvidenciaExampleScenario.node[1267].veinsmobility,18.8894,0,27309.5,27400.5,246.139,779.818,90.5
ProvidenciaExampleScenario.node[701].veinsmobility,15.0988,0,27172.5,27401.5,507.663,1860.28,228.5
ProvidenciaExampleScenario.node[1254].veinsmobility,19.2815,0,27306.5,27401.5,239.84,785.977,94.5
ProvidenciaExampleScenario.node[1217].veinsmobility,15.6698,-0.790438,27299,27402,229.249,693.171,102.5
ProvidenciaExampleScenario.node[518].veinsmobility,16.245,-2.116,27123.5,27402,691.217,2166.86,278
ProvidenciaExampleScenario.node[388].veinsmobility,16.4992,0,27094,27402,695.5,1868.04,307.5
ProvidenciaExampleScenario.node[592].veinsmobility,16.25,0,27146,27402,574.95,1852.35,255.5
ProvidenciaExampleScenario.node[1299].veinsmobility,19.25,0,27318,27402,233.513,784.518,83.5
ProvidenciaExampleScenario.node[885].veinsmobility,16.4463,0,27218,27402.5,345.739,974.15,184
ProvidenciaExampleScenario.node[1395].veinsmobility,16.6299,6.04678,27343,27403,192.088,696.637,59.5
ProvidenciaExampleScenario.node[824].veinsmobility,15.8354,0,27202,27403,352.241,888.064,200.5
ProvidenciaExampleScenario.node[722].veinsmobility,16.25,0,27178,27403,538.658,1856.42,224.5
ProvidenciaExampleScenario.node[1012].veinsmobility,19.25,0,27248.5,27403,398.164,1429.15,154
ProvidenciaExampleScenario.node[1278].veinsmobility,18.6744,0,27313,27403,213.402,771.945,89.5
ProvidenciaExampleScenario.node[1275].veinsmobility,19.0439,0,27312,27403,231.083,783.096,90.5
ProvidenciaExampleScenario.node[1200].veinsmobility,15.9494,0,27295,27403,233.534,874.756,107.5
ProvidenciaExampleScenario.node[1033].veinsmobility,16.5,0,27253.5,27404,320.111,890.09,150
ProvidenciaExampleScenario.node[709].veinsmobility,16.7156,0,27174,27404,552.614,1761.09,229.5
ProvidenciaExampleScenario.node[1283].veinsmobility,19.0469,0,27313.5,27404.5,242.183,788.374,90.5
ProvidenciaExampleScenario.node[1277].veinsmobility,15,0,27312.5,27405,215.215,694.389,92
ProvidenciaExampleScenario.node[1242].veinsmobility,15.0988,0,27303.5,27405,225.729,690.454,101
ProvidenciaExampleScenario.node[1305].veinsmobility,18,0,27320,27405,211.527,788.806,84.5
ProvidenciaExampleScenario.node[950].veinsmobility,16.5726,0,27233.5,27406,359.444,881.626,172
ProvidenciaExampleScenario.node[1312].veinsmobility,18.8296,0,27321.5,27406,217.937,778.252,84
ProvidenciaExampleScenario.node[1091].veinsmobility,18.5,0,27266,27406.5,295.602,854.926,140
ProvidenciaExampleScenario.node[777].veinsmobility,21.25,0,27188.5,27406.5,530.892,1571.09,217.5
ProvidenciaExampleScenario.node[970].veinsmobility,18.6411,0,27240,27406.5,398.021,1411.23,166
ProvidenciaExampleScenario.node[1410].veinsmobility,15.2552,0,27346.5,27407,108.996,275.485,60
ProvidenciaExampleScenario.node[668].veinsmobility,16.25,0,27164.5,27407,457.427,1141.01,242
ProvidenciaExampleScenario.node[1281].veinsmobility,14.7593,0,27313.5,27407.5,209.243,693.624,93.5
ProvidenciaExampleScenario.node[1357].veinsmobility,15.1404,3.84904,27333,27407.5,186.522,694.7,74
ProvidenciaExampleScenario.node[1117].veinsmobility,16.5,0,27273.5,27407.5,302.14,858.964,133.5
ProvidenciaExampleScenario.node[1374].veinsmobility,19.776,1.02715,27337,27407.5,197.742,771.741,70
ProvidenciaExampleScenario.node[1292].veinsmobility,18.0185,0,27316,27408,230.875,787.62,91.5
ProvidenciaExampleScenario.node[1179].veinsmobility,15.65,0,27288,27408.5,239.535,746.997,120
ProvidenciaExampleScenario.node[787].veinsmobility,18.2222,0,27192.5,27408.5,439.169,1293.05,215.5
ProvidenciaExampleScenario.node[1330].veinsmobility,15.15,0.0429886,27326,27409,210.015,691.211,82.5
ProvidenciaExampleScenario.node[943].veinsmobility,16.1043,0,27232,27409,327.729,886.745,176.5
ProvidenciaExampleScenario.node[1369].veinsmobility,15.2476,0,27336.5,27409.5,189.38,693.116,72.5
ProvidenciaExampleScenario.node[1361].veinsmobility,15.65,0,27334.5,27409.5,185.601,491.664,74.5
ProvidenciaExampleScenario.node[1365].veinsmobility,19.018,0.940805,27335.5,27409.5,199.722,773.62,73.5
ProvidenciaExampleScenario.node[1386].veinsmobility,20.6496,2.89797,27340.5,27409.5,198.409,771.419,68.5
ProvidenciaExampleScenario.node[796].veinsmobility,16.8306,0,27195,27410,390.484,860.539,214.5
ProvidenciaExampleScenario.node[1202].veinsmobility,16.5,0,27296,27410,263.935,889.709,113.5
ProvidenciaExampleScenario.node[1396].veinsmobility,19.25,1.58373,27343,27410,193.418,782.238,66.5
ProvidenciaExampleScenario.node[1439].veinsmobility,18.4764,4.6646,27353.5,27410,195.331,765.044,56
ProvidenciaExampleScenario.node[873].veinsmobility,18.7956,0,27214.5,27410.5,438.206,1307.17,195.5
ProvidenciaExampleScenario.node[1355].veinsmobility,17.2313,0,27332.5,27411.5,225.351,768.871,78.5
ProvidenciaExampleScenario.node[955].veinsmobility,15.3119,0,27234.5,27411.5,331.513,870.569,176.5
ProvidenciaExampleScenario.node[1341].veinsmobility,16.0253,0,27329,27411.5,212.979,749.672,82
ProvidenciaExampleScenario.node[1197].veinsmobility,15.6317,0,27293.5,27411.5,231.125,482.208,117.5
ProvidenciaExampleScenario.node[1417].veinsmobility,18.9589,4.07934,27347.5,27411.5,187.901,764.204,63.5
ProvidenciaExampleScenario.node[863].veinsmobility,16.25,0,27211.5,27412,392.011,1135.11,200
ProvidenciaExampleScenario.node[993].veinsmobility,18.5882,0,27243,27412,421.837,1296.34,168.5
ProvidenciaExampleScenario.node[967].veinsmobility,18.5,0,27236.5,27412,405.084,1034.08,175
ProvidenciaExampleScenario.node[712].veinsmobility,16.25,0,27176,27412.5,534.416,1743.78,236
ProvidenciaExampleScenario.node[1668].veinsmobility,15.9,6.9,27404,27413,38.8994,103.993,8.5
ProvidenciaExampleScenario.node[960].veinsmobility,15.65,0,27235.5,27413,428.956,1564.02,177
ProvidenciaExampleScenario.node[1310].veinsmobility,16,0,27320.5,27413,257.081,871.106,92
ProvidenciaExampleScenario.node[1013].veinsmobility,18.271,0,27248.5,27413,387.186,1073.3,164
ProvidenciaExampleScenario.node[569].veinsmobility,21.9,0,27140,27413.5,582.354,1470.32,273
ProvidenciaExampleScenario.node[1250].veinsmobility,16.5581,0,27305.5,27413.5,252.734,875.747,107.5
ProvidenciaExampleScenario.node[958].veinsmobility,16.25,0,27235,27413.5,393.507,1071.51,178
ProvidenciaExampleScenario.node[1092].veinsmobility,15,0,27266,27414,292.777,882.515,147.5
ProvidenciaExampleScenario.node[1463].veinsmobility,11.834,0,27360,27415,100.883,273.47,54.5
ProvidenciaExampleScenario.node[1009].veinsmobility,15.7314,0,27247.5,27415,290.481,645.618,167
ProvidenciaExampleScenario.node[1094].veinsmobility,17.4421,0,27266,27415,373.75,1076.44,148.5
ProvidenciaExampleScenario.node[1323].veinsmobility,16.6764,0,27324,27415,262.291,838.346,90.5
ProvidenciaExampleScenario.node[1363].veinsmobility,16.1843,0,27335,27415,206.731,874.375,79.5
ProvidenciaExampleScenario.node[1464].veinsmobility,16.9918,5.4,27360,27415.5,186.081,746.141,55
ProvidenciaExampleScenario.node[793].veinsmobility,15.2206,0,27194.5,27415.5,419.825,1094.84,220.5
ProvidenciaExampleScenario.node[1389].veinsmobility,15.5,-1.9177,27341,27415.5,180.494,496.169,74
ProvidenciaExampleScenario.node[944].veinsmobility,18.093,0,27232,27416,419,1300.59,183.5
ProvidenciaExampleScenario.node[1529].veinsmobility,19.6011,6.9,27369.5,27416.5,185.892,771.957,46.5
ProvidenciaExampleScenario.node[1313].veinsmobility,16.9157,0,27321.5,27416.5,277.396,866.63,94.5
ProvidenciaExampleScenario.node[857].veinsmobility,18.5552,0,27209.5,27417,453.151,1294.77,207
ProvidenciaExampleScenario.node[1326].veinsmobility,15.6155,0,27324.5,27417,254.707,884.879,92
ProvidenciaExampleScenario.node[1455].veinsmobility,15.775,0,27358,27417.5,149.32,489.255,59
ProvidenciaExampleScenario.node[1236].veinsmobility,15,0,27302.5,27417.5,284.144,1107.76,114.5
ProvidenciaExampleScenario.node[1293].veinsmobility,15.2311,0,27316.5,27418,239.214,754.513,101
ProvidenciaExampleScenario.node[1125].veinsmobility,16.8283,0,27274.5,27418,347.703,1039.41,143
ProvidenciaExampleScenario.node[1262].veinsmobility,16.7357,1.41065,27308.5,27418.5,311.65,1107.23,109.5
ProvidenciaExampleScenario.node[1314].veinsmobility,15.0775,0,27322,27419,262.288,891.835,96.5
ProvidenciaExampleScenario.node[1269].veinsmobility,18.4625,1.55859,27310,27419,331.127,1082.78,108.5
ProvidenciaExampleScenario.node[1320].veinsmobility,16.2518,0,27323,27419,242.358,859.649,95.5
ProvidenciaExampleScenario.node[1124].veinsmobility,18,0,27274.5,27419.5,363.923,1298.4,144.5
ProvidenciaExampleScenario.node[1235].veinsmobility,18.15,0,27302.5,27420,303.554,976.087,117
ProvidenciaExampleScenario.node[1145].veinsmobility,19.4,0,27279,27420,386.701,1300.78,140.5
ProvidenciaExampleScenario.node[1486].veinsmobility,15.8202,0,27361.5,27420.5,152.449,495.503,58.5
ProvidenciaExampleScenario.node[1257].veinsmobility,16.25,0.28969,27307,27420.5,302.829,1105.38,113
ProvidenciaExampleScenario.node[645].veinsmobility,21.835,0,27158.5,27420.5,691.492,1933.11,261.5
ProvidenciaExampleScenario.node[876].veinsmobility,15.6787,0,27216,27421,407.285,1107.21,204.5
ProvidenciaExampleScenario.node[1194].veinsmobility,16.25,0,27292,27421.5,327.257,974.446,129
ProvidenciaExampleScenario.node[1152].veinsmobility,14.2534,0,27281.5,27422,251.702,641.651,140
ProvidenciaExampleScenario.node[1325].veinsmobility,16.0748,0,27324.5,27422,229.735,873.108,97
ProvidenciaExampleScenario.node[1371].veinsmobility,19,0,27337,27422.5,252.339,859.92,85
ProvidenciaExampleScenario.node[1504].veinsmobility,16.5193,0,27364.5,27422.5,155.572,469.98,57.5
ProvidenciaExampleScenario.node[1329].veinsmobility,15.4248,0,27325.5,27422.5,275.78,891.769,96.5
ProvidenciaExampleScenario.node[1270].veinsmobility,15.3714,0,27310.5,27422.5,300.714,1020.4,111.5
ProvidenciaExampleScenario.node[1572].veinsmobility,19.6592,6.9,27377,27423,184.466,765.633,45.5
ProvidenciaExampleScenario.node[1354].veinsmobility,15.9,0,27332.5,27423.5,229.312,871.197,90.5
ProvidenciaExampleScenario.node[1401].veinsmobility,17.5,-4.18495,27344,27423.5,274.162,881.009,79
ProvidenciaExampleScenario.node[1380].veinsmobility,18.5835,0,27340,27424,245.228,859.421,83.5
ProvidenciaExampleScenario.node[1035].veinsmobility,18.2345,0,27253.5,27424,414.263,1303.07,170
ProvidenciaExampleScenario.node[508].veinsmobility,16.5,0,27120,27424.5,658.664,1924.9,304
ProvidenciaExampleScenario.node[1148].veinsmobility,19.4,0,27280,27425,402.088,1300.55,144.5
ProvidenciaExampleScenario.node[410].veinsmobility,21.069,0,27099,27425,785.231,2641.53,325.5
ProvidenciaExampleScenario.node[1520].veinsmobility,16.1921,6.9,27367.5,27425.5,158.704,754.922,57.5
ProvidenciaExampleScenario.node[1182].veinsmobility,16.25,0,27289,27426,324.106,1062.97,136.5
ProvidenciaExampleScenario.node[1467].veinsmobility,17.5,0,27360,27426,214.664,868.351,65.5
ProvidenciaExampleScenario.node[1220].veinsmobility,23.8409,0,27300,27426.5,308.672,680.168,126
ProvidenciaExampleScenario.node[1498].veinsmobility,15.886,0,27363.5,27426.5,157.607,504.246,62.5
ProvidenciaExampleScenario.node[1231].veinsmobility,16.25,0,27302,27426.5,317.99,1084.92,124
ProvidenciaExampleScenario.node[1543].veinsmobility,19.3628,4.79603,27371.5,27427.5,194.056,753.719,55.5
ProvidenciaExampleScenario.node[369].veinsmobility,21.2,0,27090,27427.5,779.935,2614.15,337
ProvidenciaExampleScenario.node[1460].veinsmobility,18.75,0.2,27359,27428,235.818,883.59,68.5
ProvidenciaExampleScenario.node[674].veinsmobility,17.5466,0,27166,27428,524.446,1376.8,261.5
ProvidenciaExampleScenario.node[679].veinsmobility,17.2247,0,27167,27428,508.101,1329.11,260.5
ProvidenciaExampleScenario.node[1297].veinsmobility,19.6136,0,27317.5,27429,265.106,686.874,111
ProvidenciaExampleScenario.node[1506].veinsmobility,16.0748,0,27365,27429,161.826,499.067,63.5
ProvidenciaExampleScenario.node[893].veinsmobility,18.2482,0,27220,27429.5,477.037,1321.58,209
ProvidenciaExampleScenario.node[1229].veinsmobility,19.4,0,27301,27429.5,379.075,1294.97,128
ProvidenciaExampleScenario.node[1590].veinsmobility,19.25,6.9,27383.5,27430,175.828,754.97,46
ProvidenciaExampleScenario.node[1535].veinsmobility,16.8603,3.5,27370.5,27430,208.02,855.546,59
ProvidenciaExampleScenario.node[1457].veinsmobility,16.537,4.99078,27358.5,27430,222.027,858.85,71
ProvidenciaExampleScenario.node[1315].veinsmobility,16.4499,0,27322.5,27430.5,215.265,644.926,107.5
ProvidenciaExampleScenario.node[1273].veinsmobility,19.25,0,27311.5,27430.5,264.944,683.479,118.5
ProvidenciaExampleScenario.node[1353].veinsmobility,15.0463,0,27332,27431.5,259.182,867.691,99
ProvidenciaExampleScenario.node[1588].veinsmobility,19.25,5.01927,27383,27432,187.524,787.439,48.5
ProvidenciaExampleScenario.node[1586].veinsmobility,18.1744,6.15,27382.5,27432,166.96,765.328,49
ProvidenciaExampleScenario.node[1496].veinsmobility,15.1046,2,27363,27432,205.962,841.02,68.5
ProvidenciaExampleScenario.node[1487].veinsmobility,19.3486,5.5,27361.5,27432.5,264.454,957.572,70.5
ProvidenciaExampleScenario.node[568].veinsmobility,16,0,27140,27432.5,549.89,1375.83,292
ProvidenciaExampleScenario.node[1403].veinsmobility,16.163,0,27344.5,27432.5,253.03,889.942,87.5
ProvidenciaExampleScenario.node[1552].veinsmobility,15.5,0,27373.5,27433,142.413,508.273,59
ProvidenciaExampleScenario.node[1594].veinsmobility,19.2617,5.51169,27384,27433,192.464,788.442,48.5
ProvidenciaExampleScenario.node[1054].veinsmobility,16.5013,0,27258.5,27433.5,366.865,1143.52,174.5
ProvidenciaExampleScenario.node[1218].veinsmobility,18.2859,0,27299,27433.5,387.179,1300.01,134
ProvidenciaExampleScenario.node[1608].veinsmobility,19.25,6.15,27387,27434,181.771,769.674,46.5
ProvidenciaExampleScenario.node[1090].veinsmobility,18.5,0,27265.5,27435,354.84,942.177,169
ProvidenciaExampleScenario.node[1285].veinsmobility,19.7478,0,27314.5,27435,293.598,688.537,120
ProvidenciaExampleScenario.node[798].veinsmobility,16.9,-1.60105,27195.5,27435.5,510.406,1309.2,239.5
ProvidenciaExampleScenario.node[720].veinsmobility,15.1839,0,27177.5,27435.5,499.284,1327.18,257.5
ProvidenciaExampleScenario.node[1544].veinsmobility,15.8815,0,27372,27435.5,159.068,488.638,63
ProvidenciaExampleScenario.node[1303].veinsmobility,19.7227,0,27319.5,27436.5,271.831,682.502,116.5
ProvidenciaExampleScenario.node[1288].veinsmobility,15.65,0,27315,27437,227.019,643.684,121.5
ProvidenciaExampleScenario.node[956].veinsmobility,15.8755,0,27234.5,27437,325.414,1002.74,202
ProvidenciaExampleScenario.node[1516].veinsmobility,19.25,5.5,27367,27437,234.232,977.566,69.5
ProvidenciaExampleScenario.node[1189].veinsmobility,17.516,0,27291,27437,297.835,897.456,145.5
ProvidenciaExampleScenario.node[984].veinsmobility,16.494,0,27241.5,27438,325.147,979.89,196
ProvidenciaExampleScenario.node[1016].veinsmobility,16.6657,0,27249.5,27438,427.122,1131.04,188
ProvidenciaExampleScenario.node[760].veinsmobility,15.8674,-0.250137,27184,27438,504.848,1370.01,253.5
ProvidenciaExampleScenario.node[1406].veinsmobility,19.2903,5.45629,27345.5,27438,339.653,1410.99,92
ProvidenciaExampleScenario.node[1569].veinsmobility,16.25,0,27376,27439,202.558,837.451,62.5
ProvidenciaExampleScenario.node[272].veinsmobility,16.8073,0,27065.5,27439.5,686.277,1613.69,373.5
ProvidenciaExampleScenario.node[821].veinsmobility,16.3386,0,27201,27440,491.829,1363.31,238.5
ProvidenciaExampleScenario.node[802].veinsmobility,16.6142,0,27196,27441,518.181,1321.47,244.5
ProvidenciaExampleScenario.node[805].veinsmobility,21.5122,0,27196.5,27442,497.386,1114.63,245
ProvidenciaExampleScenario.node[1082].veinsmobility,16.3224,0,27263.5,27442,333.802,1054.75,178
ProvidenciaExampleScenario.node[1481].veinsmobility,18.8843,0,27360.5,27442,206.313,679.084,81
ProvidenciaExampleScenario.node[1350].veinsmobility,15.65,0,27331,27442.5,234.316,797.672,111
ProvidenciaExampleScenario.node[835].veinsmobility,16.25,0,27204,27442.5,495.505,1325.84,238
ProvidenciaExampleScenario.node[1399].veinsmobility,14.6317,0,27343.5,27444,210.697,801.984,100
ProvidenciaExampleScenario.node[1126].veinsmobility,16.2689,0,27275,27444,327.501,1091.53,168.5
ProvidenciaExampleScenario.node[1427].veinsmobility,18.75,0,27351,27444,236.491,685.604,92.5
ProvidenciaExampleScenario.node[628].veinsmobility,16.0899,0,27154.5,27444.5,559.79,1487.43,289.5
ProvidenciaExampleScenario.node[1032].veinsmobility,20.9746,0,27253,27444.5,416.201,1115.3,191
ProvidenciaExampleScenario.node[826].veinsmobility,17.75,0,27202.5,27445,444.71,1244.92,242
ProvidenciaExampleScenario.node[1040].veinsmobility,15.295,0,27254.5,27445,409.429,1324.12,190
ProvidenciaExampleScenario.node[1442].veinsmobility,15.6965,2.01583,27354.5,27445.5,220.764,796.764,90.5
ProvidenciaExampleScenario.node[1119].veinsmobility,16.9,0,27273.5,27445.5,347.384,1046.31,171.5
ProvidenciaExampleScenario.node[1187].veinsmobility,18.8608,0,27291,27445.5,375.67,1049.55,154
ProvidenciaExampleScenario.node[931].veinsmobility,15.5,0,27229,27445.5,442.092,1376.15,216
ProvidenciaExampleScenario.node[1129].veinsmobility,20.65,-1.899,27275,27446,385.706,1100.83,170.5
ProvidenciaExampleScenario.node[523].veinsmobility,21.25,0,27125.5,27446,729.537,2278.15,320
ProvidenciaExampleScenario.node[1165].veinsmobility,18.5862,0,27285,27446.5,393.593,1237.31,161
ProvidenciaExampleScenario.node[1074].veinsmobility,16.25,-0.0446297,27262,27446.5,412.582,1323.8,184
ProvidenciaExampleScenario.node[1206].veinsmobility,16.0693,0,27296.5,27446.5,308.826,1054.2,149.5
ProvidenciaExampleScenario.node[1500].veinsmobility,15.1087,0.792935,27363.5,27447,205.342,805.133,83
ProvidenciaExampleScenario.node[1327].veinsmobility,16.25,0,27325.5,27447,237.488,674.681,121
ProvidenciaExampleScenario.node[1372].veinsmobility,17.5,0,27337,27447,246.176,677.956,109.5
ProvidenciaExampleScenario.node[1253].veinsmobility,15,0,27306.5,27447.5,248.151,689.177,140.5
ProvidenciaExampleScenario.node[1158].veinsmobility,18.7075,0,27283.5,27448,396.756,1275.86,164
ProvidenciaExampleScenario.node[1107].veinsmobility,15.0028,0,27272,27448,330.123,1053.84,175.5
ProvidenciaExampleScenario.node[1240].veinsmobility,18,0,27303.5,27448,312.907,984.856,144
ProvidenciaExampleScenario.node[1589].veinsmobility,16.6963,0,27383,27448,217.58,893.082,64.5
ProvidenciaExampleScenario.node[465].veinsmobility,15,0,27112,27448.5,574.271,1483.96,336
ProvidenciaExampleScenario.node[1067].veinsmobility,17.3901,0,27261,27448.5,372.348,1069.17,187
ProvidenciaExampleScenario.node[1428].veinsmobility,16.25,0,27351,27448.5,225.823,653.586,97
ProvidenciaExampleScenario.node[726].veinsmobility,16.25,0,27179,27448.5,580.8,1913.03,269
ProvidenciaExampleScenario.node[924].veinsmobility,16.25,0,27226.5,27448.5,443.233,1211.01,221.5
ProvidenciaExampleScenario.node[1226].veinsmobility,15.0911,0,27300.5,27449,262.734,636.583,148
ProvidenciaExampleScenario.node[1264].veinsmobility,19.0428,0,27309.5,27449,338.48,985.364,139
