module,max_speed,min_speed,start_time,stop_time,total_co2,total_dist,total_time,arrived,rcvd_warnings,sent_warnings,mean_speed
node[286],15.7353,0.0,27042.5,27141.5,217.762,622.65,98.5,True,0,0,6.321319796954315
node[385],16.25,0.0,27057.0,27141.5,204.78400000000002,661.3760000000001,84.0,True,0,0,7.87352380952381
node[116],20.2981,0.0,27018.5,27142.0,333.214,909.316,123.0,True,0,0,7.392813008130082
node[92],16.4742,-0.503887,27016.0,27142.5,256.269,666.8960000000001,126.0,True,1,0,5.292825396825397
node[55],15.65,0.0,27010.0,27142.5,322.186,1037.34,132.0,True,0,0,7.858636363636363
node[269],18.15,0.0,27039.5,27143.0,261.366,980.803,103.0,True,3,0,9.52235922330097
node[337],16.0,0.0,27049.5,27143.0,257.889,879.7869999999999,93.0,True,0,0,9.460075268817203
node[316],16.75,0.0,27047.0,27143.0,299.861,884.679,95.5,True,0,0,9.26365445026178
node[11],18.5,0.0,27002.0,27143.0,352.673,1063.84,140.5,True,0,0,7.571814946619217
node[564],16.25,1.90385,27084.0,27143.5,166.5,624.514,59.0,True,0,0,10.584983050847457
node[171],21.9227,0.0,27025.5,27144.0,320.742,920.96,118.0,True,0,0,7.804745762711865
node[511],15.15,0.0,27075.5,27144.0,169.93099999999998,621.0,68.0,True,2,0,9.132352941176471
node[605],16.9,3.5656199999999996,27090.0,27144.5,170.40900000000002,660.6139999999999,54.0,True,1,0,12.233592592592592
node[646],16.25,5.69121,27094.5,27145.0,158.668,619.938,50.0,True,1,0,12.39876
node[60],15.0,0.0,27011.5,27145.0,299.732,1077.23,133.0,True,0,0,8.099473684210526
node[649],15.4532,0.0,27095.0,27145.5,127.318,292.835,50.0,True,1,0,5.8567
node[305],17.1485,0.0,27045.5,27145.5,241.917,974.5210000000001,99.5,True,5,0,9.794180904522614
node[236],18.75,0.0,27035.5,27145.5,286.156,910.947,109.5,True,0,0,8.319150684931508
node[234],16.25,0.0,27035.5,27145.5,294.414,1018.19,109.5,True,0,0,9.298538812785388
node[666],16.25,5.03416,27096.5,27146.0,150.566,609.975,49.0,True,2,0,12.448469387755102
node[599],16.25,0.0,27089.5,27146.5,128.092,275.013,56.5,True,1,0,4.867486725663716
node[671],16.25,6.9,27097.5,27146.5,155.41899999999998,617.701,48.5,True,0,0,12.736103092783505
node[254],21.1117,0.0,27038.0,27146.5,295.0,873.284,108.0,True,0,0,8.085962962962963
node[158],16.1482,0.0,27024.0,27147.0,301.58099999999996,1112.55,122.5,True,0,0,9.082040816326531
node[120],22.6821,0.0,27019.5,27147.5,456.60699999999997,1230.0,127.5,True,1,0,9.647058823529411
node[404],18.4964,0.0,27059.5,27147.5,262.54900000000004,907.238,87.5,True,0,0,10.368434285714287
node[203],16.25,0.0,27031.5,27147.5,316.182,1107.91,115.5,True,0,0,9.592294372294374
node[370],16.6379,2.9809400000000004,27055.0,27148.0,271.624,1057.83,92.5,True,3,0,11.436
node[672],16.25,-0.00170898,27098.0,27149.0,135.92,297.65,50.5,True,0,0,5.8940594059405935
node[399],18.4861,0.0,27059.0,27149.0,263.187,912.56,89.5,True,0,0,10.196201117318434
node[659],15.3958,4.719130000000001,27096.0,27149.0,161.5,631.538,52.5,True,1,0,12.029295238095239
node[292],16.7179,1.39273,27043.5,27149.0,313.69599999999997,1084.34,105.0,True,0,0,10.327047619047619
node[653],15.0,0.0,27095.5,27149.5,109.95200000000001,270.921,53.5,True,0,0,5.0639439252336444
node[311],15.7259,2.60996,27046.0,27149.5,298.82099999999997,1120.85,103.0,True,0,0,10.882038834951455
node[221],15.65,0.0,27033.5,27150.0,300.079,1063.32,116.0,True,0,0,9.16655172413793
node[280],15.8474,0.0,27041.5,27150.5,291.28700000000003,1018.74,108.5,True,2,0,9.38930875576037
node[111],22.25,0.0,27018.0,27151.0,357.27099999999996,1309.74,132.5,True,6,0,9.884830188679246
node[465],18.9611,0.607905,27069.0,27151.5,244.513,910.654,82.0,True,0,0,11.105536585365854
node[319],16.25,0.0,27047.5,27152.0,238.99599999999998,786.203,104.0,True,0,0,7.559644230769231
node[49],17.0973,0.0,27008.5,27152.5,338.87699999999995,999.285,143.5,True,0,0,6.963658536585366
node[413],16.25,0.0,27061.0,27152.5,266.545,868.79,91.0,True,0,0,9.547142857142857
node[118],21.4959,0.0,27019.0,27153.0,359.559,1289.49,133.5,True,4,0,9.659101123595505
node[24],20.0,0.0,27004.5,27153.0,441.895,1405.18,148.0,True,0,0,9.49445945945946
node[243],19.75,0.0,27036.5,27153.0,277.031,766.312,116.0,True,0,0,6.606137931034483
node[14],15.65,0.0,27002.5,27154.0,302.195,921.324,151.0,True,2,0,6.101483443708609
node[251],19.25,0.0,27038.0,27154.0,266.58299999999997,768.171,115.5,True,0,0,6.65083116883117
node[405],16.4675,0.0,27060.0,27154.0,266.068,857.2810000000001,93.5,True,0,0,9.168780748663103
node[387],15.7838,0.0,27057.0,27154.0,283.824,903.435,96.5,True,0,0,9.3620207253886
node[313],18.5,0.0,27046.5,27154.5,247.417,768.471,107.5,True,0,0,7.148567441860465
node[213],15.1518,0.0,27032.5,27154.5,251.168,839.633,121.5,True,1,0,6.910559670781893
node[72],15.5279,0.0,27013.0,27155.5,289.584,914.207,142.0,True,3,0,6.438077464788733
node[143],21.0405,0.0,27022.5,27155.5,337.282,1321.4,132.5,True,5,0,9.972830188679247
node[371],19.25,0.0,27055.0,27155.5,243.31599999999997,745.01,100.0,True,0,0,7.4501
node[478],16.75,0.0,27071.0,27156.0,166.479,446.361,84.5,True,4,0,5.282378698224852
node[296],18.7155,0.0,27044.0,27156.0,250.885,775.1060000000001,111.5,True,0,0,6.951623318385651
node[461],16.25,0.0,27068.5,27156.0,261.683,883.291,87.0,True,0,0,10.152770114942529
node[156],20.8181,0.0,27024.0,27156.5,343.151,1306.3,132.0,True,5,0,9.896212121212121
node[257],18.0399,0.0,27038.5,27156.5,258.0,774.677,117.5,True,0,0,6.592995744680851
node[283],18.1288,0.0,27042.0,27156.5,244.935,767.385,114.0,True,0,0,6.731447368421053
node[457],16.25,1.6887299999999998,27068.0,27156.5,233.998,878.977,88.0,True,0,0,9.988375
node[483],13.4,0.0,27071.5,27157.5,155.754,322.41,85.5,True,2,0,3.7708771929824563
node[187],15.1362,0.0,27028.5,27158.0,271.078,886.8789999999999,129.0,True,4,0,6.875031007751938
node[336],19.0668,0.0,27049.5,27158.0,246.637,756.3610000000001,108.0,True,0,0,7.003342592592594
node[523],19.3736,0.0,27077.0,27158.0,224.937,766.528,80.5,True,3,0,9.52208695652174
node[473],15.7503,0.0,27070.5,27158.0,231.69,886.925,87.0,True,0,0,10.194540229885057
node[209],14.9412,0.0,27032.0,27158.0,251.815,861.668,125.5,True,3,0,6.865880478087649
node[73],21.4415,0.0,27013.5,27158.5,417.26,1411.26,144.5,True,5,0,9.766505190311419
node[333],19.6568,0.0,27049.0,27158.5,264.486,772.4630000000001,109.0,True,0,0,7.086816513761469
node[42],20.0659,0.0,27007.5,27159.0,442.18699999999995,1316.05,151.0,True,1,0,8.715562913907284
node[344],18.327,0.0,27051.0,27159.0,245.66,764.437,107.5,True,0,0,7.111041860465116
node[79],15.0563,0.0,27014.5,27160.0,289.29,692.7239999999999,145.0,True,3,0,4.777406896551724
node[500],13.2599,0.0,27074.0,27160.0,160.006,325.14099999999996,85.5,True,7,0,3.802818713450292
node[389],16.25,0.0,27057.5,27160.5,233.31799999999998,804.48,102.5,True,0,0,7.848585365853658
node[353],18.9164,0.0,27052.5,27160.5,268.038,777.327,107.5,True,0,0,7.2309488372093025
node[537],14.9224,1.47669,27080.0,27160.5,204.93,842.75,80.0,True,0,0,10.534375
