Module,/veins-4.4/examples/pveins_providencia/results/PER 0.25/nodebug-0.sca_nodebug-0-20170527-01:35:42-9276_maxSpeed,/veins-4.4/examples/pveins_providencia/results/PER 0.25/nodebug-0.sca_nodebug-0-20170527-01:35:42-9276_minSpeed,/veins-4.4/examples/pveins_providencia/results/PER 0.25/nodebug-0.sca_nodebug-0-20170527-01:35:42-9276_startTime,/veins-4.4/examples/pveins_providencia/results/PER 0.25/nodebug-0.sca_nodebug-0-20170527-01:35:42-9276_stopTime,/veins-4.4/examples/pveins_providencia/results/PER 0.25/nodebug-0.sca_nodebug-0-20170527-01:35:42-9276_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/PER 0.25/nodebug-0.sca_nodebug-0-20170527-01:35:42-9276_totalDistance,/veins-4.4/examples/pveins_providencia/results/PER 0.25/nodebug-0.sca_nodebug-0-20170527-01:35:42-9276_totalTime
ProvidenciaExampleScenario.node[2019].veinsmobility,16.3902,0,27299,27426.5,294.516,913.844,127
ProvidenciaExampleScenario.node[1192].veinsmobility,17.1375,0,27177.5,27427,468.166,1089.86,249
ProvidenciaExampleScenario.node[2105].veinsmobility,21.25,0,27312,27427.5,236.796,476.613,115
ProvidenciaExampleScenario.node[2061].veinsmobility,16.5,0,27306,27427.5,259.43,679.554,121
ProvidenciaExampleScenario.node[1391].veinsmobility,15.3965,-0.0172863,27206,27427.5,404.523,1012,221
ProvidenciaExampleScenario.node[662].veinsmobility,23.144,0,27096,27428,610.304,1330.15,331.5
ProvidenciaExampleScenario.node[950].veinsmobility,16.25,0,27140.5,27428,515.554,1152.89,287
ProvidenciaExampleScenario.node[1280].veinsmobility,18.3538,0,27188.5,27428,515.92,1325.48,239
ProvidenciaExampleScenario.node[2202].veinsmobility,15.4807,0,27326,27428,222.047,752.784,101.5
ProvidenciaExampleScenario.node[1643].veinsmobility,18.24,0,27245,27428,350.885,678.135,182.5
ProvidenciaExampleScenario.node[1418].veinsmobility,19.25,0,27211,27428,450.188,1305.79,216.5
ProvidenciaExampleScenario.node[2247].veinsmobility,18.0094,0,27332.5,27428,220.987,785.227,95
ProvidenciaExampleScenario.node[816].veinsmobility,16.05,0,27120,27429,655.264,1919.77,308.5
ProvidenciaExampleScenario.node[2265].veinsmobility,19.25,0,27334.5,27429,224.914,787.904,94
ProvidenciaExampleScenario.node[2199].veinsmobility,18.0185,0,27325,27429,221.729,788.376,103.5
ProvidenciaExampleScenario.node[1261].veinsmobility,15.5294,0,27185.5,27429.5,427.741,929.397,243.5
ProvidenciaExampleScenario.node[1829].veinsmobility,19,0,27270,27429.5,347.384,984.795,159
ProvidenciaExampleScenario.node[1377].veinsmobility,17.5,0,27204,27429.5,468.596,1165.74,225
ProvidenciaExampleScenario.node[1084].veinsmobility,15.1219,0,27161.5,27429.5,472.397,1145.24,267.5
ProvidenciaExampleScenario.node[2168].veinsmobility,15.5,0,27321.5,27429.5,207.857,483.432,107.5
ProvidenciaExampleScenario.node[1058].veinsmobility,16.25,0,27157.5,27430,512.045,1169.63,272
ProvidenciaExampleScenario.node[2311].veinsmobility,15.65,0,27340.5,27430,200.123,748.064,89
ProvidenciaExampleScenario.node[1740].veinsmobility,19.2984,0,27256.5,27430,410.328,1296.99,173
ProvidenciaExampleScenario.node[2042].veinsmobility,15.5008,0,27303,27430,290.733,899.695,126.5
ProvidenciaExampleScenario.node[2239].veinsmobility,17.9256,0,27331.5,27430.5,226.615,767.481,98.5
ProvidenciaExampleScenario.node[1910].veinsmobility,18.5129,0,27281,27431,337.313,988.49,149.5
ProvidenciaExampleScenario.node[2303].veinsmobility,18,0,27339,27431,214.697,768.893,91.5
ProvidenciaExampleScenario.node[1010].veinsmobility,17.5,0,27149,27431.5,563.679,1370.52,282
ProvidenciaExampleScenario.node[2385].veinsmobility,15.1233,0,27350.5,27431.5,191.535,746.475,80.5
ProvidenciaExampleScenario.node[1349].veinsmobility,17.8135,0,27200,27431.5,401.526,702.417,231
ProvidenciaExampleScenario.node[2243].veinsmobility,15.3764,0,27332,27431.5,194.664,499.034,99
ProvidenciaExampleScenario.node[2260].veinsmobility,19.4551,0,27334,27431.5,235.024,779.281,97
ProvidenciaExampleScenario.node[2006].veinsmobility,15.3067,-2.39642,27297.5,27431.5,303.181,902.319,133.5
ProvidenciaExampleScenario.node[1030].veinsmobility,17.5742,0,27152,27432,536.699,1379.34,279.5
ProvidenciaExampleScenario.node[1515].veinsmobility,18.0883,0,27226.5,27432,339.831,694.412,205
ProvidenciaExampleScenario.node[1762].veinsmobility,19.2641,0,27259.5,27432,403.528,1302.47,172
ProvidenciaExampleScenario.node[2290].veinsmobility,18.5275,0,27337,27432,231.93,790.685,94.5
ProvidenciaExampleScenario.node[1925].veinsmobility,18.7506,0,27284.5,27432.5,338.263,985.812,147.5
ProvidenciaExampleScenario.node[1149].veinsmobility,16.25,0,27170.5,27433.5,526.811,1388.93,262.5
ProvidenciaExampleScenario.node[2314].veinsmobility,18.4349,0,27341,27433.5,233.173,789.09,92
ProvidenciaExampleScenario.node[2154].veinsmobility,14.6383,0,27319,27433.5,267.462,889.778,114
ProvidenciaExampleScenario.node[1182].veinsmobility,16.25,0,27176.5,27434,509.479,1297.54,257
ProvidenciaExampleScenario.node[2231].veinsmobility,15.5,0,27330.5,27434,186.556,496.874,103
ProvidenciaExampleScenario.node[2330].veinsmobility,22.5,0,27343,27434.5,204.607,474.532,91
ProvidenciaExampleScenario.node[1951].veinsmobility,18.5564,0,27289.5,27434.5,312.281,956.401,144.5
ProvidenciaExampleScenario.node[2298].veinsmobility,18,0,27338,27434.5,226.254,779.661,96
ProvidenciaExampleScenario.node[1494].veinsmobility,18.5,0,27222.5,27435,418.219,902.05,212
ProvidenciaExampleScenario.node[1619].veinsmobility,16.7902,0,27241,27435,417.557,1128.73,193.5
ProvidenciaExampleScenario.node[2071].veinsmobility,15.8257,0,27307.5,27435,278.636,898.988,127
ProvidenciaExampleScenario.node[1038].veinsmobility,17.5803,0,27153.5,27435.5,561.786,1323.51,281.5
ProvidenciaExampleScenario.node[829].veinsmobility,15.3271,0,27121.5,27436,441.169,627.722,314
ProvidenciaExampleScenario.node[2284].veinsmobility,18.2536,0,27336.5,27436,244.834,788.172,99
ProvidenciaExampleScenario.node[2177].veinsmobility,15.0648,0,27322.5,27436,257.675,902.482,113
ProvidenciaExampleScenario.node[1947].veinsmobility,18.8461,0,27288.5,27436.5,325.63,983.393,147.5
ProvidenciaExampleScenario.node[1384].veinsmobility,17.5,0,27205,27436.5,449.872,1123.86,231
ProvidenciaExampleScenario.node[2400].veinsmobility,18.0185,0,27352.5,27436.5,208.225,777.52,83.5
ProvidenciaExampleScenario.node[2435].veinsmobility,19.25,0,27359,27436.5,212.563,763.211,77
ProvidenciaExampleScenario.node[1691].veinsmobility,19.708,0,27250.5,27437,369.873,915.276,186
ProvidenciaExampleScenario.node[2321].veinsmobility,19.4906,0,27342,27437,239.272,793.591,94.5
ProvidenciaExampleScenario.node[1108].veinsmobility,15.4158,0,27164.5,27437.5,520.044,1336.97,272.5
ProvidenciaExampleScenario.node[1178].veinsmobility,17.75,0,27176,27437.5,507.862,1151.02,261
ProvidenciaExampleScenario.node[2401].veinsmobility,22.5,0,27352.5,27438,197.102,489.304,85
ProvidenciaExampleScenario.node[1983].veinsmobility,18.6994,0,27293.5,27438,328.627,983.981,144
ProvidenciaExampleScenario.node[1337].veinsmobility,18.4955,0,27198.5,27438,489.217,1361.82,239
ProvidenciaExampleScenario.node[2193].veinsmobility,15.9668,0,27324.5,27438,256.862,907.697,113
ProvidenciaExampleScenario.node[2270].veinsmobility,16.25,-1.69384,27335,27438,251.894,881.47,102.5
ProvidenciaExampleScenario.node[1320].veinsmobility,18.316,0,27195.5,27438.5,386.493,681.434,242.5
ProvidenciaExampleScenario.node[2358].veinsmobility,18.8973,0,27347,27438.5,236.61,782.773,91
ProvidenciaExampleScenario.node[938].veinsmobility,15.9782,0,27138.5,27439,424.326,624.002,300
ProvidenciaExampleScenario.node[301].veinsmobility,15.7813,0,27045,27439,631.894,1298.24,393.5
ProvidenciaExampleScenario.node[375].veinsmobility,20.25,0,27055.5,27439,737.634,1622.06,383
ProvidenciaExampleScenario.node[1446].veinsmobility,16.435,0,27215.5,27439,429.109,1086.41,223
ProvidenciaExampleScenario.node[2460].veinsmobility,18.3704,0,27360.5,27439,217.048,783.342,78
ProvidenciaExampleScenario.node[1946].veinsmobility,19.4,0,27288,27439,393.08,1296.68,150.5
ProvidenciaExampleScenario.node[720].veinsmobility,16.1667,0,27105.5,27440,598.41,1305.09,334
ProvidenciaExampleScenario.node[1551].veinsmobility,19.25,0,27233,27440,453.204,1322.12,206.5
ProvidenciaExampleScenario.node[1505].veinsmobility,17.3754,0,27224.5,27441,394.004,921.526,216
ProvidenciaExampleScenario.node[1343].veinsmobility,18.7437,0,27199.5,27441,377.451,690.38,241
ProvidenciaExampleScenario.node[1312].veinsmobility,15.6175,0,27194.5,27441,419.136,988.326,246
ProvidenciaExampleScenario.node[2631].veinsmobility,15.5894,6.9,27384.5,27441.5,168.859,755.023,56.5
ProvidenciaExampleScenario.node[554].veinsmobility,16.25,0,27082.5,27442,617.168,1315.64,359
ProvidenciaExampleScenario.node[1521].veinsmobility,16.0879,0,27228,27442,376.001,1079.04,213.5
ProvidenciaExampleScenario.node[2377].veinsmobility,18,0,27349.5,27442,210.911,771.531,92
ProvidenciaExampleScenario.node[1926].veinsmobility,16.571,0,27284.5,27442.5,308.084,1018.93,157.5
ProvidenciaExampleScenario.node[1480].veinsmobility,16.4207,0,27221,27442.5,388.575,1006.11,221
ProvidenciaExampleScenario.node[2286].veinsmobility,16.5,0,27336.5,27443,251.531,889.099,106
ProvidenciaExampleScenario.node[332].veinsmobility,17.7924,0,27049,27443.5,725.197,1616.37,394
ProvidenciaExampleScenario.node[1285].veinsmobility,19.25,0,27190,27443.5,477.962,999.605,253
ProvidenciaExampleScenario.node[1013].veinsmobility,14.1309,0,27150,27444.5,426.692,662.516,294
ProvidenciaExampleScenario.node[417].veinsmobility,16.25,0,27062,27445,735.652,1863.47,382.5
ProvidenciaExampleScenario.node[688].veinsmobility,16.9629,0,27101,27445,689.016,1848.27,343.5
ProvidenciaExampleScenario.node[1024].veinsmobility,21.8913,-0.0821152,27151,27445.5,526.776,1118.43,294
ProvidenciaExampleScenario.node[1501].veinsmobility,18.9126,-1.35978,27223.5,27445.5,424.985,1004.56,221.5
ProvidenciaExampleScenario.node[1268].veinsmobility,16.05,0,27186.5,27446,429.692,1007.64,259
ProvidenciaExampleScenario.node[317].veinsmobility,21.3055,-1.10647,27047,27446.5,687.774,1482.42,399
ProvidenciaExampleScenario.node[2688].veinsmobility,21.25,0.998833,27392,27446.5,155.157,476.341,54
ProvidenciaExampleScenario.node[1793].veinsmobility,18.3313,0,27264.5,27447,318.16,683.723,182
ProvidenciaExampleScenario.node[1837].veinsmobility,16.25,0,27271.5,27447,304.067,658.742,175
ProvidenciaExampleScenario.node[2052].veinsmobility,16.25,0,27304.5,27447,291.922,673.93,142
ProvidenciaExampleScenario.node[2236].veinsmobility,16.25,0,27331,27447,271.035,928.646,115.5
ProvidenciaExampleScenario.node[1434].veinsmobility,16.25,-2.22087,27214,27447.5,517.043,1483.19,233
ProvidenciaExampleScenario.node[1820].veinsmobility,15,0,27268,27447.5,296.94,695.935,179
ProvidenciaExampleScenario.node[718].veinsmobility,16.25,0,27105.5,27448,674.708,1866.12,342
ProvidenciaExampleScenario.node[1194].veinsmobility,18.5464,0,27178,27448,455.751,988.941,269.5
ProvidenciaExampleScenario.node[2354].veinsmobility,16.25,0,27346.5,27448,243.79,905.581,101
ProvidenciaExampleScenario.node[1111].veinsmobility,15.2882,0,27165,27448.5,469.979,972.888,283
ProvidenciaExampleScenario.node[1534].veinsmobility,16,0,27230.5,27448.5,401.325,928.449,217.5
ProvidenciaExampleScenario.node[867].veinsmobility,16.5419,0,27128,27449,639.08,1843.34,320.5
ProvidenciaExampleScenario.node[1960].veinsmobility,16.25,0,27291,27449,283.499,646.613,157.5
ProvidenciaExampleScenario.node[324].veinsmobility,15.5292,0,27048,27449,707.995,1831.16,400.5
ProvidenciaExampleScenario.node[1842].veinsmobility,19.2,0,27272.5,27449.5,322.772,680.087,176.5
ProvidenciaExampleScenario.node[2033].veinsmobility,16.25,0,27301,27449.5,272.691,700.182,148
ProvidenciaExampleScenario.node[1485].veinsmobility,19.5455,0,27222,27449.5,417.247,995.332,227
ProvidenciaExampleScenario.node[1894].veinsmobility,23.6512,0,27278.5,27450,406.212,1098.73,171
ProvidenciaExampleScenario.node[1499].veinsmobility,16.3914,-1.96662,27223,27450,422.824,891.618,226.5
ProvidenciaExampleScenario.node[2036].veinsmobility,16.4458,0,27302,27450.5,274.999,636.354,148
ProvidenciaExampleScenario.node[1640].veinsmobility,15.75,0,27244.5,27451,363.95,1063.71,206
ProvidenciaExampleScenario.node[2960].veinsmobility,16.25,3.7,27431.5,27451.5,70.9251,248.59,19.5
ProvidenciaExampleScenario.node[2081].veinsmobility,15.8143,0,27309,27451.5,266.664,691.141,142
ProvidenciaExampleScenario.node[1514].veinsmobility,14.635,0,27226,27451.5,394.831,922.387,225
ProvidenciaExampleScenario.node[1669].veinsmobility,20.2337,0,27248,27452,357.684,708.433,203.5
ProvidenciaExampleScenario.node[2058].veinsmobility,16.25,0,27305.5,27452.5,273.278,635.704,146.5
ProvidenciaExampleScenario.node[1416].veinsmobility,15,0,27211,27453,376.446,904.563,241.5
ProvidenciaExampleScenario.node[1694].veinsmobility,15.279,0,27251.5,27453,377.091,1072.61,201
ProvidenciaExampleScenario.node[1957].veinsmobility,16.25,0,27290.5,27453,288.433,653.022,162
ProvidenciaExampleScenario.node[1153].veinsmobility,18.5287,0,27172,27453.5,550.174,1279.08,281
ProvidenciaExampleScenario.node[1020].veinsmobility,16.2981,0,27150.5,27453.5,615.387,1527.5,302.5
ProvidenciaExampleScenario.node[773].veinsmobility,15.9057,0,27112.5,27453.5,634.506,1878.4,340.5
ProvidenciaExampleScenario.node[2139].veinsmobility,15,0,27317,27454,252.761,642.946,136.5
ProvidenciaExampleScenario.node[2063].veinsmobility,16.2125,0,27306.5,27454.5,271.21,634.301,147.5
ProvidenciaExampleScenario.node[2146].veinsmobility,16.25,0,27318,27454.5,245.971,638.211,136
ProvidenciaExampleScenario.node[636].veinsmobility,16.179,0,27093.5,27454.5,690.512,1875.33,360.5
ProvidenciaExampleScenario.node[1106].veinsmobility,16.25,0,27164.5,27455,534.797,1323.89,290
ProvidenciaExampleScenario.node[1165].veinsmobility,21.5119,0,27173.5,27455.5,538.754,1137.53,281.5
ProvidenciaExampleScenario.node[2028].veinsmobility,16.4372,0,27300.5,27455.5,286.202,635.431,154.5
ProvidenciaExampleScenario.node[1628].veinsmobility,15.4807,0,27242.5,27455.5,418.295,1173.28,212.5
ProvidenciaExampleScenario.node[2472].veinsmobility,15.0889,-1.22578,27362,27455.5,237.34,909.961,93
ProvidenciaExampleScenario.node[1528].veinsmobility,17.25,0,27229.5,27456,445.697,1077.7,226
ProvidenciaExampleScenario.node[1815].veinsmobility,16.25,0,27267,27456,360.777,953.579,188.5
ProvidenciaExampleScenario.node[1627].veinsmobility,16,-0.595154,27242.5,27456.5,434.952,1114.19,213.5
ProvidenciaExampleScenario.node[2208].veinsmobility,16.25,0,27326.5,27456.5,243.339,642.785,129.5
ProvidenciaExampleScenario.node[1454].veinsmobility,22.2066,-1.33242,27217,27457,458.201,1134.6,239.5
ProvidenciaExampleScenario.node[2116].veinsmobility,15,0,27313.5,27457,255.515,649.594,143
ProvidenciaExampleScenario.node[1462].veinsmobility,16.3578,-0.521367,27218,27457,419.748,895.274,238.5
ProvidenciaExampleScenario.node[2029].veinsmobility,16,0,27300.5,27457.5,288.883,791.809,156.5
ProvidenciaExampleScenario.node[2093].veinsmobility,15.4578,0,27310.5,27457.5,261.466,634.145,146.5
ProvidenciaExampleScenario.node[2405].veinsmobility,15.325,-0.470486,27353,27457.5,254.39,895.906,104
ProvidenciaExampleScenario.node[1353].veinsmobility,16.9684,-0.826248,27201,27458,506.602,1128.23,256.5
ProvidenciaExampleScenario.node[2256].veinsmobility,15.9921,0,27333.5,27458,242.471,634.413,124
ProvidenciaExampleScenario.node[1562].veinsmobility,14.7593,0,27234,27458,408.303,935.979,223.5
ProvidenciaExampleScenario.node[2383].veinsmobility,16.25,0,27350,27458.5,272.441,918.343,108
ProvidenciaExampleScenario.node[2156].veinsmobility,16.3355,0,27319.5,27459,260.351,656.302,139
ProvidenciaExampleScenario.node[1394].veinsmobility,16.6671,0,27206.5,27459,414.141,987.136,252
ProvidenciaExampleScenario.node[1350].veinsmobility,15.4383,0,27200,27459.5,467.633,1152.85,259
ProvidenciaExampleScenario.node[1463].veinsmobility,16.6339,0,27218.5,27460,438.252,1128.74,241
ProvidenciaExampleScenario.node[2279].veinsmobility,16.1364,0,27336,27460,250.369,636.124,123.5
ProvidenciaExampleScenario.node[2025].veinsmobility,13.05,0,27300,27460.5,274.8,681.8,160
ProvidenciaExampleScenario.node[2108].veinsmobility,16,0,27312.5,27460.5,294.023,811.51,147.5
ProvidenciaExampleScenario.node[2044].veinsmobility,16.3866,0,27303.5,27460.5,312.941,876.174,156.5
ProvidenciaExampleScenario.node[2420].veinsmobility,13.1957,-2.26524,27357,27461,150.437,267.334,103.5
ProvidenciaExampleScenario.node[2478].veinsmobility,15.934,0,27363.5,27461,213.269,639.529,97
ProvidenciaExampleScenario.node[2346].veinsmobility,16.25,-0.437287,27346,27461,243.457,633.662,114.5
ProvidenciaExampleScenario.node[1579].veinsmobility,15.7778,0,27236.5,27461,406.28,950.939,224
ProvidenciaExampleScenario.node[2603].veinsmobility,15.7692,0,27381,27461.5,197.491,623.619,80
ProvidenciaExampleScenario.node[261].veinsmobility,16,0,27039,27461.5,784.625,2037.99,422
ProvidenciaExampleScenario.node[1156].veinsmobility,15.6352,0,27172.5,27462,528.192,1155.9,289
ProvidenciaExampleScenario.node[1368].veinsmobility,16.25,0,27203.5,27462,504.376,1141.67,258
ProvidenciaExampleScenario.node[2332].veinsmobility,16.3975,0,27343.5,27462.5,242.775,639.389,118.5
ProvidenciaExampleScenario.node[1232].veinsmobility,15.4939,0,27181.5,27463,498.732,1149.49,281
ProvidenciaExampleScenario.node[2323].veinsmobility,16.25,0,27342,27463,282.191,906.36,120.5
ProvidenciaExampleScenario.node[1905].veinsmobility,15.65,0,27280.5,27463,333.637,861.816,182
ProvidenciaExampleScenario.node[1425].veinsmobility,16.9552,0,27212,27463.5,545.007,1562.29,251
ProvidenciaExampleScenario.node[2356].veinsmobility,15.036,0,27347,27463.5,242.569,643.948,116
ProvidenciaExampleScenario.node[2685].veinsmobility,16.3774,2.80535,27392,27463.5,167.166,617.564,71
ProvidenciaExampleScenario.node[1811].veinsmobility,16.0699,0,27266.5,27464,398.308,1106.32,197
ProvidenciaExampleScenario.node[648].veinsmobility,21,0,27095,27464.5,588.387,1067.97,369
ProvidenciaExampleScenario.node[2432].veinsmobility,15.65,0,27359,27464.5,233.034,635.885,105
ProvidenciaExampleScenario.node[2736].veinsmobility,16.1666,0.975494,27400,27465,167.654,654.555,64.5
ProvidenciaExampleScenario.node[2469].veinsmobility,15.1392,0,27362,27465.5,219.393,653.176,103
ProvidenciaExampleScenario.node[628].veinsmobility,16.5889,0,27092.5,27465.5,760.173,1944.45,372.5
ProvidenciaExampleScenario.node[1126].veinsmobility,14.9547,0,27167.5,27466,524.772,1156.61,298
ProvidenciaExampleScenario.node[2094].veinsmobility,15.5501,0,27310.5,27466,304.995,873.234,155
ProvidenciaExampleScenario.node[903].veinsmobility,19.6771,0,27132.5,27466.5,553.365,1063.5,333.5
ProvidenciaExampleScenario.node[2437].veinsmobility,15.266,0,27359.5,27466.5,226.594,640.231,106.5
ProvidenciaExampleScenario.node[2795].veinsmobility,15.9715,4.15427,27408.5,27466.5,161.426,654.916,57.5
ProvidenciaExampleScenario.node[2497].veinsmobility,15.3534,0,27366,27466.5,244.272,903.787,100
ProvidenciaExampleScenario.node[1322].veinsmobility,17.4226,0,27196,27467,551.233,1650.67,270.5
ProvidenciaExampleScenario.node[2454].veinsmobility,13.4712,0,27360,27467.5,218.343,675.152,107
ProvidenciaExampleScenario.node[3017].veinsmobility,9.13086,0,27441,27467.5,42.9571,119.41,26
ProvidenciaExampleScenario.node[2538].veinsmobility,14.6841,0,27373.5,27467.5,192.517,618.713,93.5
ProvidenciaExampleScenario.node[593].veinsmobility,15.4773,0,27088.5,27467.5,684.712,1863.86,378.5
ProvidenciaExampleScenario.node[2379].veinsmobility,19.5598,0,27349.5,27467.5,276.308,959.331,117.5
ProvidenciaExampleScenario.node[1100].veinsmobility,18.9811,-0.812354,27163.5,27467.5,629.788,1559.49,303.5
ProvidenciaExampleScenario.node[2153].veinsmobility,16,0,27319,27468,286.172,760.671,148.5
ProvidenciaExampleScenario.node[2192].veinsmobility,15.6295,0,27324.5,27468,313.689,879.1,143
ProvidenciaExampleScenario.node[1189].veinsmobility,16.8281,0,27177,27468.5,522.416,1256.92,291
ProvidenciaExampleScenario.node[2585].veinsmobility,15.65,0,27379,27468.5,210.803,625.433,89
ProvidenciaExampleScenario.node[2546].veinsmobility,15.7891,0,27375,27468.5,202.693,623.609,93
ProvidenciaExampleScenario.node[1064].veinsmobility,18.4444,0,27158.5,27469,638.445,1565.65,310
ProvidenciaExampleScenario.node[2296].veinsmobility,16.4332,0,27338,27469,313.561,877.805,130.5
ProvidenciaExampleScenario.node[714].veinsmobility,18.4515,0,27105,27470,578.313,1054.32,364.5
ProvidenciaExampleScenario.node[2557].veinsmobility,14.4157,0,27376,27470,199.664,657.896,93.5
ProvidenciaExampleScenario.node[2695].veinsmobility,15.5192,0,27393,27470,199.091,635.806,76.5
ProvidenciaExampleScenario.node[1258].veinsmobility,15.4383,0,27185,27470.5,505.367,1250.82,285
ProvidenciaExampleScenario.node[2559].veinsmobility,15.8133,0,27376.5,27470.5,219.045,674.279,93.5
ProvidenciaExampleScenario.node[3080].veinsmobility,10.5636,0,27450,27471,38.4041,110.365,20.5
ProvidenciaExampleScenario.node[1356].veinsmobility,17.1065,-0.944098,27201.5,27471,558.904,1562.11,269
ProvidenciaExampleScenario.node[1474].veinsmobility,16.25,0,27220,27471.5,481.272,1350.15,251
ProvidenciaExampleScenario.node[2676].veinsmobility,15.4275,0,27390.5,27471.5,178.079,652.148,80.5
ProvidenciaExampleScenario.node[1412].veinsmobility,16.8036,0,27209.5,27471.5,538.011,1566.34,261.5
ProvidenciaExampleScenario.node[2373].veinsmobility,15.4428,0,27349,27471.5,277.585,880.425,122
ProvidenciaExampleScenario.node[944].veinsmobility,17.9676,0,27139.5,27472,492.715,793.654,332
ProvidenciaExampleScenario.node[1252].veinsmobility,18.4932,0,27184.5,27472,588.585,1561.81,287
ProvidenciaExampleScenario.node[3084].veinsmobility,8.27074,2.24095,27450.5,27472.5,34.9287,107.677,21.5
ProvidenciaExampleScenario.node[2592].veinsmobility,15.9594,0,27380,27472.5,211.679,658.123,92
ProvidenciaExampleScenario.node[2764].veinsmobility,16.2798,3.5,27404,27472.5,216.046,909.727,68
ProvidenciaExampleScenario.node[1638].veinsmobility,16.25,0,27244.5,27472.5,516.907,1703.05,227.5
ProvidenciaExampleScenario.node[1541].veinsmobility,16.3441,0,27232,27472.5,409.011,956.303,240
ProvidenciaExampleScenario.node[2757].veinsmobility,16.0498,0,27403.5,27473,170.364,660.296,69
ProvidenciaExampleScenario.node[1053].veinsmobility,16.149,0,27157,27473.5,571.323,1381.4,316
ProvidenciaExampleScenario.node[482].veinsmobility,15,0,27071.5,27473.5,709.712,1620.05,401.5
ProvidenciaExampleScenario.node[1642].veinsmobility,16.2396,0,27244.5,27473.5,484.219,1566.67,228.5
ProvidenciaExampleScenario.node[1407].veinsmobility,15.7409,0,27208.5,27473.5,534.507,1555.6,264.5
ProvidenciaExampleScenario.node[1387].veinsmobility,15.65,0,27205,27474,500.793,1382.53,268.5
ProvidenciaExampleScenario.node[2004].veinsmobility,17.7439,0,27297.5,27474,339.668,688.906,176
ProvidenciaExampleScenario.node[2657].veinsmobility,15.7414,-0.492462,27388,27474,203.47,635.695,85.5
ProvidenciaExampleScenario.node[1822].veinsmobility,22.3929,0,27268.5,27474.5,437.895,1048.44,205.5
ProvidenciaExampleScenario.node[2753].veinsmobility,15.6457,0,27403,27474.5,167.988,636.016,71
ProvidenciaExampleScenario.node[673].veinsmobility,16.422,0,27098,27475,751.741,1872.7,376.5
ProvidenciaExampleScenario.node[1606].veinsmobility,16.25,0,27240,27475,519.509,1693,234.5
ProvidenciaExampleScenario.node[1599].veinsmobility,15.4383,-1.26305,27239,27475,495.319,1538.07,235.5
ProvidenciaExampleScenario.node[1758].veinsmobility,21.5,0,27259.5,27475.5,466.946,1091.29,215.5
ProvidenciaExampleScenario.node[1532].veinsmobility,15.9119,0,27230,27475.5,497.743,1579.66,245
ProvidenciaExampleScenario.node[1914].veinsmobility,18.8888,0,27282.5,27475.5,458.481,1565.63,192.5
ProvidenciaExampleScenario.node[1229].veinsmobility,16.25,0,27181,27476,625.927,1676.93,294.5
ProvidenciaExampleScenario.node[1211].veinsmobility,15.7346,-0.749828,27179.5,27476,483.501,887.139,296
ProvidenciaExampleScenario.node[926].veinsmobility,17.5317,0,27136.5,27476,558.824,1075.08,339
ProvidenciaExampleScenario.node[1874].veinsmobility,16.25,0,27276.5,27476,366.14,794.049,199
ProvidenciaExampleScenario.node[2707].veinsmobility,15.3756,0,27395,27476.5,181.469,636.151,81
ProvidenciaExampleScenario.node[326].veinsmobility,16.2813,0,27048.5,27476.5,766.544,1867.09,427.5
ProvidenciaExampleScenario.node[1709].veinsmobility,21.0303,0,27253,27477,468.166,1082.98,223.5
ProvidenciaExampleScenario.node[2201].veinsmobility,16.25,0,27325.5,27477,274.075,699.443,151
ProvidenciaExampleScenario.node[1546].veinsmobility,15.9953,-0.561371,27232.5,27477.5,509.202,1576.89,244.5
ProvidenciaExampleScenario.node[1784].veinsmobility,22.1,0,27262.5,27478,561.804,1255.09,215
ProvidenciaExampleScenario.node[1794].veinsmobility,21.6761,0,27264.5,27478,426.749,1077.91,213
ProvidenciaExampleScenario.node[2738].veinsmobility,15.5615,0,27400.5,27478,185.384,620.853,77
ProvidenciaExampleScenario.node[1911].veinsmobility,21.2543,0,27281.5,27478.5,397.887,1066.39,196.5
ProvidenciaExampleScenario.node[2784].veinsmobility,15.5183,3.5,27406.5,27478.5,213.526,894.526,71.5
ProvidenciaExampleScenario.node[651].veinsmobility,16.1785,0,27095,27478.5,703.893,1849.28,383
ProvidenciaExampleScenario.node[1702].veinsmobility,15.3958,0,27252,27478.5,417.832,1029.75,226
ProvidenciaExampleScenario.node[1828].veinsmobility,21.3993,0,27269.5,27479,418.487,1053.82,209
ProvidenciaExampleScenario.node[1716].veinsmobility,15.6229,0,27253.5,27479,466.003,1568.47,225
ProvidenciaExampleScenario.node[2329].veinsmobility,16.1581,0,27343,27479.5,258.313,707.801,136
ProvidenciaExampleScenario.node[2773].veinsmobility,15.3658,0,27405.5,27479.5,182.973,649.558,73.5
ProvidenciaExampleScenario.node[2172].veinsmobility,21.4517,0,27322.5,27480,368.172,1069.55,157
ProvidenciaExampleScenario.node[2169].veinsmobility,21.7769,0,27321.5,27480,366.303,1065.13,158
ProvidenciaExampleScenario.node[2989].veinsmobility,16.25,3.24627,27436.5,27480,135.02,456.012,43
ProvidenciaExampleScenario.node[3019].veinsmobility,16.4992,4.60446,27441,27480.5,121.622,478.329,39
ProvidenciaExampleScenario.node[1933].veinsmobility,15.8711,0,27285.5,27480.5,348.723,1017.47,194.5
