time,ProvidenciaExampleScenario.node[1577].veinsmobility.speed
27237,5.73961
27237.5,5.87132
27238,6.50303
27238.5,7.00303
27239,7.50303
27239.5,8.00303
27240,8.50303
27240.5,9.00303
27241,9.137
27241.5,9.26793
27242,9.39874
27242.5,9.52196
27243,9.52728
27243.5,9.09037
27244,8.64771
27244.5,8.0678
27245,7.54548
27245.5,7.07151
27246,6.64278
27246.5,5.21405
27247,5.21405
27247.5,5.67346
27248,5.24432
27248.5,4.85538
27249,4.51575
27249.5,4.23599
27250,4.05619
27250.5,4.12571
27251,4.20031
27251.5,1.95031
27252,0.970823
27252.5,0
27253,0
27253.5,0.11171
27254,0.332813
27254.5,0.862354
27255,1.23772
27255.5,0.615274
27256,0.486637
27256.5,0.427433
27257,0.381758
27257.5,0.345323
27258,0.315511
27258.5,0.163925
27259,0.163748
27259.5,0.53878
27260,1.25098
27260.5,2.27226
27261,2.94216
27261.5,3.32979
27262,3.43998
27262.5,3.7485
27263,4.05081
27263.5,4.37308
27264,4.7539
27264.5,5.18903
27265,5.70062
27265.5,6.29935
27266,6.93133
27266.5,7.53589
27267,7.90243
27267.5,8.03206
27268,8.407
27268.5,9.28194
27269,10.1283
27269.5,10.8912
27270,11.34
27270.5,11.4769
27271,11.9503
27271.5,12.6897
27272,13.6657
27272.5,14.6075
27273,15.3429
27273.5,15.7791
27274,16.1243
27274.5,16.0794
27275,15.88
27275.5,14
27276,14
27276.5,14
27277,14
27277.5,14
27278,14.5
27278.5,15.5
27279,16.75
27279.5,17.9044
27280,17.6605
27280.5,17.5386
27281,17.4776
27281.5,17.4472
27282,17.4319
27282.5,17.4243
27283,17.4205
27283.5,17.4186
27284,17.4176
27284.5,17.4171
27285,17.4169
27285.5,17.4168
27286,17.4167
27286.5,17.4167
27287,17.4167
27287.5,17.4167
27288,17.4167
27288.5,17.4167
27289,17.4167
27289.5,17.4167
27290,17.4167
27290.5,17.4167
27291,17.4167
27291.5,17.4167
27292,17.4167
27292.5,17.4167
27293,17.4167
27293.5,17.4167
27294,17.3178
27294.5,16.2188
27295,14.5996
27295.5,14
27296,14
27296.5,14
27297,14
27297.5,14
27298,14.5
27298.5,15.5
27299,16.75
27299.5,18
27300,17.75
27300.5,17.5833
27301,17.5
27301.5,17.4583
27302,17.4375
27302.5,17.4271
27303,17.4219
27303.5,17.4193
27304,17.418
27304.5,17.4173
27305,17.417
27305.5,17.4168
27306,17.4167
27306.5,17.4167
27307,17.4167
27307.5,17.4167
