time,ProvidenciaExampleScenario.node[4579].veinsmobility.speed
27679.5,6.9
27680,8.15
27680.5,8.16306
27681,8.11185
27681.5,7.39825
27682,7.39825
27682.5,7.45282
27683,7.50587
27683.5,7.55708
27684,8.05708
27684.5,8.19518
27685,8.33274
27685.5,8.4084
27686,8.27478
27686.5,7.86414
27687,7.47503
27687.5,6.93904
27688,6.51586
27688.5,5.82932
27689,5.82932
27689.5,5.31155
27690,4.88441
27690.5,4.51492
27691,4.28659
27691.5,3.99429
27692,3.93587
27692.5,4.05255
27693,2.02608
27693.5,2.02608
27694,1.59584
27694.5,1.48116
27695,1.4227
27695.5,1.38789
27696,1.34948
27696.5,1.32353
27697,1.3051
27697.5,1.27442
27698,1.23767
27698.5,1.38862
27699,1.46133
27699.5,1.52972
27700,1.59304
27700.5,1.65066
27701,1.702
27701.5,1.74652
27702,1.78373
27702.5,1.8118
27703,1.82902
27703.5,1.83558
27704,1.83185
27704.5,1.8183
27705,1.79551
27705.5,1.76287
27706,1.71972
27706.5,1.66699
27707,1.60577
27707.5,1.53726
27708,1.46101
27708.5,1.3765
27709,1.28553
27709.5,1.19016
27710,1.09253
27710.5,0.991804
27711,0
27711.5,0.0806596
27712,0.717336
27712.5,0.786687
27713,0.866659
27713.5,0.943802
27714,1.52095
27714.5,1.11257
27715,0.847625
27715.5,0
27716,0.0545647
27716.5,0.108628
27717,0.159941
27717.5,0.206801
27718,0.245189
27718.5,0.271156
27719,0.310663
27719.5,0
27720,0.0472261
27720.5,0.0940895
27721,0.138418
27721.5,0.178474
27722,0.213133
27722.5,0.241928
27723,0
27723.5,0.0471171
27724,0.0938671
27724.5,0.138101
27725,0.395762
27725.5,0.424128
27726,0
27726.5,0.0484215
27727,0.0957743
27727.5,0.144556
27728,0.183743
27728.5,0.217821
27729,0.247073
27729.5,0.272139
27730,0
27730.5,0.313118
27731,0.648589
27731.5,0.684242
27732,0.715903
27732.5,0
27733,0.0479113
27733.5,0.0945886
27734,0.350682
27734.5,0
27735,0.291161
27735.5,0.575891
27736,0
27736.5,0.0493206
27737,0.0973274
27737.5,0.143542
27738,0.185005
27738.5,0.216518
27739,0.261133
27739.5,0
27740,0.0526766
27740.5,0.103969
27741,0.15313
27741.5,0.197143
27742,0.231017
27742.5,0
27743,0.303089
27743.5,0.341439
27744,0
27744.5,0.049236
27745,0.0990739
27745.5,0.144528
27746,0.183701
27746.5,0.215689
27747,0
27747.5,0.0503823
27748,0.101042
27748.5,0.15405
27749,0.546293
27749.5,0.59162
27750,0.643914
27750.5,0.958528
27751,1.0102
27751.5,1.0605
27752,0
27752.5,0.0678574
27753,0.137971
27753.5,0.203236
27754,0.271891
27754.5,0.776743
27755,0.807823
27755.5,0
27756,0.41427
27756.5,0.811559
27757,1.44666
27757.5,2.02747
27758,2.49088
27758.5,2.89332
27759,3.2397
27759.5,3.68453
27760,4.23404
27760.5,4.69909
27761,5.04054
27761.5,5.14747
27762,2.89747
27762.5,2.89747
27763,1.85414
