time,ProvidenciaExampleScenario.node[1103].veinsmobility.speed
27164.5,6.9
27165,8.15
27165.5,9.4
27166,10.65
27166.5,11.9
27167,11.1459
27167.5,10.4487
27168,9.80344
27168.5,8.92393
27169,8.15692
27169.5,7.72525
27170,7.31316
27170.5,6.91731
27171,6.53491
27171.5,6.16376
27172,5.53606
27172.5,5.00555
27173,4.75607
27173.5,4.26545
27174,3.84687
27174.5,3.46913
27175,3.10274
27175.5,2.79241
27176,2.59123
27176.5,2.41714
27177,2.26316
27177.5,2.12295
27178,1.80681
27178.5,1.53316
27179,1.29881
27179.5,1.16308
27180,1.06207
27180.5,0.861379
27181,0
27181.5,0.0660256
27182,0.130682
27182.5,0.191342
27183,0.245837
27183.5,0.29274
27184,0.331426
27184.5,0.361927
27185,0
27185.5,0.0609406
27186,0.121148
27186.5,0.177952
27187,0.229058
27187.5,0.272768
27188,0.305554
27188.5,0
27189,0.0549186
27189.5,0.109538
27190,0.161104
27190.5,0.205744
27191,0.239741
27191.5,0
27192,0.0493817
27192.5,0.0978657
27193,0.141693
27193.5,0.178399
27194,0.205255
27194.5,0
27195,0.0394196
27195.5,0.0773683
27196,0.110886
27196.5,0.137236
27197,0
27197.5,0.270512
27198,0.549541
27198.5,0
27199,0.263169
27199.5,0.633878
27200,1.09847
27200.5,1.69441
27201,2.44471
27201.5,3.3459
27202,4.37343
27202.5,5.48346
27203,6.04614
27203.5,6.50095
27204,7.45576
27204.5,8.70576
27205,9.95576
27205.5,10.7711
27206,11
27206.5,11
27207,11
27207.5,11
27208,11
27208.5,11
27209,11
27209.5,11
27210,11
27210.5,11.5
27211,12.5
27211.5,13.75
27212,15
27212.5,16.0699
27213,16.0134
27213.5,15.9851
27214,15.9709
27214.5,15.9639
27215,15.0039
27215.5,13.9141
27216,12.7281
27216.5,11.4715
27217,10.1469
27217.5,8.86337
27218,7.90388
27218.5,7.15396
27219,6.55742
27219.5,6.07996
27220,5.65993
27220.5,5.24417
27221,5.3284
27221.5,5.43683
27222,5.51679
27222.5,5.61361
27223,5.66581
27223.5,5.65214
27224,5.55227
27224.5,5.34213
27225,4.98026
27225.5,4.54586
27226,3.11147
27226.5,3.11147
27227,2.67226
27227.5,2.73306
27228,3.29385
27228.5,2.88175
27229,2.60499
27229.5,2.41232
27230,2.27402
27230.5,2.14498
27231,2.04988
27231.5,1.97862
27232,1.92374
27232.5,1.85933
27233,1.80784
27233.5,1.76535
27234,1.71416
27234.5,1.66474
27235,1.61085
27235.5,1.54727
27236,1.47574
27236.5,1.39829
27237,1.31705
27237.5,1.23411
27238,1.15132
27238.5,1.06522
27239,0.972464
27239.5,0
27240,0.0816764
27240.5,0.162998
27241,0.24104
27241.5,0.312019
27242,0.372184
27242.5,0.419616
27243,0.468599
27243.5,0.511584
27244,0.552318
27244.5,0.622979
27245,1.07589
27245.5,1.71608
27246,2.66117
27246.5,3.75872
27247,4.93249
27247.5,6.14438
27248,7.39438
27248.5,8.64438
27249,9.89438
27249.5,11.0614
27250,11
27250.5,11
27251,11
27251.5,11
27252,11
27252.5,11
27253,11
27253.5,11
27254,11
27254.5,11
27255,11
27255.5,11
27256,11.5
27256.5,12.5
27257,13.75
27257.5,15
27258,16.25
27258.5,16.1034
27259,16.0301
27259.5,15.9934
27260,15.9751
27260.5,15.966
27261,15.9614
27261.5,15.9591
27262,15.9579
27262.5,15.9574
27263,15.9571
27263.5,15.9569
27264,15.9569
27264.5,15.9568
27265,15.9568
27265.5,15.9568
27266,15.9568
27266.5,15.9568
27267,15.9568
