time,ProvidenciaExampleScenario.node[2671].veinsmobility.speed
27390.5,6.9
27391,8.15
27391.5,9.4
27392,10.65
27392.5,11.9
27393,11.9201
27393.5,11.9393
27394,11.9566
27394.5,11.9694
27395,11.9791
27395.5,12.4889
27396,13.4987
27396.5,13.5476
27397,13.5925
27397.5,13.6374
27398,14.1824
27398.5,15.2273
27399,16.4773
27399.5,17.7273
27400,17.1166
27400.5,16.5272
27401,15.0663
27401.5,14
27402,14
27402.5,14
27403,14
27403.5,14
27404,13.7566
27404.5,12.5132
27405,10.2699
27405.5,8.01987
27406,8.01987
27406.5,8.51987
27407,9.51987
27407.5,10.7699
27408,10.8986
27408.5,11.0131
27409,11.1078
27409.5,11.1919
27410,11.3027
27410.5,11.7706
27411,9.52061
27411.5,9.52061
27412,10.0206
27412.5,7.77061
27413,7.77061
27413.5,6.78313
27414,6.78313
27414.5,7.28313
27415,8.28313
27415.5,9.53313
27416,10.7831
27416.5,10.8917
27417,10.9651
27417.5,10.994
27418,10.9708
27418.5,10.8895
27419,10.7442
27419.5,10.5288
27420,10.2338
27420.5,9.84851
27421,9.37687
27421.5,8.83079
27422,8.21198
27422.5,7.51155
27423,6.71505
27423.5,4.91855
27424,2.66855
27424.5,2.66855
27425,1.44405
27425.5,1.44405
27426,0.965216
27426.5,0
27427,0.310852
27427.5,0.766363
27428,1.72187
27428.5,2.97187
27429,4.22187
27429.5,5.47187
27430,6.63508
27430.5,7.18655
27431,7.31563
27431.5,7.42755
27432,5.17755
27432.5,5.17755
27433,4.00454
27433.5,4.00454
27434,3.64124
27434.5,3.52501
27435,3.38262
27435.5,3.74023
27436,3.62291
27436.5,3.74236
27437,4.36181
27437.5,2.18029
27438,2.18029
27438.5,2.68029
27439,3.68029
27439.5,4.93029
27440,6.18029
27440.5,7.43029
27441,7.5317
27441.5,7.59523
27442,7.54665
27442.5,7.29692
27443,6.87292
27443.5,5.93189
27444,5.17708
27444.5,4.51753
27445,3.827
27445.5,3.1272
27446,2.70401
27446.5,0.454006
27447,0.454006
27447.5,0.954006
27448,1.95401
27448.5,2.97603
27449,3.07597
27449.5,3.16566
27450,3.23783
27450.5,3.28709
27451,3.25527
27451.5,2.9942
27452,2.72361
27452.5,2.223
27453,1.83143
27453.5,1.87416
27454,0.836937
27454.5,0
27455,0.539281
27455.5,1.22179
27456,1.59552
27456.5,1.67151
27457,1.68099
27457.5,0.736489
27458,0
27458.5,0.615987
27459,1.12823
27459.5,1.65625
27460,1.72467
27460.5,1.03039
27461,0.6701
27461.5,0
27462,0.202177
27462.5,0.694369
27463,1.46123
27463.5,1.54157
27464,0.617378
27464.5,0
27465,0.0836782
27465.5,0.168956
27466,0.249713
27466.5,0.331177
27467,0.411594
27467.5,0.490798
27468,0.526401
27468.5,0.552836
27469,0
27469.5,0.86868
27470,0
27470.5,0.0787487
27471,0.156797
27471.5,0.231581
27472,0.30097
27472.5,0.363491
27473,0.98019
27473.5,1.03432
27474,1.11639
27474.5,1.19837
27475,1.50487
27475.5,1.81335
27476,1.89916
27476.5,2.0099
27477,2.21755
27477.5,2.40608
27478,2.55119
27478.5,2.75986
27479,3.02431
27479.5,3.29433
27480,3.55291
27480.5,3.74909
27481,3.81635
27481.5,3.86055
27482,4.13771
27482.5,4.04783
27483,4.0772
27483.5,4.2042
27484,4.43852
27484.5,4.78534
27485,5.14027
27485.5,5.63452
27486,5.92017
27486.5,6.10767
27487,6.30919
27487.5,6.53796
27488,4.28796
27488.5,2.03796
27489,0
27489.5,0
27490,0.5
27490.5,1.5
27491,2.75
27491.5,4
27492,5.25
27492.5,6.5
27493,7.31637
27493.5,8.07913
27494,8.74704
27494.5,9.38184
27495,9.93304
27495.5,10.3375
27496,10.6019
27496.5,10.7196
27497,10.7804
27497.5,10.7182
27498,10.3778
27498.5,9.03743
27499,9.03743
27499.5,9.31234
27500,9.17278
27500.5,9.00321
27501,7.83363
27501.5,7.83363
27502,8.2649
27502.5,8.38198
27503,6.13198
27503.5,6.13198
27504,6.63198
27504.5,5.50141
27505,5.50141
27505.5,6.00141
27506,6.48368
27506.5,6.61041
27507,6.9406
27507.5,7.06662
27508,7.19329
27508.5,7.45245
27509,7.7401
27509.5,8.08432
27510,8.4975
27510.5,8.74109
27511,9.20291
27511.5,9.82032
27512,10.5433
27512.5,11.1128
27513,11.5041
27513.5,11.3271
27514,11.4582
27514.5,12.0892
27515,13.2203
27515.5,14.4703
27516,14
27516.5,14
27517,14
27517.5,14
27518,14.5
27518.5,15.5
27519,16.75
27519.5,18
27520,17.8102
27520.5,17.7153
27521,17.6678
27521.5,17.6441
27522,17.6322
27522.5,17.6263
27523,17.6233
27523.5,17.6219
27524,17.6211
27524.5,17.6207
27525,17.6206
27525.5,17.6205
27526,17.6204
27526.5,17.6204
27527,17.6204
27527.5,17.6204
27528,17.6204
27528.5,17.6204
27529,16.6204
27529.5,16.6204
27530,17.1204
27530.5,16.1345
27531,16.1345
27531.5,16.2616
27532,16.371
27532.5,16.9803
27533,17.7745
27533.5,17.6974
27534,17.6087
27534.5,17.4524
27535,16.2961
27535.5,14
27536,14
27536.5,14
27537,14
27537.5,14
27538,14.5
27538.5,15.5
27539,16.75
27539.5,18
27540,17.8102
27540.5,17.7153
27541,17.6678
27541.5,17.6441
27542,17.6322
27542.5,17.6263
27543,17.6233
27543.5,17.6219
27544,17.6211
27544.5,17.6207
27545,17.6206
27545.5,17.6205
27546,17.6204
27546.5,17.6204
27547,17.6204
27547.5,17.6204
