time,ProvidenciaExampleScenario.node[3142].veinsmobility.speed
27458,6.9
27458.5,8.15
27459,8.26887
27459.5,8.35583
27460,8.46119
27460.5,8.5922
27461,9.22322
27461.5,10.3542
27462,10.4661
27462.5,10.5796
27463,10.6833
27463.5,10.5071
27464,9.33083
27464.5,9.33083
27465,8.56654
27465.5,8.17393
27466,7.9422
27466.5,6.71047
27467,4.47873
27467.5,2.22873
27468,2.22873
27468.5,2.72873
27469,2.66912
27469.5,3.1095
27470,3.06944
27470.5,3.52939
27471,3.64979
27471.5,3.73738
27472,3.52726
27472.5,3.4068
27473,3.1435
27473.5,2.9598
27474,2.27445
27474.5,1.84645
27475,1.90715
27475.5,1.91226
27476,1.42531
27476.5,1.43836
27477,1.21549
27477.5,1.13152
27478,0.636219
27478.5,0
27479,0.271725
27479.5,0
27480,0.330947
27480.5,0.36141
27481,0.397197
27481.5,0
27482,0.0363432
27482.5,0.290892
27483,0
27483.5,0.334583
27484,0.36902
27484.5,0.40623
27485,0.445595
27485.5,0
27486,0.0329024
27486.5,0.288189
27487,0
27487.5,0.33103
27488,0.360091
27488.5,0.392429
27489,0
27489.5,0.0285485
27490,0.285703
27490.5,0
27491,0.329919
27491.5,0
27492,0.388575
27492.5,0
27493,0.0382689
27493.5,0.292482
27494,0
27494.5,0.336902
27495,0.374323
27495.5,0
27496,0.0427058
27496.5,0.0844525
27497,0.129339
27497.5,0.474296
27498,0.526254
27498.5,0
27499,0.0448244
27499.5,0.0905674
27500,0.137362
27500.5,0.387444
27501,0.413783
27501.5,0.441822
27502,0.471692
27502.5,0.503427
27503,0.537413
27503.5,0.834864
27504,0
27504.5,0.387791
27505,0.692311
27505.5,1.09158
27506,1.39878
27506.5,1.44381
27507,1.48755
27507.5,1.51745
27508,1.5634
27508.5,1.90502
27509,2.36505
27509.5,2.94016
27510,3.58058
27510.5,4.23925
27511,4.88582
27511.5,5.54946
27512,6.7131
27512.5,6.36077
27513,5.00844
27513.5,5.00844
27514,4.89297
27514.5,4.34561
27515,4.34561
27515.5,4.62233
27516,4.24054
27516.5,4.15608
27517,4.02732
27517.5,3.8818
27518,3.7347
27518.5,3.60092
27519,3.5556
27519.5,3.61835
27520,3.74744
27520.5,3.89755
27521,4.0404
27521.5,4.23796
27522,4.60393
27522.5,4.18928
27523,2.77463
27523.5,2.77463
27524,1.81814
27524.5,0.881589
27525,0
27525.5,0.372067
27526,0.899018
27526.5,1.34986
27527,1.63559
27527.5,1.75668
27528,1.84143
27528.5,2.02512
27529,1.96392
27529.5,1.85532
27530,1.9613
27530.5,2.29527
27531,2.80322
27531.5,3.69049
27532,4.46993
27532.5,5.02186
27533,5.58249
27533.5,6.39746
27534,7.64746
27534.5,7.66114
27535,7.37928
27535.5,7.1602
27536,6.82839
27536.5,6.07777
27537,6.07777
27537.5,6.00991
27538,5.81038
27538.5,5.52299
27539,5.18156
27539.5,4.83218
27540,4.51619
27540.5,4.23503
27541,4.45386
27541.5,5.1727
27542,6.39153
27542.5,7.64153
27543,8.89153
27543.5,10.1415
27544,11.3915
27544.5,11
27545,11
27545.5,11
27546,11
27546.5,11
27547,11
27547.5,11
27548,11
27548.5,9.95446
27549,9.95446
27549.5,9.666
27550,9.87754
27550.5,8.07214
27551,8.07214
27551.5,7.90474
27552,8.23734
27552.5,9.06994
27553,7.07971
27553.5,7.07971
27554,6.25243
27554.5,5.83294
27555,5.57062
27555.5,5.19369
27556,4.81147
27556.5,4.52075
27557,4.25816
27557.5,4.0192
