time,ProvidenciaExampleScenario.node[4001].veinsmobility.speed
27589.5,6.9
27590,8.15
27590.5,9.4
27591,10.65
27591.5,11.9
27592,13.15
27592.5,14.4
27593,15.65
27593.5,15.4
27594,14.6291
27594.5,13.8761
27595,13.1416
27595.5,12.4263
27596,11.5652
27596.5,10.7674
27597,10.0368
27597.5,9.35055
27598,8.72382
27598.5,8.1219
27599,7.56861
27599.5,7.05981
27600,6.57321
27600.5,6.1186
27601,5.69941
27601.5,5.31277
27602,4.94016
27602.5,4.59812
27603,4.27188
27603.5,3.96504
27604,3.6767
27604.5,3.40599
27605,3.15205
27605.5,2.91398
27606,2.68908
27606.5,2.47486
27607,2.27122
27607.5,2.07811
27608,1.89542
27608.5,1.72105
27609,1.55298
27609.5,1.39207
27610,1.43923
27610.5,1.98639
27611,1.27472
27611.5,0.836634
27612,0
27612.5,0.785918
27613,1.79856
27613.5,3.04856
27614,4.22853
27614.5,3.95926
27615,3.60714
27615.5,3.54542
27616,3.98369
27616.5,4.92132
27617,6.17132
27617.5,7.42132
27618,8.67132
27618.5,9.92122
27619,10.8794
27619.5,11.3686
27620,11.4942
27620.5,11.6118
27621,11
27621.5,11
27622,11
27622.5,11
27623,11
27623.5,11
27624,11.5
27624.5,12.5
27625,13.75
27625.5,15
27626,14.9479
27626.5,14.9219
