time,ProvidenciaExampleScenario.node[2577].veinsmobility.speed
27379,6.71944
27379.5,4.79415
27380,4.79415
27380.5,5.29415
27381,6.29415
27381.5,6.41938
27382,4.16938
27382.5,4.16938
27383,4.66938
27383.5,5.21956
27384,5.58096
27384.5,5.82637
27385,5.94157
27385.5,5.96308
27386,6.46308
27386.5,6.96308
27387,6.21535
27387.5,5.62941
27388,5.02023
27388.5,4.59561
27389,4.40009
27389.5,4.43554
27390,4.0962
27390.5,3.8796
27391,3.7002
27391.5,3.56128
27392,2.55638
27392.5,1.27322
27393,0.626826
27393.5,0
27394,0
27394.5,0
27395,0
27395.5,0.0598081
27396,0
27396.5,0
27397,0
27397.5,0
27398,0.0337896
27398.5,0.0764083
27399,0
27399.5,0
27400,0
27400.5,0
27401,0
27401.5,0
27402,0
27402.5,0
27403,0
27403.5,0.063004
27404,0.113105
27404.5,0
27405,0
27405.5,0
27406,0.04225
27406.5,0
27407,0
27407.5,0
27408,0
27408.5,0.296822
27409,0
27409.5,0.0956172
27410,0
27410.5,0
27411,0
27411.5,0.298493
27412,0
27412.5,0.346806
27413,0
27413.5,0
27414,0.0254954
27414.5,0.0530726
27415,0.0816694
27415.5,0.383655
27416,0
27416.5,0.0329962
27417,0.0652252
27417.5,0.0953105
27418,0.131975
27418.5,0.47562
27419,0.50823
27419.5,0
27420,0.0326539
27420.5,0.0654781
27421,0.323162
27421.5,0
27422,0.331541
27422.5,0
27423,0.375676
27423.5,0
27424,0.0523323
27424.5,0.103345
27425,0.15051
27425.5,0.201979
27426,0.565085
27426.5,0.607891
27427,0
27427.5,0.0533742
27428,0.105334
27428.5,0.157413
27429,0.201692
27429.5,0.244227
27430,0.574983
27430.5,0
27431,0.0548847
27431.5,0.108287
27432,0.161233
27432.5,0.206614
27433,0.241417
27433.5,0
27434,0.286361
27434.5,0.319887
27435,0.350367
27435.5,0.378637
27436,0
27436.5,0.0372235
27437,0.0743182
27437.5,0.325273
27438,0
27438.5,0.329428
27439,0
27439.5,0.0383429
27440,0.0765025
27440.5,0.116533
27441,0.157445
27441.5,0.407649
27442,0
27442.5,0.034449
27443,0.0689981
27443.5,0.32547
27444,0
27444.5,0.332802
27445,0
27445.5,0.0318254
27446,0.0639393
27446.5,0.32446
27447,0
27447.5,0.335585
27448,0
27448.5,0.0293213
27449,0.0590845
27449.5,0.322497
27450,0
27450.5,0.332292
27451,0
27451.5,0.0267431
27452,0.0540685
27452.5,0.319817
27453,0
27453.5,0.0346518
27454,0.294633
27454.5,0.329879
27455,0
27455.5,0.294451
27456,0.602319
27456.5,0.931319
27457,1.29937
27457.5,1.72745
27458,2.12343
27458.5,2.59955
27459,3.32266
27459.5,4.24443
27460,5.29791
27460.5,6.43346
27461,7.61813
27461.5,8.83142
27462,10.0586
27462.5,11.254
27463,12.45
27463.5,13.7
27464,14.5398
27464.5,14.5555
27465,14.1825
27465.5,13.7001
27466,12.5337
27466.5,11
27467,11
27467.5,11
27468,11
27468.5,11
27469,11
27469.5,11
27470,11
27470.5,11.5
27471,9.25
27471.5,9.25
27472,8.88634
27472.5,8.64388
27473,8.32566
27473.5,7.6665
27474,6.31816
27474.5,6.31816
27475,5.38891
27475.5,4.63126
27476,3.99316
27476.5,3.44527
27477,2.97392
27477.5,2.56759
27478,2.21475
27478.5,1.90578
27479,1.63391
27479.5,1.39353
27480,1.18013
27480.5,0.98939
27481,0
27481.5,0.0691562
27482,0.136566
27482.5,0.1987
27483,0.252149
27483.5,0.293887
27484,0.321551
27484.5,0
27485,0.0529241
27485.5,0.104173
27486,0.150367
27486.5,0.188308
27487,0.215323
27487.5,0
27488,0.0406502
27488.5,0.079805
27489,0.114455
27489.5,0.141808
27490,0
27490.5,0.0327999
27491,0.0642812
27491.5,0.0917954
27492,0
27492.5,0.0284239
27493,0.0556497
27493.5,0
27494,0.0263692
27494.5,0.0516025
27495,0
27495.5,0
27496,0
27496.5,0
27497,0
27497.5,0
27498,0
27498.5,0
27499,0
27499.5,0
27500,0
27500.5,0
27501,0
27501.5,0
27502,0
27502.5,0
27503,0
27503.5,0
27504,0
27504.5,0
27505,0
27505.5,0
27506,0
27506.5,0
27507,0
27507.5,0
27508,0
27508.5,0
27509,0.235779
27509.5,0.781855
27510,1.58055
27510.5,2.83055
27511,4.08055
27511.5,5.33055
27512,6.56074
27512.5,7.79362
27513,8.66006
27513.5,9.48474
27514,10.1268
27514.5,10.5271
27515,10.7899
27515.5,10.9135
27516,11.0322
27516.5,11.1374
27517,11.0899
27517.5,11.1189
27518,11.1749
27518.5,11.4764
27519,11.4667
27519.5,11.4517
27520,11.449
27520.5,11.4173
27521,10.3856
27521.5,8.35396
27522,8.35396
27522.5,6.10396
27523,6.10396
27523.5,3.85396
27524,3.85396
27524.5,3.78527
27525,3.15271
27525.5,2.50876
27526,2.30172
27526.5,1.65661
27527,1.65661
27527.5,2.15661
27528,3.06122
27528.5,3.09392
27529,3.12168
27529.5,3.14433
27530,3.64433
27530.5,4.14433
27531,4.04831
27531.5,3.94944
27532,3.84807
27532.5,3.76676
27533,3.68974
27533.5,3.61394
27534,3.53675
27534.5,3.41273
27535,3.28986
27535.5,3.66699
27536,3.53104
27536.5,3.41144
27537,3.33252
27537.5,3.7536
27538,4.67468
27538.5,5.92468
27539,7.17468
27539.5,6.66808
27540,6.55453
27540.5,6.67689
27541,7.29925
27541.5,8.35201
27542,9.60201
27542.5,10.5448
27543,11.0224
27543.5,11.1557
27544,11
27544.5,11
27545,11
27545.5,11
27546,11
27546.5,11
27547,11
27547.5,11.5
27548,12.5
27548.5,13.75
27549,14.6969
27549.5,14.6478
27550,14.6233
27550.5,14.611
27551,14.6049
27551.5,14.6018
27552,14.6003
27552.5,14.5995
27553,14.5991
27553.5,14.599
27554,14.226
27554.5,13.4529
27555,12.2034
27555.5,10.8808
27556,9.43391
27556.5,9
27557,9
27557.5,9
27558,9
27558.5,9
27559,9
27559.5,9
27560,9.5
27560.5,8.92705
27561,8.92705
27561.5,9.42705
27562,7.87343
27562.5,6.65538
27563,6.65538
27563.5,6.10293
27564,6.10293
27564.5,6.60293
27565,7.60293
27565.5,8.85293
27566,8.96762
27566.5,7.51358
27567,6.49063
27567.5,5.74782
27568,5.31411
27568.5,4.8236
27569,4.44283
27569.5,4.13904
27570,4.26227
27570.5,4.35373
27571,4.40109
