time,ProvidenciaExampleScenario.node[4276].veinsmobility.speed
27631.5,6.9
27632,8.15
27632.5,9.4
27633,10.65
27633.5,11.9
27634,13.15
27634.5,14.4
27635,14.5394
27635.5,14.5732
27636,15.1071
27636.5,14.8571
27637,14.6122
27637.5,14.3463
27638,14.0594
27638.5,12.7725
27639,11
27639.5,11
27640,11
27640.5,11
27641,11.5
27641.5,12.5
27642,13.75
27642.5,14.7704
27643,14.6846
27643.5,14.6417
27644,14.6202
27644.5,14.6095
27645,14.6041
27645.5,14.6014
27646,14.6001
27646.5,14.5994
27647,14.5991
27647.5,14.5989
27648,13.5988
27648.5,12.5099
27649,12.5099
27649.5,11.6892
27650,11.0305
27650.5,10.5764
27651,10.6224
27651.5,11.1683
27652,11.2507
27652.5,11.3137
27653,11.3709
27653.5,10.4909
27654,10.4909
27654.5,9.37575
27655,9.37575
27655.5,7.9643
27656,6.89136
27656.5,6.04795
27657,5.46003
27657.5,4.81401
27658,4.29108
27658.5,4.11546
27659,3.6196
27659.5,3.21303
27660,2.91713
27660.5,2.56723
27661,2.26444
27661.5,2.00638
27662,1.7862
27662.5,1.58475
27663,1.36859
27663.5,1.1914
27664,1.51422
27664.5,1.16729
27665,0.973737
27665.5,0
27666,0
27666.5,0.0927179
27667,0.685436
27667.5,1.77815
27668,1.5341
27668.5,1.37144
27669,1.4734
27669.5,1.31695
27670,1.20166
27670.5,1.09991
27671,0.994574
27671.5,0
27672,0.672634
27672.5,0
27673,0.0813017
27673.5,0.163753
27674,0.242877
27674.5,0.314279
27675,0.885682
27675.5,0
27676,0.0811441
27676.5,0.160833
27677,0.239131
27677.5,0.315886
27678,0.390573
27678.5,0.435958
27679,0.468145
27679.5,0
27680,0.475526
27680.5,0.506867
27681,0.536493
27681.5,0
27682,0.0617212
27682.5,0.122041
27683,0.181402
27683.5,0.239845
27684,0.279645
27684.5,0.310697
27685,0
27685.5,0.0554097
27686,0.110149
27686.5,0.161664
27687,0.207821
27687.5,0.247118
27688,0.276036
27688.5,0
27689,0.0498677
27689.5,0.0997599
27690,0.147157
27690.5,0.188152
27691,0.218972
27691.5,0
27692,0.045739
27692.5,0.0908079
27693,0.131439
27693.5,0.16543
27694,0.191401
27694.5,0
27695,0.038502
27695.5,0.0763819
27696,0.110511
27696.5,0.137552
27697,0
27697.5,0.032154
27698,0.0630061
27698.5,0.0899423
27699,0
27699.5,0.0278205
27700,0.0544609
27700.5,0
27701,0.0257902
27701.5,0.0508477
27702,0.0807229
27702.5,0.485735
27703,0.880223
27703.5,1.25595
27704,1.61033
27704.5,1.96953
27705,2.04316
27705.5,2.3434
27706,0.926055
27706.5,0
27707,0.423211
27707.5,0
27708,0.371147
27708.5,0.713547
27709,1.55595
27709.5,2.15152
27710,2.96369
27710.5,2.7215
27711,2.37664
27711.5,2.11748
27712,1.9369
27712.5,2.1005
27713,2.76411
27713.5,3.32127
27714,3.78924
27714.5,4.40977
27715,5.25058
27715.5,6.29743
27716,7.52996
27716.5,8.77996
27717,10.03
27717.5,11.2551
27718,12.2459
27718.5,12.7387
27719,13.4723
27719.5,14.4004
27720,12.1504
27720.5,12.1504
27721,10.9595
27721.5,10.9595
27722,10.6894
27722.5,10.7669
27723,10.8997
27723.5,11.0148
27724,11.038
27724.5,11.0593
27725,11.0476
27725.5,11.5359
27726,12.5243
27726.5,13.7743
27727,13.9151
27727.5,14.0481
27728,14.1729
27728.5,14.283
27729,14.3722
27729.5,14.4347
27730,14.4652
27730.5,14.4594
27731,14.4134
27731.5,14.3241
27732,14.1889
27732.5,14.0056
27733,13.528
27733.5,12.6805
27734,11.3015
27734.5,10.1969
27735,10.1969
27735.5,10.6969
27736,9.4864
27736.5,8.7708
27737,8.45216
27737.5,7.2826
27738,5.99664
27738.5,4.8969
27739,4.8969
27739.5,4.90042
27740,4.85524
27740.5,4.93689
27741,4.79924
27741.5,3.66159
27742,1.52395
27742.5,1.52395
27743,1.47372
27743.5,0.736709
27744,0
27744.5,0.794463
27745,1.14476
27745.5,0.805323
27746,0
27746.5,0.0816622
27747,0.161891
27747.5,0.240991
27748,0.319017
27748.5,0.395655
27749,0.470407
27749.5,0.500928
27750,0
27750.5,0.0774856
27751,0.153544
27751.5,0.228701
27752,0.303102
27752.5,0.376486
27753,0.418953
27753.5,0.452009
27754,0.523649
27754.5,0
27755,0.0694572
27755.5,0.139465
27756,0.209914
27756.5,0.268929
27757,0.320678
27757.5,0.391705
27758,0.417606
27758.5,0
27759,0.39685
27759.5,0
27760,0.0632941
27760.5,0.127942
27761,0.612429
27761.5,0
27762,0.0621944
27762.5,0.123715
27763,0.181941
27763.5,0.234658
27764,0.280285
27764.5,0.315182
27765,0
27765.5,0.0572707
27766,0.114494
27766.5,0.169038
27767,0.218611
27767.5,0.259289
27768,0.287244
27768.5,0
27769,0.051756
27769.5,0.103869
27770,0.152249
27770.5,0.192849
27771,0.223806
27771.5,0
27772,0.0460367
27772.5,0.0907396
27773,0.131508
27773.5,0.165193
27774,0
27774.5,0.262948
27775,0.572746
27775.5,0
27776,0.288422
27776.5,0.68872
27777,0.803421
27777.5,1.06669
27778,1.44171
27778.5,1.89295
27779,2.46449
27779.5,2.97888
27780,3.53596
27780.5,1.28596
27781,1.28596
27781.5,1.39056
27782,1.99516
27782.5,2.05049
27783,2.10519
27783.5,2.18627
27784,2.26425
27784.5,2.33535
27785,2.38967
27785.5,2.48493
27786,2.29702
27786.5,2.00509
27787,1.7938
27787.5,0.447553
27788,0
27788.5,0.283354
27789,0
27789.5,0.358954
27790,0.390712
27790.5,0.425409
27791,0.461876
27791.5,0.498746
27792,0.527476
27792.5,0
27793,0.0401048
27793.5,0.0795738
27794,0.121329
27794.5,0.388867
27795,0.417506
27795.5,0.449766
27796,0.484768
27796.5,0.52125
27797,0
27797.5,0.0473903
27798,0.0978361
27798.5,0.144241
27799,0.192272
27799.5,0.243234
27800,0.707023
27800.5,0.984074
27801,1.02336
27801.5,0.938315
27802,1.15225
27802.5,1.58479
27803,2.26461
27803.5,3.14793
27804,4.20643
27804.5,5.36068
27805,6.61068
27805.5,7.86068
27806,9.11068
27806.5,10.2954
27807,10.8877
27807.5,11
27808,11
27808.5,11
27809,11
27809.5,11
27810,11
27810.5,11.5
27811,12.5
27811.5,13.75
27812,14.6022
27812.5,14.6005
27813,14.5996
27813.5,14.5992
27814,14.599
27814.5,14.5989
27815,14.5988
27815.5,14.5618
27816,14.5174
27816.5,13.473
27817,11.978
27817.5,11
27818,11
27818.5,11
27819,11
27819.5,11
27820,11
27820.5,11
27821,11.3352
27821.5,11.9725
27822,12.9063
27822.5,11.7209
27823,11.7209
27823.5,10.3195
27824,9.26548
27824.5,8.41704
27825,7.66091
27825.5,7.0038
27826,6.42355
27826.5,5.8309
27827,5.19153
27827.5,5.19153
27828,5.23748
27828.5,5.21865
27829,5.12742
27829.5,4.95386
27830,4.68755
27830.5,4.30964
27831,3.77384
27831.5,2.84668
27832,2.84668
27832.5,3.18592
27833,3.17389
27833.5,0.923894
27834,0.923894
27834.5,1.42389
27835,2.42389
27835.5,3.20266
27836,3.29323
27836.5,3.35707
27837,3.38402
27837.5,3.38863
27838,1.45492
27838.5,1.45492
27839,1.95492
27839.5,2.25773
27840,2.37117
27840.5,2.47997
27841,2.57781
27841.5,2.44805
27842,2.31643
27842.5,2.20366
27843,2.59089
27843.5,2.31364
27844,2.05914
27844.5,2.30464
27845,2.09483
27845.5,1.96121
27846,1.87058
27846.5,1.81339
27847,1.7741
27847.5,1.17227
27848,0.900487
27848.5,1.1287
27849,0.909158
27849.5,0
27850,0
27850.5,0.5
27851,1.5
27851.5,1.59962
27852,1.69208
27852.5,1.46012
27853,1.30546
27853.5,1.40293
27854,1.48639
27854.5,1.25359
27855,1.52078
27855.5,1.41982
27856,1.00317
27856.5,0.77058
27857,0
27857.5,0.299223
27858,0.338433
27858.5,0.37987
27859,0.423328
27859.5,0
27860,0.0497185
27860.5,0.0983266
27861,0.147565
27861.5,0.197788
27862,0.248804
27862.5,0.300423
27863,0.352544
27863.5,0.405583
27864,0
27864.5,0.054457
27865,0.107663
27865.5,0.160803
27866,0.214173
27866.5,0.267651
27867,0
27867.5,0.0549818
27868,0.108684
27868.5,0.162106
27869,0.215508
27869.5,0.268738
27870,0
27870.5,0.0548802
27871,0.108465
27871.5,0.161622
27872,0.214576
27872.5,0.267149
27873,0
27873.5,0.054352
27874,0.107402
27874.5,0.156661
27875,0.209081
27875.5,0.261303
27876,0
27876.5,0.053544
27877,0.105783
27877.5,0.154215
27878,0.20554
27878.5,0.239452
27879,0.26582
27879.5,0
27880,0.0482232
27880.5,0.0959644
27881,0.14091
27881.5,0.181174
27882,0.21549
27882.5,0
27883,0.0470257
27883.5,0.0935026
27884,0.137055
27884.5,0.175692
27885,0.205941
27885.5,0
27886,0.0427877
27886.5,0.0856371
27887,0.124925
27887.5,0.15709
27888,0
27888.5,0.0399914
27889,0.079368
27889.5,0.11459
27890,0.143617
27890.5,0
27891,0.0346821
27891.5,0.0679988
27892,0.0972055
27892.5,0
27893,0.0301919
27893.5,0.0591352
27894,0.0843238
27894.5,0
27895,0.0259972
27895.5,0
27896,0.0253437
27896.5,0
27897,0
27897.5,0
27898,0
27898.5,0
27899,0
27899.5,0
27900,0
