time,ProvidenciaExampleScenario.node[4404].veinsmobility.speed
27650.5,3.35787
27651,2.87402
27651.5,2.47128
27652,2.10302
27652.5,2.14578
27653,2.29383
27653.5,2.52273
27654,2.84221
27654.5,3.28099
27655,3.85866
27655.5,4.71978
27656,5.81221
27656.5,5.66215
27657,4.51208
27657.5,4.51208
27658,4.36561
27658.5,4.71914
27659,5.37159
27659.5,5.51363
27660,5.64531
27660.5,5.76505
27661,5.90013
27661.5,6.02862
27662,6.65711
27662.5,7.7856
27663,9.0356
27663.5,10.2856
27664,11.5356
27664.5,10.7919
27665,10.2584
27665.5,10.2584
27666,9.90489
27666.5,9.70911
27667,8.51333
27667.5,7.21873
27668,5.61741
27668.5,4.40838
27669,3.52694
27669.5,2.99555
27670,2.79338
27670.5,2.93687
27671,3.07738
27671.5,3.21606
27672,3.3543
27672.5,3.4898
27673,4.12531
27673.5,5.26082
27674,6.3972
27674.5,7.26785
27675,7.37467
27675.5,7.42956
27676,4.97504
27676.5,4.97504
27677,4.11509
27677.5,3.60177
27678,3.60177
27678.5,3.69872
27679,3.72572
27679.5,3.64694
27680,3.42914
27680.5,3.05011
27681,1.67108
27681.5,1.67108
27682,0.647047
27682.5,0
27683,0.0316929
27683.5,0.0620963
27684,0.0886205
27684.5,0
27685,0.0273906
27685.5,0.0547785
27686,0.0855426
27686.5,0.369579
27687,0.395837
27687.5,0
27688,0.575564
27688.5,0
27689,0.474533
27689.5,0.505717
27690,0.893097
27690.5,1.4962
27691,1.55776
27691.5,1.48457
27692,1.27292
27692.5,0.781919
27693,0
27693.5,0.427474
27694,0
27694.5,0.15221
27695,0.543966
27695.5,1.43572
27696,2.0893
27696.5,2.00502
27697,1.67838
27697.5,0.660167
27698,0
27698.5,0.573342
27699,0.852335
27699.5,0
27700,0.0346261
27700.5,0.0693285
27701,0.106267
27701.5,0.360386
27702,0.477095
27702.5,0.42019
27703,0.37605
27703.5,0.340697
27704,0.306405
27704.5,0.263711
27705,0.217014
27705.5,0.170754
27706,0.128637
27706.5,0.093094
27707,0.0445057
27707.5,0.0440105
27708,0.0435263
27708.5,0.0430526
27709,0.0425892
27709.5,0.0204138
27710,0.0203096
27710.5,0.0202065
27711,0.0201044
27711.5,0.0100052
27712,0.00998015
27712.5,0.00995525
27713,0.00993047
27713.5,0.00990582
27714,0.00988129
27714.5,0.00985688
27715,0.00983259
27715.5,0.00980842
27716,0.00978437
27716.5,0.00976043
27717,0.00973662
27717.5,0.00971292
27718,0.00968933
27718.5,0.00966586
27719,0.0096425
27719.5,0.00961926
27720,0.00959613
27720.5,0.00957311
27721,0.00955019
27721.5,0.00952739
27722,0.0095047
27722.5,0.00948212
27723,0.00945964
27723.5,0.0876415
27724,0.163696
27724.5,0.234171
27725,0.295721
27725.5,0.273858
27726,0.255109
27726.5,0.238839
27727,0.224578
27727.5,0.211969
27728,0.200736
27728.5,0.190662
27729,0.181574
27729.5,0.173332
27730,0.165821
27730.5,0.158947
27731,0.152631
27731.5,0.146807
27732,0.141419
27732.5,0.136419
27733,0.131766
27733.5,0.127426
27734,0.123366
27734.5,0.196713
27735,0.882792
27735.5,1.43084
27736,1.68456
27736.5,1.71916
27737,2.25375
27737.5,2.305
27738,2.73255
27738.5,3.43797
27739,4.34843
27739.5,5.40625
27740,6.56016
27740.5,7.81016
27741,9.06016
27741.5,10.3102
27742,11.5602
27742.5,12.8081
27743,13.7745
27743.5,14.495
27744,14.6313
27744.5,14.7481
27745,14.8532
27745.5,14
27746,14
27746.5,14
27747,14
27747.5,14.5
27748,15.5
27748.5,16.75
27749,17.659
27749.5,18.1928
27750,18.0339
27750.5,17.9545
27751,17.9147
27751.5,17.8949
27752,17.8849
27752.5,17.88
27753,17.8775
27753.5,17.8762
27754,17.8756
27754.5,17.8753
27755,17.8752
27755.5,17.8751
27756,17.875
27756.5,17.875
27757,17.875
27757.5,17.875
27758,17.875
27758.5,17.875
27759,17.875
27759.5,17.875
27760,17.875
27760.5,17.875
27761,17.875
27761.5,17.875
27762,17.875
27762.5,17.875
27763,15.625
27763.5,15.625
27764,15.6794
27764.5,14.4467
27765,14
27765.5,14
27766,14
27766.5,14
27767,14
27767.5,14.5
27768,15.5
27768.5,16.75
27769,17.5793
27769.5,17.7192
27770,17.8576
27770.5,17.9932
27771,17.9341
27771.5,17.9046
27772,17.8898
27772.5,17.8824
27773,17.8787
27773.5,17.8768
27774,17.8759
27774.5,17.8755
27775,17.8752
27775.5,17.8751
27776,17.8751
27776.5,17.875
