time,ProvidenciaExampleScenario.node[1810].veinsmobility.speed
27266.5,5.14733
27267,5.41583
27267.5,5.56103
27268,5.62025
27268.5,5.60326
27269,4.58628
27269.5,2.56929
27270,2.56929
27270.5,2.54839
27271,2.50623
27271.5,2.45338
27272,2.36113
27272.5,2.18637
27273,1.45377
27273.5,1.45377
27274,1.80505
27274.5,1.82433
27275,1.72778
27275.5,1.67743
27276,1.76406
27276.5,1.92869
27277,2.13075
27277.5,2.38156
27278,2.72184
27278.5,3.05639
27279,3.30085
27279.5,3.42734
27280,3.80218
27280.5,3.84266
27281,3.78632
27281.5,2.72999
27282,2.72999
27282.5,3.22999
27283,4.05171
27283.5,4.55214
27284,4.94827
27284.5,5.34799
27285,5.82606
27285.5,6.12138
27286,6.51796
27286.5,6.91762
27287,7.47707
27287.5,7.80257
27288,7.89473
27288.5,7.83652
27289,7.78112
27289.5,7.95616
27290,8.40298
27290.5,8.90298
27291,9.40298
27291.5,9.90298
27292,10.403
27292.5,10.903
27293,11.903
27293.5,12.8022
27294,13.311
27294.5,12.6464
27295,11.8005
27295.5,9.95473
27296,8.05388
27296.5,8.05388
27297,6.83923
27297.5,4.62458
27298,4.62458
27298.5,5.12458
27299,5.77958
27299.5,6.52755
27300,6.42844
27300.5,6.27592
27301,5.89672
27301.5,5.33994
27302,3.78316
27302.5,1.53316
27303,1.53316
27303.5,2.03316
27304,3.03316
27304.5,1.92045
27305,1.92045
27305.5,1.7036
27306,1.98676
27306.5,1.97062
27307,2.23968
27307.5,2.32163
27308,2.40147
27308.5,0.151469
27309,0.237984
27309.5,0.824499
27310,1.91101
27310.5,1.9769
27311,1.55194
27311.5,1.31127
27312,1.14366
27312.5,1.00347
27313,0.869053
27313.5,0
27314,0.706309
27314.5,0.769997
27315,0
27315.5,0.0724514
27316,0.143385
27316.5,0.209826
27317,0.676701
27317.5,0
27318,0.0703868
27318.5,0.139288
27319,0.203811
27319.5,0.261449
27320,0.310355
27320.5,0.349518
27321,0.378772
27321.5,0
27322,0.0617201
27322.5,0.122743
27323,0.180444
27323.5,0.23261
27324,0.277677
27324.5,0.314814
27325,0.340457
27325.5,0
27326,0.0555112
27326.5,0.111139
27327,0.164343
27327.5,0.212969
27328,0.253019
27328.5,0.280557
27329,0
27329.5,0.0512247
27330,0.103203
27330.5,0.153348
27331,0.197402
27331.5,0.231192
27332,0
27332.5,0.0488953
27333,0.0982588
27333.5,0.14404
27334,0.182227
27334.5,0.211092
27335,0
27335.5,0.0435404
27336,0.0858025
27336.5,0.124298
27337,0.155951
27337.5,0
27338,0.037699
27338.5,0.0742342
27339,0.106757
27339.5,0.132294
27340,0
27340.5,0.0306
27341,0.05994
27341.5,0.0854908
27342,0
27342.5,0.026375
27343,0.0516138
27343.5,0
27344,0
27344.5,0
27345,0
27345.5,0
27346,0
27346.5,0
27347,0
27347.5,0
27348,0
27348.5,0
27349,0
27349.5,0
27350,0
27350.5,0
27351,0
27351.5,0
27352,0
27352.5,0
27353,0
27353.5,0
27354,0
27354.5,0
27355,0
27355.5,0
27356,0
27356.5,0
27357,0
27357.5,0
27358,0
27358.5,0
27359,0
27359.5,0
27360,0
27360.5,0
27361,0
27361.5,0
27362,0
27362.5,0
27363,0
27363.5,0
27364,0
27364.5,0.0250454
27365,0
27365.5,0.318186
27366,0.611347
27366.5,0
27367,0.34621
27367.5,0.517294
27368,0.936238
27368.5,1.57458
27369,2.39443
27369.5,3.37837
27370,4.49534
27370.5,5.67883
27371,6.89557
27371.5,8.12894
27372,9.37894
27372.5,10.6289
27373,11.8789
27373.5,13.1289
27374,13.8145
27374.5,14
27375,14
27375.5,14.5
27376,15.5
27376.5,16.75
27377,17.6154
27377.5,18.1335
27378,18.4594
27378.5,18.4473
27379,18.4412
27379.5,18.4382
27380,18.4367
27380.5,18.4359
27381,18.4356
27381.5,18.4354
27382,18.4353
27382.5,18.4352
27383,18.4352
27383.5,18.4352
27384,18.4352
27384.5,18.4352
27385,18.4352
27385.5,18.4352
27386,18.5724
27386.5,18.5038
27387,18.4695
27387.5,18.4523
27388,18.4438
27388.5,18.4395
27389,18.4373
27389.5,18.4363
27390,18.3957
27390.5,18.2859
27391,17.1761
27391.5,17.1761
27392,15.1629
27392.5,14
27393,14
27393.5,14
27394,14
27394.5,14
27395,14.5
27395.5,15.5
27396,16.7354
27396.5,17.5281
27397,17.9858
27397.5,18.2546
27398,18.3865
27398.5,18.5019
27399,18.4685
27399.5,18.4519
27400,18.4435
27400.5,18.4394
27401,18.4373
27401.5,18.4331
27402,18.3621
27402.5,18.171
27403,18.0069
27403.5,18.2854
27404,19.064
