time,ProvidenciaExampleScenario.node[4949].veinsmobility.speed
27744,5.5
27744.5,6.75
27745,8
27745.5,9.25
27746,10.5
27746.5,11.75
27747,13
27747.5,14.25
27748,14.2319
27748.5,14.2118
27749,14.2349
27749.5,14.2497
27750,14.337
27750.5,14.4728
27751,15.1087
27751.5,14.8749
27752,14.7581
27752.5,14.5665
27753,14.678
27753.5,14.4791
27754,14.7802
27754.5,14.4593
27755,14.4948
27755.5,14.514
27756,14.5256
27756.5,14.5287
27757,14.5225
27757.5,14.5061
27758,14.4837
27758.5,14.4534
27759,14.9231
27759.5,14.7822
27760,14.7117
27760.5,14.6764
27761,14.6588
27761.5,14.65
27762,14.6456
27762.5,14.6434
27763,14.6423
27763.5,14.6418
27764,14.6415
27764.5,14.6413
27765,14.6413
27765.5,14.6412
27766,14.6412
27766.5,14.6412
27767,14.6412
27767.5,14.6412
27768,14.6412
27768.5,14.6412
27769,15.1412
27769.5,14.8912
27770,14.7662
27770.5,14.7037
27771,14.6725
27771.5,14.6568
27772,14.649
27772.5,14.6451
27773,14.6432
27773.5,14.6422
27774,14.6417
27774.5,14.6414
27775,14.6413
27775.5,14.6413
27776,14.6412
27776.5,14.6412
27777,14.6412
27777.5,14.6412
27778,14.6412
27778.5,14.6073
27779,14.5663
27779.5,14.5178
27780,14.4616
27780.5,13.4055
27781,11
27781.5,11
27782,11
27782.5,11
27783,11
27783.5,11
27784,11
27784.5,11
27785,11.0294
27785.5,11.0545
27786,11.074
27786.5,11.0878
27787,10.8007
27787.5,10.5394
27788,9.5223
27788.5,9.5223
27789,9.66176
27789.5,9.6241
27790,9.60527
27790.5,9.58344
27791,9.55548
27791.5,9.52136
27792,9.47994
27792.5,8.43851
27793,7
27793.5,7
27794,7
27794.5,7
27795,6.81505
27795.5,6.62398
27796,6.34298
27796.5,6.10314
27797,6.018
27797.5,6.00398
27798,6.00777
27798.5,6.00614
27799,5.98463
27799.5,5.93778
27800,5.85336
27800.5,5.93614
27801,6.00964
27801.5,6.0715
27802,6.11802
27802.5,6.14242
27803,6.1188
27803.5,5.96286
27804,5.41225
27804.5,3.86164
27805,3.86164
27805.5,-1.63256
27806,0
27806.5,0.470659
27807,1.44132
27807.5,2.69132
27808,2.09424
27808.5,1.69828
27809,1.3763
27809.5,1.55432
27810,1.13608
27810.5,0.838702
27811,0
27811.5,0.0596861
27812,0.120357
27812.5,0.17634
27813,0.238878
27813.5,0.289077
27814,0.331997
27814.5,0.360769
27815,0
27815.5,0.0626458
27816,0.123914
27816.5,0.506789
27817,0.573929
27817.5,0
27818,0.0675481
27818.5,0.133635
27819,0.195419
27819.5,0.259737
27820,0.325993
27820.5,0.365072
27821,0.394159
27821.5,0
27822,0.0625733
27822.5,0.453184
27823,0.485483
27823.5,0.515604
27824,0.561702
27824.5,1.00942
27825,1.62888
27825.5,2.74834
27826,3.99834
27826.5,4.0847
27827,4.67106
27827.5,5.75742
27828,7.00742
27828.5,7.11091
27829,7.06431
27829.5,7.01236
27830,6.40093
27830.5,5.8727
27831,5.39672
27831.5,4.70543
27832,4.10492
27832.5,3.5817
27833,3.12432
27833.5,2.72305
27834,2.36963
27834.5,2.05702
27835,2.05788
27835.5,1.73151
27836,1.45112
27836.5,1.67074
27837,1.37851
27837.5,1.5424
27838,2.20629
27838.5,3.20731
27839,4.31353
27839.5,5.3728
27840,6.55988
27840.5,7.61881
27841,8.6975
27841.5,9.2347
27842,9.60926
27842.5,10.0707
27843,10.1948
27843.5,10.2981
27844,10.2333
27844.5,9.38988
27845,8.96826
27845.5,8.76342
27846,8.69483
27846.5,8.72307
27847,8.79992
27847.5,8.9424
27848,9.36761
27848.5,10.2928
27849,11.5428
27849.5,10.305
27850,10.305
27850.5,10.805
27851,11.805
27851.5,12.9164
27852,14.035
27852.5,15.1186
27853,16.1433
27853.5,17.0878
27854,17.8906
27854.5,18.5365
27855,19.0905
27855.5,19.5413
27856,19.8355
27856.5,19.9567
27857,20.1662
27857.5,20.3024
27858,20.6851
27858.5,20.5914
27859,19.4977
