time,ProvidenciaExampleScenario.node[5482].veinsmobility.speed
27839,6.9
27839.5,8.15
27840,8.28118
27840.5,8.41399
27841,8.5467
27841.5,8.54132
27842,8.67488
27842.5,8.80514
27843,8.92454
27843.5,9.05653
27844,9.17828
27844.5,9.28619
27845,9.3807
27845.5,9.44199
27846,9.31319
27846.5,8.18439
27847,8.18439
27847.5,5.93439
27848,5.93439
27848.5,5.85214
27849,4.76989
27849.5,4.76989
27850,2.51989
27850.5,2.51989
27851,2.84692
27851.5,0.596916
27852,0
27852.5,0.0729987
27853,0.146574
27853.5,0.720149
27854,0
27854.5,0.527935
27855,0
27855.5,0.0698157
27856,0.138028
27856.5,0.201459
27857,0.257213
27857.5,0.302078
27858,0.333285
27858.5,0
27859,0.0575515
27859.5,0.113998
27860,0.165539
27860.5,0.214653
27861,0.564533
27861.5,0.621204
27862,0.889497
27862.5,1.26617
27863,1.78781
27863.5,2.43124
27864,3.04067
27864.5,3.52099
27865,3.92077
27865.5,4.02686
27866,4.13237
27866.5,4.38561
27867,4.6529
27867.5,4.96515
27868,5.05367
27868.5,5.37069
27869,5.75036
27869.5,6.18319
27870,6.67518
27870.5,7.22145
27871,7.79764
27871.5,8.39206
27872,9.01747
27872.5,9.75014
27873,10.5112
27873.5,11.4585
27874,12.1994
27874.5,12.7827
27875,13.3152
27875.5,13.5694
27876,13.9504
27876.5,14.3715
27877,14.7095
27877.5,14.8429
27878,15.1313
27878.5,15.2263
27879,15.2315
27879.5,15.1344
27880,14
27880.5,14
27881,14
27881.5,14
27882,14.5
27882.5,15.5
27883,16.51
27883.5,17.3308
27884,17.8101
27884.5,17.9459
27885,18.077
27885.5,18.1999
27886,18.3116
27886.5,18.4089
27887,18.4978
27887.5,18.4127
27888,17.9623
27888.5,17.5497
27889,17.637
27889.5,17.901
27890,17.9986
27890.5,18.0216
27891,17.8134
27891.5,17.7183
27892,17.67
27892.5,17.6455
27893,17.6331
27893.5,17.6268
27894,17.6236
27894.5,17.6219
27895,17.6211
27895.5,17.6207
27896,17.6205
27896.5,17.6204
27897,17.6203
27897.5,17.7527
27898,17.8163
27898.5,16.219
27899,14.5119
27899.5,14
27900,14
