time,ProvidenciaExampleScenario.node[3494].veinsmobility.speed
27512.5,6.9
27513,8.15
27513.5,6.8348
27514,5.59441
27514.5,4.31708
27515,4.31708
27515.5,4.31892
27516,3.36189
27516.5,2.79864
27517,2.41496
27517.5,2.16861
27518,2.28432
27518.5,2.04699
27519,2.07595
27519.5,2.60492
27520,3.63389
27520.5,4.88389
27521,6.13389
27521.5,7.38389
27522,8.63389
27522.5,8.76277
27523,7.60877
27523.5,7.60877
27524,7.74035
27524.5,7.86678
27525,7.23991
27525.5,7.23991
27526,7.36291
27526.5,7.42779
27527,7.43079
27527.5,6.43143
27528,6.43143
27528.5,6.18302
27529,5.95744
27529.5,5.74779
27530,4.53815
27530.5,2.85996
27531,2.85996
27531.5,1.458
27532,0.935287
27532.5,0
27533,0.0539094
27533.5,0.11082
27534,0.527593
27534.5,0
27535,0.0621934
27535.5,0.459492
27536,0
27536.5,0.0675525
27537,0.133358
27537.5,0.60852
27538,1.04037
27538.5,1.81532
27539,2.49832
27539.5,2.85826
27540,2.95041
27540.5,3.04145
27541,3.12712
27541.5,3.19476
27542,3.21457
27542.5,3.11523
27543,2.70985
27543.5,0.459853
27544,0
27544.5,0.0379343
27545,0.0748357
27545.5,0.108814
27546,0.138646
27546.5,0.163971
27547,0
27547.5,0.362444
27548,0.651507
27548.5,0.988858
27549,1.26318
27549.5,1.27653
27550,0
27550.5,0.0573231
27551,0.117354
27551.5,0.172383
27552,0.55095
27552.5,1.01159
27553,1.52565
27553.5,0.802872
27554,0
27554.5,0.0873303
27555,0.179274
27555.5,0.269595
27556,0.352965
27556.5,0.936335
27557,0
27557.5,0.0906719
27558,0.681344
27558.5,1.5614
27559,1.56249
27559.5,1.558
27560,1.54828
27560.5,1.53405
27561,1.51396
27561.5,1.47885
27562,0.616396
27562.5,0
27563,0.712676
27563.5,1.56549
27564,2.45874
27564.5,2.95719
27565,3.24731
27565.5,3.33668
27566,3.59082
27566.5,3.87284
27567,3.96743
27567.5,4.22363
27568,4.5439
27568.5,4.70896
27569,5.11264
27569.5,5.69378
27570,6.40365
27570.5,7.19773
27571,8.29614
27571.5,9.31115
27572,10.3064
27572.5,11.3201
27573,12.3732
27573.5,13.4883
27574,14.6504
27574.5,15.4899
27575,13.2399
27575.5,13.2399
27576,13.7399
27576.5,13.3355
27577,13.431
27577.5,13.5137
27578,13.5933
27578.5,13.6665
27579,13.7654
27579.5,13.6749
27580,13.5825
27580.5,12.4902
27581,11
27581.5,11
27582,11
27582.5,11
27583,11
27583.5,11
27584,10.9079
27584.5,10.7963
27585,10.6348
27585.5,10.372
27586,9.10927
27586.5,6.85927
27587,6.85927
27587.5,6.76359
27588,6.5341
27588.5,6.23881
27589,5.90062
27589.5,6.01158
27590,6.4787
27590.5,7.25431
27591,8.26712
27591.5,9.39853
27592,10.5892
27592.5,11.8392
27593,13.0892
27593.5,14.3392
27594,15.3502
27594.5,15.7629
27595,15.7325
27595.5,15.7173
27596,15.7098
27596.5,15.706
27597,15.7041
27597.5,14.7022
27598,12.7003
27598.5,10.4503
27599,10.4503
27599.5,9.59268
27600,9.59268
27600.5,9.31457
27601,8.96169
27601.5,8.51253
27602,8.028
27602.5,7.84148
27603,8.15497
27603.5,5.90497
27604,5.90497
27604.5,4.33293
27605,4.33293
27605.5,3.24303
27606,2.58925
27606.5,2.16997
27607,1.88907
27607.5,1.69536
27608,1.55944
27608.5,1.46336
27609,1.39566
27609.5,1.34872
27610,1.45041
27610.5,1.54692
27611,1.63802
27611.5,1.72346
27612,1.80302
27612.5,1.87646
27613,1.94356
27613.5,2.00408
27614,2.05777
27614.5,2.1035
27615,2.1401
27615.5,2.16761
27616,2.18616
27616.5,2.19595
27617,2.19725
27617.5,2.19035
27618,2.17466
27618.5,2.14954
27619,2.11547
27619.5,2.07306
27620,2.023
27620.5,1.96598
27621,1.90141
27621.5,1.82863
27622,1.74867
27622.5,1.66271
27623,1.57196
27623.5,1.47589
27624,1.37392
27624.5,1.26788
27625,1.15979
27625.5,1.04947
27626,0.93678
27626.5,0
27627,0.0758915
27627.5,0.15047
27628,0.220005
27628.5,0.28149
27629,0.33181
27629.5,0.368297
27630,0
27630.5,0.06241
27631,0.123081
27631.5,0.178502
27632,0.225306
27632.5,0.260572
27633,0
27633.5,0.050348
27634,0.0990491
27634.5,0.142782
27635,0.178417
27635.5,0
27636,0.0421218
27636.5,0.0827206
27637,0.11873
27637.5,0.147299
27638,0
27638.5,0.0341811
27639,0.0670088
27639.5,0.0957637
27640,0
27640.5,0.0297198
27641,0.0582041
27641.5,0
27642,0.0276153
27642.5,0.0540566
27643,0
27643.5,0.0255934
27644,0
27644.5,0
27645,0
27645.5,0
27646,0
27646.5,0
27647,0
27647.5,0
27648,0
27648.5,0
27649,0
27649.5,0
27650,0
27650.5,0
27651,0
27651.5,0
27652,0
27652.5,0
27653,0
27653.5,0
27654,0
27654.5,0
27655,0
27655.5,0
27656,0
27656.5,0
27657,0
27657.5,0
27658,0
27658.5,0
27659,0
27659.5,0
27660,0
27660.5,0
27661,0
27661.5,0
27662,0
27662.5,0
27663,0
27663.5,0.0252765
27664,0.0505454
27664.5,0
27665,0.311134
27665.5,0.463839
27666,1.03598
27666.5,1.82997
27667,1.89855
27667.5,1.84077
27668,1.65881
27668.5,1.97685
27669,2.70206
27669.5,3.48867
27670,3.937
27670.5,4.21592
27671,4.84716
27671.5,5.71764
27672,6.15276
27672.5,6.94121
27673,8.13522
27673.5,8.47004
27674,8.09688
27674.5,6.72372
27675,6.72372
27675.5,6.51809
27676,5.31246
27676.5,5.31246
27677,5.81246
27677.5,6.81246
27678,8.06246
27678.5,9.31246
27679,10.2946
27679.5,10.268
27680,9.24136
27680.5,9.24136
27681,8.57571
27681.5,8.22066
27682,7.82931
27682.5,6.43797
27683,4.18797
27683.5,2.42831
27684,2.42831
27684.5,1.93564
27685,1.94298
27685.5,2.0335
27686,2.12453
27686.5,2.71555
27687,2.71743
27687.5,2.49599
27688,2.34739
27688.5,2.41929
27689,2.8896
27689.5,3.73045
27690,4.20318
27690.5,4.48694
27691,4.57019
27691.5,2.32019
27692,2.32019
27692.5,1.60947
27693,1.17607
27693.5,0.869787
27694,0.955828
27694.5,1.03833
27695,1.11279
27695.5,1.18023
27696,1.21469
27696.5,1.23685
27697,1.24619
27697.5,1.2429
27698,1.23435
27698.5,1.22115
27699,1.17245
27699.5,1.11501
27700,1.10146
27700.5,1.08142
27701,0.974433
27701.5,0
27702,0.0805186
27702.5,0.160601
27703,0.236998
27703.5,0.306736
27704,0.365623
27704.5,0.411791
27705,0.46315
27705.5,0.527747
27706,0
27706.5,0.0727928
27707,0.14561
27707.5,0.215183
27708,0.288467
27708.5,0.340989
27709,0.379935
27709.5,0
27710,0.541573
27710.5,0
27711,0.0664807
27711.5,0.133131
27712,0.563099
27712.5,0
27713,0.0634921
27713.5,0.440569
27714,0.491749
27714.5,0
27715,0.0577216
27715.5,0.449261
27716,0
27716.5,0.385591
27717,0.443879
27717.5,0.50028
27718,0
27718.5,0.0574695
27719,0.113552
27719.5,0.165577
27720,0.21144
27720.5,0.250009
27721,0.281286
27721.5,0.337933
27722,0.394598
27722.5,0.450861
27723,0.506437
27723.5,0
27724,0.0602067
27724.5,0.119085
27725,0.174109
27725.5,0.223286
27726,0.265532
27726.5,0.326096
27727,0
27727.5,0.542037
27728,0
27728.5,0.064225
27729,0.127107
27729.5,0.186081
27730,0.250078
27730.5,0.297198
27731,0.336943
27731.5,0.36245
27732,0
27732.5,0.420223
27733,0.468216
27733.5,0.515551
27734,0.562605
