time,ProvidenciaExampleScenario.node[4145].veinsmobility.speed
27611,6.9
27611.5,7.0108
27612,7.31578
27612.5,8.12077
27613,9.37077
27613.5,10.6208
27614,11.8708
27614.5,13.1208
27615,14.3708
27615.5,15.6208
27616,13.3708
27616.5,11.341
27617,9.09099
27617.5,6.84099
27618,6.84099
27618.5,6.2039
27619,4.56682
27619.5,4.56682
27620,4.36396
27620.5,3.1611
27621,1.55823
27621.5,1.55823
27622,2.05823
27622.5,2.16447
27623,2.2489
27623.5,1.79063
27624,1.51472
27624.5,1.32321
27625,1.16612
27625.5,1.50902
27626,1.37645
27626.5,0.994871
27627,0
27627.5,0.0602598
27628,0.406315
27628.5,0.43686
27629,0.467547
27629.5,0.498856
27630,0
27630.5,0.0500673
27631,0.0989516
27631.5,0.148625
27632,0.198682
27632.5,0.249191
27633,0.300211
27633.5,0.351796
27634,0.404013
27634.5,0
27635,0.057937
27635.5,0.114646
27636,0.172427
27636.5,0.230754
27637,0.510418
27637.5,0.874895
27638,1.27343
27638.5,1.42391
27639,1.69055
27639.5,2.24821
27640,2.57496
27640.5,2.64705
27641,2.61514
27641.5,2.6678
27642,2.87912
27642.5,3.2405
27643,3.73151
27643.5,4.31922
27644,4.97468
27644.5,5.70456
27645,6.48546
27645.5,7.25996
27646,7.95413
27646.5,8.49101
27647,9.06879
27647.5,9.33974
27648,9.36305
27648.5,8.48746
27649,7.73163
27649.5,7.41542
27650,7.45895
27650.5,7.80076
27651,8.36776
27651.5,9.11424
27652,9.99809
27652.5,10.7519
27653,11.1893
27653.5,11.7371
27654,11.7822
27654.5,11.7816
27655,11
27655.5,11
27656,10.9999
27656.5,10.9998
27657,10.9998
27657.5,10.9998
27658,10.9998
27658.5,10.9998
27659,11
27659.5,10.8867
27660,9.7734
27660.5,7.6601
27661,7.6601
27661.5,7.02388
27662,6.71923
27662.5,6.66532
27663,6.7348
27663.5,6.87054
27664,7.10439
27664.5,7.28054
27665,7.34469
27665.5,7.19776
27666,6.58614
27666.5,6.25013
27667,5.94426
27667.5,5.74177
27668,5.70193
27668.5,4.66208
27669,4.66208
27669.5,4.41875
27670,4.11576
27670.5,4.12268
27671,4.23447
27671.5,4.37543
27672,4.51738
27672.5,4.66774
27673,4.88334
27673.5,2.63334
27674,2.63334
27674.5,2.28035
27675,2.02322
27675.5,1.79706
27676,2.07091
27676.5,2.84475
27677,2.78386
27677.5,0.917449
27678,0.917449
27678.5,1.41745
27679,2.13987
27679.5,2.08593
27680,0.50602
27680.5,0.548166
27681,0.62554
27681.5,1.20291
27682,1.0092
27682.5,0.836149
27683,0
27683.5,0.0630241
27684,0.533765
27684.5,0.586412
27685,0.642427
27685.5,0.708805
27686,1.0091
27686.5,1.60853
27687,2.19127
27687.5,2.52991
27688,2.62323
27688.5,2.71528
27689,2.80294
27689.5,2.87619
27690,2.90317
27690.5,2.82524
27691,2.6412
27691.5,2.48634
27692,1.99249
27692.5,1.79284
27693,2.09319
27693.5,2.89354
27694,4.14354
27694.5,5.39354
27695,6.64354
27695.5,7.89354
27696,9.14355
27696.5,10.3935
27697,11.4085
27697.5,11.5302
27698,11.663
27698.5,11.8004
27699,12.4377
27699.5,13.1018
27700,13.2367
27700.5,13.3714
27701,13.5059
27701.5,13.5707
27702,13.6296
27702.5,13.6809
27703,13.6629
27703.5,13.5002
27704,13.3208
27704.5,12.1414
27705,11
27705.5,11
27706,11
27706.5,11
27707,11
27707.5,11
27708,11
27708.5,11
27709,11
27709.5,11.5
27710,12.5
27710.5,13.75
27711,14.94
27711.5,15.5551
27712,15.3051
27712.5,15.1429
27713,15.0618
27713.5,15.0213
27714,15.001
27714.5,14.9908
27715,14.9858
27715.5,14.9832
