time,ProvidenciaExampleScenario.node[5352].veinsmobility.speed
27816.5,6.9
27817,7.96976
27817.5,9.21976
27818,9.95967
27818.5,10.0869
27819,10.5368
27819.5,11.3681
27820,11.5015
27820.5,11.6294
27821,11.7555
27821.5,11.8813
27822,12.3283
27822.5,12.1158
27823,11.9071
27823.5,12.1984
27824,12.6373
27824.5,10.3873
27825,8.13725
27825.5,8.13725
27826,7.20759
27826.5,7.20759
27827,7.70759
27827.5,8.70759
27828,9.95759
27828.5,10.0935
27829,8.51404
27829.5,8.51404
27830,8.65171
27830.5,8.77601
27831,7.1137
27831.5,7.1137
27832,6.28149
27832.5,6.28149
27833,6.78149
27833.5,6.91325
27834,7.01627
27834.5,7.08026
27835,7.0983
27835.5,7.06689
27836,6.20476
27836.5,6.20476
27837,6.02215
27837.5,4.99849
27838,3.76163
27838.5,2.99507
27839,2.99507
27839.5,2.76678
27840,2.00401
27840.5,1.47743
27841,1.14555
27841.5,0.933362
27842,0
27842.5,0.4392
27843,0.491682
27843.5,0
27844,0.0586156
27844.5,0.115908
27845,0.173109
27845.5,0.230168
27846,0.288816
27846.5,0.755632
27847,0
27847.5,0.0622134
27848,0.122982
27848.5,0.1795
27849,0.237933
27849.5,0.296099
27850,0.716261
27850.5,0
27851,0.0554469
27851.5,0.110196
27852,0.166377
27852.5,0.222303
27853,0.27724
27853.5,0
27854,0.0523017
27854.5,0.104035
27855,0.15743
27855.5,0.210932
27856,0.245277
27856.5,0
27857,0.0501741
27857.5,0.0997682
27858,0.15092
27858.5,0.191816
27859,0.226203
27859.5,0
27860,0.0481125
27860.5,0.0956198
27861,0.1401
27861.5,0.179516
27862,0.210395
27862.5,0
27863,0.0436649
27863.5,0.307452
27864,0
27864.5,0.322278
27865,0
27865.5,0.0412526
27866,0.356856
27866.5,0.458162
27867,0.848419
27867.5,1.48783
27868,2.31993
27868.5,3.30068
27869,4.55068
27869.5,5.80068
27870,7.05068
27870.5,8.21636
27871,8.25007
27871.5,8.29236
27872,8.33414
27872.5,8.87592
27873,9.91769
27873.5,11
27874,11
27874.5,10.894
27875,10.7894
27875.5,10.4049
27876,10.0354
27876.5,9.38089
27877,8.59406
27877.5,7.6784
27878,6.87218
27878.5,6.16009
27879,5.5292
27879.5,4.96855
27880,4.46882
27880.5,3.91147
27881,3.42298
27881.5,2.60389
27882,0.90883
27882.5,0
27883,0.0815656
27883.5,0.16112
27884,0.235197
27884.5,0.300372
27885,0
27885.5,0.0750776
27886,0
27886.5,0
27887,0
27887.5,0
27888,0
27888.5,0
27889,0
27889.5,0
27890,0
27890.5,0
27891,0
27891.5,0
27892,0
27892.5,0
27893,0
27893.5,0
27894,0
27894.5,0
27895,0
27895.5,0
27896,0
27896.5,0
27897,0
27897.5,0
27898,0
27898.5,0
27899,0
27899.5,0
27900,0
