node,mean_speed,std
node[1171],3.233602799433962,4.610932529560476
node[1172],7.376840858189655,7.201227922475891
node[1173],4.060420686031747,5.626642177255504
node[1174],5.771257583712121,5.700120738941807
node[1175],4.84038280608,4.997602938046168
node[1176],7.014567183482143,7.187522350649623
node[1177],6.925152542982456,7.056341923215969
node[1178],3.8985407745283016,5.274980069096333
node[117],9.830386145539908,6.1383968397584034
node[1179],1.074862460082873,3.2764128353956283
node[1180],5.376105770965478,5.918674615697078
node[1181],7.528219345098039,7.310003866345599
node[1182],3.6134814430136983,4.923530781326611
node[1183],4.174827237089202,5.233666394643724
node[1184],4.027878504819277,5.758823420488444
node[1185],7.920840155241935,6.877234529886737
node[1186],3.9918408317610066,5.4323538936107445
node[1187],5.292775930386956,6.143816469967136
node[1188],5.7990207376457406,6.6565428773508915
node[118],9.664446382397005,6.474043332151077
node[1189],3.5102678020576126,4.964356734746803
node[1190],2.4664068876893945,3.1771551609844204
node[1191],3.7125142600760466,5.508513417587031
node[1192],4.1720902686897885,5.565791596323663
node[1193],10.041619889502762,4.692326621857693
node[1194],4.900696200744417,5.643769357722007
node[1195],4.539097523232323,5.42213409054516
node[1196],0.3156743612880887,1.3221432137568687
node[1197],7.053585726760562,7.401027597873045
node[1198],5.178962383531158,5.853482021260494
node[11],7.538159110320285,7.117633491870404
node[119],13.319094489795916,3.975320697849976
node[1199],6.305867964473684,5.643762497194049
node[1200],4.073521430733229,5.996458611739494
node[1201],6.2372671764705885,2.3054421167540826
node[1202],7.420096809569378,7.26746783684627
node[1203],8.541686019130433,7.126299864938402
node[1204],10.228236795580111,5.176797486931655
node[1205],4.1511124490506335,5.2705022225378135
node[1206],1.2178067280166436,3.274067594857599
node[1207],5.56830727004471,5.531935745181742
node[1208],6.986632604494383,5.164281526390039
node[120],9.659500749803923,9.374497808852809
node[1209],6.007182163844394,6.914280692331096
node[1210],3.301112559961316,4.529399423417483
node[1211],4.590181668205129,4.768279896203705
node[1212],7.457134121327014,7.0575108935521
node[1213],5.237163252080344,4.954500757310491
node[1214],3.5910401376712326,4.807510929722918
node[1215],7.767066292195125,7.246273834068129
node[1216],2.4675969047172517,4.052758029238305
node[1217],0.30197951319444444,1.1834465694504885
node[1218],5.32643444862259,4.951677705721463
node[121],11.218737407407408,6.132923878123604
node[1219],6.105256260032103,5.441148384593898
node[1220],6.338973214457831,5.736318639530587
node[1221],5.866720603966005,4.699174416868878
node[1222],5.265440308760108,5.016418373233754
node[1223],5.513438949713466,5.338477565317
node[1224],5.056712549581841,5.343678337996161
node[1225],1.289839859513889,3.1790891911655663
node[1226],0.3440336984016678,1.31928774687013
node[1227],3.0392706424593974,4.475815950849919
node[1228],3.8560612150793654,5.125241410942974
node[122],9.643918043103447,6.202113227567258
node[1229],5.3936521161237785,5.6912302146055636
node[1230],4.8829739835664325,5.586952017662524
node[1231],5.657630509954058,5.859134779268769
node[1232],4.169599624542124,5.064346140601154
node[1233],6.973136416355141,7.4318125994507
node[1234],8.400587404040403,5.022752539912212
node[1235],4.3513484261904765,5.540072834058817
node[1236],0.3123989341462396,1.273107344751804
node[1237],5.696687524130435,6.783970610183858
node[1238],3.1053344798870053,4.917813907632731
node[123],9.39013049496403,5.2281564172616335
node[1239],3.651282676338028,5.102870620969217
node[1240],4.4423076673629245,5.810634420984998
node[1241],5.178030773743017,5.186046950092565
node[1242],4.649858333236574,6.345138006404167
node[1243],4.176614428597451,5.573879623817687
node[1244],4.445131911731843,5.848444345934747
node[1245],4.477843640206185,5.009646542007016
node[1246],6.622244056239317,6.466594582744737
node[1247],6.162573253160919,6.522602789838532
node[1248],4.257916501333333,5.223381251339124
node[124],1.0890937162592382,3.5368527736082718
node[1249],4.21182232669845,5.523648328883274
node[1250],5.673303793234933,5.884162715760029
node[1251],8.109948619583333,6.553828254881449
node[1252],7.783720988059701,6.722096669396358
node[1253],5.892410768113522,5.954543191165448
node[1254],4.074298971044304,5.801384839028691
node[1255],6.826007097136038,7.126043865267473
node[1256],7.42509526627219,5.067290180748962
node[1257],10.06776073076923,7.74863632358493
node[1258],4.145552815448504,5.589540644295746
node[125],16.39065084745763,3.7902087557999193
node[1259],0.39030855286713295,1.667745557815121
node[1260],10.610484888059702,7.081096687125666
node[1261],1.1978096081175647,3.1772557366436094
node[1262],4.640513438519449,5.242341203837998
node[1263],8.314839568965516,6.784701413659628
node[1264],8.418226699999998,4.96124958510896
node[1265],5.204578591029024,5.627227941567293
node[1266],6.866051743640898,5.793824625837782
node[1267],7.234809930882352,6.429577137608146
node[1268],1.073178114856342,2.9866520084362014
node[126],5.947958304449153,7.078915518443446
node[1269],4.738896126748252,5.660181955111969
node[1270],5.95018033935018,5.71655223048683
node[1271],5.942145471708684,5.813203427993475
node[1272],1.3029927374474053,3.392527222514223
node[1273],4.524701929485936,5.770195255698663
node[1274],4.956916974377224,5.046488395939506
node[1275],3.0185141625340592,4.883765737899176
node[1276],2.5602014375745528,3.1231651706538393
node[1277],3.9818840740890686,4.985448520148219
node[1278],4.6031655350000005,5.787023476172785
node[127],12.600779402985072,5.737151390341499
node[1279],3.9152296168674696,4.719280001776886
node[1280],5.34677754969574,5.691826530362042
node[1281],6.256600603370786,5.437638252629132
node[1282],5.39672027295082,6.122634921015872
node[1283],4.428791286851212,5.257958914601011
node[1284],6.7173241640625,6.107514424322
node[1285],5.437660133695651,6.070551107500127
node[1286],8.529624151092897,5.981230530859025
node[1287],5.268068974731182,5.679631829019337
node[1288],4.49945456,5.975967871523259
node[128],9.663287686330936,5.523771975470986
node[1289],3.3168334442374854,5.3125163159375175
node[1290],5.3138744325396825,5.89455682386869
node[1291],4.3192786979591835,5.190165112958985
node[1292],4.233026777078652,4.793969002474848
node[1293],8.621807487465182,5.78234616468345
node[1294],7.958942629893239,5.434680135078452
node[1295],6.2788702239852405,5.393089497367874
node[1296],3.9225719284552842,4.801609995536193
node[1297],1.1558919134791812,3.1618309217619704
node[1298],4.54795831207317,5.212813820690761
node[12],10.198524561077843,6.494546771017228
node[129],7.113354501081081,5.685421679651562
node[1299],7.7499310115,7.060068706839754
node[1300],7.809729800995025,7.100099143636172
node[1301],0.2845726069964664,1.130852753411535
node[1302],7.9970970707006375,4.525560932119979
node[1303],8.215327552941176,6.987740510414623
node[1304],6.122658348563219,5.971284791714776
node[1305],4.508875708178753,5.259120295079848
node[1306],7.7224125146341445,6.835337579058642
node[1307],5.802983975391499,6.47715570291298
node[1308],3.978155304046243,5.185117615785284
node[130],16.233521052631577,2.2653085627449716
node[1309],6.336963869731802,5.710129135449563
node[1310],4.6149480537581695,5.907592629464566
node[1311],3.505172062246117,4.49429608465512
node[1312],5.164307789005236,4.94405761363047
node[1313],5.873824330083566,5.626851921595199
node[1314],4.736781763486006,5.0418070300990365
node[1315],0.31119676569808646,1.1216299962077274
node[1316],8.175679478672986,6.9117852416316
node[1317],4.549345733910035,5.075984165148815
node[1318],6.023575725526932,5.624534779259444
node[131],8.64307552682119,6.70869717824073
node[1319],3.75906175421903,4.64233617537793
node[1320],2.8333695747412007,4.394808063783202
node[1321],7.3093400665427515,5.4086225350450965
node[1322],6.035852133456562,6.0234880690445305
node[1323],5.124467663513514,5.5266322943725354
node[1324],7.807512575369457,6.915826118744634
node[1325],2.947835769230769,5.3038196517054
node[1326],5.021320901851351,4.9180989556956245
node[1327],1.0822509877754087,2.7070045548236252
node[1328],1.2295441095948827,3.2459210793324527
node[132],7.284172769900497,6.8074332705194065
node[1329],5.4682334916788315,4.9876326195275436
node[1330],5.607904960233918,6.214904754578852
node[1331],4.298373883352601,4.576346899801321
node[1332],6.524548281538462,4.848034312527787
node[1333],5.131261881675392,5.046206851528466
node[1334],5.937485875609757,4.604064703796714
node[1335],6.463874540084388,5.490552019974762
node[1336],9.027757770000001,7.089586973293113
node[1337],3.926923774486804,5.167984350735322
node[1338],3.742042027649325,4.855478598066397
node[133],6.683459053808353,6.10980823452624
node[1339],5.531285424279835,6.523833263278549
node[1340],4.37563735945946,4.986697908175964
node[1341],5.338823961328124,5.761072845957134
node[1342],4.218909274509803,2.8420965403484173
node[1343],4.4009936984076425,5.336778557344867
node[1344],8.13366156153846,6.177589683673444
node[1345],6.090392277809798,5.50221460841481
node[1346],4.8321416,1.7957597857483152
node[1347],3.123630515299878,5.504903822929706
node[1348],6.710323308522726,6.837819502152163
node[134],12.786178831168833,2.6313671685886493
node[1349],4.474609031666668,5.304167282291035
node[1350],4.419016934429401,5.013859632025999
node[1351],6.402126155511811,5.055170823435899
node[1352],3.328090353799759,4.821901997419047
node[1353],1.2044478365522175,3.2201677455255995
node[1354],8.754940853932583,7.360441732734095
node[1355],2.281464006923077,3.5315372953924267
node[1356],5.7568215742647055,5.6896136772409065
node[1357],4.000593094169096,5.025436620304134
node[1358],6.261361734317345,4.798630839347102
node[135],8.806861444052863,6.3264893624938265
node[1359],6.669825415976332,6.09904395580927
node[1360],6.653715826562501,6.406195495434377
node[1361],6.411910208301887,4.896037118467414
node[1362],3.82877351782364,4.964073005331846
node[1363],5.314176008653845,4.965529545406533
node[1364],8.833917574254022,7.240893071387321
node[1365],6.155606223459715,6.6564259561720815
node[1366],8.003213795019155,5.675447215048222
node[1367],5.722984125229358,5.515797827382251
node[1368],1.2197953298916007,3.235871945150227
node[136],9.411447882037534,6.340642853682029
node[1369],0.2665551827709979,1.188960303375606
node[1370],8.17199435,7.195990396925157
node[1371],6.02150602123077,6.895929085066276
node[1372],5.151928254492753,6.97850622882994
node[1373],3.8807305847031963,5.659421136484621
node[1374],2.5235993422680414,3.781164549629333
node[1375],6.810867095886077,5.8837730557461025
node[1376],0.3189980514367816,1.2459302210980887
node[1377],4.236161314583333,4.858942278865478
node[1378],1.9117559989655173,4.221279263558582
node[137],5.854045617180616,6.537803256687829
node[1379],5.959163686666666,5.440337470322592
node[1380],8.415843722471909,5.825885166130006
node[1381],8.499508794652407,7.603873224704234
node[1382],4.7249267224471305,5.268768028616139
node[1383],5.303083235789474,5.374111305374376
node[1384],1.2545489779856116,3.433041553307185
node[1385],0.2744677251798561,1.2758245241183108
node[1386],8.818674079411764,7.01568053696001
node[1387],3.933664908491948,4.767291020066291
node[1388],2.8344514879310343,4.181802363826451
node[138],4.153815957446809,6.007930932360525
node[1389],3.3520712761904767,4.944025108674875
node[1390],4.3081474817757,5.093123948771863
node[1391],5.8811633737609315,5.355475571522195
node[1392],4.625620065153538,5.2526489697861
node[1393],7.631928803217158,7.527352753055373
node[1394],6.531052487788777,5.559802874908747
node[1395],4.6589275032203386,5.855361984993851
node[1396],5.517946105786619,5.52840684796615
node[1397],3.4160358531889288,5.214641088523134
node[1398],1.4090461534883723,2.5998578109347905
node[13],6.9930300714285725,6.561050851694206
node[139],9.600481299545454,5.473495818984247
node[1399],5.110836271875,4.90187641313535
node[1400],6.048645825174824,6.387592601807649
node[1401],6.34375336966292,4.845349670809761
node[1402],3.4643332177015758,4.793090508634888
node[1403],5.6418704351020414,5.486213233622383
node[1404],4.98398462173913,5.651662311228749
node[1405],6.988025027035831,6.501774211847191
node[1406],9.012071353448276,7.44372967169381
node[1407],5.881578975190839,5.55918302424878
node[1408],0.3544423128705712,1.706369844658228
node[140],6.7854497322515215,6.678468624641893
node[1409],4.860918074339622,5.007159884841714
node[1410],8.67756131639344,7.3798812602639385
node[1411],6.047545401219511,5.651178069718566
node[1412],5.992479319342361,5.641514740362352
node[1413],5.224806228968254,5.319803811375907
node[1414],4.030764698856708,5.355651874744728
node[1415],4.835293598943661,6.013379644573489
node[1416],1.1195932021770683,2.79481464520214
node[1417],9.208954903030303,7.457966621511101
node[1418],6.131748921462266,6.2809418892144855
node[141],8.073251646951219,6.12360730650366
node[1419],8.36187521137255,4.867830802979665
node[1420],3.2314258393939395,5.334354255075284
node[1421],7.216984933576642,6.230141692088187
node[1422],3.6231720012612616,5.480627845131777
node[1423],4.983796556273765,4.829370659456528
node[1424],6.102483811311475,5.4410644743370336
node[1425],6.11236330492126,6.0930311196420615
node[1426],5.242321206214038,5.71970260393219
node[1427],5.863760162068965,5.449958418669718
node[1428],5.89115803931624,5.784554771037716
node[142],7.268158410679612,6.22422603105402
node[1429],3.790298446181818,4.550265805558645
node[1430],2.2978627203560373,3.7222709925875184
node[1431],9.580276827586207,4.095680191921338
node[1432],6.904033712345678,5.570276881169237
node[1433],1.9999099164163836,3.114832548552151
node[1434],7.697562788207792,5.489731084422075
node[1435],9.41359532295082,6.801096774902413
node[1436],5.187150608695652,4.946999333312314
node[1437],4.993438561736335,6.415243796975644
node[1438],4.500728339949749,5.067184658712553
node[143],9.966668109811323,6.115715974927592
node[1439],4.917118481091216,5.6237749880710775
node[1440],9.486081350909094,7.386030511092157
node[1441],6.186550302500001,5.6353910277521075
node[1442],8.3017795707483,6.224498610976459
node[1443],9.530585877710843,7.538008185081389
node[1444],6.564429310546875,4.865587696868926
node[1445],4.733067721,5.664505013548006
node[1446],1.200030088823959,3.2492609343907084
node[1447],8.97767455885714,7.290545498900497
node[1448],7.868184611904763,4.937407780292388
node[144],5.450043218052256,6.789946997787134
node[1449],9.7958219505,6.1225544253621385
node[1450],5.869930000336135,5.822605477864071
node[1451],2.985206367361111,4.543679276410376
node[1452],5.235108736758894,4.954498733164216
node[1453],5.966685948230088,6.225397747173346
node[1454],4.714055553541667,6.124556850118954
node[1455],7.056747029113923,4.929546399017945
node[1456],6.585194709629629,6.030389244214806
node[1457],3.4275809498168504,5.2350605434153
node[1458],2.3784731081300814,3.965282302064973
node[145],6.054342168141594,6.79031814215048
node[1459],3.625567493589744,5.236352429955312
node[1460],8.100660826344086,4.5849657625492695
node[1461],5.263714163333334,3.3590171277174883
node[1462],7.740182244541487,6.684910790290375
node[1463],5.390040369156626,5.9433686076538494
node[1464],0.2828622898019076,1.3365651230214244
node[1465],9.516982395757575,7.3779629631192885
node[1466],6.587834567716536,4.842893741470753
node[1467],2.7098830684362936,4.854505388388837
node[1468],8.684093159440563,6.214861714723856
node[146],7.445058550398406,5.954490937470424
node[1469],6.098739202727272,7.0599637514471585
node[1470],9.69158785625,6.567290296490441
node[1471],9.142382119298246,7.326784496809797
node[1472],3.86535879223301,5.319797555521377
node[1473],6.315801325240385,6.151650940311942
node[1474],4.02010318547655,5.516161154105755
node[1475],10.497965606060605,4.01279722226836
node[1476],9.524729461445784,7.246448293941915
node[1477],4.677501509496124,5.267579431123924
node[1478],1.9651081251488098,3.2251625935138444
node[147],11.229925544210525,5.058169813275647
node[1479],7.4956635125,6.015687490343763
node[1480],7.014991204210527,5.517637886065969
node[1481],0.2781741361561119,1.3697933246718914
node[1482],7.5060363491891895,5.8280890031494454
node[1483],7.3344354581632665,6.044933184975513
node[1484],6.7825136763779525,5.659035279576845
node[1485],6.416739581935484,6.380458611815661
node[1486],7.757279310954064,6.070188844753399
node[1487],11.07715161290323,2.472226532233708
node[1488],9.3244084704142,7.439407805407969
node[148],0.36931304789053593,1.8942172610698844
node[1489],6.715494616,4.874106247745764
node[1490],5.888121175981161,5.458752027232124
node[1491],6.005775616055045,4.813557299526923
node[1492],9.310237177514793,6.747882700549482
node[1493],6.592647758690176,6.216979676595752
node[1494],3.904075710835214,4.443628019516517
node[1495],3.7344925135940406,5.238499817400842
node[1496],9.816159116201117,6.021231879897161
node[1497],9.708788774025972,7.454332250609618
node[1498],6.551859391059605,6.312258800057723
node[14],6.053503013245033,6.383962325732556
node[149],16.143678969072166,3.1424276135303564
node[1499],8.0713430086758,6.794715667943648
node[1500],3.528864618,4.73833074289603
node[1501],4.46148890470852,6.194423909962908
node[1502],7.253674609527896,5.859594864957899
node[1503],7.035459645637585,5.413959017801945
node[1504],4.872426778623188,5.801490286386258
node[1505],3.822046970135747,4.315263852483132
node[1506],5.466942865680473,3.7838897517695034
node[1507],9.33060016,6.980385636949064
node[1508],1.9704202862481317,3.1211099198845016
node[150],6.2911779178217815,7.451643916016501
node[1509],5.091130538624339,4.944396578779293
node[1510],5.352993631380753,4.666432698757003
node[1511],0.2756612753709199,1.3486210437922086
node[1512],9.36743405582822,7.280230820377433
node[1513],7.688462272222223,6.466673114857245
node[1514],8.153533284304931,5.7488066361888555
node[1515],4.6953762999999995,5.978565778878292
node[1516],7.6110588989510495,5.663444227335105
node[1517],5.4085744235083535,5.796471326951629
node[1518],5.550120208426966,4.911596996619826
node[151],8.71959796460177,5.506592537197362
node[1519],9.642622128834354,6.936506470868646
node[1520],1.4093219139033457,3.7031750815387205
node[1521],1.4541893957589285,3.844503344804922
node[1522],10.582183326732673,4.835656408688546
node[1523],1.9865019907715584,3.2245631645241657
node[1524],5.584726500425532,5.077397139698715
node[1525],6.2308421266666665,4.794279102951588
node[1526],2.5340889543478258,4.686731460366001
node[1527],6.979917342738589,5.38633349967821
node[1528],1.1115048436885948,2.671605839116503
node[152],9.691493961038962,5.192485146751586
node[1529],7.576600804897958,5.817607594791927
node[1530],9.372787753892215,6.604583311973788
node[1531],6.735228569170984,6.284905758288091
node[1532],6.442069435787322,5.183334135955231
node[1533],3.2333053453836147,5.171998215097854
node[1534],4.141585770387243,5.643675284622194
node[1535],9.415063967391305,4.602313043131719
node[1536],11.41423776859504,2.6924351278881007
node[1537],7.02502665109489,6.831184812104805
node[1538],5.51151306223176,4.831472635749684
node[153],9.415376428571427,7.940109742437345
node[1539],9.883518840625,7.0306802809274584
node[1540],5.037475846350365,6.106790529936811
node[1541],7.633104411320755,5.423740446455163
node[1542],6.7414843395,6.5490559971016555
node[1543],7.626449508797654,5.806796565674684
node[1544],2.581863851758794,4.608766114772102
node[1545],6.4293205164794,6.720386352540635
node[1546],6.418880836734695,5.091995979863238
node[1547],2.8521744945623344,4.303737497532016
node[1548],2.2401154085353006,3.9194016974735026
node[154],11.235986309844561,5.469434533822569
node[1549],7.090906427692308,6.412030891996096
node[1550],10.176626985294119,4.3954888564209185
node[1551],6.498411427027028,5.90934166543953
node[1552],4.1627496317944255,5.89170271519873
node[1553],4.770492211070111,5.998462034859865
node[1554],5.725451118777293,4.671347968601742
node[1555],1.3714246248312079,3.6209063233672194
node[1556],9.661111427439026,7.03200139307193
node[1557],13.173932463768118,2.286145897084028
node[1558],2.9861655952173916,4.206708160318145
node[155],7.079318272500001,5.818448623990972
node[1559],6.1736372260869565,4.9273972477360575
node[1560],9.981716528666666,7.35114760860074
node[1561],4.23241544625,5.814338013704236
node[1562],4.233735777397261,5.440955995607756
node[1563],5.0426981069632495,6.288409351806959
node[1564],7.10746350867347,6.158058114706657
node[1565],4.306481349480969,5.970319897217777
node[1566],13.162671126760564,3.1574200891670805
node[1567],3.0702244555882356,4.677033209793741
node[1568],1.1408076866917294,2.5729753725108497
node[156],9.886797086363636,6.051405895945802
node[1569],7.3186289917391285,6.013902341606308
node[1570],1.9113231345864659,4.038960933417946
node[1571],6.467324575849056,6.056987822939793
node[1572],2.4453471739618404,4.97309324194185
node[1573],6.325530075367647,6.444403451253349
node[1574],6.511812226235742,6.383617532265838
node[1575],6.272654485576923,4.325249636703385
node[1576],10.437189207317074,3.380960261556548
node[1577],10.081256570967742,6.905153455208565
node[1578],6.369990988235295,6.260127649073627
node[157],16.54824945054945,2.4662537739735098
node[1579],4.1416792413711585,5.949712678634708
node[1580],9.167081574074073,6.7071941904950485
node[1581],3.5918771313157896,5.405332087834831
node[1582],1.1650916133484162,2.7506920131607653
node[1583],9.081774711627906,4.451240277541495
node[1584],3.9899676484126982,5.745991830629903
node[1585],8.073757764419476,5.547004749999348
node[1586],12.555503135593215,2.2242106525143837
node[1587],5.339948472680413,5.955100416078952
node[1588],9.97697562165605,7.164805400347975
node[158],9.080273032244897,5.246132642223384
