Module;maxSpeed;minSpeed;startTime;stopTime;totalCO2Emission;totalDistance;totalTime
1255;18.5088;0;27185;27398;467.43;1434.35;212.5
1690;15.0563;0;27250.5;27398.5;282.789;689.266;147.5
832;21.428;0;27121.5;27398.5;583.938;1483.14;276.5
1801;17.9678;0;27265;27398.5;276.903;784.707;133
1860;19.2385;0;27274.5;27399;275.388;780.224;124
331;16.3278;0;27049;27399.5;644.855;1602.54;350
618;21.4569;0;27091;27399.5;584.425;1609.44;308
1826;19.0125;0;27269;27399.5;282.937;780.003;130
1853;15.7399;0;27273.5;27400;254.988;695.632;126
752;20.4752;0;27109;27400;575.6;1470.27;290.5
227;16.25;-2.89162;27034.5;27400;722.987;1869.35;365
233;15.0988;0;27035.5;27400;689.388;1840.09;364
1748;18.1803;0;27258;27400;284.659;783.01;141.5
391;15.4757;0;27057.5;27400.5;622.206;1631.61;342.5
340;16.824;0;27050.5;27401;655.048;1588.41;350
1883;19.25;0;27277;27401;272.088;779.636;123.5
1892;19.4168;0;27278.5;27401;274.194;783.771;122
1398;10.8307;0;27207.5;27401.5;266.564;272.237;193.5
742;21.7573;0;27108;27401.5;607.018;1490.86;293
295;15.65;0;27044;27401.5;669.627;1853.04;357
2040;16.4144;0;27302.5;27401.5;207.027;607.952;98.5
802;21.369;-4.17238;27118;27401.5;641.965;1614.57;283
1796;15.65;0;27264.5;27402;285.758;692.856;137
1789;17.9722;0;27263.5;27402;270.47;780.221;138
943;15.65;0;27139.5;27402.5;424.348;959.075;262.5
1949;18.4673;0;27288.5;27402.5;244.174;770.263;113.5
1393;18.8809;0;27206.5;27402.5;448.478;1433.81;195.5
326;15.85;-0.0338244;27048.5;27403;674.206;1867.35;354
1891;15.8202;0;27278.5;27403.5;247.42;692.067;124.5
2682;10.2878;6.9;27391.5;27403.5;27.8678;106.098;11.5
1023;19.5027;0;27151;27403.5;501.371;1302.89;252
1807;19.1196;0;27265.5;27403.5;285.554;790.168;137.5
1930;19.25;0;27285;27403.5;258.438;763.195;118
2617;15.65;6.9;27382.5;27404.5;83.5249;282.305;21.5
1482;18.737;0;27221;27404.5;431.141;1456.17;183
1973;19.1771;0;27292.5;27404.5;242.609;754.704;111.5
1810;19.064;0;27266;27404.5;288.789;790.993;138
1318;22.1561;0;27195;27405;491.703;1297.8;209.5
1806;15.7621;0;27265.5;27405.5;272.516;693.371;139.5
1162;15.7779;0;27173.5;27405.5;383.941;924.95;231.5
1869;18.8992;0;27275.5;27405.5;272.944;780.194;129.5
1592;18.5;-5.95;27238.5;27406.5;382.889;883.413;167.5
1529;22.7593;0;27229.5;27406.5;464.969;1298.73;176.5
1912;18.488;0;27281.5;27407;256.482;775.991;125
1678;18.8299;-2.11047;27249;27407.5;348.115;880.652;158
1952;15.9664;0;27289.5;27407.5;237.76;696.875;117.5
1961;18.7409;0;27291;27407.5;242.91;775.924;116
1543;22.0937;-2.02229;27232;27408;447.68;1302.44;175.5
1637;18.0185;0;27244;27408;372.231;1452.76;163.5
1945;18.9449;0;27288;27408.5;252.482;751.549;120
2005;15.6068;0;27297.5;27409;217.436;691.351;111
915;15.5243;-1.65625;27135;27409;488.819;1117.18;273.5
1605;15.5;0;27240;27409;267.473;502.898;168.5
2014;20.7577;0;27298.5;27409.5;323.89;980.687;110.5
2000;17.9633;0;27296.5;27409.5;236.507;784.006;112.5
1484;22.2897;-5.66298;27221.5;27410;467.884;1300.96;188
1719;17.7281;0;27254;27410.5;320.625;879.514;156
1859;16.25;0;27274.5;27411;261.533;694.529;136
1373;16.25;0;27203.5;27411;384.617;858.742;207
1655;15.3876;0;27246.5;27411;246.508;493.406;164
1934;18;0;27285.5;27411;260.425;780.311;125
2297;15.3958;1.30872;27338;27411.5;194.227;691.171;73
1092;15.7808;0;27163;27411.5;455.236;1127.3;248
2011;18;0;27298;27411.5;245.901;768.772;113
1682;22.227;0;27249.5;27412;434.84;1320;162
2017;18.0694;0;27299;27412;231.625;787.38;112.5
1143;18.4526;0;27169.5;27412.5;477.803;1305.48;242.5
1942;18.0694;0;27287.5;27412.5;252.223;780.903;124.5
2252;16.0818;0;27333;27413;194.953;696.615;79.5
781;15.2419;0;27114;27413;594.676;1740.76;298.5
1677;15.5;0;27249;27413;252.232;501.903;163.5
1209;19.6171;0;27179;27413;492.385;1319.26;233.5
2131;18.876;0;27315;27413;235.369;752.567;97.5
1854;16;0;27273.5;27413;323.062;888.329;139
2013;15.0988;0;27298.5;27413.5;221.61;691.083;114.5
2137;15.7064;0;27316.5;27413.5;160.103;326.067;96.5
931;15.1456;-1.43129;27137;27413.5;490.555;1145.34;276
1971;18.9499;0;27292;27413.5;253.212;773.283;121
1873;16;0;27276;27413.5;324.332;881.07;137
1653;16;0;27246;27413.5;369.738;1066.04;167
1862;19.3985;0;27275;27414;304.706;870.902;138.5
1257;19.5463;-1.66732;27185;27414;474.528;1311.69;228.5
2104;19.2674;0;27312;27414;239.021;782.834;101.5
1164;18.4423;0;27173.5;27414;482.649;1310.6;240
2140;15.9476;0;27317;27414.5;213.097;689.227;97
1007;16.3109;-1.03743;27149;27414.5;482.115;1123.51;265
718;16.25;-2.9177;27105.5;27415;668.412;1865.11;309
1764;16.0576;0;27260;27415;241.944;486.293;154.5
2127;19.1539;-0.489491;27314.5;27415;238.814;783.897;100
1704;16.6585;0;27252;27415;376.942;1089.61;162.5
1720;15.489;0;27254;27415;355.896;1058.13;160.5
2165;16.25;0;27321;27415.5;216.975;694.296;94
1990;18.8908;0;27294.5;27415.5;258.856;786.369;120.5
1885;16.7835;-1.17484;27277;27415.5;335.762;908.607;138
2755;10.9276;6.9;27403;27416;31.2165;108.741;12.5
1867;15.1383;0;27275;27416;247.614;657.358;140.5
2212;16.0481;0;27327.5;27416.5;209.889;696.131;88.5
2050;19.4636;0;27304;27416.5;303.474;973.676;112
1237;19.25;0;27182;27416.5;474.836;1314.74;234
2031;19.0138;0;27300.5;27416.5;249.646;789.541;115.5
2039;17.9313;0;27302.5;27416.5;324.039;1043.75;113.5
1307;19.25;0;27193.5;27417;471.831;1298.64;223
1893;16.5971;0;27278.5;27417;322.812;908.683;138
1726;18.4075;0;27254.5;27417;379.963;1117.31;162
740;15.8273;-1.39012;27108;27417.5;648.795;1869.35;309
2162;18.4573;0;27320.5;27417.5;220.475;776.61;96.5
1179;16.3712;0;27176;27418;372.285;869.269;241.5
2105;21.25;0;27312;27418;227.281;477.277;105.5
2048;12.5086;0;27304;27418.5;180.146;281.353;114
2099;20.5;0;27311;27418.5;270.709;976.862;107
602;16.25;-2.93344;27090;27418.5;674.472;1849.97;328
2175;18.4768;0;27322.5;27418.5;228.798;778.815;95.5
1728;17.4969;-1.55141;27255;27418.5;367.513;1023.08;163
1659;16.25;0;27246.5;27418.5;382.267;1046.79;171.5
2151;15.0988;0;27318.5;27419;204.083;688.267;100
1111;15.0693;0;27165;27419;424.759;952.799;253.5
505;18.2722;0;27074.5;27419;659.905;1738.42;344
1084;15.85;0;27161.5;27419;457.523;1143.13;257
1976;15.5;0;27293;27419;216.414;493.051;125.5
1747;19.25;0;27258;27419.5;363.642;993.505;161
2089;18.1204;0;27310;27419.5;229.143;768.71;109
1833;19;0;27271;27420;326.562;881.046;148.5
317;21.3055;0;27047;27420;671.999;1479.69;372.5
1365;19.25;0;27203;27420.5;472.362;1296.69;217
2106;16.25;0;27312;27420.5;276.484;863.53;108
2061;18.2715;0;27306;27421;242.275;650.768;114.5
534;17.1128;0;27079.5;27421;632.149;1741.68;341
1026;16.1523;-1.84117;27151.5;27421;549.969;1474;269
2119;19.1189;0;27313.5;27421;233.726;778.444;107
2493;15.0563;6.9;27365.5;27421.5;162.83;693.511;55.5
884;21.5653;0;27130.5;27421.5;612.045;1772.89;290.5
208;16.1183;0;27032;27422;682.963;1592.95;389.5
2130;17.0641;-2.16722;27315;27422;236.715;700.323;106.5
2038;18.15;0;27302;27422;294.412;977.504;119.5
1899;15.6929;0;27279.5;27422;229.822;491.037;142
1400;18;0;27207.5;27422;436.672;1299.32;214
1493;19.7625;0;27222.5;27422;453.274;1317.82;199
1962;16.3273;0;27291;27422;346.491;1088.91;130.5
2125;17.7714;0;27314;27422;314.267;1093.87;107.5
2055;17.0127;0;27305;27422.5;231.908;674.972;117
237;16.25;0;27036;27422.5;731.656;1860.85;386
1434;16.4481;0;27214;27422.5;494.224;1477.29;208
2222;17.2154;0;27329;27422.5;212.242;751.12;93
1829;18.2628;0;27270;27423;333.613;952.607;152.5
2124;18.0264;0;27314;27423;238.514;793.265;108.5
1418;18.1344;0;27211;27423;429.049;1299.2;211.5
1531;19.1186;-2.36014;27229.5;27423;420.635;1299.81;193
1802;16.25;0;27265;27423;367.758;1107.53;157.5
297;16.25;0;27044.5;27423.5;753.576;1876.38;378.5
2143;19.25;0;27317.5;27423.5;241.134;785.581;105.5
2019;16.3224;0;27299;27423.5;290.08;945.579;124
1013;14.6419;0;27150;27424.5;416.677;628.802;274
1384;17.5;0;27205;27424.5;450.265;1128.61;219
1880;15.3784;0;27276.5;27424.5;346.355;1082.66;147.5
460;15.7151;0;27068.5;27425;650.867;1588.12;356
2342;15.1807;0;27345.5;27425;178.267;694.398;79
2080;16.5;0;27309;27425;252.494;667.867;115.5
2159;16.1173;0;27320.5;27425;205.425;499.545;104
2218;16.6987;0;27328.5;27425.5;221.895;774.003;96.5
1987;16.25;0;27294;27425.5;303.144;907.559;131
1101;15.65;0;27164;27426;450.248;953.137;261.5
2434;15.1456;2.00007;27359;27426.5;172.02;689.529;67
1389;17.5;0;27205.5;27426.5;434.483;1108.31;220.5
1540;23.8409;0;27232;27426.5;346.435;693.007;194
2269;17.1642;0;27335;27426.5;204.414;744.68;91
1998;15.65;0;27296.5;27427;243.289;746.933;130
2047;16.75;0;27304;27427;222.703;483.715;122.5
2199;18.0185;0;27325;27427;226.945;791.128;101.5
2152;15;3.19949;27318.5;27427;303.452;1081.92;108
374;15;0;27055.5;27427.5;628.409;1605.01;371.5
1010;18.8542;0;27149;27427.5;571.869;1357.23;278
1473;19.4747;0;27220;27427.5;441.908;1310.43;207
1621;18.0185;0;27241;27427.5;405.382;1324.83;186
816;16.05;0;27120;27428;656.759;1926.02;307.5
1261;15.2002;-0.999124;27185.5;27428;430.465;928.188;242
2330;22.5;0;27343;27428;196.534;467.678;84.5
1910;19.25;-0.785261;27281;27428;332.934;985.896;146.5
2145;15.481;0;27318;27428;229.606;740.937;109.5
2247;18.0498;0;27332.5;27428;232.91;773.447;95
929;15.2902;0;27136.5;27428.5;523.329;1268.24;291.5
1135;15.65;0;27168.5;27428.5;451.296;1155.82;259.5
2239;17.9909;0;27331.5;27428.5;224.457;770.674;96.5
1762;18.7059;0;27259.5;27428.5;382.043;1307.42;168.5
2109;15.65;0;27312.5;27428.5;318.072;1064.45;115.5
310;22.1515;0;27046;27428.5;915.144;2664.32;382
1740;19.5696;0;27256.5;27429;403.502;1302.43;172
2366;13.6474;0;27348;27429.5;175.216;478.34;81
2265;19.2169;0;27334.5;27429.5;245.482;780.085;94.5
2260;18.9989;0;27334;27429.5;229.679;779.65;95
1925;19.25;0;27284.5;27430;340.896;967.889;145
921;16.25;0;27135.5;27430;571.338;1335.7;294
1038;17.25;0;27153.5;27430;554.238;1327.98;276
2188;15.5156;0;27324;27430;217.732;746.116;105.5
2179;16.75;0;27323;27430.5;207.753;505.358;107
2042;15.3849;0;27303;27430.5;288.764;925.36;127
2284;18.8804;0;27336.5;27431;238.17;783.485;94
1377;16.6231;0;27204;27431.5;449.754;1180.29;227
1643;18.0664;0;27245;27431.5;333.572;704.742;186
2401;22.5;0;27352.5;27432;197.066;496.502;79
1947;19.1014;0;27288.5;27432;314.971;987.859;143
1126;15.4667;-3.20023;27167.5;27432;484.197;1160.73;264
2290;18.6008;0;27337;27432;231.53;789.622;94.5
2154;15.0245;0;27319;27432;272.571;893.416;112.5
2032;19;0;27301;27432.5;283.968;878.127;131
856;17.1982;0;27126;27432.5;568.455;1302.38;306
2298;18;0;27338;27432.5;219.001;781.507;94
1946;19.4;0;27288;27432.5;390.172;1295.76;144
2006;16.0928;0;27297.5;27432.5;301.811;901.049;134.5
2521;16.4377;0.792609;27371;27433;152.95;483.884;61.5
2202;15.4807;0;27326;27433;216.761;754.097;106.5
1515;18.5751;-0.962069;27226.5;27433;366.478;700.945;206
1951;18.7674;0;27289.5;27433.5;329.791;968.506;143.5
662;22.5641;0;27096;27433.5;629.548;1328.3;337
2321;19.3984;0;27342;27433.5;227.377;784.028;91
2303;18.2613;0;27339;27433.5;222.583;787.319;94
2168;15.5;0;27321.5;27434;214.546;484.941;112
2234;15.5982;0;27331;27434.5;209.613;496.687;103
591;16.25;0;27088.5;27434.5;626.19;1326.63;345.5
2311;15.0499;0;27340.5;27434.5;198.332;741.241;93.5
2193;15.4447;0;27324.5;27434.5;258.684;877.634;109.5
1171;18.5;0;27175;27435;444.226;942.968;259.5
2358;18.7377;0;27347;27435;226.83;780.675;87.5
2314;18.4421;0;27341;27435;226.873;797.311;93.5
1983;18.879;0;27293.5;27435.5;331.318;981.872;141.5
1149;17.146;0;27170.5;27435.5;536.14;1394.48;264.5
1343;19.1718;0;27199.5;27435.5;380.019;674.707;235.5
1818;19.25;0;27267.5;27435.5;393.784;1300.44;167.5
2236;16.5404;0;27331;27435.5;268.359;928.108;104
1463;16.6344;0;27218.5;27436;425.687;1130.4;217
2286;15.402;0;27336.5;27436;240.21;833.188;99
2385;15.089;0;27350.5;27436.5;194.302;746.126;85.5
2415;20.5114;0;27355.5;27437;233.031;779.07;81
950;16.25;0;27140.5;27437.5;529.107;1156.14;296.5
1178;17.78;0;27176;27437.5;508.482;1113.45;261
2377;17.7607;0;27349.5;27437.5;206.893;771.872;87.5
2400;18.0185;0;27352.5;27437.5;215.191;774.408;84.5
1312;15.9976;0;27194.5;27437.5;430.201;991.795;242.5
1368;16.25;0;27203.5;27438;456.1;1151.07;234
1320;19.0492;0;27195.5;27438.5;394.061;676.205;242.5
1551;19.25;0;27233;27438.5;458.625;1320.38;205
2177;15.2991;0;27322.5;27438.5;267.147;909.544;115.5
2270;16.25;0;27335;27438.5;253.393;905.722;103
1292;15;0;27191;27439;452.411;954.741;247.5
1337;18.0645;0;27198.5;27439;521.669;1363.9;240
1505;17.125;0;27224.5;27439;392.025;920.704;214
2435;19.0179;0;27359;27439;213.598;772.614;79.5
2439;18.431;0;27359.5;27439;214.643;778.108;79
1061;13.473;0;27158.5;27440;428.098;624.919;281
2503;19.1421;0;27367;27440;219.156;785.444;72.5
2071;14.9915;0;27307.5;27440;300.528;912.496;132
1933;16.0744;0;27285.5;27440;330.209;971.613;154
301;16.0075;-2.96417;27045;27440.5;648.966;1297.2;395
1269;16.6895;0;27186.5;27440.5;519.946;1339.67;253.5
375;17.6375;0;27055.5;27440.5;727.276;1630.17;384.5
2460;19.25;0;27360.5;27440.5;219.05;784.15;79.5
2688;21.25;2.04029;27392;27441;152.688;469.652;48.5
1404;19.2935;0;27208.5;27441;380.678;693.075;232
2383;16.4141;0;27350;27441;232.184;842.197;90.5
2631;15.2982;6.9;27384.5;27442;167.683;754.634;57
1521;16.2;0;27228;27442;391.454;1077.72;213.5
1905;15.2223;0;27280.5;27442;308.309;860.451;161
554;16.25;0;27082.5;27442.5;606.535;1315.43;359.5
1494;18.5;-2.38131;27222.5;27443.5;433.492;936.318;220.5
1602;15.65;0;27239.5;27443.5;389.94;1037.38;203.5
720;15.7912;-0.106115;27105.5;27444;581.288;1304.18;338
1640;15.75;0;27244.5;27444.5;364.678;1063.05;199.5
1926;15.75;0;27284.5;27444.5;323.641;1017.23;159.5
2323;16.2595;0;27342;27444.5;253.958;907.466;102
2044;16.9;0;27303.5;27444.5;303.789;867.355;140.5
1793;17.7782;0;27264.5;27445;325.363;691.306;180
754;16.25;0;27109.5;27445.5;687.526;1877.73;335.5
663;16.6726;0;27096.5;27445.5;700.436;1854.86;348.5
1495;19.25;-0.462326;27223;27445.5;428.343;1004.2;222
332;17.8334;0;27049;27446;737.071;1613.22;396.5
688;16.1343;0;27101;27447;692.71;1849.99;345.5
2033;16.25;0;27301;27447;273.821;697.973;145.5
1960;16.25;0;27291;27447;282.965;642.436;155.5
1501;19.25;0;27223.5;27447;438.32;999.069;223
2192;16.0585;0;27324.5;27447.5;280.695;841.982;122.5
2354;16.5;0;27346.5;27448;259.983;914.051;101
1190;10.0999;-0.332181;27177.5;27448.5;395.005;654.635;270.5
1448;15.5925;0;27216.5;27448.5;487.259;1483.6;231.5
2081;16.25;0;27309;27448.5;252.381;664.009;139
2296;16.5123;0;27338;27448.5;258.735;880.315;110
1868;14.3887;0;27275.5;27449;325.577;915.387;173
890;16.1621;-0.417633;27131.5;27449;650.568;1854.8;317
1941;18.75;0;27287.5;27449;300.564;685.58;161
2058;16.25;0;27305.5;27449;264.375;640.597;143
2052;15.7222;0;27304.5;27449;273.426;673.1;144
324;15.5292;0;27048;27449;708.368;1835.6;400.5
1514;15.037;0;27226;27449.5;382.391;931.999;223
1614;18.1497;0;27240.5;27449.5;380.36;1007.51;208.5
1276;15;0;27188;27450.5;391.971;647.216;262
1957;15.9494;0;27290.5;27450.5;289.285;645.62;159.5
1673;19.25;0;27248.5;27450.5;369.3;1005.83;201.5
1153;18.5299;0;27172;27451;530.955;1272.24;278.5
983;21.1735;-0.845774;27145.5;27451;569.99;1106.86;305
2139;15;0;27317;27451;248.159;657.217;133.5
773;15.9057;-0.873159;27112.5;27451;639.661;1888.23;338
1020;16.2981;-2.11805;27150.5;27451;629.662;1529.77;300
2405;16.25;0;27353;27451;248.469;891.392;97.5
2036;16.4724;0;27302;27452;283.896;637.941;149.5
1499;16.4517;0;27223;27452;400.81;887.695;228.5
2094;15.0988;0;27310.5;27452;288.846;863.017;141
1159;10.0388;-0.252953;27173;27452.5;403.186;660.999;279
2004;18.46;0;27297.5;27452.5;309.571;692.528;154.5
1969;16.5058;0;27292;27452.5;289.928;662.089;160
2964;16.25;5.7;27431.5;27453;82.8855;276.968;21
2063;16.25;0;27306.5;27453;265.053;638.192;146
1534;15.8659;0;27230.5;27453;391.046;928.718;222
2461;15.8766;0;27360.5;27453;234.382;885.772;92
1462;16.4144;0;27218;27454;417.526;898.902;235.5
1106;17.25;-0.427243;27164.5;27454.5;527.366;1338.4;289.5
1780;18.669;0;27262.5;27454.5;413.737;1232.72;191.5
2028;16.25;0;27300.5;27454.5;270.346;636.904;153.5
2116;15;0;27313.5;27454.5;260.976;653.691;140.5
1019;21.9;-5.02744;27150.5;27455.5;571.652;1137.9;304.5
2029;16;0;27300.5;27455.5;287.63;790.859;154.5
2191;17.7041;0;27324.5;27455.5;268.83;685.357;130.5
2156;16.4676;0;27319.5;27455.5;246.744;632.109;135.5
1353;17.25;-2.21081;27201;27456;515.748;1105.4;254.5
1562;15;0;27234;27456;395.251;939.335;221.5
2420;12.1116;0;27357;27456.5;157.151;265.027;99
1156;16;0;27172.5;27456.5;541.588;1163.13;283.5
1628;16.0897;0;27242.5;27456.5;414.368;1154.49;213.5
2567;16.25;3.18981;27377;27456.5;223.633;893.367;79
2093;15;0;27310.5;27457;258.507;640.519;146
2346;16.25;0;27346;27457;237.638;634.951;110.5
1165;21.25;0;27173.5;27457.5;500.169;1138.26;283.5
1669;17.2343;-2.96335;27248;27457.5;390.37;708.063;209
2146;15.9646;0;27318;27457.5;255.326;617.78;139
1232;15.4109;0;27181.5;27457.5;491.48;1140.44;275.5
1192;17.7154;0;27177.5;27458;513.966;1084.16;280
1619;15.8004;0;27241;27458;439.984;1134.13;216.5
1781;15.8627;0;27262.5;27458;370.747;1036.45;195
2279;15.6709;0;27336;27458.5;231.816;634.845;122
1815;16.3577;0;27267;27458.5;366.786;865.387;191
926;17.281;-0.956913;27136.5;27459;526.674;1073.74;322
2332;16.0489;0;27343.5;27459;231.323;634.455;115
1579;15.7778;0;27236.5;27459;398.887;949.358;222
1454;22.4706;0;27217;27459.5;482.92;1134.5;242
2478;15.9;0;27363.5;27459.5;210.09;616.579;95.5
261;16;0;27039;27459.5;777.747;2027.94;420
1568;16.1839;0;27235;27460;427.444;1101.62;224.5
2472;15.5634;0;27362;27460;240.389;900.742;97.5
2108;16;0;27312.5;27460.5;276.746;811.36;147.5
1425;17.2163;0;27212;27461;500.709;1469.47;248.5
1834;16.25;0;27271;27461;388.409;1101.53;189.5
2208;16.4114;0;27326.5;27461;259.269;642.766;134
2356;15.5414;0;27347;27461;230.388;649.431;113.5
2603;16.0299;0;27381;27461;200.199;651.192;79.5
628;16.7972;-2.56129;27092.5;27461;768.915;1939.75;368
1350;15.4383;-0.355213;27200;27461;474.37;1173.61;260.5
2454;13.73;0;27360;27461.5;218.595;672.647;101
2507;15.415;0;27368;27461.5;225.748;904.206;93
2591;16.25;1.10385;27379.5;27461.5;228.82;902.058;81.5
1446;16.25;0;27215.5;27462;450.851;1070.14;246
2256;15.7172;0;27333.5;27462.5;245.799;635.451;128.5
2437;15.171;0;27359.5;27462.5;222.942;634.667;102.5
2685;16.4213;1.90768;27392;27462.5;172.359;618.082;70
2379;19.4017;0;27349.5;27463;290.47;913.193;113
2153;16;0;27319;27464;279.651;752.219;144.5
2469;15.5893;0;27362;27464.5;223.891;646.373;102
2538;14.4194;0;27373.5;27464.5;189.027;613.76;90.5
2695;16.25;0;27393;27464.5;184.573;637.158;71
1842;19.2655;0;27272.5;27465;363.363;687.124;192
1053;16.25;0;27157;27465.5;602.99;1378.1;308
1770;16.25;0;27261;27466;411.519;1117.27;204.5
2432;15.65;0;27359;27466.5;242.238;635.673;107
2676;15;0;27390.5;27466.5;173.835;652.477;75.5
636;16.179;0;27093.5;27466.5;689.426;1887.1;372.5
2497;15.3534;0;27366;27466.5;238.152;914.162;100
2557;14.2738;0;27376;27467;195.295;655.1;90.5
1811;15.9;0;27266.5;27467.5;405.579;1103.56;200.5
1362;17.9073;0;27202.5;27467.5;474.035;1081.33;264.5
1252;18.2124;0;27184.5;27468;593.801;1563.61;283
2025;15.75;0;27300;27468.5;297.564;680.129;168
2585;15.65;0;27379;27468.5;220.643;638.24;89
2736;16.3187;0;27400;27468.5;181.797;635.277;68
1058;16.25;-0.741825;27157.5;27469;530.668;1157.35;311
2738;15.4983;0;27400.5;27469;170.064;640.688;68
593;15.4773;0;27088.5;27469;678.006;1862.04;380
1127;17.8558;0;27167.5;27469;616.413;1572.44;301
1606;16.8103;0;27240;27469.5;529.472;1698.55;229
1664;17.3392;-0.369118;27247.5;27470;372.502;704.695;222
2753;15.5072;0;27403;27470;168.301;645.546;66.5
2546;15.4457;0;27375;27470.5;212.817;627.476;95
2757;15.924;1.26684;27403.5;27470.5;173.487;668.72;66.5
1412;16.3907;0;27209.5;27470.5;538.736;1564.35;260.5
1642;16.4552;0;27244.5;27470.5;489.084;1542.5;225.5
1322;16.9241;-0.314721;27196;27470.5;564.057;1656.43;274
1671;14.4012;0;27248;27470.5;400.827;1046.76;222
1474;16.25;0;27220;27471.5;492.381;1322.3;251
1558;17.173;0;27234;27472;397.838;692.621;237.5
2657;15.6198;0;27388;27472;204.959;639.725;83.5
2782;15.3795;1.21375;27406.5;27472;166.435;663.419;65
2764;16.2798;3.5;27404;27472;215.068;905.084;67.5
3022;11.6958;0;27441;27473;56.1208;118.324;31.5
1356;16.25;0;27201.5;27473;552.028;1567.63;271
1809;14.2477;0;27266;27473;397.781;1047.87;206.5
3086;9.26728;0;27450;27473.5;41.1534;108.66;23
1182;16.25;0;27176.5;27473.5;544.682;1276.79;296.5
2795;16.0851;0;27408.5;27473.5;168.928;649.848;64.5
482;15.25;0;27071.5;27473.5;701.954;1622.1;401.5
1638;16.803;0;27244.5;27473.5;512.297;1692.85;228.5
2559;15.5281;0;27376.5;27474;228.974;673.002;97
673;16.25;-0.0672887;27098;27474;740.984;1874.51;375.5
1258;15.4383;-1.84167;27185;27474.5;511.943;1250.43;289
3088;9.95838;0;27450.5;27474.5;39.1809;107.774;23.5
1407;16.25;0;27208.5;27474.5;538.457;1561.13;265.5
1599;15.9806;0;27239;27474.5;517.639;1531.12;235
1784;22.5;0;27262.5;27475;543.132;1236.45;212
1603;16.3243;0;27239.5;27475;508.671;1566.06;235
1914;18.951;0;27282.5;27475;456.858;1568.28;192
1758;21.5;0;27259.5;27475.5;483.662;1092.96;215.5
2060;19.1528;0;27306;27475.5;334.68;678.133;169
2201;15.3501;-9.46302;27325.5;27475.5;327.89;707.576;149.5
1438;16.0443;0;27214.5;27476;446.921;895.105;261
2592;15;0;27380;27476;222.957;670.496;95.5
2784;15.8125;3.5;27406.5;27476;220.249;894.652;69
1768;16;0;27260.5;27476;372.626;791.11;215
1843;21.0303;0;27272.5;27477;411.409;1035.96;204
1822;22.3239;0;27268.5;27477;467.108;1089.9;208
1716;15.75;0;27253.5;27477;483.47;1563.58;223
2773;16.4329;0;27405.5;27477.5;182.702;633.705;71.5
1874;15.7609;0;27276.5;27477.5;349.911;791.919;200.5
1229;15.8105;-0.992282;27181;27478;608.164;1677.17;296.5
1709;21.5;0;27253;27478;475.727;1095.66;224.5
1355;15.4583;0;27201.5;27478;456.421;892.705;276
2707;14.5954;0;27395;27478;193.283;636.502;82.5
1997;16.25;-3.43957;27296.5;27478;344.144;795.608;181
1911;21.2544;0;27281.5;27478.5;397.335;1054.98;196.5
1532;16.3699;-2.57554;27230;27478.5;541.129;1583.98;248
1743;15.6765;0;27257;27478.5;395.01;1011.4;221
1794;21.6389;0;27264.5;27479;428.969;1083.73;214
2035;15.8627;0;27301.5;27479;322.176;795.396;177
1828;21;0;27269.5;27479.5;452.001;1083.58;209.5
2172;21.4516;0;27322.5;27480;356.976;1070.73;157
2329;15.3587;0;27343;27480;254.645;701.998;136.5
2390;16.5007;0;27351;27480;264.085;693.89;128.5
2278;20.9517;0;27336;27481;323.741;1083.22;144.5
3046;16.2629;2;27445.5;27481;120.803;420.952;35
1702;15.3958;0;27252;27481;394.567;1024.02;228.5
2259;18.75;0;27334;27481.5;281.81;695.219;147
2995;16.25;3.24054;27436.5;27481.5;125.524;456.889;44.5
2339;14.7866;0;27345;27482;265.456;700.18;136.5
854;16.25;0;27125.5;27482;666.296;1545.71;356
1984;15.3985;0;27293.5;27482;359.986;1012.59;188
3024;16.4992;4.60013;27441;27482.5;135.352;480.826;41
1325;22.4;0;27196;27482.5;505.197;849.185;286
1922;15.4325;0;27284;27483;378.062;1050.93;198.5
2273;22.3517;0;27335.5;27483.5;369.652;1068.21;147.5
2169;21.4196;0;27321.5;27484;382.39;1069.46;162
1012;16.25;0;27149.5;27484;622.246;1566.09;334
1396;16.25;0;27207;27484;574.215;1575.84;276.5
2059;15.65;0;27305.5;27484;360.829;1038.97;178
2348;21.7474;0;27346.5;27485.5;348.217;1065.48;138.5
2614;17.5;0;27382;27485.5;247.983;702.253;103
2122;16.5748;0;27314;27485.5;359.915;1030.78;171
2092;20.7337;0;27310.5;27486;383.442;1090.31;175
1561;16.25;0;27234;27486;545.138;1572.95;251.5
278;16.25;0;27041;27486;796.207;1878.48;444.5
2121;18.3911;0;27314;27486.5;374.883;879.846;172
2207;18.8169;0;27326.5;27486.5;347.245;858.566;159.5
2084;18.9207;0;27309;27486.5;369.255;975.61;177
2041;18.4362;0;27303;27486.5;403.078;972.683;183
638;16.5013;0;27094;27487;676.31;1616.44;392.5
2771;16.3613;4.81257;27405;27487;219.802;968.22;81.5
2232;18.3854;0;27330.5;27488;339.86;860.687;157
2341;21.0173;0;27345.5;27488;340.359;1065.9;142
1791;19.1397;0;27264;27488;381.548;692.079;223.5
2003;16.0555;0;27297;27488;360.389;708.878;190.5
1547;17.75;0;27232.5;27488.5;476.673;1127.38;255.5
502;16.1442;0;27074.5;27488.5;705.606;1490.32;413.5
