Module;maxSpeed;minSpeed;startTime;stopTime;totalCO2Emission;totalDistance;totalTime
452;19.1415;0;27120;27282.5;416.222;1414.49;162
284;19.25;0;27077;27283.5;464.482;1303.2;206
712;18;0;27194;27283.5;224.531;770.318;89
495;20.0503;0;27133.5;27283.5;407.128;1298.1;149.5
784;18;1.82308;27216;27284.5;190.516;782.779;68
529;20.3329;0;27143.5;27284.5;400.077;1298.52;140.5
762;16.25;0;27208.5;27285;209.056;695.702;76
731;18.3678;0;27201.5;27285;206.707;766.695;83
626;16.25;0;27169;27286;252.833;745.986;116.5
72;16.25;0;27022;27286;569.886;1528.46;263.5
107;16.25;0;27030;27286.5;498.531;1353.97;256
352;19.25;0;27095.5;27286.5;448.284;1315.78;190.5
821;17.9561;5.12956;27228;27286.5;179.863;781.574;58
751;16.0352;0;27205.5;27287;221.221;764.355;81
244;16.6397;0;27066.5;27287;433.802;1079.2;220
674;16.25;0;27182;27287;251.82;678.187;104.5
786;19.3425;0;27217.5;27287;214.908;771.18;69
777;18.956;0;27214;27287;208.505;770.787;72.5
652;16.25;0;27178;27287.5;238.88;690.187;109
629;16.7193;0;27169.5;27287.5;259.165;745.888;117.5
487;19.25;0;27130.5;27287.5;418.017;1295.09;156.5
643;16.0357;0;27173;27289;270.202;925.732;115.5
259;21.25;0;27070.5;27289;543.147;1577.77;218
815;19.25;0;27226.5;27289;197.495;771.628;62
687;15.0143;0;27185.5;27289.5;248.852;696.393;103.5
497;21.25;0;27134;27289.5;468.254;1564.41;155
234;19.4;0;27062.5;27289.5;515.078;1580.2;226.5
705;16.25;0;27190.5;27290;230.836;747.209;99
623;19.4;0;27168.5;27290;357.82;1300.74;121
90;16;-2.24913;27025.5;27290;654.077;2314.63;264
648;15.8173;0;27175;27291;263.798;754.885;115.5
819;18.2559;3.85537;27227.5;27291;187.824;770.914;63
361;16.317;-8.36595;27097.5;27291.5;448.491;1134.36;193.5
878;19.25;6.9;27244;27291.5;185.65;767.702;47
464;18.9643;0;27121;27292;418.925;1292.76;170.5
649;16.2741;0;27176.5;27292.5;278.046;923.974;115.5
719;16.25;0;27198.5;27292.5;241.641;687.574;93.5
715;16.25;0;27198;27293;210.459;744.711;94.5
515;15.0958;0;27139;27293.5;306.685;872.129;154
856;16.9;6.9;27237.5;27294;189.386;750.538;56
380;17.5;0;27101.5;27294;418.979;1148.08;192
887;19.391;6.15;27247.5;27294;182.94;770.703;46
876;16.9;6.9;27242.5;27294.5;177.31;690.008;51.5
492;18.2246;0;27133;27294.5;410.154;1295.87;161
891;20.2962;6.9;27249;27294.5;193.857;767.086;45
743;15.8752;0;27204.5;27295;202.082;744.356;90
449;16.9705;0;27119;27295.5;399.839;1120.94;176
669;15.7494;0;27181.5;27297;271.173;923.925;115
676;15.65;0;27183;27297.5;221.46;489.774;114
845;18.75;5.29584;27233.5;27298;232.506;858.772;64
974;19.8;6.75;27275.5;27298;90.1931;325.753;22
680;19.4;0;27184;27298.5;304.171;972.803;114
589;15.65;0;27159.5;27299;276.09;752.111;139
734;16.25;0;27202.5;27299;217.007;481.165;96
900;19.25;6.9;27252;27299;178.709;764.701;46.5
902;19.25;6.9;27252.5;27299.5;181.161;764.072;46.5
621;16.25;0;27167.5;27300;322.55;1125.54;132
994;7.12311;4.51345;27282.5;27300.5;25.7974;107.102;17.5
879;16.3461;6.59877;27244.5;27301;185.194;754.696;56
869;16.9;6.9;27240.5;27301;181.614;859.509;60
531;16.25;0;27144;27301.5;289.558;643.771;157
855;15.5;0;27237.5;27302;165.007;488.839;64
683;16.2221;0;27184.5;27302.5;262.173;751.057;117.5
918;19.9144;7.1;27257.5;27304;189.559;775.93;46
872;19;0.622567;27241;27304.5;226.025;875.792;63
817;14.4;1.13632;27227;27304.5;195.189;752.23;77
849;15.1386;0;27235;27304.5;171.134;490.175;69
899;16.25;6.9;27252;27305;181.146;694.076;52.5
914;18;6.9;27256;27305.5;165.268;769.343;49
859;18.2074;-4.7;27239;27307;215.87;891.776;67.5
527;19.8636;0;27143;27307;316.732;678.733;163.5
946;15.1824;5.4;27265.5;27307;126.972;489.613;41
810;15.713;0;27225.5;27307.5;196.781;646.724;81.5
545;18.4031;0;27147;27308.5;305.541;682.726;161
1001;18.418;6.02666;27285;27310;86.5211;335.799;24.5
933;18.9383;6.9;27262;27310;174.34;770.766;47.5
634;18.8829;0;27170.5;27310.5;280.648;684.005;139.5
773;16.5;0;27211.5;27311.5;268.195;874.814;99.5
723;18.8179;0;27199.5;27312;255.096;682.285;112
938;18.8958;7.1;27263.5;27312.5;176.348;783.002;48.5
905;16.25;6.9;27253.5;27314.5;177.256;860.097;60.5
502;18.5;0;27135.5;27315;414.845;1099.36;179
341;16.25;0;27092.5;27316;444.903;1326.82;223
73;22.5;0;27022;27316;582.756;1327.15;293.5
778;18.8598;0;27215.5;27316;238.686;683.517;100
620;19.75;0;27167.5;27317;397.063;1410.73;149
1008;21.25;6.43175;27287;27318;144.886;484.972;30.5
116;16.25;0;27033.5;27318;550.316;1306.75;284
618;17.75;0;27167;27318.5;334.288;913.15;151
940;16.25;7.1;27264;27318.5;175.887;748.947;54
628;17.487;0;27169.5;27318.5;293.441;693.959;148.5
268;15;0;27073.5;27319;454.177;1364.31;245
672;17.9115;0;27182;27319.5;289.722;674.864;137
761;18;0;27208.5;27319.5;337.649;1407.51;110.5
371;15.8763;0;27099.5;27320;444.564;1306.83;220
509;16.25;0;27136.5;27320.5;415.101;1321.98;183.5
14;17.3934;0;27006;27321.5;635.003;1619.13;315
445;15.7835;0;27118;27322;429.777;1309.73;203.5
301;21.9553;0;27080;27322;472.78;1108.47;241.5
694;20.3022;-0.0145442;27186.5;27322.5;300.826;684.426;135.5
838;17.25;0;27231;27323;275.689;868.201;91.5
505;15;0;27136;27323.5;369.9;1378.58;187
319;21.7281;0;27086.5;27323.5;457.858;1106.8;236.5
539;19.25;0;27145;27323.5;377.273;996.401;178
863;16;0;27239.5;27323.5;250.548;863.918;83.5
599;16.977;0;27162;27323.5;364.669;1070.44;161
935;16.327;6.9;27263;27323.5;180.128;854.734;60
756;20.4158;0;27207.5;27324;287.678;688.564;116
88;15.7;0;27025;27324.5;458.56;789.483;299
287;16.9;-1.14862;27078;27324.5;503.139;1309.2;246
804;19.9465;0;27224.5;27324.5;256.449;677.299;99.5
632;19.5972;0;27170;27325;351.958;973.158;154.5
576;15;0;27155;27325.5;345.353;1066.44;170
828;15.65;2.576;27229.5;27326;278.096;1070.71;96
764;19.0253;0;27209;27327;254.793;678.336;117.5
735;16.3805;0;27202.5;27327;244.133;648.201;124
711;16.25;0;27194;27327;265.281;635.315;132.5
780;17.5757;0;27215.5;27327;312.956;1068.03;111
808;15.85;0;27225;27327.5;234.922;639.978;102
222;16.25;0;27059.5;27328;585.903;1736.68;268
491;16.25;0;27132.5;27328.5;380.113;906.436;195.5
615;19.25;0;27167;27328.5;365.562;1008.8;161
890;15.85;0;27249;27329;206.098;635.066;79.5
573;18;0;27154.5;27329;351.028;995.487;174
666;15.0477;0;27180.5;27329.5;267.766;637.128;148.5
716;15;0;27198;27329.5;245.473;635.776;131
883;15.25;0;27245.5;27329.5;247.459;867.997;83.5
746;16.25;-3.94338;27204.5;27329.5;322.264;1040.02;124.5
964;16.9;6.9;27269.5;27329.5;193.609;860.424;59.5
510;21.3923;0;27136.5;27330;448.332;1107.03;193
397;18.4996;0;27106;27330.5;457.189;1220.11;224
345;17.2207;0;27094;27330.5;568.867;1736.82;236
613;18.1771;0;27166.5;27330.5;335.042;990.077;163.5
903;16.8671;0;27252.5;27330.5;266.173;878.479;77.5
749;15.6949;0;27205;27331;250.352;613.151;125.5
726;14.6352;0;27200;27331.5;265.02;655.501;131
787;15.1735;0;27218.5;27331.5;238.629;637.96;112.5
714;18.8886;0;27198;27331.5;316.544;997.536;133
257;22;0;27070;27331.5;701.621;2658.35;261
874;18.8839;0;27241.5;27332;239.797;684.206;90
1095;9.06632;0;27310.5;27332.5;40.8606;107.959;21.5
934;16.25;0;27262.5;27333;180.579;636.892;70
936;16.2905;0;27263.5;27333.5;194.319;634.806;69.5
766;16;0;27209;27333.5;287.532;894.448;124
929;16.9;0;27261.5;27334.5;184.009;632.954;72.5
969;15.65;0;27272;27335.5;168.653;638.326;63
915;15.8662;-1.35837;27257;27335.5;253.417;873.706;78
981;15.5154;4.38212;27279;27336;164.492;638.63;56.5
939;16.6244;0;27263.5;27336;235.137;889.992;72
433;21.25;0;27115.5;27336.5;493.536;1431.04;220.5
118;15.2057;0;27034;27337;484.688;962.808;302.5
983;16.4853;3.72095;27280;27337;165.777;639.972;56.5
1011;16.1447;6.9;27288.5;27337.5;155.04;634.914;48.5
999;15.1152;4.21161;27284;27338;155.508;605.904;53.5
930;14.9924;-1.48197;27261.5;27338;229.723;867.804;76
986;16.25;5.15073;27280.5;27339;173.65;655.895;58
184;21.25;0;27050;27339.5;563.19;1450.25;289
970;16.4247;1.7012;27273;27339.5;225.351;864.339;66
635;22.5733;0;27170.5;27340.5;447.876;1423.4;169.5
990;14.8017;5.73652;27281.5;27340.5;160.943;667.936;58.5
882;16;0;27245.5;27342;237.377;754.642;96
978;16;1.79308;27277;27342;205.088;865.985;64.5
750;15.65;0;27205.5;27342;273.187;1061.14;136
868;15.5497;0;27240;27342.5;211.139;674.991;102
661;15.2252;0;27180;27342.5;335.493;1039.67;162
123;16.25;0;27035;27343;504.753;968.369;307.5
308;22.2687;0;27083.5;27343.5;466.209;1137.88;259.5
598;21.25;0;27162;27343.5;425.523;1431.52;181
496;15.25;0;27134;27344.5;433.609;1363.6;210
728;16.25;0;27200.5;27344.5;328.137;1138.05;143.5
351;22.2792;0;27095;27346;470.564;1148.79;250.5
585;16.25;0;27158.5;27346;429.216;1362.76;187
283;21.25;0;27077;27346;537.969;1439.66;268.5
961;16.25;0;27269;27347;195.715;675.33;77.5
332;21.4892;-0.0977001;27090.5;27348.5;476.741;1134.36;257.5
1009;16.4568;3.65181;27287;27349.5;212.531;880.986;62
490;21.8894;0;27132.5;27351;433.946;1146.02;218
795;16.05;-0.538887;27221.5;27351;269.293;790.845;129
558;16.25;0;27150;27351.5;455.436;1339.09;201
822;15.8202;0;27229;27352;280.481;988.798;122.5
554;21.9;0;27149;27353;414.196;1133.96;203.5
535;22.5863;0;27144;27355;544.803;1237.15;210.5
853;15.65;0;27236.5;27355;267.981;992.471;118
540;21.5;0;27145;27355.5;450.71;1060.67;210
1037;16.5858;3.5;27295;27356;204.525;866.086;60.5
1175;15.1739;6.9;27334;27356.5;71.0378;273.407;22
305;21.0625;0;27081.5;27356.5;560.04;1322.07;274.5
647;22.4866;0;27175;27357;411.358;1068.58;181.5
624;21.9;0;27168.5;27358.5;470.668;1235.72;189.5
568;21.9;0;27152;27358.5;479.42;1228.71;206
340;17.75;0;27092;27358.5;548.668;1711.67;266
774;21.6851;0;27212.5;27359;361.391;1064;146
829;16.25;0;27229.5;27359.5;341.16;1126.59;129.5
667;19.142;0;27180.5;27359.5;459.948;1336.76;178.5
834;21.1014;0;27231;27360.5;325.973;1061.78;129
927;15.2333;0;27260.5;27361;206.138;452.004;100
569;21.7097;0;27152.5;27361.5;437.587;1072.2;208.5
886;21.4111;0;27247.5;27361.5;287.73;1086.47;113.5
526;16.25;0;27142;27361.5;485.864;1371.55;219
1061;16.2811;3.5;27301;27361.5;203.241;858.922;60
848;21.2121;0;27234.5;27362;336.677;1043.68;127
757;16.5;0;27207.5;27362.5;421.624;1551.2;154.5
1094;16.25;6.35;27310.5;27363;159.839;690.488;52
125;16.25;0;27035.5;27363;690.613;1865.67;327
788;16.25;0;27218.5;27363;287.311;1048.66;144
826;22.3953;0;27229.5;27363.5;340.258;1069.13;133.5
480;15.8497;0;27127.5;27363.5;528.254;1953.85;235.5
218;16.4568;0;27058.5;27364;672.736;1857.83;305
827;16.5141;0;27229.5;27364;282.199;1063.69;134
642;17.5;0;27172.5;27365;502.606;1727.7;192
309;15.9962;0;27084;27365;598.728;1856.2;280.5
770;21.452;0;27210.5;27365.5;369.706;1082.02;154.5
814;15.8723;0;27226.5;27365.5;276.942;1007.6;138.5
806;16.25;0;27225;27366;309.171;789.88;140.5
926;18.75;0;27260.5;27366.5;265.36;866.03;105.5
473;16.4568;0;27124;27366.5;579.661;1955.08;242
1106;15;6.9;27313.5;27367;143.556;676.691;53
326;15.8239;-0.498596;27089.5;27367;592.656;1868.8;277
844;15.6929;0;27233;27367;276.734;1011.06;133.5
709;18.5;0;27193.5;27367.5;378.128;974.118;173.5
951;20.2;0;27267;27367.5;262.716;678.337;100
1063;16.25;0;27301.5;27367.5;209.238;881.914;65.5
805;21.4098;0;27224.5;27368;350.149;1079.69;143
32;18.5;0;27012;27368.5;668.861;1474.33;356
594;17.25;0;27160.5;27368.5;418.657;1123.25;207.5
606;18.8405;0;27164;27368.5;527.708;1759.09;204
639;16.25;0;27172;27368.5;474.373;1757.31;196
653;19.75;0;27179;27369.5;390.197;850.363;190
843;21.3819;0;27232.5;27370;357.498;1078.09;137
692;18.15;0;27186;27370;395.669;976.125;183.5
53;19.75;0;27016;27370;742.967;1828.67;353.5
700;18.5;0;27189;27370;340.339;782.18;180.5
812;19.2566;0;27226;27370;344.309;996.038;143.5
720;18.1066;0;27198.5;27370.5;367.751;973.399;171.5
108;21.7111;0;27030;27370.5;759.953;2347.58;340
280;16.25;0;27076;27370.5;626.197;1583.05;294
251;16.25;0;27068;27370.5;642.454;1796.65;302
668;18.5;0;27181;27370.5;399.672;999.063;189
183;23.75;-0.218143;27049;27371;847.907;2338.65;321.5
588;19.1188;0;27159;27371;448.148;1131.63;211.5
1072;15.5;4.1945;27304.5;27371;189.082;880.275;66
461;19.1661;0;27121;27371.5;525.633;1379.01;250
559;20.1229;0;27150.5;27371.5;488.018;1366.3;220.5
846;15.65;0;27233.5;27371.5;288.564;1054.22;137.5
488;22.5;-4.7139;27130.5;27372;562.442;1303.72;241
968;16.0802;-0.0835896;27271.5;27372;213.653;468.383;100
771;22.1423;0;27210.5;27372.5;493.449;1231.4;161.5
888;15;0;27247.5;27372.5;277.509;596.318;124.5
724;18.3811;-1.80949;27199.5;27372.5;327.532;775.341;172.5
928;18.75;0;27261.5;27373;295.911;970.987;111
297;23.5;0;27079.5;27373;616.607;1401.34;293
514;16.3279;0;27138;27373;521.754;1757.37;234.5
971;16.25;0;27273.5;27373.5;173.237;281.849;99.5
980;15.65;0;27279;27373.5;161.259;279.421;94
907;16.4568;0;27254;27374;266.429;797.318;119.5
1099;15.2961;3.5;27311.5;27374;189.536;863.283;62
389;22.25;0;27104.5;27374.5;553.95;1310.41;269.5
604;21.3659;0;27164;27374.5;477.031;1300.4;210
755;17.8453;0;27207;27374.5;357.564;974.677;167
825;18.6632;0;27229.5;27374.5;380.535;1364.73;144.5
400;22.2475;0;27106;27375;549.86;1303.11;268.5
382;22.5;-0.183563;27101.5;27375.5;541.037;1301.55;273.5
1098;15.65;0;27311.5;27376;128.601;287.046;64
481;21.8251;0;27127.5;27376.5;535.559;1301.49;248.5
733;17.7157;0;27202;27376.5;339.696;979.627;174
354;21.6099;-1.6446;27095.5;27377;577.139;1392.25;281
803;21.2189;0;27224;27377;356.243;909.695;152.5
393;20.7316;-2.33873;27105;27377.5;579.085;1443.85;272
776;15.5713;0;27213.5;27377.5;333.07;981.499;163.5
802;21.6053;0;27224;27378.5;433.618;1285.42;154
1006;16.9362;0;27286.5;27378.5;238.695;799.246;91.5
924;16.25;0;27260;27379;251.101;625.842;118.5
896;16.25;0;27251;27379;253.429;633.456;127.5
1263;11.4939;-4.85001;27359.5;27379.5;56.9219;139.982;19.5
651;20.9948;0;27177;27379.5;485.394;1400.33;202
421;18.9232;0;27111.5;27379.5;551.684;1562.49;267.5
455;14.85;0;27120;27380;571.095;1911.94;259.5
671;18.15;0;27181.5;27380;457.702;1558.13;198
1077;16.9;6.9;27306;27380;231.87;1039.74;73.5
741;20.4697;0;27204;27380.5;465.199;1292.51;176
339;21.2686;0;27091.5;27380.5;579.387;1406.39;288.5
836;15.5;0;27231;27380.5;285.215;991.374;149
852;19.2407;0;27235.5;27380.5;349.778;908.793;144.5
1069;16.25;0;27303.5;27380.5;187.487;622.012;76.5
242;18;0;27065;27380.5;609.706;1569.94;315
897;16.8199;0;27251.5;27381;286.278;975.014;129
601;22.5;0;27162.5;27381.5;509.017;1283.52;218.5
916;19.6405;0;27257;27381.5;329.112;909.128;124
893;16.25;0;27250.5;27381.5;258.764;663.037;130.5
1047;16.25;-2.50756;27298;27382;205.464;626.514;83.5
1093;16.9293;1.98205;27310.5;27382;209.208;798.712;71
895;19.25;0;27251;27382.5;288.166;991.548;131
1084;17.2176;0;27308;27382.5;251.601;1033.01;74
596;18.2798;0;27161.5;27383;487.216;1558.71;221
748;22.5;0;27205;27383.5;453.785;1285.13;178
1018;16.25;-0.472919;27290.5;27383.5;215.255;658.51;92.5
781;21.3603;0;27216;27384;446.104;1280.38;167.5
679;16.25;0;27184;27384.5;419.04;1301.22;200
732;21.6944;0;27202;27384.5;451.411;1286.63;182
956;18.15;0;27267.5;27384.5;272.402;972.954;116.5
991;16.4701;0;27281.5;27384.5;230.576;659.985;102.5
655;21.2994;0;27180;27385;526.363;1416.86;204.5
1180;16.25;6.9;27335.5;27385;160.332;623.799;49
913;18;0;27256;27385;277.85;998.868;128.5
660;18.8594;0;27180;27385.5;438.459;1322.75;205
1287;16.25;6.9;27364;27385.5;81.2971;282.946;21
912;19.4;0;27255.5;27385.5;326.387;906.501;129.5
376;16.5731;0;27100.5;27386.5;545.028;1342.62;285.5
947;19.25;0;27265.5;27386.5;283.497;989.001;120.5
997;18.15;0;27283;27387;246.155;978.089;103.5
1002;18.7044;0;27285;27387.5;294.411;916.901;102
1022;18.2932;0;27291.5;27388.5;248.203;978.119;96.5
190;16;0;27051;27388.5;655.906;1723.38;337
1025;15;0;27292.5;27388.5;207.739;667.377;95.5
979;16.25;0;27278.5;27388.5;256.59;856.048;109.5
654;15;-1.3497;27179;27389.5;397.509;1182.94;210
203;16.239;0;27054.5;27390;670.993;1709.03;335
998;16.9;0;27283.5;27390;240.134;859.334;106
801;18.75;0;27223;27390.5;444.264;1602.93;167
577;16.75;0;27155.5;27391;543.121;1467.53;235
469;17.5077;0;27122;27391;595.835;1734.84;268.5
1039;15;0;27295.5;27391;198.332;671.216;95
1033;16.9;0;27294;27391.5;219.027;861.738;97
602;23.4333;-0.177779;27163;27392;509.161;1295.21;228.5
369;15.8237;0;27099.5;27392.5;612.982;1845.93;292.5
1363;11.3314;5.4;27380.5;27393;31.2238;104.488;12
1015;16.25;0;27290;27393.5;229.916;857.76;103
988;19.25;0;27281;27394;255.542;767.065;112.5
871;15.65;0;27241;27394.5;395.4;1468.03;153
977;18.9382;0;27276.5;27394.5;269.534;767.423;117.5
1003;18.8958;0;27285.5;27394.5;259.504;767.632;108.5
538;15.0988;0;27145;27395;522.31;1853.76;249.5
550;21.7091;-3.40486;27148;27395;598.258;1605.05;246.5
1005;18.7222;0;27286;27395.5;251.836;782.291;109
1012;19.2743;0;27288.5;27395.5;259.884;784.54;106.5
696;16.7786;0;27187.5;27396;545.007;1862.15;208
636;16.9;0;27171;27396.5;520.657;1851.95;225
548;16.25;0;27147.5;27396.5;562.089;1858.09;248.5
1034;17.9984;0;27294;27396.5;235.005;771.425;102
625;21.9891;0;27169;27396.5;559.471;1627.56;227
1337;16.25;6.9;27375.5;27397;81.421;282.548;21
1040;18.872;0;27296;27397;247.916;780.729;100.5
1045;18.8269;0;27297.5;27397.5;227.87;754.444;99.5
1066;19.25;0;27303;27397.5;226.621;763.756;94
686;16.9;0;27185.5;27398;499.545;1851.25;212
1102;19.6023;0;27312;27398;224.771;781.22;85.5
917;15.65;0;27257.5;27398.5;302.383;688.169;140.5
959;15.1941;0;27268;27398.5;270.952;692.913;130
689;16.25;0;27186;27398.5;511.955;1867.17;212
476;16.1544;0;27125.5;27398.5;610.9;1755.51;272.5
759;16.9168;0;27208;27399.5;512.531;1852.12;191
619;20.9433;0;27167;27399.5;496.456;1611.19;232
1109;19.0062;0;27314;27399.5;221.568;790.816;85
1294;18.7289;2.26952;27365.5;27400;111.161;325.044;34
722;16.25;0;27199.5;27400;496.179;1851.36;200
1090;18.1611;0;27309.5;27400.5;212.231;773.986;90.5
1107;18.4771;0;27313.5;27401;220.062;779.296;87
1171;19.25;1.2017;27332;27401;192.816;783.702;68.5
921;15.65;0;27259.5;27401.5;271.635;691.336;141.5
1042;21.25;0;27296.5;27401.5;230.28;594.202;104.5
153;17.5;0;27043;27401.5;724.371;1522.64;358
763;16.2084;0;27209;27402;504.072;1851.09;192.5
1335;14.4463;6.75;27375;27402.5;78.6614;325.971;27
950;19.9144;0;27266.5;27402.5;370.533;1420.27;135.5
1120;18.1108;0;27316.5;27402.5;208.585;779.458;85.5
1123;18;0;27318;27403;207.485;786.611;84.5
1147;18.7238;0;27325.5;27403.5;214.898;776.22;77.5
1129;19.8564;0;27319.5;27404;222.425;792.8;84
1237;21.9915;0;27351;27404.5;169.567;484.596;53
987;16.1933;0;27281;27405;256.32;859.963;123.5
295;15.9667;0;27079.5;27405;612.229;1520.97;325
1221;18;4.25405;27347.5;27405;193.371;773.223;57
1158;18.2565;0;27329;27405;193.853;764.375;75.5
1159;18.2955;0;27330;27406;203.068;775.868;75.5
1379;16.9;6.9;27385.5;27406.5;85.2013;284.088;20.5
701;16.4688;0;27189.5;27406.5;372.153;885.859;216.5
1346;15.0948;6.2545;27377.5;27406.5;83.395;346.208;28.5
925;14.9175;-1.67102;27260.5;27407;256.783;669.434;146
1155;15.0537;0;27328.5;27407;183.908;690.117;78
965;16.25;0;27270;27407;298.33;885.365;136.5
737;16.25;0;27203;27407;397.725;1146.37;203.5
1286;16.0097;4;27364;27407.5;140.774;477.524;43
904;15.4083;0;27253.5;27407.5;273.22;663.709;153.5
1203;19.3209;4.59896;27343.5;27407.5;195.551;771.869;63.5
791;18.2222;0;27220.5;27407.5;453.42;1295.98;186.5
1254;18.5078;4.59964;27356;27408;178.623;772.336;51.5
1036;16.9;0;27295;27408.5;234.752;490.206;113
957;14.5713;0;27268;27409.5;246.168;663.255;141
1055;16.9;0;27300;27410;252.161;758.715;109.5
779;16.25;0;27215.5;27410;390.872;1129.5;194
820;18.0694;0;27227.5;27410;414.262;1305.71;182
1028;15.9155;0;27293;27410.5;234.52;661.602;117
1041;17.1;0;27296.5;27410.5;238.477;491.313;113.5
809;19.25;0;27225;27410.5;428.961;1295.75;185
744;16.25;0;27204.5;27412;415.595;1102.95;207
975;16.25;-0.927783;27276;27412.5;351.276;1040.05;136
952;19.25;0;27267;27413;326.708;987.259;145.5
854;18;0;27237;27413;429.616;1300.87;175.5
1115;16.8451;0;27315.5;27413;299.285;1083.89;97
1104;15.5137;0;27313;27413.5;207.833;667.207;100
512;15.151;0;27137.5;27413.5;551.499;1736.47;275.5
1292;18.2654;6.9;27365;27413.5;170.479;768.988;48
922;16;0;27259.5;27413.5;348.137;1082.26;153.5
953;19.4;0;27267;27414;394.665;1296.65;146.5
1060;19;0;27301;27414.5;285.919;887.014;113
706;16.25;0;27191.5;27414.5;415.305;1100.19;222.5
889;15.2966;0;27248.5;27414.5;350.309;1056.9;165.5
1049;15.7353;0;27298.5;27415;230.891;495.692;116
1300;19.0172;6.9;27366.5;27415;181.629;783.65;48
1085;16.25;0;27308.5;27415;313.377;1064.79;106
870;19.25;0;27240.5;27416;441.405;1294.79;175
1135;15.7503;0;27321.5;27416;279.226;1068.68;94
292;22.3599;0;27079;27416;780.978;2669.79;336.5
1138;16.25;0;27323;27416.5;213.669;647.489;93
792;16.25;0;27221;27416.5;399.438;1085.98;195
1307;19.25;5.4;27369.5;27417;188.223;771.159;47
813;15.7219;0;27226;27418;395.863;1082.84;191.5
944;15.65;0;27264.5;27418;336.923;1037.1;153
1444;13.6966;4.69664;27406.5;27418.5;38.1772;109.312;11.5
1209;14.6744;0;27344.5;27418.5;164.451;494.855;73.5
1184;18.75;0;27336.5;27419;236.38;861.642;82
857;16.25;0;27237.5;27419;332.873;775.584;181
1191;16;0.0635686;27338.5;27419;231.61;867.807;80
1219;16.9;2.59843;27347;27419;225.189;857.809;71.5
1317;18.6836;7.1;27371.5;27420.5;173.31;777.381;48.5
454;15.3;0;27120;27421;631.3;1921.07;300.5
1340;14.7593;4.5;27376.5;27421;134.301;481.034;44
1096;18;0;27311;27421.5;281.238;977.064;110
873;19.25;0;27241;27421.5;455.83;1314.59;180
1004;19.277;0;27285.5;27421.5;379.151;1306.32;135.5
1253;15.5814;6.9;27356;27421.5;174.203;879.441;65
1083;19.25;0;27308;27422;322.151;994.299;113.5
1206;15.8339;0;27344;27422.5;236.842;882.385;78
1230;15.5;0;27349;27423;182.588;639.714;73.5
782;16.6113;0;27216;27423;416.468;1084.86;206.5
1086;15.85;0.317793;27309;27423;305.471;1119.66;113.5
1241;16.25;0;27352;27423;215.118;873.59;70.5
1334;18;6.9;27375;27423.5;171.285;776.77;48
943;18.15;0;27264.5;27424;390.891;1302.25;159
1310;16.25;7.1;27370;27424.5;175.913;748.181;54
1202;16.25;0;27342.5;27424.5;239.025;872.932;81.5
1349;18.8958;6.9;27378;27426;173.786;770.241;47.5
752;16.25;0;27206;27426.5;424.197;1084.94;220
1222;15.7866;0;27347.5;27426.5;240.296;864.972;78.5
976;21.1136;0;27276.5;27427;339.167;683.017;150
1225;15.8743;0;27348;27427;221.971;887.529;78.5
1290;16.25;6.9;27364.5;27427;177.554;862.883;62
523;15.3534;-0.629599;27141.5;27428;550.534;1374.75;286
884;17.5;0;27246;27428;424.523;1298.97;181.5
703;15.9117;0;27189.5;27428.5;511.732;1383.06;238.5
1299;16.25;6.9;27366.5;27429;177.898;866.595;62
1054;19.2189;0;27300;27429.5;281.175;679.31;129
908;16.4288;0;27254.5;27430;429.045;1152.9;175
842;16.9;0;27232;27430;490.194;1338.74;197.5
963;16.25;0;27269.5;27430.5;371.787;1126.86;160.5
1046;18.886;0;27297.5;27431;366.853;1300.52;133
1289;20;3.32857;27364.5;27432;251.419;992.25;67
1238;15.4327;-0.12521;27351;27432;227.948;893.84;80.5
769;15.939;0;27210;27432.5;500.022;1381.15;222
1030;19.6149;0;27293;27432.5;410.663;1315.38;139
1200;19.2846;0;27341.5;27433;205.586;538.587;91
1403;15.65;6.9;27395.5;27433;125.666;483.921;37
1013;16.25;0;27289.5;27433.5;268.09;693.563;143.5
1382;18.7685;6.9;27386;27434.5;172.309;766.834;48
754;16.5046;0;27206.5;27435;475.758;1343;228
948;19.7442;0;27265.5;27435.5;355.85;935.101;169.5
1007;16.2119;0;27287;27437;274.61;986.89;149.5
742;15.65;0;27204;27437;470.006;1309.6;232.5
1010;15.7047;0;27287.5;27437.5;325.34;1108.66;149.5
1216;19.3073;0;27345.5;27437.5;234.477;680.643;91.5
985;19.25;0;27280.5;27438;396.231;1414.16;157
1319;16.7566;0.747258;27371.5;27438;211.245;890.527;66
1088;15.65;0;27309.5;27438.5;249.174;797.97;128.5
574;16.9;0;27154.5;27439;551.855;1311;284
641;19.25;0;27172.5;27440;469.362;1119.9;267
1166;18.5259;0;27331;27440;258.419;697.699;108.5
1355;17.5;2.33572;27379;27440;218.111;870.739;60.5
1122;15.6762;0;27318;27440.5;252.735;801.371;122
578;16.1102;0;27155.5;27440.5;554.327;1305.79;284.5
566;16;0;27152;27441;557.08;1311.77;288.5
1297;16.3946;1.68242;27366;27442;185.051;795.389;75.5
966;16.1146;0;27270.5;27442;327.732;1052.13;171
1474;18.7804;6.03668;27416.5;27442.5;88.6648;346.844;25.5
789;15.65;0;27220;27442.5;458.114;1303.62;222
1151;18.3245;0;27327.5;27443;311.341;1047.64;115
