time,RSUExampleScenario.node[597].veinsmobility.speed
27089.5,2.15751
27090,2.15751
27090.5,2.65751
27091,3.65751
27091.5,4.90751
27092,6.15751
27092.5,6.24685
27093,6.31701
27093.5,6.38147
27094,6.45334
27094.5,6.48873
27095,6.4597
27095.5,6.28542
27096,5.11114
27096.5,2.93686
27097,2.93686
27097.5,2.94731
27098,3.45777
27098.5,3.37836
27099,3.40914
27099.5,3.45212
27100,3.80516
27100.5,4.2774
27101,4.84111
27101.5,4.89839
27102,4.48389
27102.5,4.0589
27103,3.87857
27103.5,3.00175
27104,0.751748
27104.5,0.803048
27105,1.17307
27105.5,1.66464
27106,1.93379
27106.5,2.06826
27107,2.23823
27107.5,2.63392
27108,3.29565
27108.5,3.30194
27109,2.98952
27109.5,3.1771
27110,3.86468
27110.5,3.15057
27111,2.33769
27111.5,2.33769
27112,2.83769
27112.5,3.83769
27113,5.08769
27113.5,6.33769
27114,7.58769
27114.5,8.83769
27115,10.0877
27115.5,11.3377
27116,12.5877
27116.5,13.8377
27117,15.0877
27117.5,15.5596
27118,16.0208
27118.5,16.4653
27119,16.2882
27119.5,16.1997
27120,16.1554
27120.5,16.1332
27121,16.1222
27121.5,16.1166
27122,15.8666
27122.5,15.6166
27123,15.3666
27123.5,15.1949
27124,15.109
27124.5,15.0661
27125,15.0446
27125.5,15.0339
27126,15.0285
27126.5,15.0258
27127,15.0245
27127.5,15.0238
27128,15.0235
27128.5,15.0233
27129,15.0232
27129.5,15.0232
27130,15.0232
27130.5,15.0232
27131,15.0232
27131.5,15.0232
27132,15.0231
27132.5,15.0231
27133,15.0231
27133.5,15.2231
27134,14.2876
27134.5,13.4198
27135,12.6138
27135.5,11.0019
27136,9.7115
27136.5,8.66936
27137,7.82026
27137.5,7.12241
27138,6.54387
27138.5,6.05935
27139,5.64907
27139.5,5.7388
27140,5.81959
27140.5,5.89054
27141,6.4615
27141.5,7.53245
27142,8.78245
27142.5,10.0325
27143,9.98886
27143.5,9.92937
27144,9.87078
27144.5,9.83909
27145,9.93744
27145.5,10.0599
27146,10.6824
27146.5,11.3774
27147,11.887
27147.5,11
27148,11
27148.5,11
27149,11
27149.5,11
27150,10.09
27150.5,9.17466
27151,8.33539
27151.5,7.66099
27152,6.52461
27152.5,5.83763
27153,5.3305
27153.5,4.96335
27154,4.67626
27154.5,4.43474
27155,4.22583
27155.5,4.04124
27156,3.87509
27156.5,3.7231
27157,3.58203
27157.5,3.44934
27158,3.32302
27158.5,3.20145
27159,3.08076
27159.5,2.95793
27160,2.8336
27160.5,2.70844
27161,2.58314
27161.5,2.45831
27162,2.33448
27162.5,2.21007
27163,2.08352
27163.5,2.07888
27164,2.06414
27164.5,2.03936
27165,2.00469
27165.5,1.9603
27166,1.90646
27166.5,1.84347
27167,1.77173
27167.5,1.69169
27168,1.60388
27168.5,1.50892
27169,1.40752
27169.5,1.30051
27170,1.18885
27170.5,1.07366
27171,0.956267
27171.5,0
27172,0.0754549
27172.5,0.149183
27173,0.217693
27173.5,0.277591
27174,0.325806
27174.5,0.359839
27175,0
27175.5,0.0601465
27176,0.118564
27176.5,0.171759
27177,0.216396
27177.5,0.249603
27178,0
27178.5,0.0479762
27179,0.0943359
27179.5,0.135821
27180,0.169371
27180.5,0
27181,0.0397948
27181.5,0.0781111
27182,0.111974
27182.5,0.138628
27183,0
27183.5,0.0320029
27184,0.062708
27184.5,0.089509
27185,0
27185.5,0.0276795
27186,0.054183
27186.5,0
27187,0.0256549
27187.5,0
27188,0.0250065
27188.5,0
27189,0
27189.5,0.319229
27190,0.480938
27190.5,0.990264
27191,1.74665
27191.5,2.53918
27192,3.38618
27192.5,4.15951
27193,4.94549
27193.5,5.83443
27194,6.59264
27194.5,7.57753
27195,8.65465
27195.5,9.63717
27196,10.5686
27196.5,11
27197,11
27197.5,11.5
27198,12.5
27198.5,13.75
27199,14.9941
27199.5,15.5061
27200,15.2646
27200.5,15.1439
27201,15.0835
27201.5,15.0533
27202,15.0382
27202.5,15.0307
27203,15.0269
27203.5,15.025
27204,15.0241
27204.5,15.0236
27205,15.0234
27205.5,15.0233
27206,15.0232
27206.5,14.0231
27207,12.0231
27207.5,10.1493
27208,10.1493
27208.5,9.21808
27209,8.02097
27209.5,6.613
27210,5.65051
27210.5,4.99641
27211,4.44736
27211.5,3.95198
27212,3.51009
27212.5,3.11489
27213,2.76041
27213.5,2.44146
27214,2.1535
27214.5,1.89257
27215,1.65531
27215.5,1.43883
27216,1.2408
27216.5,1.05938
27217,0.893284
27217.5,0
27218,0.0652164
27218.5,0.128687
27219,0.186886
27219.5,0.23642
27220,0.274319
27220.5,0
27221,0.0533358
27221.5,0.104992
27222,0.151581
27222.5,0.189895
27223,0.217247
27223.5,0
27224,0.0410575
27224.5,0.0806118
27225,0.115637
27225.5,0.143326
27226,0
27226.5,0.0331809
27227,0.0650335
27227.5,0.0928893
27228,0
27228.5,0.0287807
27229,0.0563529
27229.5,0
27230,0.0267119
27230.5,0.0522773
27231,0
27231.5,0
27232,0
27232.5,0
27233,0
27233.5,0
27234,0
27234.5,0
27235,0
27235.5,0
27236,0
27236.5,0
27237,0
27237.5,0
27238,0
27238.5,0
27239,0
27239.5,0
27240,0
27240.5,0
27241,0
27241.5,0
27242,0
27242.5,0
27243,0
27243.5,0
27244,0
27244.5,0
27245,0
27245.5,0
27246,0
27246.5,0
27247,0
27247.5,0
27248,0
27248.5,0
27249,0
27249.5,0
27250,0
27250.5,0
27251,0
27251.5,0
27252,0
27252.5,0
27253,0
27253.5,0
27254,0
27254.5,0
27255,0
27255.5,0
27256,0
27256.5,0
27257,0
27257.5,0
27258,0
27258.5,0
27259,0
27259.5,0
27260,0
27260.5,0
27261,0
27261.5,0
27262,0
27262.5,0
27263,0
27263.5,0
27264,0
