time,RSUExampleScenario.node[3485].veinsmobility.speed
27511.5,2.47866
27512,2.03324
27512.5,1.47309
27513,1.10223
27513.5,0.828447
27514,0
27514.5,0.526381
27515,0.845979
27515.5,1.1236
27516,1.40301
27516.5,1.47095
27517,1.54131
27517.5,1.66961
27518,1.95484
27518.5,2.46594
27519,0.215938
27519.5,0.215938
27520,0.298994
27520.5,0.37966
27521,0.960325
27521.5,2.04099
27522,2.06209
27522.5,2.48029
27523,3.06228
27523.5,3.6435
27524,4.17286
27524.5,4.64115
27525,4.99767
27525.5,5.29145
27526,5.35524
27526.5,5.49238
27527,5.62036
27527.5,5.88519
27528,6.07431
27528.5,6.27002
27529,6.52724
27529.5,6.65602
27530,6.84356
27530.5,7.04525
27531,7.38109
27531.5,7.86584
27532,8.39779
27532.5,8.93598
27533,9.45729
27533.5,10.1283
27534,7.87826
27534.5,7.87826
27535,8.37826
27535.5,8.39533
27536,8.40841
27536.5,8.51495
27537,6.26495
27537.5,6.26495
27538,6.15643
27538.5,6.05503
27539,6.45362
27539.5,6.56716
27540,5.15134
27540.5,5.15134
27541,5.65134
27541.5,5.75679
27542,5.86097
27542.5,5.96033
27543,6.04544
27543.5,6.09065
27544,6.03784
27544.5,5.82338
27545,5.50623
27545.5,5.09217
27546,4.57586
27546.5,4.57586
27547,4.33416
27547.5,4.06695
27548,3.60846
27548.5,2.14996
27549,2.14996
27549.5,2.24784
27550,2.32604
27550.5,2.3385
27551,2.41002
27551.5,2.29369
27552,2.16384
27552.5,0.993289
27553,0
27553.5,0
27554,0
27554.5,0
27555,0
27555.5,0
27556,0
27556.5,0
27557,0
27557.5,0
27558,0
27558.5,0.664984
27559,0
27559.5,0.0699403
27560,0.13981
27560.5,0.204864
27561,0.270715
27561.5,0.335158
27562,0.373508
27562.5,0.403437
27563,0.472242
27563.5,1.00161
27564,1.47344
27564.5,0.86956
27565,0
27565.5,0.0910206
27566,0.183118
27566.5,0.775216
27567,0.846802
27567.5,1.41839
27568,1.16005
27568.5,0.943532
27569,0
27569.5,0.484632
27570,0.531842
27570.5,0
27571,0.56762
27571.5,1.13349
27572,1.24103
27572.5,1.3446
27573,1.44389
27573.5,1.53859
27574,1.46991
27574.5,1.46069
27575,1.47302
27575.5,1.49186
27576,1.51353
27576.5,1.53606
27577,1.5582
27577.5,1.57904
27578,1.59798
27578.5,1.61453
27579,1.62829
27579.5,1.63884
27580,1.64581
27580.5,1.64884
27581,1.64762
27581.5,1.64188
27582,1.628
27582.5,1.60251
27583,1.56657
27583.5,1.52163
27584,1.46936
27584.5,1.41156
27585,1.35003
27585.5,1.2864
27586,1.21718
27586.5,1.13887
27587,1.05481
27587.5,0.968752
27588,0
27588.5,0.0846198
27589,0.169839
27589.5,0.251486
27590,0.325442
27590.5,0.389428
27591,0.441899
27591.5,0.482172
27592,0.510389
27592.5,0
27593,0.0737694
27593.5,0.146515
27594,0.21534
27594.5,0.277657
27595,0.329934
27595.5,0.368766
27596,0
27596.5,0.0654124
27597,0.130638
27597.5,0.191616
27598,0.244325
27598.5,0.286463
27599,0.316695
27599.5,0
27600,0.054582
27600.5,0.108133
27601,0.157094
27601.5,0.198029
27602,0.228931
27602.5,0
27603,0.0448659
27603.5,0.0881616
27604,0.126724
27604.5,0.157599
27605,0
27605.5,0.0367889
27606,0.072163
27606.5,0.103278
27607,0.37322
27607.5,0
27608,0.0436838
27608.5,0.351204
27609,0.698608
27609.5,1.05756
27610,1.20086
27610.5,1.66912
27611,2.44153
27611.5,3.38952
27612,4.45196
27612.5,5.5899
27613,6.77734
27613.5,7.99607
27614,9.24607
27614.5,10.4961
27615,11.7461
27615.5,12.9961
27616,13.748
27616.5,14
27617,14
27617.5,14.5
27618,15.5
27618.5,16.75
27619,17.7181
27619.5,18.2634
27620,18.594
27620.5,18.5146
27621,18.4749
27621.5,18.455
27622,18.4451
27622.5,18.4401
27623,18.4377
27623.5,18.4364
27624,18.4358
27624.5,18.4355
27625,18.4353
27625.5,18.4353
27626,18.4352
27626.5,18.4352
27627,18.4352
27627.5,18.4352
27628,18.4352
27628.5,18.4352
27629,18.5052
27629.5,18.4702
27630,18.4527
27630.5,18.4439
27631,18.418
27631.5,18.3237
27632,18.1025
27632.5,17.9388
27633,17.2337
27633.5,15.5285
27634,15.5285
27634.5,14
27635,14
27635.5,13.9993
27636,14
27636.5,14
27637,14.5
27637.5,15.5
27638,16.4811
27638.5,17.1221
27639,17.5039
27639.5,17.9983
27640,18.2853
27640.5,18.3806
27641,18.3653
27641.5,18.272
27642,17.8694
27642.5,17.7349
27643,17.6407
27643.5,17.4554
27644,17.4517
27644.5,17.5868
27645,17.6874
27645.5,17.8502
27646,18.5129
