time,RSUExampleScenario.node[1993].veinsmobility.speed
27295.5,6.9
27296,8.15
27296.5,9.4
27297,10.65
27297.5,11.9
27298,13.15
27298.5,13.2454
27299,13.333
27299.5,13.9206
27300,13.1801
27300.5,13.1801
27301,13.6801
27301.5,14.6801
27302,15.8035
27302.5,15.5535
27303,15.3035
27303.5,15.0535
27304,14.8898
27304.5,14.8079
27305,14.767
27305.5,14.7465
27306,14.7363
27306.5,14.7312
27307,14.7286
27307.5,14.7274
27308,14.7267
27308.5,14.7264
27309,14.7262
27309.5,14.7262
27310,14.6447
27310.5,14.3722
27311,13.7321
27311.5,12.7662
27312,11.9151
27312.5,11.9151
27313,12.4151
27313.5,11.0263
27314,9.59903
27314.5,8.12675
27315,6.59982
27315.5,5.00326
27316,3.31066
27316.5,1.46444
27317,0
27317.5,0
27318,0
27318.5,0
27319,0
27319.5,0
27320,0
27320.5,0
27321,0
27321.5,0
27322,0
27322.5,1
27323,2.25
27323.5,3.5
27324,4.75
27324.5,6
27325,7.25
27325.5,8.5
27326,9.75
27326.5,11
27327,12.25
27327.5,13.5
27328,13.6363
27328.5,13.7484
27329,14.3606
27329.5,15.4728
27330,15.2228
27330.5,14.9744
27331,14.8503
27331.5,14.7882
27332,14.7571
27332.5,14.7416
27333,14.7243
27333.5,14.6949
27334,14.6547
27334.5,13.6146
27335,11.8418
27335.5,11
27336,11
27336.5,11
27337,11
27337.5,11
27338,11
27338.5,11
27339,11
27339.5,11
27340,11.5
27340.5,12.5
27341,13.75
27341.5,15
27342,14.863
27342.5,14.7946
27343,14.7603
27343.5,14.7432
27344,14.7346
27344.5,14.7304
27345,14.7282
27345.5,14.7271
27346,14.7266
27346.5,14.3799
27347,14.1139
27347.5,13.8832
27348,13.8012
27348.5,14.0169
27349,14.7325
27349.5,14.7293
27350,14.7277
27350.5,14.7269
27351,14.7265
27351.5,14.7263
27352,14.7262
27352.5,14.7261
27353,14.7261
27353.5,14.7261
27354,14.7261
27354.5,14.7261
27355,14.7261
27355.5,14.7261
27356,14.7261
27356.5,14.7261
27357,14.7261
27357.5,13.4843
27358,12.152
27358.5,11
27359,11
27359.5,10.9874
27360,10.9811
27360.5,10.9779
27361,10.9762
27361.5,10.9757
27362,11
27362.5,11.5243
27363,12.3941
27363.5,13.454
27364,14.6089
27364.5,15.3531
27365,15.1031
27365.5,14.9146
27366,14.8203
27366.5,14.7732
27367,14.7496
27367.5,14.7379
27368,14.732
27368.5,14.729
27369,14.7276
27369.5,14.7268
27370,14.7264
27370.5,14.7263
27371,14.7262
27371.5,14.7261
27372,14.7261
27372.5,14.7261
27373,14.7261
27373.5,14.7261
27374,14.7261
