time,RSUExampleScenario.node[2617].veinsmobility.speed
27383,6.9
27383.5,8.15
27384,9.4
27384.5,10.65
27385,11.9
27385.5,13.15
27386,14.4
27386.5,15.65
27387,15.4
27387.5,15.15
27388,15.0229
27388.5,14.9594
27389,14.9276
27389.5,14.9117
27390,14.9038
27390.5,14.8998
27391,14.8978
27391.5,14.8968
27392,14.8963
27392.5,14.8961
27393,14.896
27393.5,14.8959
27394,14.8959
27394.5,14.8958
27395,14.8958
27395.5,14.8958
27396,14.8958
27396.5,14.8958
27397,13.8958
27397.5,11.8958
27398,11
27398.5,11
27399,11
27399.5,11
27400,11
27400.5,11
27401,11
27401.5,11.5
27402,12.5
27402.5,13.75
27403,15
27403.5,14.9479
