time,RSUExampleScenario.node[3145].veinsmobility.speed
27458,4.86366
27458.5,5.21375
27459,5.33416
27459.5,5.75444
27460,6.29936
27460.5,6.8036
27461,7.19706
27461.5,7.27005
27462,6.69955
27462.5,5.12906
27463,2.87906
27463.5,2.87906
27464,3.07776
27464.5,3.25245
27465,2.98035
27465.5,3.20824
27466,3.93614
27466.5,1.68614
27467,1.68614
27467.5,1.56004
27468,1.79716
27468.5,2.2863
27469,2.9192
27469.5,0
27470,1
27470.5,0
27471,0
27471.5,0.5
27472,1.5
27472.5,2.75
27473,4
27473.5,5.25
27474,6.5
27474.5,7.56654
27475,8.55966
27475.5,9.54412
27476,10.4534
27476.5,11.2912
27477,11.7743
27477.5,12.0638
27478,12.1949
27478.5,12.3251
27479,12.4255
27479.5,12.4564
27480,12.486
27480.5,10.236
27481,10.236
27481.5,10.0174
27482,8.79882
27482.5,6.58024
27483,4.33024
27483.5,2.08024
27484,0
27484.5,0
27485,0
27485.5,0
27486,0
27486.5,0
27487,0.5
27487.5,1.5
27488,2.75
27488.5,4
27489,5.25
27489.5,6.5
27490,7.50821
27490.5,7.24783
27491,7.48746
27491.5,6.69892
27492,6.69892
27492.5,7.00207
27493,7.55635
27493.5,6.17511
27494,6.17511
27494.5,6.67511
27495,7.67511
27495.5,8.92511
27496,10.1751
27496.5,11.3298
27497,12.046
27497.5,12.5837
27498,13.3159
27498.5,13.9054
27499,14.3865
27499.5,14.7449
27500,14.6506
27500.5,14.6035
27501,14.5799
27501.5,14.5681
27502,14.5622
27502.5,14.5593
27503,14.5578
27503.5,14.5571
27504,14.5567
27504.5,14.5565
27505,14.5564
27505.5,14.5564
27506,14.5564
27506.5,14.5563
27507,14.5563
27507.5,14.4829
27508,13.9869
27508.5,12.6442
27509,11
27509.5,11
27510,11
27510.5,11
27511,11
27511.5,11
27512,11.4114
27512.5,11.8935
27513,12.3198
27513.5,12.5985
27514,12.7314
27514.5,12.8635
27515,13.0037
27515.5,13.1409
27516,13.2722
27516.5,13.3933
27517,13.5001
27517.5,13.0536
27518,12.2113
27518.5,12.2113
27519,11.6023
27519.5,11.4262
27520,11.0096
27520.5,10.5682
27521,10.0894
27521.5,9.6941
27522,9.50506
27522.5,9.54035
27523,9.6759
27523.5,10.3114
27524,10.8104
27524.5,11.2348
27525,11.6264
27525.5,11.7622
27526,11.8871
27526.5,11.9829
27527,12.0673
27527.5,12.1412
27528,12.2072
27528.5,12.268
27529,12.3248
27529.5,12.3604
27530,12.432
27530.5,12.5363
27531,12.663
27531.5,12.7812
27532,12.7572
27532.5,11.7333
27533,11
27533.5,11
27534,11
27534.5,11
27535,11
27535.5,11.5
27536,12.5
27536.5,13.4641
27537,13.5856
27537.5,11.3356
27538,11.3356
27538.5,9.89621
27539,8.28435
27539.5,8.28435
27540,8.78435
27540.5,9.78435
27541,11.0343
27541.5,12.2843
27542,13.5343
27542.5,14.3977
27543,14.8228
27543.5,14.6896
27544,14.6229
