time,RSUExampleScenario.node[2236].veinsmobility.speed
27331.5,0.75
27332,1.25
27332.5,1.94468
27333,2.4491
27333.5,2.8755
27334,3.32744
27334.5,3.82954
27335,4.83164
27335.5,3.76794
27336,2.24251
27336.5,2.24251
27337,2.74251
27337.5,3.35237
27338,3.6977
27338.5,3.79645
27339,3.88626
27339.5,3.95537
27340,4.02531
27340.5,2.2357
27341,2.2357
27341.5,2.2856
27342,2.79756
27342.5,3.29139
27343,3.37802
27343.5,3.33268
27344,3.57631
27344.5,4.16039
27345,4.69312
27345.5,4.60115
27346,3.50919
27346.5,2.48173
27347,2.48173
27347.5,2.7238
27348,3.46587
27348.5,4.45689
27349,5.22869
27349.5,4.5316
27350,2.87339
27350.5,2.87339
27351,2.26877
27351.5,2.26877
27352,2.59208
27352.5,3.41538
27353,4.12534
27353.5,4.2516
27354,0
27354.5,1
27355,2.25
27355.5,3.5
27356,4.75
27356.5,6
27357,7.25
27357.5,7.79364
27358,6.45466
27358.5,4.20466
27359,4.20466
27359.5,4.70466
27360,5.30347
27360.5,5.34595
27361,3.09595
27361.5,3.09595
27362,0.845952
27362.5,0
27363,0.248741
27363.5,0.600695
27364,1.14292
27364.5,1.85427
27365,2.44238
27365.5,2.96608
27366,3.98978
27366.5,1.73978
27367,1.73978
27367.5,2.23978
27368,2.23836
27368.5,2.73694
27369,3.73552
27369.5,3.13711
27370,3.13711
27370.5,2.52028
27371,2.33188
27371.5,2.14309
27372,1.55066
27372.5,1.55066
27373,2.05066
27373.5,3.05066
27374,3.13557
27374.5,3.72048
27375,4.80539
27375.5,6.05539
27376,7.30539
27376.5,7.22585
27377,7.6463
27377.5,7.61479
27378,7.63223
27378.5,7.71311
27379,7.81875
27379.5,7.94169
27380,5.69169
27380.5,5.69169
27381,6.19169
27381.5,6.60837
27382,6.54869
27382.5,5.489
27383,3.42931
27383.5,1.17931
27384,1.17931
27384.5,0.339654
27385,0
27385.5,0
27386,0
27386.5,0
27387,0
27387.5,0.54098
27388,1.29792
27388.5,2.23212
27389,3.28959
27389.5,4.426
27390,0
27390.5,0
27391,0.5
27391.5,1.5
27392,2.75
27392.5,4
27393,5.25
27393.5,6.5
27394,7.75
27394.5,9
27395,10.25
27395.5,11.5
27396,12.75
27396.5,14
27397,15.25
27397.5,16.5
27398,16.25
27398.5,16
27399,15.8086
27399.5,15.713
27400,15.6651
27400.5,15.6412
27401,15.6292
27401.5,15.6233
27402,15.6203
27402.5,15.6188
27403,15.618
27403.5,15.6177
27404,15.6175
27404.5,15.8174
27405,15.7173
27405.5,15.6673
27406,15.6423
27406.5,15.6298
27407,15.6235
27407.5,14.6173
27408,12.9081
27408.5,11
27409,11
27409.5,11
27410,11
27410.5,11
27411,11
27411.5,11.5
27412,12.5
27412.5,13.75
27413,15
27413.5,16.25
27414,16
27414.5,15.8086
27415,15.713
27415.5,15.6651
27416,15.6412
27416.5,15.6292
27417,15.6233
27417.5,15.6203
27418,15.6188
27418.5,15.618
27419,15.6177
27419.5,15.6175
27420,15.6174
27420.5,15.6173
27421,15.6173
27421.5,15.6173
27422,15.6173
27422.5,15.6173
27423,15.6173
27423.5,15.6173
27424,15.6153
27424.5,15.6084
27425,16.1014
27425.5,15.8594
27426,15.7383
27426.5,14.6173
27427,13.1497
27427.5,11.5703
27428,11
27428.5,11
27429,11
27429.5,11
27430,11
27430.5,11
27431,11.5
27431.5,12.5
27432,13.75
27432.5,15
27433,16.25
27433.5,16
27434,15.8086
27434.5,15.713
27435,15.6651
27435.5,15.6412
27436,15.6292
27436.5,15.8233
27437,15.7203
27437.5,15.6688
