time,RSUExampleScenario.node[3348].veinsmobility.speed
27488.5,5.01053
27489,6.06579
27489.5,7.31579
27490,7.34824
27490.5,7.40763
27491,5.15763
27491.5,2.90763
27492,2.90763
27492.5,3.40763
27493,4.40763
27493.5,5.65763
27494,6.90763
27494.5,7.25053
27495,8.09343
27495.5,9.34343
27496,10.5934
27496.5,10.7354
27497,11.3774
27497.5,12.5194
27498,13.7694
27498.5,13.9115
27499,14.0517
27499.5,14.1897
27500,14.3212
27500.5,14.4074
27501,14.006
27501.5,14.1046
27502,14.7033
27502.5,14.8471
27503,14.9909
27503.5,15.1346
27504,14
27504.5,14
27505,14
27505.5,14
27506,14.5
27506.5,14.6438
27507,14.7851
27507.5,15.4264
27508,16.5678
27508.5,14
27509,14
27509.5,14
27510,14
27510.5,14
27511,13.8802
27511.5,13.6851
27512,13.3727
27512.5,12.8675
27513,12.2365
27513.5,12.085
27514,11.2587
27514.5,11.2587
27515,11.0809
27515.5,10.8742
27516,10.672
27516.5,10.4686
27517,9.26521
27517.5,9.26521
27518,8.9449
27518.5,8.11505
27519,7.09484
27519.5,5.82088
27520,5.82088
27520.5,5.22452
27521,5.22452
27521.5,4.82751
27522,4.45676
27522.5,4.29336
27523,4.24869
27523.5,4.26213
27524,2.12686
27524.5,2.12686
27525,2.40212
27525.5,2.46021
27526,2.36733
27526.5,2.3315
27527,2.23534
27527.5,2.08637
27528,1.95135
27528.5,1.91308
27529,1.95127
27529.5,0.9674
27530,0
27530.5,0.997741
27531,1.37967
27531.5,1.46626
27532,1.42686
27532.5,1.34348
27533,1.25238
27533.5,0
27534,0
27534.5,0.117408
27535,0
27535.5,0.0547274
27536,0.114306
27536.5,0.176314
27537,0.481924
27537.5,0
27538,0
27538.5,0.300269
27539,0
27539.5,0.304379
27540,0
27540.5,0.360962
27541,0
27541.5,0.0281468
27542,0.0558294
27542.5,0.325817
27543,0
27543.5,0.299725
27544,0
27544.5,0.0340973
27545,0.0700796
27545.5,0.102652
27546,0.13849
27546.5,0.16733
27547,0
27547.5,0.0398622
27548,0.0832617
27548.5,0.125022
27549,0.160092
27549.5,0.187427
27550,0
27550.5,0.0432592
27551,0.337498
27551.5,0
27552,0.0422548
27552.5,0.0843151
27553,0.124168
27553.5,0.160188
27554,0.191318
27554.5,0
27555,0.0426621
27555.5,0.0849123
27556,0.124565
27556.5,0.159804
27557,0.187213
27557.5,0
27558,0.0390416
27558.5,0.0782369
27559,0.114092
27559.5,0.143173
27560,0
27560.5,0.0356332
27561,0.0701722
27561.5,0.101507
27562,0.126865
27562.5,0
27563,0.0299244
27563.5,0.0586076
27564,0
27564.5,0.0278123
27565,0.0544447
27565.5,0
27566,0.0257822
27566.5,0
27567,0.0251318
27567.5,0
27568,0
27568.5,0
27569,0
27569.5,0
27570,0
27570.5,0
27571,0
27571.5,0
27572,0
27572.5,0
27573,0
27573.5,0
27574,0
27574.5,0.0258111
27575,0.0511842
27575.5,0
27576,0.257271
27576.5,0
27577,0.0357852
27577.5,0.451681
27578,0
27578.5,0.0384524
27579,0.196921
27579.5,0.761718
27580,1.36049
27580.5,2.05372
27581,2.8674
27581.5,4.1174
27582,5.3674
27582.5,6.6174
27583,7.56359
27583.5,8.58509
27584,9.5357
27584.5,9.66826
27585,9.8014
27585.5,9.93409
27586,10.059
27586.5,10.1488
27587,10.2094
27587.5,9
27588,9
27588.5,9
27589,9
27589.5,9
27590,9
27590.5,9
27591,9
27591.5,9.5
27592,10.5
27592.5,11.75
27593,13
27593.5,14.25
27594,15.3339
27594.5,15.4607
27595,15.5811
27595.5,15.5356
27596,15.5128
27596.5,15.5014
27597,15.4957
27597.5,15.4928
27598,15.4914
27598.5,15.4907
27599,15.4903
27599.5,15.4901
27600,15.4901
27600.5,15.49
27601,15.49
27601.5,15.49
27602,15.49
27602.5,15.49
27603,15.49
27603.5,15.49
27604,15.49
27604.5,15.49
27605,15.49
27605.5,15.49
27606,15.49
27606.5,15.49
27607,15.49
27607.5,15.49
27608,15.49
27608.5,15.49
27609,15.49
27609.5,15.49
27610,15.49
27610.5,15.49
27611,15.49
27611.5,15.49
27612,15.49
27612.5,15.49
27613,15.49
27613.5,15.49
27614,15.49
27614.5,15.49
27615,15.49
27615.5,15.49
27616,15.49
27616.5,15.49
27617,15.49
27617.5,15.49
27618,15.49
27618.5,15.49
27619,15.49
27619.5,15.49
27620,15.49
27620.5,15.49
27621,15.49
27621.5,15.49
27622,15.49
27622.5,15.49
27623,15.49
27623.5,15.49
27624,15.49
27624.5,15.49
