time,RSUExampleScenario.node[1013].veinsmobility.speed
27150.5,5.01302
27151,5.62605
27151.5,5.72403
27152,6.22403
27152.5,6.72403
27153,6.79991
27153.5,6.87472
27154,6.94844
27154.5,7.02106
27155,7.09255
27155.5,7.15322
27156,7.1192
27156.5,7.09861
27157,7.1578
27157.5,7.21589
27158,7.77399
27158.5,8.83208
27159,10.0821
27159.5,11.3321
27160,11.4445
27160.5,11.5481
27161,11.641
27161.5,11.7203
27162,11.7815
27162.5,11.8159
27163,11.8082
27163.5,11.745
27164,10.6818
27164.5,8.61857
27165,8.61857
27165.5,7.03022
27166,7.03022
27166.5,6.69733
27167,5.36443
27167.5,5.36443
27168,3.24458
27168.5,3.24458
27169,1.81314
27169.5,1.81314
27170,0.71197
27170.5,0
27171,0.0420477
27171.5,0.088421
27172,0.13685
27172.5,0.181659
27173,0.217264
27173.5,0.269071
27174,0.702338
27174.5,0.754487
27175,0
27175.5,0.0670005
27176,0.136637
27176.5,0.201507
27177,0.269906
27177.5,0.758254
27178,0.787271
27178.5,0
27179,0.0667885
27179.5,0.132107
27180,0.193093
27180.5,0.247323
27181,0.293129
27181.5,0.329751
27182,0.357265
27182.5,0
27183,0.373601
27183.5,0.433721
27184,0.491639
27184.5,0
27185,0.0595613
27185.5,0.117659
27186,0.171441
27186.5,0.230837
27187,0.270245
27187.5,0.315298
27188,0
27188.5,0.0594967
27189,0.117511
27189.5,0.171148
27190,0.230256
27190.5,0.269473
27191,0.314486
27191.5,0
27192,0.0593667
27192.5,0.117237
27193,0.170682
27193.5,0.217179
27194,0.274565
27194.5,0.302538
27195,0.340186
27195.5,0
27196,0.0572491
27196.5,0.113082
27197,0.436894
27197.5,0.494531
27198,0
27198.5,0.0624311
27199,0.470616
27199.5,0.885114
27200,0.935298
27200.5,1.29314
27201,1.68429
27201.5,1.98615
27202,2.66721
27202.5,3.55086
27203,4.80086
27203.5,5.99717
27204,3.74717
27204.5,3.74717
27205,4.24717
27205.5,5.24717
27206,6.49717
27206.5,7.74717
27207,7.5584
27207.5,7.68456
27208,7.7701
27208.5,7.7614
27209,7.64415
27209.5,6.5269
27210,6.5269
27210.5,6.37177
27211,5.73901
27211.5,5.42952
27212,4.12004
27212.5,4.12004
27213,4.62004
27213.5,5.62004
27214,6.63393
27214.5,7.55367
27215,8.40269
27215.5,9.1612
27216,9.83861
27216.5,10.5082
27217,11.2473
27217.5,12.0895
27218,9.83954
27218.5,9.83954
27219,9.86389
27219.5,9.81913
27220,9.87725
27220.5,10.4354
27221,11.3383
27221.5,12.7413
27222,12.5246
27222.5,12.383
27223,12.4318
27223.5,12.4753
27224,12.4157
27224.5,12.4323
27225,12.132
27225.5,12.0708
27226,11.9608
27226.5,12.3507
27227,10.8651
27227.5,9.569
27228,9.569
27228.5,10.069
27229,8.77812
27229.5,7.43997
27230,6.04441
27230.5,4.57565
27231,3.00577
27231.5,1.27377
27232,0
27232.5,0
27233,0
27233.5,0
27234,0
27234.5,0
27235,0
27235.5,0
27236,0
27236.5,0
27237,0
27237.5,0
27238,0
27238.5,0
27239,0
27239.5,0
27240,0
27240.5,0
27241,0
27241.5,0
27242,0
27242.5,0
27243,0
27243.5,0
27244,0
27244.5,0
27245,0
27245.5,0
27246,0
27246.5,0
27247,0
27247.5,0
27248,0
27248.5,0
27249,0
27249.5,0
27250,0
27250.5,0
27251,0
27251.5,0
27252,0
27252.5,0
27253,0
27253.5,0
27254,0
27254.5,0
27255,0
27255.5,0
27256,0
27256.5,0
27257,0
27257.5,0
27258,0
27258.5,0
27259,0
27259.5,0
27260,0
27260.5,0
27261,0
27261.5,0
27262,0
27262.5,0
27263,0
27263.5,0
27264,0
27264.5,0
27265,0
27265.5,0
27266,1
27266.5,2.25
27267,3.5
27267.5,3.46622
27268,3.39128
27268.5,3.31836
27269,3.24753
27269.5,3.17891
27270,3.12129
27270.5,3.0703
27271,2.95465
27271.5,2.84608
27272,2.74399
27272.5,2.6479
27273,2.51689
27273.5,2.38729
27274,2.26774
27274.5,2.14851
27275,2.03969
27275.5,1.94075
27276,1.851
27276.5,1.69126
27277,1.53925
27277.5,1.39055
27278,1.26992
27278.5,1.6493
27279,1.52267
27279.5,1.44721
27280,1.44176
27280.5,1.44603
27281,1.49076
27281.5,1.53276
27282,1.57156
27282.5,1.60229
27283,1.57087
27283.5,1.49679
27284,1.60944
27284.5,1.92581
27285,2.28645
27285.5,2.13011
27286,1.89703
27286.5,1.94616
27287,2.19875
27287.5,2.54073
27288,2.93265
27288.5,3.428
27289,3.5636
27289.5,1.3136
27290,1.3136
27290.5,1.37403
27291,1.26457
27291.5,1.15229
27292,1.54001
27292.5,2.42773
27293,2.43041
27293.5,1.09898
27294,0.955972
27294.5,1.31297
27295,1.40313
27295.5,1.90238
27296,2.72249
27296.5,1.49154
27297,1.49154
27297.5,1.56133
27298,1.13706
27298.5,0.918364
27299,0
27299.5,0.446631
27300,0.50619
27300.5,0.568018
27301,0
27301.5,0.0713082
27302,0.141147
27302.5,0.210517
27303,0.278682
27303.5,0.345532
27304,0.415721
27304.5,0.446568
27305,0
27305.5,0.0723577
27306,0.545907
27306.5,0.571684
27307,0.597297
27307.5,0.623447
27308,0.65074
27308.5,0.679672
27309,0.71059
27309.5,0.742878
27310,0.77507
27310.5,0.815464
27311,1.14848
27311.5,1.21951
27312,1.6303
27312.5,1.69675
27313,1.94871
27313.5,1.86384
27314,1.88713
27314.5,1.9962
27315,2.03721
27315.5,2.09188
27316,2.19703
27316.5,2.3719
27317,2.63172
27317.5,2.98231
27318,3.40191
27318.5,3.88637
27319,4.72229
27319.5,5.35669
27320,5.72732
27320.5,5.83522
27321,5.90091
27321.5,5.95371
27322,5.90086
27322.5,4.84802
27323,4.84802
27323.5,4.68902
27324,4.99272
27324.5,5.79643
27325,7.04643
27325.5,8.29643
27326,9.54643
27326.5,10.7964
27327,11
27327.5,11
27328,11.5
27328.5,12.5
27329,13.75
27329.5,13.3732
27330,12.9856
27330.5,12.7575
27331,12.6836
27331.5,12.7489
27332,12.8119
27332.5,12.8637
27333,12.9068
27333.5,12.9417
27334,11
27334.5,11
27335,11
27335.5,11
27336,11
