time,RSUExampleScenario.node[3240].veinsmobility.speed
27471.5,5.4
27472,5.9
27472.5,6.4
27473,6.9
27473.5,7.03042
27474,7.12686
27474.5,7.38546
27475,7.51357
27475.5,7.63732
27476,7.76015
27476.5,7.87802
27477,7.95131
27477.5,7.93508
27478,7.85227
27478.5,7.73578
27479,7.60457
27479.5,7.46663
27480,7.28935
27480.5,7.00933
27481,6.61345
27481.5,6.15265
27482,5.68098
27482.5,5.23529
27483,4.76165
27483.5,3.28801
27484,1.03938
27484.5,1.03938
27485,0.518009
27485.5,0
27486,0.526835
27486.5,0
27487,0.363242
27487.5,0
27488,0.0584484
27488.5,0.115177
27489,0.366713
27489.5,1.11825
27490,2.36825
27490.5,3.61825
27491,4.86825
27491.5,4.76086
27492,5.04554
27492.5,5.81288
27493,6.82155
27493.5,7.84215
27494,8.89045
27494.5,10.0396
27495,11.2896
27495.5,12.5396
27496,10.2896
27496.5,8.0396
27497,8.0396
27497.5,7.32482
27498,7.32482
27498.5,7.50897
27499,7.5682
27499.5,7.31899
27500,7.09866
27500.5,7.14275
27501,7.53891
27501.5,8.24478
27502,9.16346
27502.5,10.2182
27503,11.3614
27503.5,12.6114
27504,13.6257
27504.5,14.197
27505,14
27505.5,13.997
27506,13.9955
27506.5,13.9945
27507,14.1327
27507.5,14.5909
27508,15.367
27508.5,16.0311
27509,16.3347
27509.5,16.3211
27510,15.3076
27510.5,13.294
27511,11.044
27511.5,11.044
27512,11.544
27512.5,11.9839
27513,9.7339
27513.5,7.4839
27514,7.4839
27514.5,5.2339
27515,5.2339
27515.5,5.7339
27516,6.7339
27516.5,7.9839
27517,9.2339
27517.5,8.85395
27518,8.2403
27518.5,7.68448
27519,7.17688
27519.5,6.66148
27520,6.18302
27520.5,5.74849
27521,5.33759
27521.5,4.94809
27522,4.59245
27522.5,4.26749
27523,3.94925
27523.5,3.65071
27524,3.37717
27524.5,3.12633
27525,1.8755
27525.5,1.8755
27526,0
27526.5,0
27527,0.0396203
27527.5,0.523327
27528,0.796448
27528.5,0
27529,0.0535726
27529.5,0.106137
27530,0.155865
27530.5,0.201534
27531,0.242722
27531.5,0.279644
27532,0.312819
27532.5,0.342763
27533,0
27533.5,0.060028
27534,0.11977
27534.5,0.176909
27535,0.229577
27535.5,0.276528
27536,0.317104
27536.5,0.347099
27537,0
27537.5,0.0583649
27538,0.116901
27538.5,0.173035
27539,0.224537
27539.5,0.267339
27540,0.297395
27540.5,0
27541,0.0540807
27541.5,0.108597
27542,0.159379
27542.5,0.202296
27543,0.235471
27543.5,0
27544,0.0487465
27544.5,0.0961378
27545,0.139531
27545.5,0.17668
27546,0.204577
27546.5,0
27547,0.0409846
27547.5,0.0809979
27548,0.116792
27548.5,0.146307
27549,0
27549.5,0.0369811
27550,0.0725432
27550.5,0.105993
27551,0.149664
27551.5,0.296876
27552,0.74816
27552.5,1.53923
27553,2.55976
27553.5,3.80976
27554,5.05976
27554.5,6.30976
27555,7.55976
27555.5,8.80976
27556,8.39248
27556.5,8.45968
27557,8.57882
27557.5,9.19797
27558,10.3171
27558.5,10.4375
27559,10.5439
27559.5,10.6192
27560,8.36924
27560.5,8.36924
27561,8.48902
27561.5,8.58293
27562,8.64333
27562.5,7.44206
27563,6.59796
27563.5,5.94823
27564,5.79106
27564.5,5.42513
27565,5.04288
27565.5,4.60221
27566,4.15612
27566.5,3.1848
27567,1.33535
27567.5,0.946372
27568,0
27568.5,0.698607
27569,1.74581
27569.5,0.907858
27570,0
27570.5,0.0463756
27571,0
27571.5,0.0755953
27572,0.651191
27572.5,1.60926
27573,1.19185
27573.5,1.10271
27574,0.952912
27574.5,0
27575,0.122004
27575.5,0.243787
27576,0.362296
27576.5,0.477598
27577,0.588671
27577.5,0.689464
27578,0.783733
27578.5,0.865508
27579,0.935314
27579.5,0.992349
27580,1.03615
27580.5,1.0666
27581,1.08386
27581.5,1.087
27582,1.07506
27582.5,1.04907
27583,1.0106
27583.5,0.961575
27584,0
27584.5,0.0872844
27585,0.173251
27585.5,0.254885
27586,0.328858
27586.5,0.39198
27587,0.442065
27587.5,0.477008
27588,0
27588.5,0.0723527
27589,0.142966
27589.5,0.208323
27590,0.265016
27590.5,0.309989
27591,0.341102
27591.5,0
27592,0.353255
27592.5,0
27593,0.411381
27593.5,0.472813
27594,0.891019
27594.5,1.34811
27595,1.8547
27595.5,2.39787
27596,2.82694
27596.5,3.09733
27597,3.19267
27597.5,3.28641
27598,3.37912
27598.5,3.47117
27599,3.57016
27599.5,3.66732
27600,3.74794
27600.5,3.78168
27601,4.00269
27601.5,4.34943
27602,4.77303
27602.5,5.20112
27603,5.53357
27603.5,5.6454
27604,5.93175
27604.5,6.25297
27605,6.3545
27605.5,6.62424
27606,7.01172
27606.5,7.70207
27607,8.25888
27607.5,8.72629
27608,9.14677
27608.5,9.47575
27609,9.60197
27609.5,9.72688
27610,9.83986
27610.5,9.92556
27611,10.0306
27611.5,9.41093
27612,7.79128
27612.5,7.79128
27613,7.42961
27613.5,7.25862
27614,7.20208
27614.5,7.21559
27615,7.26839
27615.5,7.40381
27616,7.46673
27616.5,5.21673
27617,5.21673
27617.5,5.53511
27618,5.78956
27618.5,5.57899
27619,5.43151
27619.5,5.33614
27620,5.27292
27620.5,5.22759
27621,5.2135
27621.5,5.28454
27622,5.51403
27622.5,5.9502
27623,6.59678
27623.5,7.47582
27624,8.48375
27624.5,9.67038
27625,10.5439
27625.5,11.1851
27626,11.7452
27626.5,12.3817
27627,13.1767
27627.5,13.9906
27628,14.635
27628.5,14.7653
27629,14.8538
27629.5,14
27630,14
27630.5,14
27631,14
27631.5,14.5
27632,15.5
27632.5,16.75
27633,17.7098
27633.5,18.2773
27634,18.6252
27634.5,18.4538
27635,18.3681
27635.5,18.3253
27636,18.3038
27636.5,18.2931
27637,18.2878
27637.5,18.2851
27638,18.2837
27638.5,18.2831
27639,18.2827
27639.5,18.2826
27640,18.2825
27640.5,18.2824
27641,18.2824
27641.5,18.2824
27642,18.2824
27642.5,18.2824
27643,18.2824
27643.5,18.2824
27644,18.4176
27644.5,18.35
27645,18.3162
27645.5,18.2993
27646,18.2909
27646.5,18.2838
27647,18.1478
27647.5,17.0118
27648,14.8758
27648.5,14
27649,14
27649.5,14
27650,14
27650.5,14
27651,14.5
27651.5,15.5
27652,16.75
27652.5,18
27653,18.1398
27653.5,18.2772
27654,18.4115
27654.5,18.3469
27655,18.3147
27655.5,18.2985
27656,18.2905
27656.5,18.2864
27657,18.2844
27657.5,18.2834
27658,18.2829
27658.5,18.2827
27659,18.2825
27659.5,18.2825
27660,18.2824
