time,RSUExampleScenario.node[173].veinsmobility.speed
27026.5,3.7
27027,4.95
27027.5,6.2
27028,6.55204
27028.5,7.33282
27029,8.35704
27029.5,9.03751
27030,10.122
27030.5,11.3068
27031,12.5054
27031.5,13.4833
27032,13.6178
27032.5,13.7499
27033,13.8783
27033.5,14.0012
27034,14.1252
27034.5,14.2402
27035,14.3314
27035.5,14.3291
27036,13.3268
27036.5,11.7479
27037,10.0944
27037.5,10.0944
27038,9.84441
27038.5,9.59441
27039,9.34441
27039.5,9.09441
27040,9.34441
27040.5,8.19944
27041,6.756
27041.5,6.756
27042,6.92254
27042.5,7.21959
27043,7.63437
27043.5,8.34889
27044,8.93575
27044.5,9.85419
27045,10.9384
27045.5,12.1884
27046,13.4384
27046.5,14.6884
27047,15.3904
27047.5,15.1404
27048,14.9544
27048.5,14.8615
27049,14.815
27049.5,14.7918
27050,14.7801
27050.5,14.7743
27051,14.7714
27051.5,14.77
27052,14.7692
27052.5,14.7689
27053,14.7687
27053.5,14.7686
27054,14.7686
27054.5,14.7685
27055,14.7685
27055.5,14.7493
27056,14.4403
27056.5,13.1313
27057,11
27057.5,11
27058,11
27058.5,11
27059,11
27059.5,11
27060,11.5
27060.5,12.5
27061,13.75
27061.5,14.9782
27062,14.8734
27062.5,14.8209
27063,14.7947
27063.5,14.7816
27064,14.7751
27064.5,14.7718
27065,14.7702
27065.5,14.7693
27066,14.7689
27066.5,14.7687
27067,14.7686
27067.5,14.7686
27068,14.7685
27068.5,14.7685
27069,14.7685
27069.5,14.7685
27070,14.7685
27070.5,14.7685
27071,14.7685
27071.5,14.7685
27072,14.7685
27072.5,14.7685
27073,14.7685
27073.5,14.7685
27074,14.7685
27074.5,14.7685
27075,14.7685
27075.5,14.7579
27076,13.7473
27076.5,12.1466
27077,11
27077.5,11
27078,11
27078.5,11
27079,11
27079.5,11
27080,11.5
27080.5,12.5
27081,13.75
27081.5,15
27082,14.8843
27082.5,14.8264
27083,14.7975
27083.5,14.783
27084,14.7758
27084.5,14.7721
27085,14.7703
27085.5,14.7694
27086,14.769
27086.5,14.7687
27087,14.7686
