time,RSUExampleScenario.node[1083].veinsmobility.speed
27162,5.08805
27162.5,6.18208
27163,6.68208
27163.5,7.18208
27164,7.68208
27164.5,8.18208
27165,8.68208
27165.5,8.81607
27166,8.86989
27166.5,8.91214
27167,8.94486
27167.5,8.96637
27168,8.97298
27168.5,8.9609
27169,8.70411
27169.5,8.0583
27170,7.47149
27170.5,7.03161
27171,6.03564
27171.5,4.57033
27172,2.32803
27172.5,2.32803
27173,2.6577
27173.5,2.73778
27174,0.487783
27174.5,0
27175,0.0122166
27175.5,0.524433
27176,1.53665
27176.5,2.78665
27177,2.88399
27177.5,2.39647
27178,2.09504
27178.5,2.20847
27179,2.31554
27179.5,2.40858
27180,2.47943
27180.5,2.00984
27181,1.70647
27181.5,1.50026
27182,1.59944
27182.5,1.68244
27183,1.42831
27183.5,1.22882
27184,1.04873
27184.5,0.925225
27185,0
27185.5,0.070526
27186,0.142622
27186.5,0.213557
27187,0.280977
27187.5,0.34035
27188,0.387013
27188.5,0.420264
27189,0
27189.5,0.0698512
27190,0.140605
27190.5,0.207759
27191,0.266854
27191.5,0.315773
27192,0.353391
27192.5,0.379655
27193,0
27193.5,0.0625434
27194,0.12361
27194.5,0.180308
27195,0.230115
27195.5,0.271167
27196,0.300457
27196.5,0
27197,0.0524224
27197.5,0.104413
27198,0.152211
27198.5,0.192131
27199,0.222244
27199.5,0
27200,0.0439441
27200.5,0.0870672
27201,0.126061
27201.5,0.15745
27202,0
27202.5,0.0371265
27203,0.0728308
27203.5,0.104253
27204,0
27204.5,0.0325075
27205,0.0637039
27205.5,0.0909563
27206,0
27206.5,0.0281505
27207,0.055111
27207.5,0
27208,0.0261066
27208.5,0
27209,0.0254515
27209.5,0
27210,0
27210.5,0
27211,0
27211.5,0
27212,0
27212.5,0
27213,0
27213.5,0
27214,0
27214.5,0
27215,0
27215.5,0
27216,0
27216.5,0
27217,0
27217.5,0
27218,0
27218.5,0
27219,0
27219.5,0.0251262
27220,0.0501441
27220.5,0
27221,0.0251307
27221.5,0.0501545
27222,0
27222.5,0.0251587
27223,0.0502666
27223.5,0.301667
27224,0.565529
27224.5,0
27225,0
27225.5,0.282872
27226,0.791565
27226.5,1.46963
27227,2.52347
27227.5,3.35058
27228,3.93686
27228.5,4.39735
27229,4.37595
27229.5,3.35455
27230,1.33315
27230.5,1.33315
27231,1.83315
27231.5,2.7529
27232,3.22116
27232.5,3.32571
27233,3.42797
27233.5,3.52908
27234,3.50728
27234.5,2.62906
27235,1.12323
27235.5,0.971758
27236,1.03617
27236.5,1.34859
27237,2.10881
27237.5,1.63759
27238,0.364236
27238.5,0.724256
27239,0
27239.5,0.882325
27240,0
27240.5,0.0487848
27241,0.0975339
27241.5,0.141416
27242,0.177292
27242.5,0.202553
27243,0
27243.5,0.0382118
27244,0.0759876
27244.5,0.074544
27245,0.504258
27245.5,0.93578
27246,0.466185
27246.5,0.370917
27247,0.320114
27247.5,0.539849
27248,1.16037
27248.5,2.09563
27249,3.18826
27249.5,3.72445
27250,3.98984
27250.5,4.09668
27251,4.18057
27251.5,4.46336
27252,4.98057
27252.5,5.2664
27253,3.0164
27253.5,0.766395
27254,0
27254.5,0
27255,0
27255.5,0
27256,0.12995
27256.5,0.57734
27257,1.2656
27257.5,2.06938
27258,2.90099
27258.5,4.15099
27259,4.79393
27259.5,3.7009
27260,3.7009
27260.5,1.4509
27261,1.4509
27261.5,1.9509
27262,0.999397
27262.5,0
27263,0.5
27263.5,1.3442
27264,1.41851
27264.5,0.915468
27265,0
27265.5,0.785235
27266,0
27266.5,0
27267,0
27267.5,0.5
27268,1.5
27268.5,1.60409
27269,1.66383
27269.5,1.38619
27270,1.15832
27270.5,1.00575
27271,0.919575
27271.5,0.988012
27272,1.05566
27272.5,0.802282
27273,0
27273.5,0.0519438
27274,0.34436
27274.5,0.384035
27275,0.428234
27275.5,0
27276,0.0552596
27276.5,0.602522
27277,0.661721
27277.5,0.716787
27278,0
27278.5,0.0552287
27279,0.11631
27279.5,0.176462
27280,0.229124
27280.5,0.280839
27281,0.331895
27281.5,0.382548
27282,0.43301
27282.5,0
27283,0.0565231
27283.5,0.111768
27284,0.167179
27284.5,0.222827
27285,0.278775
27285.5,0.335081
27286,0
27286.5,0
27287,0
27287.5,0.348212
27288,0
27288.5,0.0544003
27289,0.107585
27289.5,0.157264
27290,0.201678
27290.5,0.256654
27291,0.31182
27291.5,0.367102
27292,0
27292.5,0.0507258
27293,0.317199
27293.5,0.349447
27294,0.38243
27294.5,0.838654
27295,1.3637
27295.5,1.6415
27296,1.69901
27296.5,0
27297,0
27297.5,0
27298,0.760536
27298.5,1.33238
27299,1.92143
27299.5,2.66801
27300,3.27948
27300.5,4.02971
27301,4.52659
27301.5,4.85563
27302,4.96283
27302.5,2.71283
27303,2.71283
27303.5,2.70642
27304,2.67038
27304.5,2.64065
27305,2.62635
27305.5,2.63002
27306,2.50789
27306.5,2.72664
27307,3.25789
27307.5,3.20147
27308,2.5139
27308.5,2.5139
27309,2.6302
27309.5,2.8322
27310,2.97954
27310.5,3.06985
27311,2.88518
27311.5,2.80555
27312,2.93291
27312.5,3.42912
27313,3.10326
27313.5,1.77741
27314,1.77741
27314.5,1.65406
27315,1.52163
27315.5,1.39283
27316,1.401
27316.5,1.68224
27317,1.78523
27317.5,1.94042
27318,2.18698
27318.5,2.41305
27319,2.64917
27319.5,2.79637
27320,2.98422
27320.5,3.24813
27321,3.64694
27321.5,4.20318
27322,4.48108
27322.5,5.11075
27323,5.98334
27323.5,7.23334
27324,8.48334
27324.5,9.57717
27325,10.3836
27325.5,10.9479
27326,11.2936
27326.5,11.4239
27327,11.5542
27327.5,11.6845
27328,11.8147
27328.5,11.9447
27329,12.0659
27329.5,12.1757
27330,12.2674
27330.5,12.3868
27331,12.6538
27331.5,13.2833
27332,14.4128
27332.5,15.1015
27333,15.4428
27333.5,15.3603
27334,15.319
27334.5,15.2984
27335,15.2881
27335.5,15.2829
27336,15.2804
27336.5,15.2791
27337,15.2784
27337.5,15.2781
27338,15.2779
27338.5,15.7778
27339,16.7776
27339.5,17.9815
27340,18.0866
27340.5,18.1781
27341,18.2622
27341.5,18.3343
27342,18.3338
27342.5,18.3336
27343,18.2761
27343.5,17.6688
27344,17.6688
27344.5,17.7548
27345,17.8306
27345.5,17.0775
27346,16.3217
27346.5,15.5352
27347,14.6805
27347.5,13.655
27348,12.8228
27348.5,12.098
27349,11.2545
27349.5,10.7672
27350,10.7799
27350.5,11.2925
27351,11.4283
27351.5,12.0641
27352,9.81406
27352.5,9.81406
27353,8.18208
27353.5,8.18208
27354,7.10318
27354.5,6.33725
27355,5.56908
27355.5,5.04964
27356,5.04964
27356.5,5.54964
27357,6.54964
27357.5,6.66434
27358,7.27904
27358.5,8.39374
27359,9.64374
27359.5,10.8937
27360,12.1437
27360.5,13.3937
27361,14.6437
27361.5,13.689
27362,13.1621
27362.5,12.9321
27363,12.9008
27363.5,12.9887
27364,13.1262
27364.5,13.7636
27365,14
27365.5,14
27366,14
27366.5,14.5
27367,15.5
27367.5,16.75
27368,18
27368.5,19.25
27369,19
27369.5,18.75
27370,18.5417
27370.5,18.4375
27371,18.3854
27371.5,18.3594
27372,18.3464
27372.5,18.3398
27373,18.3366
27373.5,18.335
27374,18.3341
27374.5,18.3337
27375,18.3335
27375.5,18.3334
