time,RSUExampleScenario.node[5105].veinsmobility.speed
27795,6.9
27795.5,8.15
27796,9.4
27796.5,10.65
27797,11.9
27797.5,13.15
27798,14.4
27798.5,13.7505
27799,13.1105
27799.5,13.1105
27800,13.6105
27800.5,13.1899
27801,12.6881
27801.5,12.6881
27802,13.1881
27802.5,13.2913
27803,13.8945
27803.5,13.9628
27804,14.0251
27804.5,12.2298
27805,11
27805.5,11
27806,11
27806.5,11
27807,11
27807.5,11
27808,11
27808.5,11
27809,11
27809.5,11.5
27810,12.5
27810.5,13.75
27811,15
27811.5,16.25
27812,16
27812.5,15.8086
27813,15.713
27813.5,15.6651
27814,15.6412
27814.5,15.6292
27815,15.6233
27815.5,15.6203
27816,15.6188
27816.5,15.4962
27817,15.22
27817.5,14.7583
27818,14.0699
27818.5,13.1107
27819,11.7988
27819.5,10.6709
27820,9.68657
27820.5,8.80952
27821,8.01838
27821.5,7.29952
27822,6.64574
27822.5,6.05052
27823,5.50803
27823.5,5.01298
27824,4.56062
27824.5,4.14664
27825,3.76717
27825.5,3.41869
27826,3.09802
27826.5,2.8023
27827,2.52894
27827.5,2.2756
27828,2.0402
27828.5,1.8209
27829,1.61611
27829.5,1.42449
27830,1.24498
27830.5,1.07682
27831,0.919644
27831.5,0
27832,0.0680309
27832.5,0.134315
27833,0.19532
27833.5,0.247642
27834,0.288266
27834.5,0.314861
27835,0
27835.5,0.051669
27836,0.101676
27836.5,0.146668
27837,0.18348
27837.5,0.209479
27838,0
27838.5,0.0394166
27839,0.0773623
27839.5,0.110877
27840,0.137224
27840.5,0
27841,0.269567
27841.5,0.489597
27842,1.08042
27842.5,1.92851
27843,3.17851
27843.5,4.42851
27844,5.67851
27844.5,6.92851
27845,8.17851
27845.5,9.42851
27846,10.6582
27846.5,11
27847,11
27847.5,11
27848,11
27848.5,11
27849,11
27849.5,11
27850,11
27850.5,11
27851,11.5
27851.5,12.5
27852,13.75
27852.5,15
27853,16.25
27853.5,16
27854,15.8086
27854.5,15.713
27855,15.6651
27855.5,15.6412
27856,15.6292
27856.5,15.6233
27857,15.6203
27857.5,15.8188
27858,15.718
27858.5,15.6677
27859,15.6425
27859.5,15.6299
27860,15.6236
27860.5,15.6204
27861,15.6189
27861.5,15.6181
27862,15.6177
27862.5,15.6175
27863,15.6174
27863.5,15.6173
27864,15.6173
27864.5,15.6173
