time,RSUExampleScenario.node[5559].veinsmobility.speed
27850,5.4
27850.5,5.9
27851,6.4
27851.5,6.9
27852,7.4
27852.5,7.9
27853,8.4
27853.5,8.9
27854,9.4
27854.5,9.9
27855,10.4
27855.5,8.15
27856,5.9
27856.5,3.65
27857,1.4
27857.5,1.4
27858,1.2065
27858.5,1.1321
27859,1.31509
27859.5,1.22007
27860,1.18758
27860.5,1.18454
27861,0.584274
27861.5,0
27862,0.620488
27862.5,0.925746
27863,1.06855
27863.5,1.1244
27864,1.1323
27864.5,0.566103
27865,0
27865.5,0.0497267
27866,0.0985564
27866.5,0.149488
27867,0.432733
27867.5,0.472069
27868,0
27868.5,0.0542745
27869,0.600237
27869.5,0.660684
27870,0
27870.5,0.0543222
27871,0.108739
27871.5,0.16128
27872,0.210451
27872.5,0.594855
27873,0.633975
27873.5,0
27874,0.121853
27874.5,0.242855
27875,0.361959
27875.5,0.475792
27876,0.58495
27876.5,0.687695
27877,0.777923
27877.5,0.861504
27878,1.44509
27878.5,1.41048
27879,1.87587
27879.5,2.84126
27880,4.09126
27880.5,5.34126
27881,6.59126
27881.5,7.84126
27882,9.09126
27882.5,10.3413
27883,11.5913
27883.5,12.8413
27884,14.0913
27884.5,13.5992
27885,12.8145
27885.5,12.0787
27886,11.3896
27886.5,11.3896
27887,11.8896
27887.5,11.3305
27888,11.3305
27888.5,11.8305
27889,12.3305
27889.5,12.8305
27890,13.3305
27890.5,12.4138
27891,11.5618
27891.5,10.7698
27892,10.0332
27892.5,9.34807
27893,0
27893.5,0
27894,0
27894.5,0
27895,0
27895.5,0
27896,0
27896.5,0
27897,0
27897.5,0
27898,0
27898.5,0
27899,0
27899.5,0
27900,0
