time,RSUExampleScenario.node[3117].veinsmobility.speed
27454.5,5.3848
27455,6.38546
27455.5,7.51078
27456,8.69845
27456.5,8.48634
27457,8.77423
27457.5,8.49768
27458,7.22113
27458.5,7.22113
27459,7.72113
27459.5,8.67107
27460,9.32706
27460.5,9.45216
27461,9.57055
27461.5,9.68719
27462,9.80059
27462.5,7.55059
27463,7.55059
27463.5,6.46231
27464,6.46231
27464.5,6.96231
27465,7.0948
27465.5,7.20888
27466,7.28169
27466.5,6.74641
27467,6.22626
27467.5,5.50649
27468,5.50649
27468.5,4.48752
27469,4.48752
27469.5,3.55831
27470,2.97087
27470.5,2.63985
27471,2.32274
27471.5,1.16119
27472,0.968085
27472.5,1.27498
27473,1.08469
27473.5,1.39441
27474,1.18796
27474.5,1.00345
27475,0.878561
27475.5,0
27476,0.486688
27476.5,0.535153
27477,0.581686
27477.5,0
27478,0.0601606
27478.5,0.118972
27479,0.178402
27479.5,0.237654
27480,0.296755
27480.5,0.621487
27481,0
27481.5,0.0629174
27482,0.124447
27482.5,0.186365
27483,0.247714
27483.5,0.308335
27484,0.368144
27484.5,0.427091
27485,0
27485.5,0.0601961
27486,0.119055
27486.5,0.1786
27487,0.237926
27487.5,0.296955
27488,0.324054
27488.5,0
27489,0.0593414
27489.5,0.117364
27490,0.176173
27490.5,0.234867
27491,0.293413
27491.5,0.58946
27492,0
27492.5,0.064656
27493,0.127905
27493.5,0.191458
27494,0.254426
27494.5,0.316758
27495,0.346709
27495.5,0
27496,0.0590593
27496.5,0.398329
27497,0.429428
27497.5,0.460183
27498,0
27498.5,0.0510242
27499,0.10084
27499.5,0.151635
27500,0.202641
27500.5,0.253932
27501,0.305562
27501.5,0.357577
27502,0.410034
27502.5,0.717808
27503,0.992095
27503.5,0
27504,0.687921
27504.5,1.05551
27505,1.12219
27505.5,1.1853
27506,1.2481
27506.5,1.2619
27507,1.44648
27507.5,1.86208
27508,2.50317
27508.5,3.21223
27509,3.91669
27509.5,4.58302
27510,5.19689
27510.5,5.78899
27511,6.41585
27511.5,4.16585
27512,4.16585
27512.5,4.66585
27513,4.48367
27513.5,4.50493
27514,4.48459
27514.5,4.36615
27515,4.19909
27515.5,4.02274
27516,3.85127
27516.5,3.69299
27517,3.54862
27517.5,3.43835
27518,3.54118
27518.5,3.73805
27519,3.93239
27519.5,4.09392
27520,4.21924
27520.5,4.51931
27521,4.45091
27521.5,3.51478
27522,3.51478
27522.5,1.26478
27523,0.730248
27523.5,0.596933
27524,0.685483
27524.5,1.01071
27525,1.58568
27525.5,1.898
27526,1.93788
27526.5,1.86046
27527,1.95697
27527.5,2.3088
27528,1.75041
27528.5,1.75041
27529,2.19339
27529.5,2.79898
27530,3.50817
27530.5,4.29683
27531,4.92341
27531.5,5.13163
27532,5.83984
27532.5,7.04805
27533,8.29805
27533.5,6.04805
27534,6.04805
27534.5,6.1917
27535,6.06584
27535.5,6.00718
27536,5.97858
27536.5,5.85038
27537,5.51878
27537.5,5.12731
27538,4.7314
27538.5,4.39058
27539,4.1325
27539.5,3.8934
27540,3.66989
27540.5,3.64341
27541,3.61283
27541.5,3.60167
27542,3.49824
27542.5,3.44719
27543,3.64281
27543.5,3.8887
27544,4.2936
27544.5,4.86299
27545,5.56526
27545.5,5.91533
27546,6.54606
27546.5,7.34714
27547,8.22166
27547.5,9.06622
27548,9.77418
27548.5,10.1948
27549,10.3158
27549.5,10.0365
27550,8.75718
27550.5,8.75718
27551,7.95412
27551.5,6.15107
27552,6.15107
27552.5,3.90107
27553,3.90107
27553.5,3.83609
27554,3.60761
27554.5,3.26063
27555,3.35431
27555.5,3.85755
27556,4.3488
27556.5,4.45527
27557,2.26992
27557.5,2.26992
27558,2.76992
27558.5,3.76992
27559,4.32079
27559.5,4.42423
27560,4.48685
27560.5,4.45696
27561,4.30266
27561.5,4.02684
27562,3.64803
27562.5,3.75803
27563,3.84189
27563.5,3.85531
27564,3.83363
27564.5,3.82228
27565,3.81585
27565.5,3.28461
27566,2.89511
27566.5,2.59742
27567,2.33022
27567.5,2.13076
27568,1.92829
27568.5,1.74678
27569,1.58471
27569.5,1.41008
27570,1.25341
27570.5,1.11544
27571,0.996305
27571.5,0
27572,0.0828782
27572.5,0.164356
27573,0.241711
27573.5,0.312588
27574,0.37525
27574.5,0.428688
27575,0.47258
27575.5,0.507146
27576,0
27576.5,0.0767549
27577,0.152663
27577.5,0.224956
27578,0.291193
27578.5,0.349482
27579,0.396346
27579.5,0.42838
27580,0
27580.5,0.0683656
27581,0.136712
27581.5,0.200912
27582,0.257001
27582.5,0.30285
27583,0.33709
27583.5,0
27584,0.058879
27584.5,0.116619
27585,0.169616
27585.5,0.214382
27586,0.248119
27586.5,0
27587,0.0485527
27587.5,0.0954811
27588,0.137511
27588.5,0.172188
27589,0
27589.5,0.0413527
27590,0.0811966
27590.5,0.116494
27591,0.144426
27591.5,0
27592,0.0334576
27592.5,0.0655799
27593,0.0936842
27593.5,0
27594,0.0290401
27594.5,0.0568643
27595,0
27595.5,0.0269613
27596,0.0527685
27596.5,0
27597,0
27597.5,0
27598,0
27598.5,0
27599,0.304518
27599.5,0
27600,0.313174
27600.5,0.442122
27601,0.880585
27601.5,1.6279
27602,2.62656
27602.5,3.75089
27603,4.93805
27603.5,6.15663
27604,7.40663
27604.5,8.65663
27605,9.53967
27605.5,10.1858
27606,10.1748
27606.5,10.1393
27607,10.5689
27607.5,10.7842
27608,11
27608.5,11
27609,11
27609.5,11
27610,11
27610.5,11
27611,11
27611.5,8.75
27612,8.75
27612.5,9.25
27613,10.25
27613.5,11.5
27614,10.6654
27614.5,9.87336
27615,9.87336
27615.5,9.96485
27616,9.36233
27616.5,8.71626
27617,8.71626
