time,RSUExampleScenario.node[2546].veinsmobility.speed
27375.5,5.74728
27376,5.69056
27376.5,5.91208
27377,6.27286
27377.5,7.13365
27378,8.49443
27378.5,8.62024
27379,8.72514
27379.5,8.8141
27380,8.84446
27380.5,8.59845
27381,8.20018
27381.5,7.51214
27382,7.15752
27382.5,5.80289
27383,5.80289
27383.5,5.48059
27384,5.23892
27384.5,5.02764
27385,4.82643
27385.5,4.5101
27386,4.16798
27386.5,3.8402
27387,3.64058
27387.5,3.50741
27388,3.4088
27388.5,3.32812
27389,3.50649
27389.5,4.06845
27390,4.97443
27390.5,5.34466
27391,5.36897
27391.5,3.11897
27392,0.868972
27392.5,0.868972
27393,1.36897
27393.5,2.36897
27394,3.61897
27394.5,4.86897
27395,6.11897
27395.5,7.36897
27396,8.61897
27396.5,9.86897
27397,11.119
27397.5,12.369
27398,13.619
27398.5,13.7208
27399,13.8212
27399.5,13.9175
27400,13.9061
27400.5,13.885
27401,13.8545
27401.5,12.824
27402,11
27402.5,11
27403,11
27403.5,11
27404,11
27404.5,11
27405,11
27405.5,11
27406,10.8464
27406.5,10.691
27407,10.4276
27407.5,10.1683
27408,10.0106
27408.5,9.944
27409,9.95064
27409.5,10.024
27410,10.1499
27410.5,10.5775
27411,11.3589
27411.5,11.0581
27412,9.7572
27412.5,8.94206
27413,7.12693
27413.5,7.12693
27414,4.87693
27414.5,2.62693
27415,0.376929
27415.5,0.475475
27416,1.07402
27416.5,2.17257
27417,3.42257
27417.5,4.67257
27418,4.80231
27418.5,4.93052
27419,5.55874
27419.5,6.68695
27420,7.93695
27420.5,7.98717
27421,8.06874
27421.5,8.1501
27422,8.23102
27422.5,8.30984
27423,8.38437
27423.5,8.4545
27424,8.42131
27424.5,7.51972
27425,6.65508
27425.5,5.12102
27426,5.12102
27426.5,5.62102
27427,4.799
27427.5,2.97699
27428,0.755872
27428.5,0
27429,0.101764
27429.5,0.703528
27430,1.80529
27430.5,1.89841
27431,1.67219
27431.5,1.50754
27432,1.59405
27432.5,1.39544
27433,1.21264
27433.5,1.0756
27434,1.43857
27434.5,1.36109
27435,0.872721
27435.5,0
27436,0.0588965
27436.5,0.12023
27437,0.179789
27437.5,0.234785
27438,0.279466
27438.5,0.324831
27439,0.370785
27439.5,0
27440,0.0624294
27440.5,0.123544
27441,0.184902
27441.5,0.246564
27442,0.308599
27442.5,0.371089
27443,0.436749
27443.5,0.900185
27444,1.30216
27444.5,1.38264
27445,1.7295
27445.5,1.81115
27446,2.13247
27446.5,2.21365
27447,2.29409
27447.5,2.37315
27448,2.44749
27448.5,2.51175
27449,2.0639
27449.5,2.10364
27450,2.19889
27450.5,2.39398
27451,2.71094
27451.5,3.1612
27452,3.75173
27452.5,4.48065
27453,5.45981
27453.5,6.53357
27454,7.65007
27454.5,8.90007
27455,10.0772
27455.5,11.0281
27456,11.7428
27456.5,12.3138
27457,12.6434
27457.5,12.7743
27458,12.701
27458.5,12.5925
27459,11.4841
27459.5,11
27460,11
27460.5,11
27461,11
27461.5,11
27462,11
27462.5,11
27463,11
27463.5,11
27464,11.5
27464.5,12.5
27465,13.75
27465.5,14.863
27466,15.4457
27466.5,15.3618
27467,15.3198
27467.5,15.2988
27468,15.2883
27468.5,15.283
27469,15.2804
27469.5,15.2791
27470,15.2784
