time,RSUExampleScenario.node[2741].veinsmobility.speed
27401.5,4.28074
27402,4.70731
27402.5,5.63388
27403,6.88388
27403.5,8.13388
27404,8.08136
27404.5,8.0445
27405,8.10018
27405.5,8.20833
27406,8.26573
27406.5,8.27029
27407,8.21675
27407.5,8.0968
27408,7.94246
27408.5,7.87518
27409,8.30789
27409.5,9.2406
27410,10.4906
27410.5,11.7406
27411,12.9906
27411.5,12.9254
27412,12.985
27412.5,13.1116
27413,13.7381
27413.5,14.8142
27414,14.9541
27414.5,15.0938
27415,15.2338
27415.5,15.3343
27416,13.0843
27416.5,10.8343
27417,8.58428
27417.5,8.58428
27418,6.91828
27418.5,6.91828
27419,7.33354
27419.5,8.17719
27420,9.22401
27420.5,10.3724
27421,11.5716
27421.5,12.7648
27422,12.4342
27422.5,12.5779
27423,12.7013
27423.5,11.9652
27424,11.2404
27424.5,11.2404
27425,11.2276
27425.5,11.167
27426,11.0324
27426.5,10.8505
27427,9.68018
27427.5,8.69681
27428,7.8677
27428.5,7.16463
27429,7.16463
27429.5,6.8871
27430,6.18491
27430.5,5.5786
27431,5.05067
27431.5,3.52275
27432,1.27275
27432.5,0
27433,0
27433.5,0
27434,0.110942
27434.5,0.721885
27435,0.809974
27435.5,0.893952
27436,0.972135
27436.5,1.04778
27437,1.11983
27437.5,1.17015
27438,1.72048
27438.5,1.73577
27439,1.74585
27439.5,1.63006
27440,1.51687
27440.5,1.41476
27441,1.31428
27441.5,1.22621
27442,1.18135
27442.5,1.17748
27443,0.995443
27443.5,0
27444,0.0730886
27444.5,0.600483
27445,0
27445.5,0.520294
27446,0.584483
27446.5,0.644239
27447,0.699391
27447.5,0.749997
27448,0.796314
27448.5,0
27449,0.0601206
27449.5,0.118766
27450,0.472274
27450.5,0
27451,0.383092
27451.5,0
27452,0.0598629
27452.5,0.118274
27453,0.172404
27453.5,0.228973
27454,0.571913
27454.5,0.627589
27455,0
27455.5,0.0586506
27456,0.115859
27456.5,0.168822
27457,0.224295
27457.5,0.278083
27458,0.335332
27458.5,0
27459,0.0537142
27459.5,0.106711
27460,0.161225
27460.5,0.215614
27461,0.269559
27461.5,0.322768
27462,0
27462.5,0.0535433
27463,0.10571
27463.5,0.153838
27464,0.451068
27464.5,0
27465,0.32913
27465.5,0
27466,0.0543767
27466.5,0.10733
27467,0.156092
27467.5,0.200526
27468,0.237902
27468.5,0.262992
27469,0.309054
27469.5,0.596775
27470,0.644325
27470.5,0.992711
27471,1.08393
27471.5,1.29796
27472,1.51858
27472.5,1.91713
27473,1.99309
27473.5,2.02167
27474,2.01969
27474.5,2.11726
27475,2.34575
27475.5,2.64013
27476,2.95803
27476.5,3.21679
27477,3.36308
27477.5,3.61394
27478,3.39196
27478.5,3.40962
27479,3.59676
27479.5,4.01426
27480,4.69462
27480.5,5.53962
27481,6.50619
27481.5,7.56934
27482,8.70929
27482.5,9.90427
27483,11.0831
27483.5,12.1123
27484,13.0945
27484.5,13.6494
27485,13.9885
27485.5,14.1214
27486,11.8714
27486.5,9.63185
27487,9.63185
27487.5,9.55615
27488,9.68967
27488.5,9.82142
27489,9.95153
27489.5,10.0453
27490,10.1261
27490.5,10.1908
27491,10.2379
27491.5,9
27492,9
27492.5,9
27493,9
27493.5,9
27494,9
27494.5,9
27495,9
27495.5,9.5
27496,10.5
27496.5,11.75
27497,13
27497.5,14.25
27498,15.5
27498.5,15.2616
27499,15.1424
27499.5,15.0828
27500,15.053
27500.5,15.038
27501,15.0306
27501.5,15.0269
27502,15.025
27502.5,15.0241
27503,15.0236
27503.5,15.0234
27504,15.0233
27504.5,15.0232
27505,15.0232
27505.5,15.0232
27506,15.0232
27506.5,15.0232
27507,15.0231
27507.5,15.0231
27508,15.0231
27508.5,15.0231
27509,15.0231
27509.5,15.0231
27510,15.0231
27510.5,15.0231
27511,15.0231
27511.5,15.0231
27512,15.0231
27512.5,15.0231
27513,15.0231
27513.5,15.0231
27514,15.0231
27514.5,15.0231
27515,15.0231
27515.5,15.0231
27516,15.0231
27516.5,15.0231
27517,15.0231
27517.5,15.0231
27518,15.0231
27518.5,15.0231
27519,15.0231
27519.5,15.0231
27520,15.0231
27520.5,15.0231
27521,15.0231
27521.5,15.0231
27522,15.0231
27522.5,15.0231
27523,15.0231
27523.5,15.0231
27524,15.0231
27524.5,15.0231
27525,15.0231
27525.5,15.0231
27526,15.0231
27526.5,15.0231
27527,15.0231
27527.5,15.0231
27528,15.0231
27528.5,15.0231
27529,15.0231
27529.5,15.0231
