time,RSUExampleScenario.node[5706].veinsmobility.speed
27879,5.44531
27879.5,4.88509
27880,4.60755
27880.5,4.72485
27881,5.28489
27881.5,3.03489
27882,3.03489
27882.5,3.53489
27883,4.53489
27883.5,5.16457
27884,5.27653
27884.5,5.15891
27885,5.00647
27885.5,4.83325
27886,4.67841
27886.5,3.52357
27887,1.7878
27887.5,0.948497
27888,0
27888.5,0.352124
27889,0.481348
27889.5,0.759307
27890,0
27890.5,0.0742518
27891,0.136247
27891.5,0.193997
27892,0.2498
27892.5,0.304807
27893,0.362808
27893.5,0.494374
27894,0
27894.5,0.0331313
27895,0.0813796
27895.5,0.135358
27896,0.194696
27896.5,0.256382
27897,0.303655
27897.5,0.33561
27898,0
27898.5,0.135331
27899,0.270276
27899.5,0.604393
27900,0
