time,RSUExampleScenario.node[525].veinsmobility.speed
27078.5,6.9
27079,7.17241
27079.5,7.94481
27080,9.19481
27080.5,10.4448
27081,11.6948
27081.5,11.5616
27082,10.982
27082.5,9.44882
27083,7.72381
27083.5,5.9814
27084,5.9814
27084.5,5.31221
27085,4.62322
27085.5,3.95546
27086,3.4132
27086.5,3.4132
27087,2.94145
27087.5,2.93115
27088,3.0174
27088.5,3.10075
27089,3.17465
27089.5,3.22932
27090,3.25743
27090.5,3.28053
27091,3.19882
27091.5,0.948815
27092,0
27092.5,0
27093,0
27093.5,0
27094,0
27094.5,0
27095,0.5
27095.5,0.604544
27096,0.706628
27096.5,1.30871
27097,1.31768
27097.5,1.31752
27098,1.31887
27098.5,1.29265
27099,1.27355
27099.5,1.2609
27100,1.25296
27100.5,1.2482
27101,1.14109
27101.5,1.0392
27102,0.934199
27102.5,0
27103,0.590989
27103.5,0.62816
27104,0.66741
27104.5,0
27105,0.0744526
27105.5,0.149327
27106,0.219458
27106.5,0.283639
27107,0.347488
27107.5,0.389983
27108,0.423005
27108.5,0
27109,0.643314
27109.5,0.697965
27110,0
27110.5,0.591527
27111,0
27111.5,0.677319
27112,0.742559
27112.5,0.809957
27113,0.886467
27113.5,0.965319
27114,1.24516
27114.5,1.59776
27115,2.0935
27115.5,2.74876
27116,3.55938
27116.5,4.50207
27117,5.55174
27117.5,6.70157
27118,7.94037
27118.5,9.06859
27119,10.0084
27119.5,11.2584
27120,12.5084
27120.5,13.7584
27121,11.5084
27121.5,9
27122,9
27122.5,9
27123,9
27123.5,9
27124,9
27124.5,9.5
27125,10.5
27125.5,11.75
27126,13
27126.5,14.25
27127,15.5
27127.5,16.75
27128,16.5
27128.5,16.25
27129,16
27129.5,15.7662
27130,15.6493
27130.5,15.7909
27131,15.6616
27131.5,15.597
27132,15.5647
27132.5,15.5486
27133,15.5405
27133.5,15.5364
27134,15.5344
27134.5,15.5334
27135,15.5329
27135.5,15.5327
27136,15.5325
27136.5,15.5325
27137,14.5324
27137.5,12.5323
27138,11
27138.5,11
27139,11
27139.5,11
27140,11
27140.5,11
27141,11.5
27141.5,12.5
27142,13.75
27142.5,15
27143,16.25
27143.5,16
27144,15.7662
27144.5,15.6493
27145,15.5909
27145.5,15.5616
27146,15.547
27146.5,15.4287
27147,15.1458
27147.5,14.6726
27148,13.9896
27148.5,13.0759
27149,13.0759
27149.5,13.1419
27150,13.0593
27150.5,12.9415
27151,12.0626
27151.5,10.8007
27152,10.8007
27152.5,8.95909
27153,7.45885
27153.5,6.23067
27154,5.2203
27154.5,4.38501
27155,3.69094
27155.5,3.11116
27156,2.62409
27156.5,2.41244
27157,1.832
27157.5,1.40025
27158,1.07248
27158.5,0.819266
27159,0
27159.5,0.0524758
27160,0.103281
27160.5,0.149045
27161,0.186582
27161.5,0.213232
27162,0
27162.5,0.0402082
27163,0.0789297
27163.5,0.113172
27164,0.140164
27164.5,0
27165,0.0323876
27165.5,0.0634672
27166,0.0906121
27166.5,0
27167,0.0280384
27167.5,0.0548902
27168,0
27168.5,0.0259992
27169,0
27169.5,0.0253457
27170,0
27170.5,0
27171,0
27171.5,0
27172,0
27172.5,0
27173,0
27173.5,0
27174,0
27174.5,0
27175,0
27175.5,0
27176,0
27176.5,0
27177,0
27177.5,0
27178,0
27178.5,0
27179,0
27179.5,0
27180,0
27180.5,0
27181,0
27181.5,0
27182,0
27182.5,0
27183,0
27183.5,0
27184,0
27184.5,0
27185,0
27185.5,0
27186,0
27186.5,0
27187,0
27187.5,0
27188,0
27188.5,0
27189,0
27189.5,0
27190,0.079154
27190.5,0.643744
27191,1.55104
27191.5,2.62969
27192,3.79401
27192.5,5.04401
27193,5.94536
27193.5,7.05507
27194,8.2803
27194.5,9.5303
27195,10.7803
27195.5,11
27196,11
27196.5,11
27197,11.5
27197.5,12.5
27198,13.75
27198.5,15
27199,16.25
27199.5,16
27200,15.7662
27200.5,15.6493
27201,15.5909
27201.5,15.5616
27202,15.547
27202.5,15.5397
27203,15.5361
27203.5,15.5342
27204,15.5333
27204.5,15.4676
27205,14.4018
27205.5,12.9767
27206,11.4316
27206.5,11
27207,11
27207.5,11
27208,11
27208.5,11
27209,11.5
27209.5,12.5
27210,13.1825
27210.5,13.8414
27211,14.8509
27211.5,15.9319
27212,15.7321
27212.5,15.6323
27213,15.5823
27213.5,15.5574
27214,15.5449
27214.5,15.5386
27215,15.5355
27215.5,15.534
27216,15.5332
27216.5,15.5328
27217,14.5324
27217.5,12.532
27218,11
27218.5,11
27219,11
27219.5,11
27220,11
27220.5,11.5
27221,12.5
27221.5,10.25
27222,8
27222.5,5.75
27223,5.75
27223.5,4.89879
27224,4.89879
27224.5,5.39879
27225,6.39879
27225.5,6.52514
27226,6.61425
27226.5,5.51911
