time,RSUExampleScenario.node[1773].veinsmobility.speed
27262,6.9
27262.5,8.15
27263,9.4
27263.5,10.65
27264,11.9
27264.5,13.15
27265,14.4
27265.5,15.65
27266,15.4851
27266.5,15.4027
27267,15.3614
27267.5,15.3408
27268,15.3305
27268.5,15.3254
27269,15.3228
27269.5,15.3215
27270,15.3209
27270.5,15.3205
27271,15.3204
27271.5,15.3203
27272,15.3203
27272.5,15.3202
27273,15.3202
27273.5,15.3202
27274,15.3202
27274.5,15.3202
27275,15.3202
27275.5,15.2651
27276,15.2075
27276.5,15.6498
27277,15.485
27277.5,15.3694
27278,14.2539
27278.5,12.1969
27279,11
27279.5,11
27280,11
27280.5,11
27281,11
27281.5,11
27282,11
27282.5,11
27283,11.5
27283.5,12.5
27284,12.6345
27284.5,13.2689
27285,13.3846
27285.5,13.4856
27286,13.5707
27286.5,13.6414
27287,13.7628
27287.5,13.8238
27288,13.8793
27288.5,13.9273
27289,13.9669
27289.5,13.9972
27290,14.0186
27290.5,12.1868
27291,11
27291.5,11
27292,11
27292.5,11
27293,11
27293.5,11
27294,10.8541
27294.5,10.6785
27295,10.4646
27295.5,10.2115
27296,9.58119
27296.5,9.25046
27297,8.93909
27297.5,9.0158
27298,8.77254
27298.5,8.53252
27299,8.238
27299.5,7.92219
27300,7.61671
27300.5,7.38046
27301,7.64421
27301.5,7.78183
27302,7.91982
27302.5,8.05778
27303,8.19568
27303.5,8.33344
27304,8.47089
27304.5,8.60787
27305,8.74439
27305.5,8.87881
27306,9.01374
27306.5,9.64867
27307,10.7836
27307.5,10.9054
27308,11
27308.5,10.4433
27309,9.9825
27309.5,10.0218
27310,8.63137
27310.5,8.63137
27311,7.49139
27311.5,6.84179
27312,6.84179
27312.5,6.55936
27313,6.65246
27313.5,6.51443
27314,6.36103
27314.5,6.15673
27315,6.45242
27315.5,6.28462
27316,6.16763
27316.5,6.05611
27317,4.94459
27317.5,2.87698
27318,2.87698
27318.5,1.92938
27319,1.3773
27319.5,0.98088
27320,0
27320.5,0.0547982
27321,0.107904
27321.5,0.16024
27322,0.209211
27322.5,0.247495
27323,0.289392
27323.5,0
27324,0.323397
27324.5,0.8613
27325,0.959478
27325.5,1.05131
27326,1.13534
27326.5,1.21871
27327,1.31266
27327.5,1.40587
27328,1.50813
27328.5,1.6054
27329,1.69741
27329.5,1.78379
27330,1.86405
27330.5,1.93934
27331,2.02059
27331.5,2.11367
27332,2.22031
27332.5,2.33541
27333,2.95052
27333.5,3.06079
27334,3.1669
27334.5,3.26448
27335,3.35835
27335.5,3.46066
27336,3.52427
27336.5,2.384
27337,1.66786
27337.5,1.66786
27338,1.41244
27338.5,1.65701
27339,1.73621
27339.5,1.81585
27340,1.8958
27340.5,1.97597
27341,2.05654
27341.5,2.13787
27342,2.21934
27342.5,0
27343,0
27343.5,0.086534
27344,0.172584
27344.5,0.255034
27345,0.329723
27345.5,0.394156
27346,0.446453
27346.5,0.485491
27347,0
27347.5,0.0755364
27348,0.149806
27348.5,0.219714
27349,0.281698
27349.5,0.332379
27350,0.369842
27350.5,0
27351,0.0634153
27351.5,0.125589
27352,0.182898
27352.5,0.231614
27353,0.268771
27353.5,0
27354,0.0523214
27354.5,0.103181
27355,0.156901
27355.5,0.562557
27356,0.616412
27356.5,0.938002
27357,1.32735
27357.5,1.74891
27358,1.94244
27358.5,2.31222
27359,2.89533
27359.5,3.01634
27360,3.1274
27360.5,3.20225
27361,3.19497
27361.5,2.97704
27362,2.92354
27362.5,2.98123
27363,3.06988
27363.5,3.15896
27364,3.2036
27364.5,3.27935
27365,3.40687
27365.5,3.62456
27366,3.95247
27366.5,4.35667
27367,5.01561
27367.5,5.47473
27368,5.73505
27368.5,5.73376
27369,5.52918
27369.5,5.3908
27370,5.09486
27370.5,4.59196
27371,4.50004
27371.5,4.00767
27372,4.01529
27372.5,3.85728
27373,3.2962
27373.5,2.04396
27374,2.04396
27374.5,2.54396
27375,3.00879
27375.5,3.43252
27376,3.52626
27376.5,2.85469
27377,0.604693
27377.5,0.604693
27378,1.10469
27378.5,2.10469
27379,3.12047
27379.5,3.78226
27380,3.87881
27380.5,3.95828
27381,4.01198
27381.5,4.04361
27382,3.98398
27382.5,3.82224
27383,3.47182
