time,RSUExampleScenario.node[4768].veinsmobility.speed
27712,0
27712.5,0
27713,0
27713.5,0
27714,0
27714.5,0
27715,0
27715.5,0.5
27716,1.5
27716.5,2.58537
27717,3.34296
27717.5,3.82387
27718,4.15348
27718.5,4.51445
27719,4.57492
27719.5,4.55281
27720,4.56478
27720.5,4.5
27721,3.43521
27721.5,1.37043
27722,0.900909
27722.5,0
27723,0
27723.5,0.345645
27724,1.02115
27724.5,1.84264
27725,2.63498
27725.5,3.36412
27726,4.04829
27726.5,4.69371
27727,5.31948
27727.5,5.99628
27728,6.61591
27728.5,7.16979
27729,4.91979
27729.5,4.91979
27730,4.03317
27730.5,3.36435
27731,3.36435
27731.5,2.84838
27732,2.84838
27732.5,2.61001
27733,2.46214
27733.5,2.3858
27734,2.80947
27734.5,2.67958
27735,2.73403
27735.5,2.73063
27736,2.69221
27736.5,3.04595
27737,2.13268
27737.5,2.13268
27738,2.63268
27738.5,3.63268
27739,3.75833
27739.5,3.88377
27740,4.00921
27740.5,4.1348
27741,4.26038
27741.5,4.38498
27742,4.50585
27742.5,4.61448
27743,4.70462
27743.5,4.77776
27744,4.83742
27744.5,3.10007
27745,3.10007
27745.5,2.58951
27746,2.13258
27746.5,1.78812
27747,1.47487
27747.5,1.66162
27748,1.45166
27748.5,0.931553
27749,0.931553
27749.5,0
27750,0.0803794
27750.5,0.159064
27751,0.233068
27751.5,0.300225
27752,0.359199
27752.5,0.437364
27753,0.515893
27753.5,0.921872
27754,1.33831
27754.5,1.98249
27755,2.30561
27755.5,1.3957
27756,1.3957
27756.5,1.11458
27757,0.886615
27757.5,0
27758,0.42096
27758.5,0.464834
27759,0
27759.5,0.0587484
27760,0.116251
27760.5,0.17476
27761,0.233756
27761.5,0.293335
27762,0.58795
27762.5,0.972682
27763,0
27763.5,0.0747762
27764,0.151801
27764.5,0.224191
27765,0.796581
27765.5,0
27766,0.074304
27766.5,0.583581
27767,0
27767.5,0.0766818
27768,0.151979
27768.5,0.727276
27769,0
27769.5,0.0749416
27770,0.380714
27770.5,0
27771,0.298607
27771.5,0
27772,0.0914797
27772.5,0.183953
27773,0.272076
27773.5,0.359024
27774,0.443936
27774.5,1.02885
27775,0
27775.5,0.0936337
27776,0.185908
27776.5,0
27777,0.254839
27777.5,0
27778,0.0951699
27778.5,0.1906
27779,0.282603
27779.5,0.314912
27780,0
27780.5,0.319021
27781,0.350594
27781.5,0.619793
27782,0
27782.5,0.100496
27783,0
27783.5,0.253957
27784,0
27784.5,0.103751
27785,0.206987
27785.5,0.306312
27786,0.39935
27786.5,0
27787,0.276616
27787.5,0
27788,0.104299
27788.5,0.207351
27789,0
27789.5,0.104107
27790,0
27790.5,0.105195
27791,0.20999
27791.5,0.237841
27792,0
27792.5,0
27793,0.253986
27793.5,0
27794,0.106094
27794.5,0.211299
27795,0
27795.5,0
27796,0.253696
27796.5,0
27797,0.10664
27797.5,0.212366
27798,0
27798.5,0
27799,0.253497
27799.5,0
27800,0.292469
27800.5,0
27801,0.0861518
27801.5,0.193293
27802,0
27802.5,0.253365
27803,0
27803.5,0.0418253
27804,0.0935504
27804.5,0.197406
27805,0
27805.5,0.02754
27806,0.0544015
27806.5,0.0795079
27807,0.347425
27807.5,0
27808,0.283224
27808.5,0.603174
27809,0.971557
27809.5,1.37903
27810,1.78888
27810.5,2.18796
27811,2.60956
27811.5,3.09977
27812,3.6878
27812.5,4.40284
27813,5.09809
27813.5,5.72808
27814,6.53618
27814.5,7.14406
27815,7.5888
27815.5,7.86651
27816,7.98189
27816.5,8.05664
27817,7.74536
27817.5,6.7495
27818,5.43279
27818.5,5.43279
27819,5.93279
27819.5,6.03942
27820,6.08129
27820.5,6.0126
27821,5.78377
27821.5,5.35865
27822,4.93455
27822.5,4.80878
27823,4.48759
27823.5,4.18888
27824,4.1306
27824.5,3.88363
27825,3.97415
27825.5,3.93168
27826,3.73094
27826.5,3.43511
27827,3.16519
27827.5,2.92714
27828,2.53739
27828.5,2.53264
27829,2.54065
27829.5,2.66172
27830,2.93739
27830.5,3.21455
27831,3.58338
27831.5,3.57028
27832,3.33633
