time,RSUExampleScenario.node[5502].veinsmobility.speed
27841,7.1
27841.5,8.55
27842,8.33185
27842.5,7.97411
27843,8.11637
27843.5,8.75863
27844,8.89563
27844.5,8.07814
27845,7.3354
27845.5,7.3354
27846,7.46815
27846.5,7.56213
27847,6.51486
27847.5,6.51486
27848,6.05221
27848.5,5.59735
27849,4.97691
27849.5,4.22115
27850,3.47438
27850.5,2.81043
27851,2.17929
27851.5,1.27738
27852,1.27738
27852.5,1.42654
27853,1.89007
27853.5,2.2465
27854,2.50808
27854.5,2.59022
27855,2.67265
27855.5,2.72504
27856,2.66826
27856.5,2.77981
27857,3.10855
27857.5,3.80376
27858,4.43789
27858.5,5.07672
27859,5.80104
27859.5,6.73945
27860,7.73002
27860.5,8.333
27861,8.41011
27861.5,8.38159
27862,8.40105
27862.5,8.22108
27863,7.04111
27863.5,6.07622
27864,6.07622
27864.5,6.40566
27865,7.19739
27865.5,8.21826
27866,9.46826
27866.5,10.7183
27867,10.8599
27867.5,11.0007
27868,11.6414
27868.5,11.7831
27869,12.4248
27869.5,13.5666
27870,13.6843
27870.5,13.8195
27871,14.4547
27871.5,15.5899
27872,15.5612
27872.5,15.5468
27873,15.5396
27873.5,15.536
27874,15.5342
27874.5,15.5153
27875,15.9964
27875.5,13.7464
27876,11
27876.5,11
27877,9.64957
27877.5,8.38943
27878,8.38943
27878.5,8.26294
27879,8.43989
27879.5,8.93989
27880,9.43989
27880.5,7.18989
27881,7.18989
27881.5,5.85048
27882,5.85048
27882.5,6.33566
27883,7.11107
27883.5,7.55243
27884,7.82774
27884.5,7.99587
27885,8.02133
27885.5,7.97136
27886,6.92139
27886.5,6.92139
27887,7.42139
27887.5,6.84341
27888,5.83377
27888.5,5.28838
27889,4.80371
27889.5,4.48174
27890,4.29962
27890.5,4.17483
27891,3.96721
27891.5,3.68895
27892,3.39359
27892.5,3.12453
27893,0.0984941
27893.5,0.0984941
27894,0.825696
27894.5,0
27895,0.449483
27895.5,0
27896,0
27896.5,0
27897,0.0358837
27897.5,0.266059
27898,0
27898.5,0
27899,0
27899.5,0.255569
27900,0
