time,RSUExampleScenario.node[2183].veinsmobility.speed
27324,6.9
27324.5,8.15
27325,9.4
27325.5,10.65
27326,11.9
27326.5,13.15
27327,14.4
27327.5,15.65
27328,15.6124
27328.5,15.5936
27329,15.5842
27329.5,15.5795
27330,15.5772
27330.5,15.576
27331,15.5754
27331.5,15.5751
27332,15.575
27332.5,15.574
27333,15.5195
27333.5,15.4064
27334,14.2933
27334.5,12.1802
27335,9.93015
27335.5,9.93015
27336,8.20075
27336.5,8.20075
27337,7.08698
27337.5,7.08698
27338,7.58698
27338.5,7.7172
27339,7.82281
27339.5,7.8904
27340,6.71189
27340.5,5.84307
27341,5.1846
27341.5,4.67359
27342,4.26879
27342.5,3.94226
27343,3.67452
27343.5,3.45165
27344,3.26347
27344.5,3.10238
27345,2.96255
27345.5,2.83949
27346,2.72962
27346.5,2.63004
27347,2.53839
27347.5,2.45269
27348,2.37126
27348.5,2.29262
27349,2.21188
27349.5,2.12498
27350,2.03308
27350.5,1.93742
27351,1.83931
27351.5,1.74
27352,1.6406
27352.5,1.53868
27353,1.43186
27353.5,1.32231
27354,1.21241
27354.5,1.10451
27355,1.00071
27355.5,0.897661
27356,0
27356.5,0.0742382
27357,0.147724
27357.5,0.217458
27358,0.279675
27358.5,0.330719
27359,0.36883
27359.5,0
27360,0.396541
27360.5,0.445025
27361,0.815928
27361.5,1.52248
27362,2.49817
27362.5,3.61101
27363,4.86101
27363.5,6.11101
27364,7.36101
27364.5,8.61101
27365,9.86101
27365.5,10.9267
27366,11
27366.5,11
27367,11
27367.5,11
27368,11
27368.5,10.7538
27369,9.50763
27369.5,7.26144
27370,7.26144
27370.5,7.41007
27371,6.62741
27371.5,6.24745
27372,6.27864
27372.5,6.41507
27373,6.04244
27373.5,5.41708
27374,5.25656
27374.5,5.59604
27375,5.59425
27375.5,5.64462
27376,5.64343
27376.5,5.62198
27377,5.75901
27377.5,6.22532
27378,7.03364
27378.5,8.06281
27379,9.20239
27379.5,10.4524
27380,11.5531
27380.5,12.3181
27381,13.0417
27381.5,13.0429
27382,12.8425
27382.5,11.6422
27383,10.8018
27383.5,10.8018
27384,11
27384.5,11
27385,11
27385.5,11
27386,11
27386.5,11
27387,11
27387.5,11
27388,11
27388.5,11.5
27389,10.1803
27389.5,10.1803
27390,10.1272
27390.5,10.1832
27391,10.2486
27391.5,10.2263
27392,10.0703
27392.5,9.78849
27393,9.15534
27393.5,9.15534
27394,9.21522
27394.5,9.23959
27395,8.51477
27395.5,7.90073
27396,7.90073
27396.5,8.08794
27397,8.77515
27397.5,9.96236
27398,9.2693
27398.5,8.63021
27399,8.04091
27399.5,7.49717
27400,6.42148
27400.5,6.42148
27401,5.45769
27401.5,5.45769
27402,4.60754
27402.5,4.60754
27403,3.8693
27403.5,3.32822
27404,3.32822
27404.5,2.84379
27405,2.4892
27405.5,2.22421
27406,2.27654
27406.5,2.29108
27407,1.92386
27407.5,1.61301
27408,1.35231
27408.5,1.19
27409,1.07467
27409.5,0.873349
27410,0
27410.5,0.0693068
27411,0.139083
27411.5,0.204075
27412,0.26186
27412.5,0.310799
27413,0.350211
27413.5,0.380303
27414,0
27414.5,0.0657896
27415,0.130147
27415.5,0.190294
27416,0.24387
27416.5,0.289229
27417,0.325531
27417.5,0
27418,0.0595717
27418.5,0.118342
27419,0.177947
27419.5,0.229686
27420,0.275071
27420.5,0.310546
27421,0
27421.5,0.0598233
27422,0.119898
27422.5,0.181913
27423,0.24732
27423.5,0.787806
27424,0.849895
27424.5,0.92491
27425,1.28528
27425.5,1.72299
27426,2.36033
27426.5,3.22449
27427,4.06541
27427.5,4.76582
27428,5.66731
27428.5,5.32115
27429,5.05364
27429.5,4.85621
27430,5.15877
27430.5,5.96133
27431,7.21133
27431.5,6.60248
27432,6.2098
27432.5,5.93
27433,5.76494
27433.5,5.65295
27434,5.71404
27434.5,3.66404
27435,3.66404
27435.5,1.52205
27436,1.52205
27436.5,1.20064
27437,1.37922
27437.5,2.05781
27438,2.76558
27438.5,3.25831
27439,1.00831
27439.5,0
27440,0
27440.5,0.5
27441,1.5
27441.5,2.75
27442,4
27442.5,5.25
27443,5.01672
27443.5,4.95845
27444,5.04092
27444.5,5.62338
27445,5.33527
27445.5,5.09112
27446,4.88213
27446.5,5.17315
27447,5.27606
27447.5,5.35854
27448,5.4701
27448.5,5.41253
27449,5.71428
27449.5,5.8282
27450,5.93967
27450.5,6.04488
27451,6.13626
27451.5,6.18208
27452,6.2358
27452.5,6.44033
27453,6.83718
27453.5,7.09447
27454,7.48167
27454.5,8.18383
27455,9.15244
27455.5,10.2617
27456,11.4414
27456.5,12.6562
27457,12.1186
27457.5,11.1318
27458,10.4772
27458.5,9.58027
27459,8.8252
27459.5,8.08878
27460,7.40698
27460.5,6.80216
27461,6.25102
27461.5,5.74436
27462,5.28289
27462.5,4.86804
27463,4.50068
27463.5,4.17728
27464,3.89009
27464.5,3.58953
27465,3.28585
27465.5,3.00606
27466,2.75606
27466.5,2.55287
27467,2.34123
27467.5,2.11847
27468,1.9118
27468.5,1.72065
27469,1.56768
27469.5,1.45083
27470,1.27043
27470.5,1.10126
27471,0.94291
27471.5,0
27472,0.0703447
27472.5,0.138945
27473,0.202274
27473.5,0.256922
27474,0.299849
27474.5,0.332184
27475,0
27475.5,0.0584772
27476,0.115426
27476.5,0.167881
27477,0.213323
27477.5,0.261461
27478,0
27478.5,0.0511409
27479,0.101544
27479.5,0.152672
27480,0.194015
27480.5,0.228741
27481,0
27481.5,0.0486378
27482,0.0967966
27482.5,0.14644
27483,0.186594
27483.5,0.220895
27484,0
27484.5,0.0477662
27485,0.095127
27485.5,0.144141
27486,0.183813
27486.5,0.217845
27487,0
27487.5,0.0473256
27488,0.0942568
27488.5,0.138567
27489,0.178471
27489.5,0.212799
27490,0.237913
27490.5,0
27491,0.0438111
27491.5,0.0880809
27492,0.130626
27492.5,0.26987
27493,0
27493.5,0.0439234
27494,0.0874385
27494.5,0.12834
27495,0.164809
27495.5,0.193366
27496,0
27496.5,0.0405634
27497,0.0814478
27497.5,0.120471
27498,0.153902
27498.5,0
27499,0.0394861
27499.5,0.0790432
27500,0.115186
27500.5,0.144495
27501,0
27501.5,0.035853
27502,0.0705937
27502.5,0.101458
27503,0
27503.5,0.0318524
27504,0.0624108
27504.5,0.0890776
27505,0
27505.5,0.0275397
27506,0.0539077
27506.5,0
27507,0.0255215
27507.5,0
27508,0
27508.5,0
27509,0
27509.5,0
27510,0
27510.5,0
27511,0
27511.5,0
27512,0
27512.5,0
27513,0
27513.5,0
27514,0
27514.5,0
27515,0
27515.5,0
27516,0
27516.5,0
27517,0
27517.5,0
27518,0
27518.5,0
27519,0
27519.5,0
27520,0
27520.5,0
27521,0
27521.5,0
27522,0
27522.5,0
27523,0
27523.5,0
27524,0
27524.5,0
27525,0
27525.5,0
27526,0
27526.5,0
27527,0
27527.5,0
27528,0
27528.5,0
27529,0
27529.5,0
27530,0
27530.5,0
27531,0
27531.5,0
27532,0.0251939
27532.5,0
27533,0
27533.5,0.0290254
27534,0.0608719
27534.5,0.177805
27535,0.794738
27535.5,1.91167
27536,2.00247
27536.5,1.83085
27537,2.15923
27537.5,2.9876
27538,4.2376
27538.5,2.98773
27539,2.98773
27539.5,3.14575
27540,3.80378
27540.5,3.9026
27541,3.6264
27541.5,3.32779
27542,3.52919
27542.5,4.23059
27543,5.43198
27543.5,6.2378
27544,6.64612
27544.5,7.117
27545,7.37752
27545.5,5.12752
27546,5.12752
27546.5,4.08512
27547,4.08512
27547.5,4.58512
27548,5.58512
27548.5,5.72651
27549,5.8642
27549.5,6.50188
27550,4.25188
27550.5,2.00188
27551,2.00188
27551.5,2.50188
27552,3.50188
27552.5,4.75188
27553,6.00188
27553.5,6.74992
27554,7.12826
27554.5,7.24781
27555,7.35463
27555.5,7.42235
27556,7.44512
27556.5,5.19512
27557,2.94512
27557.5,2.94512
27558,2.05206
27558.5,2.05206
27559,1.61859
27559.5,1.30381
27560,1.0446
27560.5,0.829951
27561,0
27561.5,0.0561338
27562,0.111427
27562.5,0.164265
27563,0.21083
27563.5,0.246383
27564,0
27564.5,0.0490175
27565,0.0971684
27565.5,0.141274
27566,0.177405
27566.5,0.202939
27567,0
27567.5,0.0384081
27568,0.0753663
27568.5,0.107958
27569,0.133489
27569.5,0
27570,0.0318322
27570.5,0.295567
27571,0
27571.5,0.0346283
27572,0.0678924
27572.5,0.0974503
27573,0
27573.5,0.280705
27574,0
27574.5,0.0294352
27575,0.0593209
27575.5,0.0907626
27576,0.12004
27576.5,0
27577,0.261644
27577.5,0
27578,0.0357985
27578.5,0.0707168
27579,0.106604
27579.5,0.139625
27580,0.168327
27580.5,0
27581,0.266693
27581.5,0.297228
27582,0.333617
27582.5,0.369964
27583,0.412278
27583.5,0
27584,0.0453531
27584.5,0.0895979
27585,0.13323
27585.5,0.177567
27586,0.223335
27586.5,0.478602
27587,0
27587.5,0.0419024
27588,0.0849417
27588.5,0.337184
27589,0
27589.5,0.346663
27590,0
27590.5,0.0461845
27591,0.0912605
27591.5,0.135795
27592,0.181116
27592.5,0.227061
27593,0
27593.5,0.0496538
27594,0.0999107
27594.5,0.14574
27595,0.185138
27595.5,0.217062
27596,0
27596.5,0.0500458
27597,0.100254
27597.5,0.145975
27598,0.185114
27598.5,0.216474
27599,0
27599.5,0.0489784
27600,0.0979453
27600.5,0.1424
27601,0.180138
27601.5,0.20982
27602,0
27602.5,0.0451053
27603,0.0889334
27603.5,0.129007
27604,0.16326
27604.5,0.188754
27605,0
27605.5,0.0378901
27606,0.0749132
27606.5,0.107913
27607,0.134257
27607.5,0
27608,0.0313463
27608.5,0.0614123
27609,0.0876274
27609.5,0
27610,0.0270681
27610.5,0.0529788
27611,0
27611.5,0.0250691
27612,0
27612.5,0
27613,0
27613.5,0
27614,0
27614.5,0
27615,0
27615.5,0
