time,RSUExampleScenario.node[168].veinsmobility.speed
27026,7.1
27026.5,8.35
27027,9.6
27027.5,10.85
27028,12.1
27028.5,13.35
27029,14.6
27029.5,15.85
27030,15.6063
27030.5,15.4845
27031,15.4236
27031.5,15.3931
27032,15.3779
27032.5,15.3703
27033,15.3665
27033.5,15.3646
27034,15.3636
27034.5,15.3631
27035,15.3629
27035.5,15.3628
27036,15.3627
27036.5,15.3627
27037,15.3627
27037.5,15.3627
27038,15.4977
27038.5,16.1328
27039,17.2678
27039.5,18.5178
27040,18.4765
27040.5,18.4558
27041,18.4455
27041.5,17.4352
27042,15.4249
27042.5,14
27043,14
27043.5,14
27044,14
27044.5,14.5
27045,15.5
27045.5,16.75
27046,18
27046.5,18.1463
27047,18.2923
27047.5,18.4376
27048,18.4364
27048.5,18.4358
27049,18.4355
27049.5,18.6353
27050,18.5353
27050.5,18.4852
27051,18.4602
27051.5,18.4477
27052,18.4414
27052.5,18.4383
27053,18.4367
27053.5,18.436
27054,18.4356
27054.5,18.4354
27055,18.4353
27055.5,18.4352
27056,18.4352
27056.5,18.4352
27057,18.4352
27057.5,18.4352
27058,18.4352
27058.5,18.4352
27059,18.9352
27059.5,18.6852
27060,17.4352
27060.5,15.8797
27061,14
27061.5,14
27062,14
27062.5,14
27063,14
27063.5,14.5
27064,15.5
27064.5,16.75
27065,18
27065.5,19.25
27066,19
27066.5,18.75
27067,18.5926
27067.5,18.5139
27068,18.4745
27068.5,18.6549
27069,18.545
27069.5,18.4901
27070,18.4626
27070.5,18.4489
27071,18.442
27071.5,18.4386
27072,18.4369
27072.5,18.436
