time,RSUExampleScenario.node[5210].veinsmobility.speed
27793.5,7.1
27794,8.35
27794.5,9.6
27795,10.85
27795.5,12.1
27796,13.35
27796.5,13.3387
27797,13.1267
27797.5,13.2416
27798,13.1132
27798.5,12.9774
27799,11.8415
27799.5,10.7237
27800,10.7237
27800.5,8.4737
27801,8.4737
27801.5,8.9737
27802,9.7746
27802.5,10.2253
27803,10.5151
27803.5,10.1361
27804,10.2571
27804.5,9.34106
27805,8.7057
27805.5,8.7057
27806,8.679
27806.5,8.25936
27807,8.05024
27807.5,7.9936
27808,6.93697
27808.5,6.25775
27809,4.57852
27809.5,4.57852
27810,2.32852
27810.5,2.32852
27811,1.94533
27811.5,1.90156
27812,1.71009
27812.5,1.53872
27813,1.37448
27813.5,1.21893
27814,1.0737
27814.5,1.13555
27815,1.18449
27815.5,1.21988
27816,1.24139
27816.5,1.24877
27817,1.24176
27817.5,1.22048
27818,1.1853
27818.5,1.13728
27819,1.07837
27819.5,1.00921
27820,0.929935
27820.5,0
27821,0.0793544
27821.5,0.157201
27822,0.230555
27822.5,0.295985
27823,0.34997
27823.5,0.389922
27824,0
27824.5,0.417058
27825,0
27825.5,0.0647962
27826,0.127848
27826.5,0.185629
27827,0.234752
27827.5,0.276767
27828,0.307146
27828.5,0
27829,0.052894
27829.5,0.104717
27830,0.152634
27830.5,0.204599
27831,0.24027
27831.5,0
27832,0.0493803
27832.5,0.0982949
27833,0.148635
27833.5,0.186994
27834,0.214956
27834.5,0
27835,0.0434625
27835.5,0.317256
27836,0
27836.5,0.039964
27837,0.079453
27837.5,0.116296
27838,0.148713
27838.5,0
27839,0.0385684
27839.5,0.0766628
27840,0.112165
27840.5,0.14183
27841,0
27841.5,0.035733
27842,0.0717388
27842.5,0.104652
27843,0.131171
27843.5,0
27844,0.032787
27844.5,0.0645781
27845,0.0934684
27845.5,0
27846,0.0306041
27846.5,0.0602582
27847,0.086462
27847.5,0
27848,0.0272831
27848.5,0.0534023
27849,0
27849.5,0.025275
27850,0
27850.5,0
27851,0
27851.5,0
27852,0
27852.5,0
27853,0
27853.5,0
27854,0
27854.5,0
27855,0
27855.5,0
27856,0
27856.5,0
27857,0
27857.5,0
27858,0
27858.5,0
27859,0
27859.5,0
27860,0
27860.5,0
27861,0
27861.5,0
27862,0
27862.5,0
27863,0
27863.5,0
27864,0.266456
27864.5,0
27865,0.255882
27865.5,0.59031
27866,0
27866.5,0.61306
27867,1.06442
27867.5,1.12931
27868,1.47017
27868.5,1.65807
27869,2.26492
27869.5,3.13737
27870,4.38737
27870.5,5.63737
27871,6.88737
27871.5,8.13737
27872,9.38737
27872.5,10.6374
27873,11.4912
27873.5,11.6075
27874,11.7137
27874.5,11.8072
27875,11
27875.5,11
27876,11
27876.5,11
27877,11
27877.5,11
27878,11
27878.5,11
27879,11
27879.5,11
27880,11
27880.5,11
27881,11
27881.5,11.5
27882,12.3912
27882.5,12.9324
27883,13.0656
27883.5,13.1984
27884,10.9484
27884.5,10.9484
27885,11.4484
27885.5,12.1701
27886,12.2159
27886.5,12.2602
27887,12.3029
27887.5,12.3434
27888,12.3807
27888.5,12.4119
27889,12.3204
27889.5,11.312
27890,10.5075
27890.5,10.5075
27891,10.2374
27891.5,10.0801
27892,9.90464
27892.5,9.68086
27893,9.40119
27893.5,9.0449
27894,8.58725
27894.5,8.01253
27895,6.43781
27895.5,4.18781
27896,1.93781
27896.5,1.93781
27897,1.99064
27897.5,1.83714
27898,0.639163
27898.5,0
27899,0.279928
27899.5,0
27900,0.562534
