time,RSUExampleScenario.node[1435].veinsmobility.speed
27214.5,5.5
27215,6.75
27215.5,8
27216,9.25
27216.5,10.5
27217,11.75
27217.5,13
27218,14.25
27218.5,15.5
27219,16.75
27219.5,16.5444
27220,16.4416
27220.5,16.3901
27221,16.3644
27221.5,14.1016
27222,14.1016
27222.5,14.6016
27223,14.5598
27223.5,14.7061
27224,15.3525
27224.5,15.4974
27225,15.642
27225.5,15.7859
27226,15.9289
27226.5,16.0707
27227,16.2107
27227.5,16.3486
27228,16.3437
27228.5,16.3412
27229,16.34
27229.5,16.3394
27230,16.339
27230.5,16.3389
27231,16.3388
27231.5,16.0185
27232,16.1982
27232.5,16.1184
27233,15.7868
27233.5,15.9304
27234,16.0715
27234.5,16.2094
27235,16.8473
27235.5,16.5973
27236,16.468
27236.5,16.4034
27237,16.3711
27237.5,15.3387
27238,14.1048
27238.5,13.0461
27239,13.0461
27239.5,13.1266
27240,13.1579
27240.5,13.1273
27241,13.5968
27241.5,12.8423
27242,12.1407
27242.5,11.487
27243,10.8764
27243.5,10.0328
27244,9.24924
27244.5,8.54783
27245,7.90729
27245.5,6.67223
27246,6.67223
27246.5,6.58526
27247,6.39719
27247.5,5.20911
27248,5.20911
27248.5,2.95911
27249,1.09964
27249.5,1.09964
27250,1.59964
27250.5,2.59964
27251,2.52459
27251.5,2.34731
27252,1.38258
27252.5,0.958984
27253,0
27253.5,0.319022
27254,0.357413
27254.5,0.395886
27255,0.434801
27255.5,0
27256,0.0474557
27256.5,0.0937974
27257,0.14132
27257.5,0.189385
27258,0.238063
27258.5,0.491071
27259,0.52133
27259.5,0
27260,0.045138
27260.5,0.0892053
27261,0.134493
27261.5,0.180367
27262,0.431037
27262.5,0
27263,0.047134
27263.5,0.0955923
27264,0.139797
27264.5,0.185544
27265,0.231419
27265.5,0.277562
27266,0.324085
27266.5,0
27267,0.0475305
27267.5,0.0939203
27268,0.141329
27268.5,0.189152
27269,0.237469
27269.5,0.286347
27270,0
27270.5,0.0498262
27271,0.0984492
27271.5,0.147859
27272,0.18718
27272.5,0.220321
27273,0.27067
27273.5,0.321248
27274,0.372282
27274.5,0.423823
27275,0.729291
27275.5,0.785565
27276,1.06483
27276.5,1.33658
27277,1.39904
27277.5,1.45814
27278,1.50157
27278.5,1.56049
27279,1.69326
27279.5,2.04797
27280,2.61636
27280.5,3.62353
27281,4.67573
27281.5,5.82683
27282,7.02738
27282.5,8.25266
27283,9.49029
27283.5,10.7348
27284,11.9848
27284.5,13.1095
27285,13.7551
27285.5,14.9007
27286,13.5325
27286.5,12.0717
27287,11
27287.5,11
27288,8.75
27288.5,8.75
27289,9.25
27289.5,10.25
27290,11.5
27290.5,12.75
27291,14
27291.5,15.25
27292,16.5
27292.5,17.75
27293,17.8942
27293.5,18.0123
27294,18.1026
27294.5,18.693
27295,19.7833
27295.5,19.6949
27296,19.6507
27296.5,19.6286
27297,19.6175
27297.5,19.612
27298,19.6092
27298.5,19.6079
27299,19.6072
27299.5,18.6065
27300,16.926
27300.5,15.1597
27301,14
27301.5,14
27302,14
27302.5,14
27303,14
27303.5,14.5
27304,15.5
27304.5,16.75
27305,15.45
27305.5,14
27306,14
27306.5,14
27307,14
