time,RSUExampleScenario.node[5580].veinsmobility.speed
27853,6.9
27853.5,7.03784
27854,7.17187
27854.5,7.16674
27855,7.08804
27855.5,6.63018
27856,6.67232
27856.5,6.60649
27857,6.33759
27857.5,6.09081
27858,5.85577
27858.5,5.61854
27859,5.39151
27859.5,5.16522
27860,4.93448
27860.5,4.69998
27861,4.45473
27861.5,4.20216
27862,3.95449
27862.5,3.70773
27863,3.5294
27863.5,3.63871
27864,3.95142
27864.5,4.42277
27865,5.02202
27865.5,5.70939
27866,6.468
27866.5,7.21511
27867,5.16511
27867.5,5.16511
27868,5.66511
27868.5,6.66511
27869,7.91511
27869.5,9.16511
27870,9.12752
27870.5,9.58992
27871,9.63483
27871.5,9.52366
27872,9.62862
27872.5,9.35728
27873,9.58594
27873.5,10.0859
27874,10.0263
27874.5,10.4666
27875,10.9666
27875.5,11.9666
27876,13.2166
27876.5,14
27877,14
27877.5,12.5268
27878,12.5268
27878.5,13.0268
27879,11.9535
27879.5,11.3485
27880,11.073
27880.5,11.0228
27881,9.9726
27881.5,0
27882,1
27882.5,2.25
27883,3.5
27883.5,4.75
27884,6
27884.5,7.25
27885,8.5
27885.5,9.75
27886,11
27886.5,12.25
27887,13.5
27887.5,14.75
27888,14.8834
27888.5,13.548
27889,12.6882
27889.5,11.4334
27890,9.91615
27890.5,9.91615
27891,8.34333
27891.5,8.34333
27892,8.48361
27892.5,6.23361
27893,6.23361
27893.5,6.73361
27894,4.48361
27894.5,4.48361
27895,3.9143
27895.5,3.60736
27896,3.39025
27896.5,3.1991
27897,3.01612
27897.5,2.83686
27898,2.66112
27898.5,2.48873
27899,2.31953
27899.5,2.15338
27900,1.99018
