time,ProvidenciaExampleScenario.node[2314].veinsmobility.speed
27341.5,5.55525
27342,5.86622
27342.5,6.0304
27343,6.06209
27343.5,5.52639
27344,5.25823
27344.5,5.04935
27345,4.73972
27345.5,4.45369
27346,4.20763
27346.5,4.02922
27347,3.93071
27347.5,4.10312
27348,4.20225
27348.5,4.29513
27349,4.38597
27349.5,4.48293
27350,4.56117
27350.5,5.06117
27351,5.56117
27351.5,6.56117
27352,7.81117
27352.5,9.06117
27353,9.15459
27353.5,9.17533
27354,9.13372
27354.5,9.00802
27355,7.88233
27355.5,5.81137
27356,5.81137
27356.5,4.64468
27357,3.6916
27357.5,3.13474
27358,3.13474
27358.5,2.61035
27359,2.22929
27359.5,1.95936
27360,1.71028
27360.5,1.48561
27361,1.28515
27361.5,1.10886
27362,0.956517
27362.5,0
27363,0.0747591
27363.5,0.148035
27364,0.216919
27364.5,0.278834
27365,0.331793
27365.5,0.374526
27366,0.404088
27366.5,0
27367,0.0635229
27367.5,0.126477
27368,0.185923
27368.5,0.238
27369,0.278988
27369.5,0.307397
27370,0.340197
27370.5,0.397295
27371,0.453835
27371.5,0
27372,0.0512178
27372.5,0.373626
27373,0
27373.5,0.0528927
27374,0.386607
27374.5,0
27375,0.0556415
27375.5,0.112028
27376,0.164333
27376.5,0.221381
27377,0.258561
27377.5,0.286537
27378,0
27378.5,0.0526859
27379,0.375356
27379.5,0
27380,0.0530436
27380.5,0.106805
27381,0.156601
27381.5,0.210692
27382,0.246001
27382.5,0
27383,0.0504877
27383.5,0.100025
27384,0.145906
27384.5,0.184662
27385,0.213165
27385.5,0
27386,0.0436797
27386.5,0.319845
27387,0
27387.5,0.32883
27388,0.623854
27388.5,0.897253
27389,0
27389.5,0
27390,0.5
27390.5,1.5
27391,2.75
27391.5,4
27392,5.25
27392.5,5.94922
27393,6.51566
27393.5,7.09758
27394,7.39427
27394.5,7.92368
27395,8.62516
27395.5,9.46482
27396,10.4132
27396.5,11.4358
27397,12.5152
27397.5,13.6516
27398,14.788
27398.5,15.8802
27399,16.6402
27399.5,16.7766
27400,16.9109
27400.5,17.0009
27401,16.9774
27401.5,16.8599
27402,16.3066
27402.5,15.6955
27403,14.9756
27403.5,13.9742
27404,13.9742
27404.5,14
27405,13.9999
27405.5,14
27406,14.5001
27406.5,15.5001
27407,16.7194
27407.5,17.4685
27408,17.9058
27408.5,18.1807
27409,18.3147
27409.5,18.4454
27410,18.3894
27410.5,18.3613
27411,18.3473
27411.5,18.3403
27412,18.3368
27412.5,18.2307
27413,17.9469
27413.5,16.8773
27414,16.8773
27414.5,17.3741
27415,17.5093
27415.5,17.6312
27416,17.7041
27416.5,17.6247
27417,17.4952
27417.5,17.4304
27418,17.398
27418.5,17.3818
27419,17.3737
27419.5,17.3696
27420,17.3676
27420.5,17.3666
27421,17.3603
27421.5,17.4927
27422,17.2992
27422.5,16.1057
27423,14
27423.5,14
27424,13.9991
27424.5,13.9988
27425,14
27425.5,14.5012
27426,15.4225
27426.5,16.3909
27427,17.0738
27427.5,17.4683
27428,17.9328
27428.5,18.0625
27429,18.1969
27429.5,18.3275
27430,18.4537
27430.5,18.3935
27431,18.3634
27431.5,18.3484
27432,18.3409
27432.5,18.3371
27433,18.3352
27433.5,18.3343
27434,18.3338
27434.5,18.3336
27435,18.3335
