time,ProvidenciaExampleScenario.node[3614].veinsmobility.speed
27532.5,0.215254
27533,0
27533.5,0.408699
27534,0.454675
27534.5,0
27535,0.0629626
27535.5,0.327049
27536,1.09114
27536.5,2.34114
27537,2.42405
27537.5,2.4699
27538,2.27738
27538.5,2.58485
27539,2.25747
27539.5,1.9902
27540,1.7496
27540.5,1.50785
27541,1.30102
27541.5,1.22111
27542,1.33253
27542.5,1.37341
27543,1.40382
27543.5,1.42113
27544,1.93844
27544.5,1.82798
27545,1.71324
27545.5,2.09849
27546,2.02602
27546.5,2.45355
27547,3.38109
27547.5,4.63109
27548,5.88109
27548.5,5.93932
27549,5.98016
27549.5,6.48016
27550,6.98016
27550.5,4.73016
27551,2.48016
27551.5,0.942361
27552,0.942361
27552.5,1.44236
27553,2.44236
27553.5,3.69236
27554,4.94236
27554.5,3.16687
27555,0.916871
27555.5,0
27556,0
27556.5,0
27557,0
27557.5,0
27558,0
27558.5,0
27559,0
27559.5,0
27560,0
27560.5,0
27561,0
27561.5,0
27562,0
27562.5,0
27563,0
27563.5,0
27564,0
27564.5,0
27565,0
27565.5,0
27566,0
27566.5,0
27567,0.654228
27567.5,0.976682
27568,1.17087
27568.5,1.29279
27569,1.37454
27569.5,1.43254
27570,1.45025
27570.5,1.5315
27571,1.68768
27571.5,1.91166
27572,2.19589
27572.5,2.55111
27573,3.02279
27573.5,3.61184
27574,4.2583
27574.5,4.62215
27575,4.98061
27575.5,4.97634
27576,3.99985
27576.5,3.51708
27577,3.5343
27577.5,2.52133
27578,2.52133
27578.5,2.26748
27579,2.51363
27579.5,3.25978
27580,3.61243
27580.5,3.72657
27581,3.56416
27581.5,2.79375
27582,2.40377
27582.5,2.13793
27583,2.18638
27583.5,2.64067
27584,3.31118
27584.5,3.89189
27585,4.31948
27585.5,2.15858
27586,2.15858
27586.5,2.65858
27587,2.75737
27587.5,3.159
27588,3.25405
27588.5,3.34428
27589,3.42947
27589.5,3.5105
27590,3.58772
27590.5,3.66479
27591,1.41479
27591.5,0
27592,0.0593236
27592.5,0.123097
27593,0.181916
27593.5,0.237877
27594,0.632827
27594.5,1.33377
27595,2.30296
27595.5,3.21548
27596,3.80464
27596.5,3.90886
27597,4.00029
27597.5,4.04745
27598,3.95462
27598.5,3.50052
27599,2.33365
27599.5,2.33365
27600,2.79852
27600.5,1.19498
27601,0.774275
27601.5,0
27602,0.256944
27602.5,0
27603,0.0736358
27603.5,0.155488
27604,0.239936
27604.5,0.320493
27605,0.391483
27605.5,0.45098
27606,0.497871
27606.5,0.531931
27607,0
27607.5,0.0797343
27608,0.157973
27608.5,0.231768
27609,0.298453
27609.5,0.355884
27610,0.400998
27610.5,0.430892
27611,0
27611.5,0.0672056
27612,0.134126
27612.5,0.196734
27613,0.251043
27613.5,0.294689
27614,0.326242
27614.5,0
