time,ProvidenciaExampleScenario.node[3906].veinsmobility.speed
27578.5,0.106425
27579,0.907575
27579.5,1.16502
27580,1.03171
27580.5,0.503611
27581,0
27581.5,0.102202
27582,0
27582.5,0.228663
27583,0
27583.5,0.249925
27584,0.516114
27584.5,0.90863
27585,1.501
27585.5,1.12718
27586,0.755619
27586.5,0
27587,0.153933
27587.5,0.187069
27588,0
27588.5,0.0664885
27589,0.097642
27589.5,0
27590,0.0604802
27590.5,0.0889971
27591,0
27591.5,0.0555071
27592,0.0818158
27592.5,0
27593,0.0647538
27593.5,0.227047
27594,0.44983
27594.5,0.561575
27595,0.975396
27595.5,1.03334
27596,0.909687
27596.5,1.04479
27597,1.33138
27597.5,2.00512
27598,2.64994
27598.5,2.79527
27599,3.3117
27599.5,3.99597
27600,4.12478
27600.5,4.51706
27601,4.6317
27601.5,4.74576
27602,4.85283
27602.5,4.87128
27603,2.62128
27603.5,0.371276
27604,0
27604.5,0
27605,0
27605.5,0
27606,0.0258008
27606.5,0
27607,0.036908
27607.5,0.0732408
27608,0.110823
27608.5,0
27609,0.458124
27609.5,0.856724
27610,0.921751
27610.5,0.986705
27611,0
27611.5,0.0549047
27612,0.110863
27612.5,0.168462
27613,0.501859
27613.5,0
27614,0.0646312
27614.5,0.565019
27615,0.619755
27615.5,1.02453
27616,1.08689
27616.5,0.829083
27617,0
27617.5,0.3091
27618,0
27618.5,0.406443
27619,0.458237
27619.5,0.511495
27620,0.565809
27620.5,0
27621,0.0513862
27621.5,0.104047
27622,0.153911
27622.5,0.471459
27623,0.509508
27623.5,0.549857
27624,0.591413
27624.5,0
27625,0.0450728
27625.5,0.0916699
27626,0.13607
27626.5,0.41617
27627,0
27627.5,0.441145
27628,0.496403
27628.5,0.551171
27629,0.606003
27629.5,0.661507
27630,0
27630.5,0.0589449
27631,0.116614
27631.5,0.172766
27632,0.229561
27632.5,0.286965
27633,0.346853
27633.5,0.649429
27634,0.961935
27634.5,0
27635,0.0604126
27635.5,0.120373
27636,0.182158
27636.5,0.23376
27637,0.2791
27637.5,0.317585
27638,0.345204
27638.5,0
27639,0.334728
27639.5,0.389361
27640,0.451776
27640.5,0
27641,0.0573742
27641.5,0.115482
27642,0.17002
27642.5,0.230635
27643,0.27388
27643.5,0.311389
27644,0.338734
27644.5,0
27645,0.33375
27645.5,0
27646,0.0573094
27646.5,0.114282
27647,0.173285
27647.5,0.233265
27648,0.29414
27648.5,0.355842
27649,0
27649.5,0.0581351
27650,0.117092
27650.5,0.177442
27651,0.239177
27651.5,0.276861
27652,0.321606
27652.5,0.352704
27653,0.377984
27653.5,0.407729
27654,0.441465
27654.5,0
27655,0.457749
27655.5,0
27656,0.0590435
27656.5,0.116789
27657,0.172865
27657.5,0.229372
27658,0.286385
27658.5,0.345878
27659,0.662699
27659.5,0.981206
27660,1.05902
27660.5,1.43942
27661,1.82079
27661.5,2.12906
27662,2.21283
27662.5,2.27644
27663,2.52795
27663.5,2.60566
27664,2.58375
27664.5,2.6184
27665,2.92936
27665.5,3.01484
27666,2.84403
27666.5,2.43138
27667,2.20536
27667.5,2.09264
27668,2.12736
27668.5,2.32144
27669,2.71794
27669.5,3.24933
27670,3.9033
27670.5,4.00619
27671,3.75549
27671.5,2.50479
27672,1.23496
27672.5,1.23496
27673,1.29446
27673.5,1.42734
27674,1.42556
27674.5,1.3794
27675,1.39983
27675.5,1.55823
27676,1.73803
27676.5,2.09607
27677,1.94809
27677.5,1.79786
27678,1.78723
27678.5,1.94533
27679,2.60343
27679.5,0.733959
27680,0
27680.5,0.284741
27681,0.337173
27681.5,0.43161
27682,0.670689
27682.5,1.27966
27683,1.47621
27683.5,1.75089
27684,2.42805
27684.5,2.97818
27685,3.40582
27685.5,3.76549
27686,4.04477
27686.5,4.15156
27687,4.25657
27687.5,4.35851
27688,2.42489
27688.5,2.42489
27689,1.82795
27689.5,1.42767
27690,1.35692
27690.5,1.09588
27691,1.01559
27691.5,0.77244
27692,0
27692.5,0.0538103
27693,0.137573
27693.5,0.539932
27694,1.44229
27694.5,2.39404
27695,2.49728
27695.5,2.58055
27696,2.6468
27696.5,2.68921
27697,1.29414
27697.5,0.783117
27698,0
27698.5,0.30522
27699,0.579293
27699.5,0.875813
27700,0
27700.5,0.065116
27701,0.128706
27701.5,0.187781
27702,0.246892
27702.5,0.291518
27703,0.351123
27703.5,0.403043
27704,0.46726
27704.5,0
27705,0.462827
27705.5,0
27706,0.564427
27706.5,1.13795
27707,1.62033
27707.5,1.02421
27708,0.972118
27708.5,0
27709,0.0939406
27709.5,0.18645
27710,0.276298
27710.5,0.369116
27711,0.463789
27711.5,0.525941
27712,0.573488
27712.5,0.605615
27713,0
27713.5,0.688266
27714,0
27714.5,0.690699
27715,0.725224
27715.5,0.753103
27716,0
27716.5,0.0725377
27717,0.143615
27717.5,0.212061
27718,0.279072
27718.5,0.344358
27719,0.407738
27719.5,0.469001
27720,0
27720.5,0.0638333
27721,0.129615
27721.5,0.610926
27722,0
27722.5,0.0707608
27723,0.140058
27723.5,0.206708
27724,0.271953
27724.5,0.335687
27725,0.372018
27725.5,0
27726,0.0645085
27726.5,0.12902
27727,0.19357
27727.5,0.257962
27728,0.303135
27728.5,0.337318
27729,0
27729.5,0.338323
27730,0.370785
27730.5,0.403117
27731,0.435972
27731.5,0
27732,0.0508791
27732.5,0.100526
27733,0.148511
27733.5,0.196709
27734,0.245193
27734.5,0
27735,0.0509569
27735.5,0.10067
27736,0.146773
27736.5,0.19497
27737,0.243242
27737.5,0
27738,0.0525172
27738.5,0.105341
27739,0.153581
27739.5,0.195034
27740,0.238414
27740.5,0
27741,0.0514094
27741.5,0.10284
27742,0.149713
27742.5,0.189866
27743,0.22206
27743.5,0
27744,0.0500727
27744.5,0.100124
27745,0.145641
27745.5,0.184432
27746,0.215179
27746.5,0
27747,0.0465003
27747.5,0.0917315
27748,0.13325
27748.5,0.169062
27749,0.197906
27749.5,0
27750,0.0413125
27750.5,0.0820147
27751,0.11978
27751.5,0.151305
27752,0
27752.5,0.0376964
27753,0.0745062
27753.5,0.107001
27754,0.132856
27754.5,0
27755,0.0323114
27755.5,0.0636137
27756,0.0919821
27756.5,0
27757,0.0300538
27757.5,0.0598414
27758,0.0866049
27758.5,0
27759,0.0289885
27759.5,0.28774
27760,0
27760.5,0.348941
27761,0
27761.5,0.132074
27762,0.422045
27762.5,0.873463
27763,1.58576
27763.5,2.06888
27764,2.34324
27764.5,2.42638
27765,2.46824
27765.5,2.3386
27766,2.21266
27766.5,2.30844
27767,2.65915
27767.5,3.20295
27768,4.24675
27768.5,1.99675
27769,1.99675
27769.5,1.55065
27770,1.60454
27770.5,1.27374
27771,1.00969
27771.5,0.802227
27772,0
27772.5,0.0597273
27773,0.121036
27773.5,0.181167
27774,0.235407
27774.5,0.279062
27775,0.310958
27775.5,0
27776,0.0579354
27776.5,0.116822
27777,0.172168
27777.5,0.219525
27778,0.256875
27778.5,0.28329
27779,0
27779.5,0.0511025
27780,0.100802
27780.5,0.146355
27781,0.185396
27781.5,0.214885
27782,0
27782.5,0.0430476
27783,0.0894995
27783.5,0.39163
27784,0.447813
27784.5,0.741355
27785,0.80435
27785.5,0
27786,0.534233
27786.5,0
27787,0
27787.5,0.102837
27788,0.705675
27788.5,1.80851
27789,1.73817
27789.5,2.16783
27790,2.09669
27790.5,2.35539
27791,2.84672
27791.5,3.34232
27792,3.44678
27792.5,2.03212
27793,2.03212
27793.5,0.978619
27794,0
27794.5,0.378272
27795,0.90513
27795.5,1.73228
27796,2.44509
27796.5,3.01159
27797,3.45622
27797.5,3.71668
27798,3.81951
27798.5,1.56951
27799,0.800879
27799.5,0.310412
27800,0.281973
27800.5,0.627819
27801,1.29917
27801.5,2.11926
27802,2.93276
27802.5,3.7846
27803,4.21053
27803.5,4.47007
27804,4.58086
27804.5,4.86719
27805,4.85773
27805.5,3.84826
27806,3.84826
27806.5,3.72344
27807,3.57486
27807.5,3.55702
27808,3.68374
27808.5,3.80667
27809,3.92476
27809.5,4.02132
27810,4.31388
27810.5,2.06388
27811,2.06388
27811.5,1.53282
27812,1.44845
27812.5,1.86408
27813,1.67556
27813.5,1.52246
27814,1.55575
27814.5,1.57081
27815,1.5734
27815.5,1.5635
27816,1.54122
27816.5,1.50841
27817,1.46563
27817.5,1.41133
27818,1.34652
27818.5,1.27321
27819,1.20987
27819.5,1.64653
27820,1.34415
27820.5,1.54177
27821,1.27274
27821.5,1.31559
27822,0.931279
27822.5,0
27823,0
27823.5,0.5
27824,1.5
27824.5,1.62985
27825,1.65848
27825.5,1.78544
27826,2.41241
27826.5,2.32294
27827,2.42888
27827.5,2.50294
27828,2.53924
27828.5,2.32933
27829,2.61942
27829.5,2.36339
27830,2.04868
27830.5,1.7946
27831,1.55216
27831.5,1.36522
27832,1.22118
27832.5,1.10986
27833,1.02641
27833.5,0.968474
