time,ProvidenciaExampleScenario.node[99].veinsmobility.speed
27017.5,5.5
27018,6.75
27018.5,8
27019,9.25
27019.5,10.5
27020,11.75
27020.5,13
27021,14.25
27021.5,15.5
27022,15.25
27022.5,15.0517
27023,14.9525
27023.5,14.903
27024,14.8782
27024.5,14.8658
27025,12.6096
27025.5,10.3596
27026,10.3596
27026.5,10.8596
27027,11.8596
27027.5,13.1096
27028,14.3596
27028.5,15.6096
27029,15.3596
27029.5,15.1096
27030,14.9815
27030.5,14.9174
27031,14.8854
27031.5,14.8694
27032,14.8614
27032.5,14.8574
27033,14.8554
27033.5,14.8544
27034,14.8539
27034.5,14.8536
27035,14.8535
27035.5,14.8535
27036,14.8534
27036.5,14.8534
27037,14.8534
27037.5,14.8534
27038,14.8534
27038.5,14.8534
27039,14.8534
27039.5,15.3534
27040,15.1034
27040.5,14.9784
27041,14.9159
27041.5,14.8846
27042,14.869
27042.5,14.8612
27043,14.8573
27043.5,14.8553
27044,14.8544
27044.5,14.8539
27045,14.8536
27045.5,14.8535
27046,14.8535
27046.5,14.8534
27047,14.8534
27047.5,14.8534
27048,14.8534
27048.5,14.8534
27049,14.8534
27049.5,14.8534
27050,15.3534
27050.5,15.1034
27051,14.9784
27051.5,14.9159
27052,14.8846
27052.5,14.869
27053,14.8612
27053.5,14.8573
27054,14.8553
27054.5,14.8544
27055,14.8539
27055.5,13.8534
27056,11.8529
27056.5,11
27057,11
27057.5,11
27058,11
27058.5,11
27059,11
27059.5,11
27060,11.5
27060.5,12.5
27061,13.75
27061.5,15
27062,13.3502
27062.5,11.6275
27063,11.6275
27063.5,11.3775
27064,11.1275
27064.5,10.8775
27065,10.6275
27065.5,10.3775
27066,10.1275
27066.5,8.92304
27067,7.59899
27067.5,7
27068,7
27068.5,7
27069,7
27069.5,7
27070,7
27070.5,7
27071,7.5
27071.5,8.5
27072,9.75
27072.5,11
27073,12.25
27073.5,13.5
27074,14.75
27074.5,16
27075,17.25
27075.5,18.5
27076,16.9532
27076.5,15.3808
27077,13.78
27077.5,12.1469
27078,10.4766
27078.5,8.76224
27079,6.99379
27079.5,5.15516
27080,3.21655
27080.5,1.10612
27081,0
27081.5,0
27082,0
27082.5,0
27083,0
27083.5,0
27084,0
27084.5,0
27085,0
27085.5,0
27086,0
27086.5,0
27087,0
27087.5,0
27088,0
27088.5,0
27089,0
27089.5,0
27090,0
27090.5,0
27091,0
27091.5,0
27092,0
27092.5,0
27093,0
27093.5,0
27094,0
27094.5,0
27095,0
27095.5,0
27096,0
27096.5,0
27097,0
27097.5,0
27098,0
27098.5,1
27099,2.25
27099.5,3.5
27100,4.75
27100.5,6
27101,7.25
27101.5,8.5
27102,9.75
27102.5,11
27103,12.25
27103.5,13.5
27104,14.75
27104.5,16
27105,15.75
27105.5,15.5
27106,15.75
27106.5,16.5
27107,17.75
27107.5,19
27108,20.25
27108.5,21.5
27109,21.25
27109.5,21.0224
27110,20.9086
27110.5,20.8517
27111,20.8232
27111.5,20.809
27112,20.8019
27112.5,20.7983
27113,20.7965
27113.5,20.7956
27114,20.7952
27114.5,20.795
27115,20.7949
