time,ProvidenciaExampleScenario.node[1510].veinsmobility.speed
27226.5,6.9
27227,8.15
27227.5,9.4
27228,10.65
27228.5,10.7924
27229,10.9337
27229.5,11.0737
27230,11.2124
27230.5,11.851
27231,11.9206
27231.5,11.9705
27232,12.002
27232.5,12.0046
27233,11.6045
27233.5,11.1453
27234,10.6552
27234.5,10.1964
27235,9.70064
27235.5,8.9835
27236,8.32433
27236.5,8.32433
27237,8.82433
27237.5,8.29459
27238,7.2321
27238.5,6.3575
27239,5.62502
27239.5,5.00336
27240,4.46949
27240.5,3.99979
27241,4.03008
27241.5,3.51524
27242,3.51524
27242.5,2.96232
27243,2.49846
27243.5,2.13492
27244,1.8459
27244.5,1.61513
27245,1.43291
27245.5,1.15115
27246,0.920722
27246.5,0
27247,0.0637648
27247.5,0.503529
27248,0.540754
27248.5,0.571798
27249,0
27249.5,0.0519345
27250,0.1035
27250.5,0.152394
27251,0.196757
27251.5,0.490754
27252,0.517115
27252.5,0
27253,0.0435245
27253.5,0.0870224
27254,0.128577
27254.5,0.396116
27255,0.422347
27255.5,0
27256,0.0417964
27256.5,0.082565
27257,0.120394
27257.5,0.153912
27258,0.182528
27258.5,0
27259,0.0462252
27259.5,0.0930742
27260,0.135621
27260.5,0.171936
27261,0.201051
27261.5,0
27262,0.0464902
27262.5,0.0931589
27263,0.13547
27263.5,0.171411
27264,0.212747
27264.5,0
27265,0.333464
27265.5,0.369358
27266,0
27266.5,0.0504055
27267,0.329385
27267.5,0.635761
27268,0.785915
27268.5,1.1187
27269,1.76631
27269.5,2.65869
27270,3.6926
27270.5,4.79813
27271,5.82779
27271.5,6.83395
27272,7.42061
27272.5,7.91744
27273,8.22017
27273.5,8.8891
27274,9.30112
27274.5,9.85531
27275,10.2184
27275.5,10.5802
27276,10.511
27276.5,10.6337
27277,10.8017
27277.5,10.9007
27278,10.9502
27278.5,10.975
27279,10.9874
27279.5,10.9936
27280,10.9967
27280.5,10.9982
27281,11
27281.5,11
27282,11
27282.5,11
27283,8.82274
27283.5,8.82274
27284,9.32274
27284.5,8.90063
27285,8.97852
27285.5,7.33357
27286,7.33357
27286.5,6.62722
27287,6.62722
27287.5,6.66047
27288,7.19372
27288.5,7.32606
27289,7.3396
27289.5,7.34158
27290,7.17356
27290.5,7.00237
27291,6.82621
27291.5,6.6366
27292,6.44859
27292.5,6.25395
27293,6.17554
27293.5,6.28862
27294,4.03862
27294.5,4.03862
27295,4.53862
27295.5,5.53862
27296,6.78862
27296.5,7.82073
27297,6.09468
27297.5,6.09468
27298,6.59468
27298.5,7.59468
27299,6.80285
27299.5,6.80285
27300,6.46745
27300.5,5.59247
27301,4.84361
27301.5,4.35604
27302,3.9867
27302.5,3.64848
27303,3.73022
27303.5,3.40273
27304,3.12419
27304.5,2.89459
27305,2.70194
27305.5,2.49671
27306,2.79148
27306.5,2.6017
27307,2.43046
27307.5,2.27604
27308,2.14081
27308.5,1.7904
27309,1.51037
27309.5,1.26828
27310,1.06173
27310.5,0.948084
27311,0
27311.5,0.550038
27312,1.07745
27312.5,1.12048
27313,1.15243
27313.5,1.17079
27314,0.433941
27314.5,0
27315,0.0573912
27315.5,0.412846
27316,0.693434
27316.5,1.06581
27317,0.800321
27317.5,0
27318,0.0528933
27318.5,0.107308
27319,0.161135
27319.5,0.218145
27320,0.265064
27320.5,0.300149
27321,0
27321.5,0.0640708
27322,0.126398
27322.5,0.19165
27323,0.693047
27323.5,1.21805
27324,2.22767
27324.5,2.69924
27325,2.79762
27325.5,2.87401
27326,2.83326
27326.5,1.79251
27327,0
27327.5,0.406995
27328,1.1366
27328.5,2.1264
27329,3.2463
27329.5,4.43125
27330,5.64873
27330.5,6.88247
27331,8.12433
27331.5,9.37027
27332,10.6203
27332.5,11.4516
27333,11.9948
27333.5,12.0478
27334,12.0763
27334.5,12.0674
27335,11
27335.5,11
27336,11
27336.5,11
27337,11
27337.5,11
27338,11
27338.5,11
27339,11
27339.5,11.5
27340,12.5
27340.5,13.75
27341,15
27341.5,14.9904
27342,14.9855
27342.5,14.9831
27343,14.9819
27343.5,14.9813
27344,14.981
27344.5,14.9809
27345,14.9808
27345.5,14.9807
