time,ProvidenciaExampleScenario.node[4250].veinsmobility.speed
27633,5.76817
27633.5,6.38634
27634,7.44845
27634.5,8.59591
27635,9.84591
27635.5,11.0959
27636,11.1832
27636.5,10.0916
27637,10.0916
27637.5,8.67366
27638,8.67366
27638.5,6.42366
27639,6.42366
27639.5,5.13556
27640,5.13556
27640.5,4.47311
27641,4.47311
27641.5,4.22671
27642,3.68484
27642.5,2.96281
27643,2.53
27643.5,2.3713
27644,2.35797
27644.5,2.49437
27645,2.62932
27645.5,2.76273
27646,2.89453
27646.5,3.52632
27647,4.65812
27647.5,5.90812
27648,7.15812
27648.5,4.90812
27649,4.90812
27649.5,5.40812
27650,6.40812
27650.5,7.65812
27651,7.37864
27651.5,7.48099
27652,7.52161
27652.5,7.48072
27653,7.34758
27653.5,7.09793
27654,6.80794
27654.5,6.55191
27655,6.31652
27655.5,6.08521
27656,5.80233
27656.5,5.90959
27657,5.62359
27657.5,5.4853
27658,5.587
27658.5,5.40202
27659,5.22992
27659.5,5.17447
27660,5.17099
27660.5,5.17722
27661,5.1768
27661.5,5.31045
27662,5.94409
27662.5,3.69409
27663,1.44409
27663.5,1.44409
27664,1.94409
27664.5,1.80823
27665,1.75806
27665.5,2.20789
27666,3.15772
27666.5,2.73759
27667,2.42719
27667.5,2.21031
27668,2.29154
27668.5,2.30902
27669,1.9695
27669.5,1.67579
27670,1.42351
27670.5,1.25111
27671,1.57871
27671.5,1.11255
27672,1.14639
27672.5,1.26021
27673,1.36993
27673.5,1.47424
27674,1.57202
27674.5,1.54662
27675,1.50971
27675.5,1.47578
27676,1.44866
27676.5,1.42976
27677,1.41739
27677.5,1.41027
27678,1.40742
27678.5,1.25322
27679,1.11677
27679.5,0.984231
27680,0
27680.5,0.603586
27681,0.644686
27681.5,0.687935
27682,0.733227
27682.5,0
27683,0.0698211
27683.5,0.138303
27684,0.205614
27684.5,0.27347
27685,0.341885
27685.5,0.410856
27686,0
27686.5,0.0729626
27687,0.146361
27687.5,0.719759
27688,0
27688.5,0.745166
27689,0.806511
27689.5,0
27690,0.0694392
27690.5,0.13901
27691,0.208634
27691.5,0.278006
27692,0.346825
27692.5,0.383972
27693,0
27693.5,0.0662329
27694,0.132572
27694.5,0.198936
27695,0.265108
27695.5,0.31146
27696,0.349344
27696.5,0.375242
27697,0.415495
27697.5,0.450213
27698,0.49871
27698.5,0
