time,ProvidenciaExampleScenario.node[1342].veinsmobility.speed
27199.5,4.6168
27200,4.75499
27200.5,4.81417
27201,4.87188
27201.5,4.92802
27202,4.97812
27202.5,5.09612
27203,5.20761
27203.5,5.31204
27204,5.40885
27204.5,5.49761
27205,5.51349
27205.5,5.52755
27206,5.53966
27206.5,5.54581
27207,5.54868
27207.5,5.25998
27208,5.47127
27208.5,6.18257
27209,7.39387
27209.5,8.64387
27210,9.89387
27210.5,11.1439
27211,9.78475
27211.5,8.8686
27212,8.24222
27212.5,6.61584
27213,4.36584
27213.5,2.11584
27214,2.11584
27214.5,2.61584
27215,1.30704
27215.5,0
27216,0
27216.5,0.5
27217,1.5
27217.5,2.75
27218,0.5
27218.5,0.5
27219,1
27219.5,2
27220,3.07065
27220.5,0.820653
27221,0
27221.5,0
27222,0.5
27222.5,1.5
27223,2.75
27223.5,4
27224,5.25
27224.5,5.34053
