time,ProvidenciaExampleScenario.node[5394].veinsmobility.speed
27849,5.4
27849.5,5.9
27850,6.4
27850.5,6.9
27851,5.82034
27851.5,5.82034
27852,6.32034
27852.5,7.32034
27853,7.40588
27853.5,7.48019
27854,7.53355
27854.5,7.55821
27855,7.54444
27855.5,7.48226
27856,6.42008
27856.5,5.06409
27857,5.06409
27857.5,5.02984
27858,3.9956
27858.5,3.9956
27859,3.95417
27859.5,3.27169
27860,1.78863
27860.5,1.78863
27861,0.717588
27861.5,0
27862,0.0295818
27862.5,0.0585474
27863,0.310818
27863.5,0
27864,0.333603
27864.5,0
27865,0.0338111
27865.5,0.0694782
27866,0.101733
27866.5,0.129477
27867,0
27867.5,0.330782
27868,0.359902
27868.5,0
27869,0.0374475
27869.5,0.0740151
27870,0.111966
27870.5,0.14193
27871,0.16803
27871.5,0
27872,0.0440453
27872.5,0.0889826
27873,0.135858
27873.5,0.177015
27874,0.211954
27874.5,0
27875,0.046748
27875.5,0.328121
27876,0
27876.5,0.0489808
27877,0.0982783
27877.5,0.143155
27878,0.181604
27878.5,0.21261
27879,0
27879.5,0.0489526
27880,0.0980681
27880.5,0.142725
27881,0.183166
27881.5,0.216962
27882,0
27882.5,0.0463386
27883,0.319969
27883.5,0
27884,0.0472751
27884.5,0.0946003
27885,0.137498
27885.5,0.173853
27886,0.202459
27886.5,0
27887,0.0454818
27887.5,0.090941
27888,0.132036
27888.5,0.166687
27889,0.193741
27889.5,0
27890,0.0419922
27890.5,0.0828155
27891,0.120245
27891.5,0.152534
27892,0.178673
27892.5,0
27893,0.0377222
27893.5,0.0750805
27894,0.11004
27894.5,0.13933
27895,0
27895.5,0.0352641
27896,0.0708298
27896.5,0.103341
27897,0.129491
27897.5,0
27898,0.0322909
27898.5,0.0635785
27899,0.0912791
27899.5,0
27900,0.0291385
