time,ProvidenciaExampleScenario.node[2270].veinsmobility.speed
27335.5,3.58507
27336,4.08507
27336.5,5.01772
27337,4.95915
27337.5,4.3353
27338,3.94965
27338.5,3.59123
27339,3.27245
27339.5,3.06718
27340,3.01229
27340.5,3.08261
27341,3.22202
27341.5,3.38241
27342,3.5287
27342.5,3.59926
27343,3.51417
27343.5,3.29637
27344,3.06797
27344.5,2.92562
27345,2.89792
27345.5,2.9523
27346,3.05191
27346.5,3.19685
27347,3.40342
27347.5,3.64599
27348,3.80956
27348.5,3.77565
27349,3.59922
27349.5,3.39821
27350,3.24575
27350.5,3.2364
27351,3.40634
27351.5,1.69934
27352,1.69934
27352.5,2.13195
27353,2.19734
27353.5,2.20972
27354,2.12635
27354.5,2.20083
27355,2.42526
27355.5,2.73966
27356,3.00374
27356.5,0.753738
27357,0.753738
27357.5,0.841254
27358,1.42877
27358.5,1.50939
27359,1.58733
27359.5,1.65984
27360,1.7192
27360.5,1.7929
27361,1.7879
27361.5,1.77077
27362,1.46179
27362.5,1.17505
27363,1.03194
27363.5,0.954009
27364,0
27364.5,0.434228
27365,0
27365.5,0.227098
27366,0.85451
27366.5,0.911207
27367,0
27367.5,0.615045
27368,1.27194
27368.5,2.11783
27369,2.5913
27369.5,2.67754
27370,2.75387
27370.5,2.83086
27371,2.87127
27371.5,3.04085
27372,3.37584
27372.5,3.41794
27373,3.52352
27373.5,3.87299
27374,3.7939
27374.5,2.91025
27375,2.91025
27375.5,2.98779
27376,0.756069
27376.5,0
27377,0
27377.5,0.5
27378,1.5
27378.5,2.75
27379,2.85338
27379.5,3.42087
27380,3.52043
27380.5,3.90751
27381,4.51241
27381.5,5.32909
27382,6.0711
27382.5,7.06711
27383,7.04819
27383.5,7.52927
27384,7.65177
27384.5,5.40177
27385,5.40177
27385.5,4.25223
27386,4.25223
27386.5,4.75223
27387,5.75223
27387.5,7.00223
27388,6.93447
27388.5,5.8667
27389,4.32631
27389.5,4.32631
27390,4.82631
27390.5,5.82631
27391,7.07631
27391.5,8.32631
27392,9.57631
27392.5,10.8263
27393,12.0763
27393.5,11.7742
27394,11.5242
27394.5,10.6407
27395,10.2487
27395.5,10.134
27396,9.19773
27396.5,8.01297
27397,7.03714
27397.5,7.03714
27398,6.66876
27398.5,6.80037
27399,7.43198
27399.5,8.41911
27400,9.66911
27400.5,10.9191
27401,12.0377
27401.5,13.222
27402,14.1289
27402.5,14.5569
27403,14.7589
27403.5,14.8538
27404,14.8982
27404.5,14.9189
27405,14.9285
27405.5,14.9329
27406,14.935
27406.5,14.9359
27407,14.9363
27407.5,14.9365
27408,14.9366
27408.5,15.1366
27409,15.1286
27409.5,15.6206
27410,16.6126
27410.5,16.3626
27411,16.1126
27411.5,14.8626
27412,13.3589
27412.5,11.7518
27413,11
27413.5,11
27414,11
27414.5,11
27415,11
27415.5,11.5
27416,12.5
27416.5,13.75
27417,15
27417.5,16.25
27418,16
27418.5,15.8511
27419,15.7766
27419.5,15.7394
27420,15.7208
27420.5,15.7115
27421,15.7068
27421.5,15.7045
27422,15.7033
27422.5,15.7027
27423,15.7025
27423.5,15.7023
27424,15.7022
27424.5,15.7022
27425,15.7022
27425.5,15.7022
27426,15.7022
27426.5,15.7022
27427,15.7022
27427.5,15.7022
27428,15.6898
27428.5,15.6496
27429,15.5762
27429.5,16.0029
27430,15.8525
27430.5,14.7022
27431,13.3007
27431.5,11.7965
27432,11
27432.5,11
27433,11
27433.5,11
27434,11
27434.5,11
27435,11.5
27435.5,12.5
27436,13.75
27436.5,15
27437,16.25
27437.5,16
27438,15.8511
27438.5,15.7766
27439,15.7394
27439.5,15.7208
27440,15.7115
27440.5,15.7068
27441,15.7045
27441.5,15.7033
